TIMESTAMP,SPAY_OPEN_PRICE_USD,SPAY_HIGH_PRICE_USD,SPAY_LOW_PRICE_USD,SPAY_CLOSE_PRICE_USD,SPAY_VOLUME_USD,SPAY_DIVIDENDS_USD,SPAY_STOCK_SPLITS_USD
2021-11-24 00:00:00+00:00,50.41292953491211,53.092159271240234,47.33650588989258,52.29865646362305,6114998,0.0,0.0
2021-11-25 00:00:00+00:00,52.49835968017578,93.3837890625,52.21790313720703,78.20691680908203,12188380,0.0,0.0
2021-11-26 00:00:00+00:00,92.91038513183594,117.09693145751953,82.62872314453125,94.76721954345703,12673664,0.0,0.0
2021-11-27 00:00:00+00:00,94.746826171875,96.6018295288086,82.58119201660156,92.87679290771484,5719988,0.0,0.0
2021-11-28 00:00:00+00:00,93.32926177978516,95.21278381347656,75.99899291992188,87.23249053955078,6116256,0.0,0.0
2021-11-29 00:00:00+00:00,87.20484924316406,87.20484924316406,64.95800018310547,64.95800018310547,4309547,0.0,0.0
2021-11-30 00:00:00+00:00,64.5848388671875,76.11861419677734,55.84381866455078,72.23670959472656,5925634,0.0,0.0
2021-12-01 00:00:00+00:00,72.29943084716797,77.97602081298828,62.778602600097656,66.3313217163086,3624367,0.0,0.0
2021-12-02 00:00:00+00:00,66.14299774169922,66.21342468261719,56.199378967285156,59.74066162109375,2068893,0.0,0.0
2021-12-03 00:00:00+00:00,59.79475784301758,71.0926284790039,58.133155822753906,65.98685455322266,1497864,0.0,0.0
2021-12-04 00:00:00+00:00,66.13504028320312,66.22110748291016,50.71247482299805,56.64531326293945,1542800,0.0,0.0
2021-12-05 00:00:00+00:00,56.45275115966797,60.10010528564453,54.80546569824219,58.38761520385742,1046880,0.0,0.0
2021-12-06 00:00:00+00:00,58.72589874267578,59.202537536621094,46.91631317138672,56.37057113647461,1028207,0.0,0.0
2021-12-07 00:00:00+00:00,56.39413833618164,56.91825866699219,43.8809700012207,44.412025451660156,682358,0.0,0.0
2021-12-08 00:00:00+00:00,44.410335540771484,44.625633239746094,40.55106735229492,41.2640266418457,818443,0.0,0.0
2021-12-09 00:00:00+00:00,41.21881103515625,54.60744857788086,35.62580871582031,46.4559211730957,1648682,0.0,0.0
2021-12-10 00:00:00+00:00,46.38409423828125,52.18385314941406,45.0195426940918,45.221195220947266,1643893,0.0,0.0
2021-12-11 00:00:00+00:00,45.13777542114258,49.63595962524414,43.39979934692383,47.939422607421875,1551151,0.0,0.0
2021-12-12 00:00:00+00:00,47.93313980102539,49.922725677490234,42.85670471191406,43.79692459106445,424797,0.0,0.0
2021-12-13 00:00:00+00:00,43.81717300415039,44.26102828979492,36.27968215942383,37.595855712890625,676549,0.0,0.0
2021-12-14 00:00:00+00:00,37.62053680419922,38.0615348815918,17.252798080444336,24.720624923706055,2795465,0.0,0.0
2021-12-15 00:00:00+00:00,24.512630462646484,25.22530746459961,21.843734741210938,23.91417121887207,828772,0.0,0.0
2021-12-16 00:00:00+00:00,23.913711547851562,24.302038192749023,20.406984329223633,21.129602432250977,494556,0.0,0.0
2021-12-17 00:00:00+00:00,21.132896423339844,21.236282348632812,16.304452896118164,16.312082290649414,443116,0.0,0.0
2021-12-18 00:00:00+00:00,16.333396911621094,20.234085083007812,16.325620651245117,19.829984664916992,338274,0.0,0.0
2021-12-19 00:00:00+00:00,19.8277587890625,22.406461715698242,19.814685821533203,20.439931869506836,566074,0.0,0.0
2021-12-20 00:00:00+00:00,20.3970947265625,21.760908126831055,19.539703369140625,20.043346405029297,351326,0.0,0.0
2021-12-21 00:00:00+00:00,20.044424057006836,20.476375579833984,18.074804306030273,18.34649085998535,324266,0.0,0.0
2021-12-22 00:00:00+00:00,18.348670959472656,18.983625411987305,15.46209716796875,16.9681453704834,520480,0.0,0.0
2021-12-23 00:00:00+00:00,16.967222213745117,16.970012664794922,14.828856468200684,16.18956756591797,345773,0.0,0.0
2021-12-24 00:00:00+00:00,16.19154167175293,17.416004180908203,14.801450729370117,15.365678787231445,385698,0.0,0.0
2021-12-25 00:00:00+00:00,15.371479988098145,15.499099731445312,13.39716911315918,14.680891990661621,393492,0.0,0.0
