TIMESTAMP,ELK_OPEN_PRICE_USD,ELK_HIGH_PRICE_USD,ELK_LOW_PRICE_USD,ELK_CLOSE_PRICE_USD,ELK_VOLUME_USD,ELK_DIVIDENDS_USD,ELK_STOCK_SPLITS_USD
2021-05-27 00:00:00+00:00,3.24257493019104,3.452881097793579,3.1966679096221924,3.2621419429779053,0,0.0,0.0
2021-05-28 00:00:00+00:00,3.260164976119995,3.431199073791504,2.6461429595947266,2.9615941047668457,0,0.0,0.0
2021-05-29 00:00:00+00:00,2.966247081756592,3.094172954559326,2.2453200817108154,2.371335029602051,0,0.0,0.0
2021-05-30 00:00:00+00:00,2.384692907333374,2.6844780445098877,2.253490924835205,2.5675289630889893,0,0.0,0.0
2021-05-31 00:00:00+00:00,2.565790891647339,2.6585779190063477,2.377458095550537,2.4962780475616455,0,0.0,0.0
2021-06-01 00:00:00+00:00,2.5019900798797607,2.6974329948425293,2.2132480144500732,2.5333080291748047,0,0.0,0.0
2021-06-02 00:00:00+00:00,2.5347330570220947,3.192686080932617,2.3977649211883545,2.759726047515869,0,0.0,0.0
2021-06-03 00:00:00+00:00,2.7603049278259277,2.8872311115264893,2.6819169521331787,2.8069419860839844,0,0.0,0.0
2021-06-04 00:00:00+00:00,2.804819107055664,2.808161973953247,2.3845059871673584,2.4605300426483154,0,0.0,0.0
2021-06-05 00:00:00+00:00,2.4919629096984863,2.604088068008423,2.260127067565918,2.3652310371398926,0,0.0,0.0
2021-06-06 00:00:00+00:00,2.3652799129486084,2.567873954772949,2.3276760578155518,2.428507089614868,0,0.0,0.0
2021-06-07 00:00:00+00:00,2.4385879039764404,2.704400062561035,2.2602388858795166,2.293720006942749,0,0.0,0.0
2021-06-08 00:00:00+00:00,2.2908599376678467,2.3936970233917236,1.9704359769821167,2.2472009658813477,0,0.0,0.0
2021-06-09 00:00:00+00:00,2.247338056564331,2.378209114074707,2.09318208694458,2.2528789043426514,0,0.0,0.0
2021-06-10 00:00:00+00:00,2.251210927963257,2.3806679248809814,2.0690999031066895,2.1301639080047607,0,0.0,0.0
2021-06-11 00:00:00+00:00,2.1303389072418213,2.1542389392852783,1.9309159517288208,1.9393730163574219,0,0.0,0.0
