TIMESTAMP,SIDELINED_OPEN_PRICE_USD,SIDELINED_HIGH_PRICE_USD,SIDELINED_LOW_PRICE_USD,SIDELINED_CLOSE_PRICE_USD,SIDELINED_VOLUME_USD,SIDELINED_DIVIDENDS_USD,SIDELINED_STOCK_SPLITS_USD
2025-04-01 00:00:00+00:00,0.027204999700188637,0.04477100074291229,0.022440999746322632,0.039145998656749725,379791,0.0,0.0
2025-04-02 00:00:00+00:00,0.039145998656749725,0.04669300094246864,0.031870000064373016,0.032889001071453094,304513,0.0,0.0
2025-04-03 00:00:00+00:00,0.032889001071453094,0.0348920002579689,0.024715999141335487,0.03022100031375885,438034,0.0,0.0
2025-04-04 00:00:00+00:00,0.03022100031375885,0.03022100031375885,0.021304000169038773,0.024752000346779823,0,0.0,0.0
2025-04-05 00:00:00+00:00,0.024752000346779823,0.025085000321269035,0.024382999166846275,0.02439800091087818,0,0.0,0.0
2025-04-06 00:00:00+00:00,0.02439800091087818,0.02857399918138981,0.021491000428795815,0.023646000772714615,333084,0.0,0.0
2025-04-07 00:00:00+00:00,0.023646000772714615,0.023646000772714615,0.013020999729633331,0.02263299934566021,425123,0.0,0.0
2025-04-08 00:00:00+00:00,0.02263299934566021,0.026895999908447266,0.014396999962627888,0.02520900033414364,1140534,0.0,0.0
2025-04-09 00:00:00+00:00,0.02520900033414364,0.02991499938070774,0.022161999717354774,0.023310000076889992,189643,0.0,0.0
2025-04-10 00:00:00+00:00,0.023310000076889992,0.029848000034689903,0.021081000566482544,0.02798599936068058,273863,0.0,0.0
2025-04-11 00:00:00+00:00,0.02798599936068058,0.03307199850678444,0.025939999148249626,0.03245599940419197,396247,0.0,0.0
2025-04-12 00:00:00+00:00,0.03245599940419197,0.035943999886512756,0.017354000359773636,0.017684999853372574,449386,0.0,0.0
2025-04-13 00:00:00+00:00,0.017684999853372574,0.02050499990582466,0.017170999199151993,0.019235000014305115,382484,0.0,0.0
2025-04-14 00:00:00+00:00,0.019235000014305115,0.02104399912059307,0.019078999757766724,0.01935099996626377,285515,0.0,0.0
2025-04-15 00:00:00+00:00,0.01935099996626377,0.019696999341249466,0.013353000394999981,0.014317999593913555,468781,0.0,0.0
2025-04-16 00:00:00+00:00,0.014317999593913555,0.0151589997112751,0.013237000443041325,0.014665000140666962,381235,0.0,0.0
2025-04-17 00:00:00+00:00,0.014665000140666962,0.018665999174118042,0.014232000336050987,0.017735999077558517,400899,0.0,0.0
2025-04-18 00:00:00+00:00,0.017735999077558517,0.019895000383257866,0.016927000135183334,0.017945000901818275,501442,0.0,0.0
2025-04-19 00:00:00+00:00,0.017945000901818275,0.020860999822616577,0.017788000404834747,0.019429000094532967,500655,0.0,0.0
2025-04-20 00:00:00+00:00,0.019495999440550804,0.027425000444054604,0.01847900077700615,0.02607399970293045,591955,0.0,0.0
2025-04-21 00:00:00+00:00,0.02607399970293045,0.02675900049507618,0.021557999774813652,0.02296599932014942,474993,0.0,0.0
2025-04-22 00:00:00+00:00,0.02296599932014942,0.03133400157094002,0.020330000668764114,0.03133400157094002,502748,0.0,0.0
2025-04-23 00:00:00+00:00,0.03133400157094002,0.04613500088453293,0.02077700011432171,0.022905999794602394,558394,0.0,0.0
2025-04-24 00:00:00+00:00,0.022905999794602394,0.023677000775933266,0.021832000464200974,0.02250700071454048,259841,0.0,0.0
2025-04-25 00:00:00+00:00,0.02250700071454048,0.023313000798225403,0.021671999245882034,0.022704999893903732,257230,0.0,0.0
2025-04-26 00:00:00+00:00,0.022704999893903732,0.02392200008034706,0.022014999762177467,0.02270900085568428,235464,0.0,0.0
2025-04-27 00:00:00+00:00,0.022755000740289688,0.022978000342845917,0.01905299909412861,0.019912999123334885,257911,0.0,0.0
2025-04-28 00:00:00+00:00,0.019912999123334885,0.02130099944770336,0.01813500002026558,0.018854999914765358,259731,0.0,0.0
2025-04-29 00:00:00+00:00,0.018854999914765358,0.0194729994982481,0.014561999589204788,0.015030999667942524,259946,0.0,0.0
2025-04-30 00:00:00+00:00,0.015030999667942524,0.01647000014781952,0.011950000189244747,0.013523000292479992,229235,0.0,0.0
2025-05-01 00:00:00+00:00,0.013523000292479992,0.013717999681830406,0.010804999619722366,0.011277000419795513,211854,0.0,0.0
2025-05-02 00:00:00+00:00,0.0113129997625947,0.012191000394523144,0.010631999932229519,0.011955000460147858,198659,0.0,0.0
2025-05-03 00:00:00+00:00,0.011955000460147858,0.013318000361323357,0.011126999743282795,0.011331000365316868,229384,0.0,0.0
2025-05-04 00:00:00+00:00,0.011288000270724297,0.01159599982202053,0.008276999928057194,0.008306999690830708,255981,0.0,0.0
2025-05-05 00:00:00+00:00,0.008306999690830708,0.008592999540269375,0.004641000181436539,0.006792999804019928,244864,0.0,0.0
2025-05-06 00:00:00+00:00,0.006792999804019928,0.0069670001976192,0.004141999874264002,0.005297999829053879,212772,0.0,0.0
2025-05-07 00:00:00+00:00,0.005297999829053879,0.005884999874979258,0.004889999981969595,0.0058200000785291195,164388,0.0,0.0
2025-05-08 00:00:00+00:00,0.0058200000785291195,0.006316000130027533,0.005319000221788883,0.005989000201225281,251078,0.0,0.0
2025-05-09 00:00:00+00:00,0.005996000021696091,0.006984000094234943,0.005812999792397022,0.0060629998333752155,255457,0.0,0.0
2025-05-10 00:00:00+00:00,0.0060629998333752155,0.007075999863445759,0.004838999826461077,0.0070580001920461655,281118,0.0,0.0
2025-05-11 00:00:00+00:00,0.0070580001920461655,0.008104999549686909,0.0058109997771680355,0.006020999979227781,244442,0.0,0.0
2025-05-12 00:00:00+00:00,0.006020999979227781,0.006891999859362841,0.0059540001675486565,0.006508999969810247,213937,0.0,0.0
2025-05-13 00:00:00+00:00,0.006459000054746866,0.007853999733924866,0.006298999767750502,0.007488999981433153,207573,0.0,0.0
2025-05-14 00:00:00+00:00,0.007488999981433153,0.007782999891787767,0.005828999914228916,0.005993000231683254,193587,0.0,0.0
2025-05-15 00:00:00+00:00,0.005993000231683254,0.006628999952226877,0.004947000183165073,0.005841999780386686,185328,0.0,0.0
2025-05-16 00:00:00+00:00,0.005841999780386686,0.006101000122725964,0.005022000055760145,0.005268000066280365,162599,0.0,0.0
2025-05-17 00:00:00+00:00,0.005268000066280365,0.006227000150829554,0.005158999934792519,0.005475999787449837,155281,0.0,0.0
2025-05-18 00:00:00+00:00,0.005475999787449837,0.006800999864935875,0.005237999837845564,0.005934999790042639,187632,0.0,0.0
2025-05-19 00:00:00+00:00,0.005934999790042639,0.006252000108361244,0.0054410002194345,0.005807999987155199,161458,0.0,0.0
2025-05-20 00:00:00+00:00,0.005807999987155199,0.006227999925613403,0.004699000157415867,0.005518000107258558,137453,0.0,0.0
2025-05-21 00:00:00+00:00,0.005518000107258558,0.005518000107258558,0.004687000066041946,0.004699000157415867,14063,0.0,0.0
2025-05-22 00:00:00+00:00,0.004699000157415867,0.005016000010073185,0.0027989998925477266,0.0042570000514388084,0,0.0,0.0
2025-05-23 00:00:00+00:00,0.0042570000514388084,0.00471699982881546,0.00395399983972311,0.004162000026553869,0,0.0,0.0
2025-05-24 00:00:00+00:00,0.004162000026553869,0.004162000026553869,0.004004000220447779,0.004029000177979469,0,0.0,0.0
2025-05-25 00:00:00+00:00,0.004029000177979469,0.004029000177979469,0.003745999885722995,0.003745999885722995,0,0.0,0.0
2025-05-26 00:00:00+00:00,0.003745999885722995,0.003806999884545803,0.0035470000002533197,0.0035470000002533197,0,0.0,0.0
2025-05-27 00:00:00+00:00,0.0035470000002533197,0.005714000202715397,0.003510999958962202,0.005714000202715397,72284,0.0,0.0
2025-05-28 00:00:00+00:00,0.005714000202715397,0.006209000013768673,0.005714000202715397,0.005969000048935413,0,0.0,0.0
2025-05-29 00:00:00+00:00,0.005969000048935413,0.006182999815791845,0.005816000048071146,0.005816000048071146,0,0.0,0.0
2025-05-30 00:00:00+00:00,0.005816000048071146,0.005816000048071146,0.005181000102311373,0.005181000102311373,897,0.0,0.0
2025-05-31 00:00:00+00:00,0.005181000102311373,0.005181000102311373,0.004110999871045351,0.0041240002028644085,9861,0.0,0.0
2025-06-01 00:00:00+00:00,0.004123743623495102,0.004151453729718924,0.004058563616126776,0.004151453729718924,8028,0.0,0.0
