TIMESTAMP,ONE24085_OPEN_PRICE_USD,ONE24085_HIGH_PRICE_USD,ONE24085_LOW_PRICE_USD,ONE24085_CLOSE_PRICE_USD,ONE24085_VOLUME_USD,ONE24085_DIVIDENDS_USD,ONE24085_STOCK_SPLITS_USD
2023-07-26 00:00:00+00:00,0.08712700009346008,0.09139399975538254,0.08598999679088593,0.09035699814558029,4342,0.0,0.0
2023-07-27 00:00:00+00:00,0.09035699814558029,0.09414300322532654,0.08923300355672836,0.09400200098752975,6283,0.0,0.0
2023-07-28 00:00:00+00:00,0.09400200098752975,0.0966230034828186,0.0917389988899231,0.09473899751901627,7631,0.0,0.0
2023-07-29 00:00:00+00:00,0.09473899751901627,0.09719199687242508,0.09383200109004974,0.09631799906492233,8951,0.0,0.0
2023-07-30 00:00:00+00:00,0.09631799906492233,0.09678900241851807,0.08793599903583527,0.08959399908781052,10433,0.0,0.0
2023-07-31 00:00:00+00:00,0.08959399908781052,0.09068600088357925,0.08678799867630005,0.08792299777269363,7229,0.0,0.0
2023-08-01 00:00:00+00:00,0.08792299777269363,0.08966100215911865,0.08095599710941315,0.08490999788045883,6330,0.0,0.0
2023-08-02 00:00:00+00:00,0.08490999788045883,0.08594399690628052,0.08356499671936035,0.08357500284910202,4585,0.0,0.0
2023-08-03 00:00:00+00:00,0.08357500284910202,0.09824399650096893,0.07765699923038483,0.09438800066709518,30519,0.0,0.0
2023-08-04 00:00:00+00:00,0.09438800066709518,0.09919100254774094,0.08851999789476395,0.08963499963283539,13384,0.0,0.0
2023-08-05 00:00:00+00:00,0.08963499963283539,0.09114199876785278,0.08391699939966202,0.0887100026011467,8846,0.0,0.0
2023-08-06 00:00:00+00:00,0.0887100026011467,0.08980699628591537,0.08525700122117996,0.08724699914455414,10962,0.0,0.0
2023-08-07 00:00:00+00:00,0.08724699914455414,0.08834099769592285,0.08589500188827515,0.08833300322294235,0,0.0,0.0
2023-08-08 00:00:00+00:00,0.08833300322294235,0.09749499708414078,0.08833300322294235,0.0954819992184639,6095,0.0,0.0
2023-08-09 00:00:00+00:00,0.0954819992184639,0.10333500057458878,0.09475100040435791,0.09934400022029877,13329,0.0,0.0
2023-08-10 00:00:00+00:00,0.09934400022029877,0.10194499790668488,0.09700600057840347,0.1009029969573021,14151,0.0,0.0
2023-08-11 00:00:00+00:00,0.1009029969573021,0.10442999750375748,0.1003509983420372,0.10070700198411942,8289,0.0,0.0
2023-08-12 00:00:00+00:00,0.10070700198411942,0.10172200202941895,0.09431599825620651,0.0943169966340065,14355,0.0,0.0
2023-08-13 00:00:00+00:00,0.0943169966340065,0.10017500072717667,0.09409199655056,0.0996360033750534,9046,0.0,0.0
2023-08-14 00:00:00+00:00,0.0996360033750534,0.10174199938774109,0.09815700352191925,0.10065499693155289,16117,0.0,0.0
2023-08-15 00:00:00+00:00,0.10065499693155289,0.10066000372171402,0.08845199644565582,0.08967900276184082,8981,0.0,0.0
2023-08-16 00:00:00+00:00,0.08967900276184082,0.09489999711513519,0.08765500038862228,0.09180799871683121,8724,0.0,0.0
2023-08-17 00:00:00+00:00,0.09180799871683121,0.0935019999742508,0.08199399709701538,0.08588100224733353,8217,0.0,0.0
2023-08-18 00:00:00+00:00,0.08588100224733353,0.08895199745893478,0.0830869972705841,0.08716200292110443,6466,0.0,0.0
2023-08-19 00:00:00+00:00,0.08716200292110443,0.08950799703598022,0.08704499900341034,0.08833300322294235,13498,0.0,0.0
2023-08-20 00:00:00+00:00,0.08833300322294235,0.08882100135087967,0.08713000267744064,0.08758299797773361,12453,0.0,0.0
2023-08-21 00:00:00+00:00,0.08758299797773361,0.08758799731731415,0.07512299716472626,0.07578100264072418,28495,0.0,0.0
2023-08-22 00:00:00+00:00,0.07578100264072418,0.07737699896097183,0.06231100112199783,0.06783100217580795,17074,0.0,0.0
2023-08-23 00:00:00+00:00,0.06783100217580795,0.0713379979133606,0.06541699916124344,0.07064999639987946,5306,0.0,0.0
2023-08-24 00:00:00+00:00,0.07064999639987946,0.07065699994564056,0.06374199688434601,0.06398600339889526,9217,0.0,0.0
2023-08-25 00:00:00+00:00,0.06398600339889526,0.06452199816703796,0.06092400103807449,0.06422500312328339,5644,0.0,0.0
2023-08-26 00:00:00+00:00,0.06422500312328339,0.06500600278377533,0.06285399943590164,0.06297799944877625,2797,0.0,0.0
2023-08-27 00:00:00+00:00,0.06297799944877625,0.06406000256538391,0.06278800219297409,0.06372799724340439,3988,0.0,0.0
2023-08-28 00:00:00+00:00,0.06372799724340439,0.06391999870538712,0.06114799901843071,0.06216000020503998,4833,0.0,0.0
2023-08-29 00:00:00+00:00,0.06216000020503998,0.06216999888420105,0.057252999395132065,0.05826900154352188,13177,0.0,0.0
2023-08-30 00:00:00+00:00,0.05826900154352188,0.05854500085115433,0.05663000047206879,0.056940000504255295,3250,0.0,0.0
2023-08-31 00:00:00+00:00,0.056940000504255295,0.06149199977517128,0.05655800178647041,0.06001000106334686,10758,0.0,0.0
2023-09-01 00:00:00+00:00,0.06001000106334686,0.06036200001835823,0.05630199983716011,0.056412000209093094,2944,0.0,0.0
2023-09-02 00:00:00+00:00,0.056412000209093094,0.058320000767707825,0.05336099863052368,0.05812700092792511,9009,0.0,0.0
2023-09-03 00:00:00+00:00,0.05812700092792511,0.05818000063300133,0.055594999343156815,0.05759400129318237,4669,0.0,0.0
2023-09-04 00:00:00+00:00,0.05759400129318237,0.06171000003814697,0.057565998286008835,0.06065399944782257,5633,0.0,0.0
2023-09-05 00:00:00+00:00,0.06065399944782257,0.06489399820566177,0.06045600026845932,0.06423100084066391,5872,0.0,0.0
2023-09-06 00:00:00+00:00,0.06423100084066391,0.06541600078344345,0.06008100137114525,0.0638120025396347,12879,0.0,0.0
2023-09-07 00:00:00+00:00,0.0638120025396347,0.06680700182914734,0.06317000091075897,0.06646200269460678,6438,0.0,0.0
2023-09-08 00:00:00+00:00,0.06646200269460678,0.068961001932621,0.06646200269460678,0.06813099980354309,7434,0.0,0.0
2023-09-09 00:00:00+00:00,0.06813099980354309,0.06974499672651291,0.06727100163698196,0.06953900307416916,3791,0.0,0.0
2023-09-10 00:00:00+00:00,0.06953900307416916,0.06954699754714966,0.06496000289916992,0.06673800200223923,3221,0.0,0.0
2023-09-11 00:00:00+00:00,0.06673800200223923,0.06725200265645981,0.06253399699926376,0.06324800103902817,4628,0.0,0.0
2023-09-12 00:00:00+00:00,0.06324800103902817,0.06600300222635269,0.06302499771118164,0.06315699964761734,889,0.0,0.0
2023-09-13 00:00:00+00:00,0.06315699964761734,0.06442099809646606,0.0619410015642643,0.0629120022058487,1886,0.0,0.0
2023-09-14 00:00:00+00:00,0.0629120022058487,0.06715100258588791,0.0627169981598854,0.06608299911022186,3991,0.0,0.0
2023-09-15 00:00:00+00:00,0.06608299911022186,0.06772500276565552,0.06534299999475479,0.06745199859142303,1547,0.0,0.0
2023-09-16 00:00:00+00:00,0.06745199859142303,0.07262799888849258,0.06743299961090088,0.07188999652862549,1986,0.0,0.0
2023-09-17 00:00:00+00:00,0.07188999652862549,0.0720440000295639,0.06946399807929993,0.0699319988489151,3960,0.0,0.0
2023-09-21 00:00:00+00:00,0.06394500285387039,0.07086899876594543,0.06153099983930588,0.0627330020070076,3140,0.0,0.0
2023-09-22 00:00:00+00:00,0.0627330020070076,0.06419400125741959,0.0606670007109642,0.061788998544216156,6705,0.0,0.0
2023-09-23 00:00:00+00:00,0.061788998544216156,0.061799999326467514,0.059188999235630035,0.06102199852466583,3788,0.0,0.0
2023-09-24 00:00:00+00:00,0.06102199852466583,0.06103299930691719,0.056963000446558,0.056963000446558,1812,0.0,0.0
2023-09-25 00:00:00+00:00,0.056963000446558,0.06120799854397774,0.05656199902296066,0.06045199930667877,5725,0.0,0.0
2023-09-26 00:00:00+00:00,0.06045199930667877,0.06072700023651123,0.058786001056432724,0.0592229999601841,2243,0.0,0.0
2023-09-27 00:00:00+00:00,0.0592229999601841,0.05924899876117706,0.056772999465465546,0.057500001043081284,2201,0.0,0.0
2023-09-28 00:00:00+00:00,0.057500001043081284,0.062011998146772385,0.057190001010894775,0.06185099855065346,5382,0.0,0.0
2023-09-29 00:00:00+00:00,0.06185099855065346,0.06529799848794937,0.061466000974178314,0.06501799821853638,5249,0.0,0.0
2023-09-30 00:00:00+00:00,0.06501799821853638,0.06848599761724472,0.0649380013346672,0.06726700067520142,4898,0.0,0.0
2023-10-01 00:00:00+00:00,0.06726700067520142,0.0686969980597496,0.06646700203418732,0.0681840032339096,3939,0.0,0.0
2023-10-02 00:00:00+00:00,0.0681840032339096,0.06828100234270096,0.06369300186634064,0.06446699798107147,3845,0.0,0.0
2023-10-03 00:00:00+00:00,0.06446699798107147,0.06514500081539154,0.06393399834632874,0.06444600224494934,1900,0.0,0.0
2023-10-04 00:00:00+00:00,0.06444600224494934,0.0653659999370575,0.06272999942302704,0.06512100249528885,4809,0.0,0.0
2023-10-05 00:00:00+00:00,0.06512100249528885,0.06595300137996674,0.06422299891710281,0.06512799859046936,4157,0.0,0.0
2023-10-06 00:00:00+00:00,0.06512799859046936,0.06657599657773972,0.06422899663448334,0.06490299850702286,4249,0.0,0.0
2023-10-07 00:00:00+00:00,0.06490299850702286,0.06523299962282181,0.0641930028796196,0.06436199694871902,1275,0.0,0.0
2023-10-08 00:00:00+00:00,0.06436199694871902,0.06676799803972244,0.06387200206518173,0.06649400293827057,2144,0.0,0.0
