TIMESTAMP,SENATE_OPEN_PRICE_USD,SENATE_HIGH_PRICE_USD,SENATE_LOW_PRICE_USD,SENATE_CLOSE_PRICE_USD,SENATE_VOLUME_USD,SENATE_DIVIDENDS_USD,SENATE_STOCK_SPLITS_USD
2021-12-09 00:00:00+00:00,0.37539100646972656,0.683821976184845,0.2773120105266571,0.6831730008125305,25862,0.0,0.0
2021-12-15 00:00:00+00:00,4.526505947113037,4.8018341064453125,2.112884998321533,3.0419909954071045,15224133,0.0,0.0
2021-12-16 00:00:00+00:00,3.0363869667053223,3.1713900566101074,2.4090070724487305,2.6349239349365234,2311726,0.0,0.0
2021-12-17 00:00:00+00:00,2.6305370330810547,3.0112669467926025,2.3470609188079834,2.8121140003204346,1596368,0.0,0.0
2021-12-18 00:00:00+00:00,2.8146770000457764,2.9624409675598145,2.672410011291504,2.809752941131592,602014,0.0,0.0
2021-12-19 00:00:00+00:00,2.8093509674072266,2.8093509674072266,2.537770986557007,2.6755990982055664,446996,0.0,0.0
2021-12-20 00:00:00+00:00,2.6753408908843994,2.685586929321289,2.1377580165863037,2.4068760871887207,687333,0.0,0.0
2021-12-21 00:00:00+00:00,2.397907018661499,3.0140209197998047,2.3977749347686768,2.706670045852661,921311,0.0,0.0
2021-12-22 00:00:00+00:00,2.7062880992889404,2.8422229290008545,2.6199519634246826,2.638606071472168,387867,0.0,0.0
2021-12-23 00:00:00+00:00,2.638256072998047,2.788433074951172,2.4492979049682617,2.689479112625122,572311,0.0,0.0
2021-12-24 00:00:00+00:00,2.688417911529541,3.0276529788970947,2.612560987472534,2.86161208152771,842809,0.0,0.0
2021-12-25 00:00:00+00:00,2.8629310131073,3.2858879566192627,2.8216469287872314,3.060671091079712,864122,0.0,0.0
2021-12-26 00:00:00+00:00,3.0644819736480713,3.45831298828125,2.9177300930023193,3.048175096511841,1001430,0.0,0.0
2021-12-27 00:00:00+00:00,3.0449039936065674,3.381592035293579,3.030319929122925,3.130831003189087,648282,0.0,0.0
2021-12-28 00:00:00+00:00,3.1312320232391357,3.1442019939422607,2.7549591064453125,2.8392720222473145,506214,0.0,0.0
2021-12-29 00:00:00+00:00,2.8389499187469482,2.9055209159851074,2.6774349212646484,2.691317081451416,326893,0.0,0.0
2021-12-30 00:00:00+00:00,2.6908860206604004,2.857897996902466,2.5166900157928467,2.6678450107574463,759766,0.0,0.0
2021-12-31 00:00:00+00:00,2.668178081512451,3.060966968536377,2.659846067428589,2.938256025314331,965468,0.0,0.0
2022-01-01 00:00:00+00:00,2.937973976135254,5.902515888214111,2.937973976135254,5.146671772003174,8387815,0.0,0.0
2022-01-02 00:00:00+00:00,5.146627902984619,5.5216851234436035,4.450438022613525,4.529581069946289,3298117,0.0,0.0
2022-01-03 00:00:00+00:00,4.514692783355713,4.856488227844238,4.041287899017334,4.208392143249512,1602276,0.0,0.0
2022-01-04 00:00:00+00:00,4.208375930786133,4.99862003326416,4.041582107543945,4.912312984466553,2061275,0.0,0.0
2022-01-05 00:00:00+00:00,4.912296772003174,5.4920501708984375,4.16932487487793,4.394579887390137,2508472,0.0,0.0
2022-01-06 00:00:00+00:00,4.394586086273193,4.404652118682861,3.5818309783935547,3.949151039123535,1849613,0.0,0.0
2022-01-07 00:00:00+00:00,3.9492030143737793,3.9492030143737793,3.5386860370635986,3.557154893875122,1339466,0.0,0.0
2022-01-08 00:00:00+00:00,3.558300018310547,3.6358261108398438,3.3109800815582275,3.3903250694274902,803091,0.0,0.0
2022-01-09 00:00:00+00:00,3.390324115753174,3.623487949371338,3.2831990718841553,3.461544990539551,1049473,0.0,0.0
2022-01-10 00:00:00+00:00,3.461540937423706,3.5530710220336914,2.828763008117676,2.922935962677002,1933347,0.0,0.0
2022-01-11 00:00:00+00:00,2.922934055328369,3.067823886871338,2.664212942123413,2.9296960830688477,1138515,0.0,0.0
2022-01-12 00:00:00+00:00,2.929716110229492,3.4958560466766357,2.8559350967407227,3.4064009189605713,1271487,0.0,0.0
2022-01-13 00:00:00+00:00,3.4063940048217773,3.880484104156494,3.2568910121917725,3.516118049621582,1430324,0.0,0.0
2022-01-14 00:00:00+00:00,3.5161290168762207,3.5161290168762207,3.1104869842529297,3.258474111557007,682490,0.0,0.0
2022-01-15 00:00:00+00:00,3.2585160732269287,3.325896978378296,2.9732251167297363,3.21984601020813,894273,0.0,0.0
2022-01-16 00:00:00+00:00,3.2233359813690186,3.3960609436035156,3.106545925140381,3.177177906036377,847014,0.0,0.0
2022-01-17 00:00:00+00:00,3.1800789833068848,3.359128952026367,2.9276559352874756,3.3188440799713135,1306812,0.0,0.0
2022-01-18 00:00:00+00:00,3.3187990188598633,3.351870059967041,2.9803500175476074,2.980360984802246,866256,0.0,0.0
2022-01-19 00:00:00+00:00,2.9803309440612793,3.0203330516815186,2.851077079772949,2.8920819759368896,728458,0.0,0.0
2022-01-20 00:00:00+00:00,2.8911290168762207,3.0147130489349365,2.8061161041259766,2.9419009685516357,548240,0.0,0.0
2022-01-21 00:00:00+00:00,2.9418370723724365,2.957814931869507,2.465747117996216,2.5264360904693604,721582,0.0,0.0
2022-01-22 00:00:00+00:00,2.526447057723999,2.541400909423828,1.9078350067138672,2.0091259479522705,878353,0.0,0.0
2022-01-23 00:00:00+00:00,2.0091230869293213,2.242979049682617,1.9328839778900146,2.021929979324341,679114,0.0,0.0
2022-01-24 00:00:00+00:00,2.026837110519409,2.3862719535827637,1.7586239576339722,2.2814369201660156,605812,0.0,0.0
2022-01-25 00:00:00+00:00,2.2801449298858643,2.2987680435180664,2.0858709812164307,2.088099956512451,447036,0.0,0.0
2022-01-26 00:00:00+00:00,2.0906119346618652,2.188636064529419,2.02120304107666,2.1718900203704834,397532,0.0,0.0
2022-01-27 00:00:00+00:00,2.1750969886779785,2.1750969886779785,2.014970064163208,2.097148895263672,328294,0.0,0.0
2022-01-28 00:00:00+00:00,2.0969619750976562,2.1052169799804688,2.012540102005005,2.076651096343994,298026,0.0,0.0
2022-01-29 00:00:00+00:00,2.0762150287628174,2.0841379165649414,2.0462229251861572,2.0621659755706787,189044,0.0,0.0
2022-01-30 00:00:00+00:00,2.0620579719543457,2.08976411819458,2.055605888366699,2.063375949859619,198344,0.0,0.0
2022-01-31 00:00:00+00:00,2.063380002975464,2.064894914627075,1.9791409969329834,2.0281050205230713,238769,0.0,0.0
2022-02-01 00:00:00+00:00,2.028148889541626,2.071084976196289,2.0014710426330566,2.044313907623291,280923,0.0,0.0
2022-02-02 00:00:00+00:00,2.0443050861358643,2.0574119091033936,1.9927419424057007,2.0021610260009766,227879,0.0,0.0
2022-02-03 00:00:00+00:00,2.0021610260009766,2.0040130615234375,1.8715829849243164,1.8830089569091797,249435,0.0,0.0
2022-02-04 00:00:00+00:00,1.8829209804534912,1.9203369617462158,1.858821988105774,1.9082939624786377,218688,0.0,0.0
2022-02-05 00:00:00+00:00,1.9083360433578491,1.981261968612671,1.9031920433044434,1.9451719522476196,211832,0.0,0.0
2022-02-06 00:00:00+00:00,1.9451550245285034,1.9523329734802246,1.9138790369033813,1.9208290576934814,240223,0.0,0.0
2022-02-07 00:00:00+00:00,1.9200470447540283,2.028531074523926,1.8760900497436523,2.028531074523926,425125,0.0,0.0
2022-02-08 00:00:00+00:00,2.026866912841797,2.2634239196777344,2.008634090423584,2.0335299968719482,480591,0.0,0.0
2022-02-09 00:00:00+00:00,2.033478021621704,2.1008501052856445,2.0302228927612305,2.084364891052246,253561,0.0,0.0
2022-02-10 00:00:00+00:00,2.084343910217285,2.0854990482330322,1.9733530282974243,1.9861619472503662,320333,0.0,0.0
2022-02-11 00:00:00+00:00,1.9861630201339722,2.0553970336914062,1.8898359537124634,1.8988510370254517,319479,0.0,0.0
2022-02-12 00:00:00+00:00,1.8989219665527344,1.9030120372772217,1.8165479898452759,1.828631043434143,225551,0.0,0.0
2022-02-13 00:00:00+00:00,1.8286960124969482,1.8364510536193848,1.8035809993743896,1.8164830207824707,189738,0.0,0.0
2022-02-14 00:00:00+00:00,1.816467046737671,1.8294730186462402,1.771826982498169,1.7780940532684326,228036,0.0,0.0
