TIMESTAMP,CATWIF30234_OPEN_PRICE_USD,CATWIF30234_HIGH_PRICE_USD,CATWIF30234_LOW_PRICE_USD,CATWIF30234_CLOSE_PRICE_USD,CATWIF30234_VOLUME_USD,CATWIF30234_DIVIDENDS_USD,CATWIF30234_STOCK_SPLITS_USD
2024-04-01 00:00:00+00:00,0.00558000011369586,0.008634000085294247,0.005446000024676323,0.007327000144869089,13786046,0.0,0.0
2024-04-02 00:00:00+00:00,0.007333000190556049,0.012455999851226807,0.007067999802529812,0.007468999829143286,12029768,0.0,0.0
2024-04-03 00:00:00+00:00,0.007468999829143286,0.00875100027769804,0.004461999982595444,0.005588000174611807,7474440,0.0,0.0
2024-04-04 00:00:00+00:00,0.0055959997698664665,0.006076999939978123,0.004370000213384628,0.004556000232696533,2873210,0.0,0.0
2024-04-05 00:00:00+00:00,0.004556000232696533,0.005495000164955854,0.003628999926149845,0.003994000144302845,2414166,0.0,0.0
2024-04-06 00:00:00+00:00,0.003994000144302845,0.0040699997916817665,0.002355000004172325,0.0026469998992979527,2577808,0.0,0.0
2024-04-07 00:00:00+00:00,0.0026469998992979527,0.004815999884158373,0.002597999991849065,0.004685999825596809,3923867,0.0,0.0
2024-04-08 00:00:00+00:00,0.004685999825596809,0.007946999743580818,0.004569999873638153,0.007871000096201897,6364122,0.0,0.0
2024-04-09 00:00:00+00:00,0.007873999886214733,0.008427999913692474,0.005834000185132027,0.0070779998786747456,3612344,0.0,0.0
2024-04-10 00:00:00+00:00,0.0070779998786747456,0.007515000179409981,0.0052720000967383385,0.006095999851822853,2428339,0.0,0.0
2024-04-11 00:00:00+00:00,0.006095999851822853,0.006818000227212906,0.005338999908417463,0.005338999908417463,2372408,0.0,0.0
2024-04-12 00:00:00+00:00,0.005338999908417463,0.005836000200361013,0.0037579999770969152,0.004182000178843737,1539140,0.0,0.0
2024-04-13 00:00:00+00:00,0.004182000178843737,0.005534000229090452,0.003432000055909157,0.004466000013053417,1717412,0.0,0.0
