TIMESTAMP,AERO_OPEN_PRICE_USD,AERO_HIGH_PRICE_USD,AERO_LOW_PRICE_USD,AERO_CLOSE_PRICE_USD,AERO_VOLUME_USD,AERO_DIVIDENDS_USD,AERO_STOCK_SPLITS_USD
2022-02-22 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,3.000000106112566e-06,3.999999989900971e-06,269870,0.0,0.0
2022-02-23 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.000000106112566e-06,3.000000106112566e-06,75305,0.0,0.0
2022-02-24 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,44374,0.0,0.0
2022-02-25 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,50053,0.0,0.0
2022-02-26 00:00:00+00:00,1.9999999949504854e-06,3.999999989900971e-06,1.9999999949504854e-06,3.000000106112566e-06,82306,0.0,0.0
2022-02-27 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,71388,0.0,0.0
2022-02-28 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,1.9999999949504854e-06,3.000000106112566e-06,18356,0.0,0.0
2022-03-01 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,14659,0.0,0.0
2022-03-02 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,9775,0.0,0.0
2022-03-03 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,8524,0.0,0.0
2022-03-04 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,10948,0.0,0.0
2022-03-05 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,5990,0.0,0.0
2022-03-06 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,6083,0.0,0.0
2022-03-07 00:00:00+00:00,,,,0.0,38186,0.0,0.0
2022-03-08 00:00:00+00:00,,,,0.0,33463,0.0,0.0
2022-03-17 00:00:00+00:00,,,,0.0,318,0.0,0.0
2022-03-18 00:00:00+00:00,,,,0.0,324,0.0,0.0
2022-03-29 00:00:00+00:00,0.2891690135002136,0.3113369941711426,0.2891690135002136,0.30138298869132996,7704641,0.0,0.0
2022-03-30 00:00:00+00:00,0.30138298869132996,0.30814099311828613,0.294187992811203,0.301023006439209,26161,0.0,0.0
2022-03-31 00:00:00+00:00,0.301023006439209,0.30799800157546997,0.2755019962787628,0.2758829891681671,4888393,0.0,0.0
2022-04-01 00:00:00+00:00,0.2758829891681671,0.3003309965133667,0.26729100942611694,0.29293200373649597,34719,0.0,0.0
2022-04-02 00:00:00+00:00,0.29293200373649597,0.29910799860954285,0.2805129885673523,0.2805129885673523,20757,0.0,0.0
2022-04-03 00:00:00+00:00,0.2805129885673523,0.2880780100822449,0.2773990035057068,0.2837820053100586,12894,0.0,0.0
2022-04-04 00:00:00+00:00,0.2837820053100586,0.2873159945011139,0.2632719874382019,0.27028900384902954,12693,0.0,0.0
2022-04-05 00:00:00+00:00,0.27028900384902954,0.27278900146484375,0.24176999926567078,0.24303600192070007,37385,0.0,0.0
2022-04-06 00:00:00+00:00,0.24303600192070007,0.24303600192070007,0.21357600390911102,0.21588000655174255,17867,0.0,0.0
2022-04-07 00:00:00+00:00,0.21588000655174255,0.2331569939851761,0.21363799273967743,0.2325509935617447,20616,0.0,0.0
2022-04-08 00:00:00+00:00,0.2325509935617447,0.2371399998664856,0.2133760005235672,0.21349400281906128,15798,0.0,0.0
2022-04-09 00:00:00+00:00,0.21349400281906128,0.2185239940881729,0.20423699915409088,0.20770199596881866,25528,0.0,0.0
2022-04-10 00:00:00+00:00,0.20770199596881866,0.21177899837493896,0.19213800132274628,0.19213800132274628,31794,0.0,0.0
2022-04-11 00:00:00+00:00,0.19213800132274628,0.19520500302314758,0.1791979968547821,0.18842899799346924,25359,0.0,0.0
2022-04-12 00:00:00+00:00,0.18842899799346924,0.2228509932756424,0.18826299905776978,0.2209479957818985,31375,0.0,0.0
2022-04-13 00:00:00+00:00,0.2209479957818985,0.2301339954137802,0.21961699426174164,0.22952300310134888,13890,0.0,0.0
2022-04-14 00:00:00+00:00,0.22952300310134888,0.2352440059185028,0.2189289927482605,0.22308099269866943,16949,0.0,0.0
2022-04-15 00:00:00+00:00,0.22308099269866943,0.2258480042219162,0.21093200147151947,0.21540500223636627,21543,0.0,0.0
2022-04-16 00:00:00+00:00,0.21540500223636627,0.21749800443649292,0.20698300004005432,0.21650199592113495,19736,0.0,0.0
2022-04-17 00:00:00+00:00,0.21650199592113495,0.2755810022354126,0.20909400284290314,0.23440000414848328,354745,0.0,0.0
2022-04-18 00:00:00+00:00,0.23440000414848328,0.23447099328041077,0.20547200739383698,0.2273620069026947,104651,0.0,0.0
