TIMESTAMP,AKTIO_OPEN_PRICE_USD,AKTIO_HIGH_PRICE_USD,AKTIO_LOW_PRICE_USD,AKTIO_CLOSE_PRICE_USD,AKTIO_VOLUME_USD,AKTIO_DIVIDENDS_USD,AKTIO_STOCK_SPLITS_USD
2022-04-14 00:00:00+00:00,1.2273750305175781,1.7932549715042114,1.123345971107483,1.5782010555267334,3052120,0.0,0.0
2022-04-15 00:00:00+00:00,1.5781899690628052,2.4323348999023438,1.5386229753494263,1.8344390392303467,4506976,0.0,0.0
2022-04-16 00:00:00+00:00,1.8344340324401855,2.0004889965057373,1.78439199924469,1.8015320301055908,3764151,0.0,0.0
2022-04-17 00:00:00+00:00,1.801524043083191,1.8994719982147217,1.4113949537277222,1.4144439697265625,3886763,0.0,0.0
2022-04-18 00:00:00+00:00,1.430459976196289,1.8024879693984985,1.1872899532318115,1.5173310041427612,2455179,0.0,0.0
2022-04-19 00:00:00+00:00,1.5173239707946777,2.1314969062805176,1.5172679424285889,1.945667028427124,784896,0.0,0.0
2022-04-20 00:00:00+00:00,1.9456820487976074,2.0808470249176025,1.8244819641113281,2.0164079666137695,247896,0.0,0.0
2022-04-21 00:00:00+00:00,2.016408920288086,2.5006461143493652,1.881417989730835,2.2493529319763184,1011642,0.0,0.0
2022-04-22 00:00:00+00:00,2.2493200302124023,2.9156908988952637,2.160254955291748,2.6096110343933105,897918,0.0,0.0
2022-04-23 00:00:00+00:00,2.6095778942108154,3.49589204788208,2.557265043258667,3.1997289657592773,1072131,0.0,0.0
2022-04-24 00:00:00+00:00,3.1996970176696777,3.325793981552124,3.0005950927734375,3.2101030349731445,422933,0.0,0.0
2022-04-25 00:00:00+00:00,3.210110902786255,4.331119060516357,3.1347498893737793,4.293623924255371,1502698,0.0,0.0
2022-04-26 00:00:00+00:00,4.293560981750488,6.489995002746582,3.5155019760131836,5.244381904602051,3412108,0.0,0.0
2022-04-27 00:00:00+00:00,5.244309902191162,5.924464225769043,4.000148773193359,5.262803077697754,1321144,0.0,0.0
2022-04-28 00:00:00+00:00,5.262814044952393,5.5226850509643555,4.841030120849609,5.098974227905273,1020883,0.0,0.0
2022-04-29 00:00:00+00:00,5.0990190505981445,5.400638103485107,4.925205230712891,5.11810302734375,480675,0.0,0.0
2022-04-30 00:00:00+00:00,5.118002891540527,5.350666046142578,5.101034164428711,5.180800914764404,258008,0.0,0.0
2022-05-01 00:00:00+00:00,5.180788040161133,5.31693696975708,4.201808929443359,4.955560207366943,1007831,0.0,0.0
2022-05-02 00:00:00+00:00,4.955495834350586,5.37947416305542,4.599769115447998,5.052773952484131,405865,0.0,0.0
2022-05-03 00:00:00+00:00,5.070754051208496,5.289576053619385,5.000792026519775,5.070230007171631,312096,0.0,0.0
2022-05-04 00:00:00+00:00,5.070107936859131,5.248933792114258,4.879465103149414,5.161196231842041,329737,0.0,0.0
2022-05-05 00:00:00+00:00,5.161200046539307,5.404478073120117,4.729147911071777,4.915943145751953,664969,0.0,0.0
2022-05-06 00:00:00+00:00,4.915952205657959,5.250769138336182,4.5000457763671875,4.976912021636963,379703,0.0,0.0
2022-05-07 00:00:00+00:00,4.9768571853637695,4.999982833862305,4.546580791473389,4.611635208129883,227648,0.0,0.0
2022-05-08 00:00:00+00:00,4.611626148223877,4.700436115264893,3.3545970916748047,3.845438003540039,1106586,0.0,0.0
2022-05-09 00:00:00+00:00,3.845500946044922,4.2256340980529785,2.120961904525757,2.9637300968170166,1102951,0.0,0.0
2022-05-10 00:00:00+00:00,2.993834972381592,3.9780969619750977,2.6496551036834717,3.3403029441833496,439943,0.0,0.0
2022-05-11 00:00:00+00:00,3.3403000831604004,3.6674749851226807,2.3163700103759766,2.6390609741210938,797046,0.0,0.0
2022-05-12 00:00:00+00:00,2.639080047607422,3.0703558921813965,1.5111069679260254,2.086000919342041,826587,0.0,0.0
2022-05-13 00:00:00+00:00,2.0858280658721924,3.1933910846710205,1.7941570281982422,2.170171022415161,937100,0.0,0.0
2022-05-14 00:00:00+00:00,2.1701788902282715,2.265733003616333,1.9438120126724243,2.052493095397949,238670,0.0,0.0
2022-05-15 00:00:00+00:00,2.052493095397949,2.5770699977874756,2.031702995300293,2.4477179050445557,171280,0.0,0.0
2022-05-16 00:00:00+00:00,2.4417619705200195,2.593173027038574,2.1006219387054443,2.404059886932373,245448,0.0,0.0
2022-05-17 00:00:00+00:00,2.4040451049804688,2.5970399379730225,2.346997022628784,2.4842870235443115,276335,0.0,0.0
2022-05-18 00:00:00+00:00,2.4842700958251953,2.6274380683898926,2.435297966003418,2.445067882537842,253638,0.0,0.0
2022-05-19 00:00:00+00:00,2.4450290203094482,3.3464488983154297,2.4154999256134033,3.0788300037384033,386725,0.0,0.0
2022-05-20 00:00:00+00:00,3.0787808895111084,3.8929269313812256,2.7984108924865723,3.2741260528564453,749003,0.0,0.0
2022-05-21 00:00:00+00:00,3.2753729820251465,3.782486915588379,3.1240859031677246,3.4178709983825684,284699,0.0,0.0
2022-05-22 00:00:00+00:00,3.4178500175476074,3.5974719524383545,3.4048779010772705,3.5167129039764404,96729,0.0,0.0
2022-05-23 00:00:00+00:00,3.5167078971862793,3.900485038757324,3.459364891052246,3.5757360458374023,372395,0.0,0.0
2022-05-24 00:00:00+00:00,3.5755929946899414,3.775393009185791,2.7662830352783203,3.1751620769500732,501637,0.0,0.0
2022-05-25 00:00:00+00:00,3.1751179695129395,3.3278090953826904,2.8950130939483643,2.9769480228424072,179617,0.0,0.0
2022-05-26 00:00:00+00:00,2.9769229888916016,3.2365779876708984,2.880880117416382,3.0636470317840576,177030,0.0,0.0
2022-05-27 00:00:00+00:00,3.063631057739258,3.116976022720337,2.7142879962921143,2.929666042327881,199651,0.0,0.0
2022-05-28 00:00:00+00:00,2.824204921722412,2.9935619831085205,2.726248025894165,2.840162992477417,88484,0.0,0.0
2022-05-29 00:00:00+00:00,2.840178966522217,3.1749320030212402,2.8399550914764404,3.009526014328003,107208,0.0,0.0
