TIMESTAMP,FB32941_OPEN_PRICE_USD,FB32941_HIGH_PRICE_USD,FB32941_LOW_PRICE_USD,FB32941_CLOSE_PRICE_USD,FB32941_VOLUME_USD,FB32941_DIVIDENDS_USD,FB32941_STOCK_SPLITS_USD
2024-09-12 00:00:00+00:00,30.0856990814209,32.72726821899414,21.48247528076172,32.13031768798828,5217395,0.0,0.0
2024-09-13 00:00:00+00:00,32.15700149536133,34.211769104003906,25.218048095703125,27.104589462280273,20051349,0.0,0.0
2024-09-14 00:00:00+00:00,27.081666946411133,30.96742057800293,25.488548278808594,30.313875198364258,15560579,0.0,0.0
2024-09-15 00:00:00+00:00,30.317792892456055,39.25076675415039,26.64020538330078,28.650127410888672,63066270,0.0,0.0
2024-09-16 00:00:00+00:00,28.757688522338867,29.608728408813477,21.472230911254883,23.06407928466797,28241649,0.0,0.0
2024-09-17 00:00:00+00:00,23.08707618713379,27.76585578918457,22.321758270263672,24.464757919311523,18619695,0.0,0.0
2024-09-18 00:00:00+00:00,24.464786529541016,24.965591430664062,20.43109130859375,21.639188766479492,19055552,0.0,0.0
2024-09-19 00:00:00+00:00,21.589208602905273,23.272783279418945,17.525373458862305,18.485179901123047,22104976,0.0,0.0
2024-09-20 00:00:00+00:00,18.512210845947266,21.72548484802246,17.22185707092285,17.942886352539062,16594902,0.0,0.0
2024-09-21 00:00:00+00:00,17.94289207458496,18.641279220581055,14.25396728515625,14.255009651184082,17772064,0.0,0.0
2024-09-22 00:00:00+00:00,14.270001411437988,16.01886558532715,12.359746932983398,13.721685409545898,24618474,0.0,0.0
2024-09-23 00:00:00+00:00,13.721397399902344,14.326305389404297,12.347762107849121,14.011680603027344,14891898,0.0,0.0
2024-09-24 00:00:00+00:00,13.95758056640625,14.379596710205078,12.608860969543457,12.748108863830566,9070000,0.0,0.0
2024-09-25 00:00:00+00:00,12.748108863830566,14.916093826293945,12.56163501739502,12.960382461547852,18849266,0.0,0.0
2024-09-26 00:00:00+00:00,12.960382461547852,14.814558982849121,12.827316284179688,14.301262855529785,15642293,0.0,0.0
2024-09-27 00:00:00+00:00,14.399784088134766,14.746147155761719,12.954672813415527,13.321000099182129,8429542,0.0,0.0
2024-09-28 00:00:00+00:00,13.321000099182129,13.964606285095215,12.917363166809082,13.20226764678955,6714980,0.0,0.0
2024-09-29 00:00:00+00:00,13.20226764678955,13.257671356201172,11.359601974487305,11.67844295501709,5399318,0.0,0.0
2024-09-30 00:00:00+00:00,11.660578727722168,11.679640769958496,8.311135292053223,8.511491775512695,6916988,0.0,0.0
2024-10-01 00:00:00+00:00,8.487006187438965,9.641366004943848,7.326243877410889,7.484743118286133,5840410,0.0,0.0
2024-10-02 00:00:00+00:00,7.484743118286133,8.043411254882812,6.671555995941162,6.817920207977295,3941375,0.0,0.0
2024-10-03 00:00:00+00:00,6.818070888519287,9.421076774597168,6.7059760093688965,8.09277629852295,7016188,0.0,0.0
2024-10-04 00:00:00+00:00,8.092828750610352,9.311555862426758,8.032504081726074,8.396172523498535,4453478,0.0,0.0
2024-10-05 00:00:00+00:00,8.396172523498535,8.703312873840332,7.28328800201416,7.512563228607178,3163890,0.0,0.0
2024-10-06 00:00:00+00:00,7.512535095214844,8.407258033752441,7.123443126678467,7.940552234649658,4314526,0.0,0.0
2024-10-07 00:00:00+00:00,7.940552234649658,9.16175365447998,7.490476131439209,7.722427845001221,4889633,0.0,0.0
2024-10-08 00:00:00+00:00,7.734291076660156,7.993774890899658,6.732193946838379,6.921916961669922,3493492,0.0,0.0
2024-10-09 00:00:00+00:00,6.921916961669922,7.147222995758057,5.9299187660217285,5.98750114440918,4033135,0.0,0.0
2024-10-10 00:00:00+00:00,5.981595039367676,6.839902877807617,5.665681838989258,6.319949150085449,3748678,0.0,0.0
2024-10-11 00:00:00+00:00,6.32000207901001,7.179496765136719,6.226623058319092,6.468191146850586,3508000,0.0,0.0
2024-10-12 00:00:00+00:00,6.468320846557617,7.314053058624268,6.468143939971924,6.852028846740723,3439609,0.0,0.0
2024-10-13 00:00:00+00:00,6.853439807891846,7.451111793518066,6.509130954742432,6.784079074859619,3288186,0.0,0.0
2024-10-14 00:00:00+00:00,6.7887067794799805,6.955836772918701,6.425224781036377,6.54960823059082,3983487,0.0,0.0
2024-10-15 00:00:00+00:00,6.549596786499023,7.07253885269165,6.514370918273926,6.701681137084961,4070626,0.0,0.0
2024-10-16 00:00:00+00:00,6.701681137084961,6.761427879333496,6.1383161544799805,6.174619197845459,3123576,0.0,0.0
2024-10-17 00:00:00+00:00,6.174619197845459,6.543974876403809,5.709346771240234,6.26798677444458,6761269,0.0,0.0
2024-10-18 00:00:00+00:00,6.26798677444458,6.608651161193848,6.119552135467529,6.404563903808594,7863862,0.0,0.0
2024-10-19 00:00:00+00:00,6.404563903808594,6.698391914367676,5.956600189208984,5.969425201416016,5608662,0.0,0.0
2024-10-20 00:00:00+00:00,5.969109058380127,7.766174793243408,5.947882175445557,7.4238362312316895,15172078,0.0,0.0
2024-10-21 00:00:00+00:00,7.4238362312316895,7.4406208992004395,6.177248001098633,6.248453140258789,12283346,0.0,0.0
2024-10-22 00:00:00+00:00,6.230650901794434,6.424921989440918,6.009705066680908,6.091273784637451,9635131,0.0,0.0
2024-10-23 00:00:00+00:00,6.091273784637451,6.580237865447998,6.035359859466553,6.065725803375244,7863895,0.0,0.0
2024-10-24 00:00:00+00:00,6.115662097930908,6.242088794708252,5.818296909332275,5.849824905395508,7723342,0.0,0.0
2024-10-25 00:00:00+00:00,5.849824905395508,6.023019790649414,5.360948085784912,5.416587829589844,12147309,0.0,0.0
2024-10-26 00:00:00+00:00,5.423140048980713,5.637710094451904,5.196847915649414,5.219663143157959,8821538,0.0,0.0
2024-10-27 00:00:00+00:00,5.219663143157959,5.602808952331543,5.005983829498291,5.197961807250977,7893114,0.0,0.0
2024-10-28 00:00:00+00:00,5.197970867156982,5.275053024291992,4.769795894622803,5.027958869934082,9866554,0.0,0.0
2024-10-29 00:00:00+00:00,5.028025150299072,5.325160980224609,4.950263977050781,5.264773845672607,9686252,0.0,0.0
2024-10-30 00:00:00+00:00,5.2608962059021,5.780920028686523,5.039976119995117,5.695868968963623,10415329,0.0,0.0
2024-10-31 00:00:00+00:00,5.687096118927002,6.252986907958984,5.1602277755737305,5.8537797927856445,13086770,0.0,0.0
