,Expected,Predicted,Expected_Normalized,Predicted_Normalized
0,36693.09,36474.016,2.0233800853590993,2.010635
1,37568.68,37525.305,2.0743203619151345,2.071797
2,39246.79,36687.547,2.1719498317485586,2.0230577
3,36829.0,40309.28,2.0312870886217347,2.2337637
4,35513.2,33088.52,1.9547361733618172,1.8136725
5,35796.31,36261.992,1.9712070121057257,1.9982995
6,33552.79,34427.586,1.8406829891509235,1.8915771
7,33380.81,31833.021,1.8306774971259951,1.7406298
8,37388.05,33439.66,2.0638116281992214,1.8341012
9,36675.72,38676.85,2.022369529501017,2.1387918
10,37331.98,35988.69,2.060549574833494,1.9823993
11,35546.11,35858.53,1.9566508189167677,1.9748269
12,39020.57,35862.58,2.1587887525191176,1.9750623
13,40516.29,35924.074,2.245807094951526,1.97864
14,40144.04,40271.67,2.2241502487701124,2.2315757
15,38349.01,39206.6,2.1197185802650136,2.1696117
16,38092.97,38829.56,2.1048226262118526,2.1476762
17,35819.84,37694.844,1.9725759458616656,2.0816605
18,35483.72,37930.586,1.9530210791363556,2.0953755
19,35600.16,35612.496,1.959795352257548,1.960513
20,31608.93,36065.59,1.7275926546493714,1.9868733
21,32509.56,31508.258,1.7799897140889056,1.7217357
22,33678.07,31862.43,1.8479715578268336,1.7423408
23,34663.09,32920.8,1.905278278110557,1.8039149
24,31584.45,33902.758,1.7261684515747684,1.8610435
25,32283.65,32073.828,1.7668466701108179,1.7546395
26,34700.34,32028.924,1.9074454171844526,1.7520272
27,34494.89,33610.42,1.895492699795678,1.8440359
28,35911.73,34744.887,1.9779219434321431,1.9100369
29,35045.0,36231.72,1.9274971259954292,1.9965383
30,33504.69,34760.1,1.8378846162796652,1.9109222
31,33786.55,32213.902,1.8542827322358593,1.7627888
32,34669.13,36138.87,1.905629674620794,1.9911367
33,35286.51,34598.902,1.9415477503641958,1.901544
34,33690.14,35013.246,1.848673769065006,1.9256498
35,34220.01,33105.977,1.8795006678860824,1.8146881
36,33862.12,34768.816,1.8586792610899343,1.9114293
37,32875.71,33547.65,1.8012916730662718,1.8403838
38,33815.81,33795.34,1.8559850272506828,1.854794
39,33502.87,33729.324,1.8377787319007526,1.8509533
40,34258.99,32471.865,1.8817684552981748,1.7777966
41,33086.63,34884.3,1.8135626253740857,1.9181479
42,32729.77,32309.648,1.7928011421550147,1.7683592
43,32820.02,32563.973,1.79805172742801,1.7831553
44,31880.0,31934.564,1.7433630275020129,1.7465374
45,31383.87,31311.334,1.7144990621669296,1.710279
46,31520.07,31908.682,1.7224229371163144,1.7450316
47,31778.56,30374.385,1.7374614278333962,1.655769
48,30839.65,31890.22,1.6828373057428894,1.7439576
49,29790.35,30384.438,1.6217908888237291,1.6563538
50,32144.51,29927.912,1.758751751164728,1.629794
51,32287.83,31587.574,1.7670898551129357,1.7263502
52,33634.09,31784.266,1.8454128792638822,1.7377933
53,34258.14,34195.504,1.881719003802529,1.8780749
54,35381.02,33896.902,1.9470461748977226,1.8607028
