TIMESTAMP,MEME_OPEN_PRICE_USD,MEME_HIGH_PRICE_USD,MEME_LOW_PRICE_USD,MEME_CLOSE_PRICE_USD,MEME_VOLUME_USD,MEME_DIVIDENDS_USD,MEME_STOCK_SPLITS_USD
2017-11-09 00:00:00+00:00,0.2228280007839203,0.22857899963855743,0.20485299825668335,0.21600499749183655,310196,0.0,0.0
2017-11-10 00:00:00+00:00,0.21671700477600098,0.22414399683475494,0.1792290061712265,0.1912200003862381,264312,0.0,0.0
2017-11-11 00:00:00+00:00,0.19619299471378326,0.21311800181865692,0.17369799315929413,0.18333700299263,338680,0.0,0.0
2017-11-12 00:00:00+00:00,0.18320199847221375,0.18320199847221375,0.13814899325370789,0.15564300119876862,180723,0.0,0.0
2017-11-13 00:00:00+00:00,0.1558700054883957,0.1950639933347702,0.1558700054883957,0.19323299825191498,210599,0.0,0.0
2017-11-14 00:00:00+00:00,0.1863279938697815,0.2000190019607544,0.17954599857330322,0.18651799857616425,78726,0.0,0.0
2017-11-15 00:00:00+00:00,0.18671199679374695,0.22634300589561462,0.18595799803733826,0.20640400052070618,609317,0.0,0.0
2017-11-16 00:00:00+00:00,0.20880000293254852,0.253013014793396,0.1991710066795349,0.23698300123214722,873852,0.0,0.0
2017-11-17 00:00:00+00:00,0.2376140058040619,0.27746298909187317,0.22492900490760803,0.22817100584506989,647384,0.0,0.0
2017-11-18 00:00:00+00:00,0.22514499723911285,0.23541399836540222,0.21335799992084503,0.22834600508213043,102206,0.0,0.0
2017-11-19 00:00:00+00:00,0.2279220074415207,0.23715700209140778,0.2152940034866333,0.2253199964761734,92524,0.0,0.0
2017-11-20 00:00:00+00:00,0.22521500289440155,0.23228800296783447,0.21741999685764313,0.22720299661159515,83148,0.0,0.0
2017-11-21 00:00:00+00:00,0.22749100625514984,0.23247000575065613,0.20458999276161194,0.21873900294303894,84574,0.0,0.0
2017-11-22 00:00:00+00:00,0.2192710041999817,0.24304300546646118,0.21819600462913513,0.2305379956960678,229082,0.0,0.0
2017-11-23 00:00:00+00:00,0.23046399652957916,0.23297399282455444,0.22014600038528442,0.22678999602794647,65089,0.0,0.0
2017-11-24 00:00:00+00:00,0.22294500470161438,0.23436999320983887,0.21365000307559967,0.227960005402565,64208,0.0,0.0
2017-11-25 00:00:00+00:00,0.22749899327754974,0.24418899416923523,0.22456499934196472,0.24418899416923523,47984,0.0,0.0
2017-11-26 00:00:00+00:00,0.24410699307918549,0.2689250111579895,0.2428950071334839,0.25972598791122437,136091,0.0,0.0
2017-11-27 00:00:00+00:00,0.2597750127315521,0.29513201117515564,0.2597750127315521,0.27730101346969604,305268,0.0,0.0
2017-11-28 00:00:00+00:00,0.2780190110206604,0.5831009745597839,0.2690330147743225,0.3827570080757141,20055800,0.0,0.0
2017-11-29 00:00:00+00:00,0.3822770118713379,0.43691301345825195,0.2883020043373108,0.3204050064086914,1656130,0.0,0.0
2017-11-30 00:00:00+00:00,0.3200260102748871,0.36325401067733765,0.2780579924583435,0.3580380082130432,817515,0.0,0.0
2017-12-01 00:00:00+00:00,0.3564629852771759,0.5943019986152649,0.32666298747062683,0.4955649971961975,4321380,0.0,0.0
2017-12-02 00:00:00+00:00,0.49340298771858215,0.5903980135917664,0.4644539952278137,0.5460619926452637,4441460,0.0,0.0
