TIMESTAMP,DUSD23515_OPEN_PRICE_USD,DUSD23515_HIGH_PRICE_USD,DUSD23515_LOW_PRICE_USD,DUSD23515_CLOSE_PRICE_USD,DUSD23515_VOLUME_USD,DUSD23515_DIVIDENDS_USD,DUSD23515_STOCK_SPLITS_USD
2023-05-26 00:00:00+00:00,1.0078239440917969,1.0084830522537231,1.0062049627304077,1.0082329511642456,1576,0.0,0.0
2023-05-27 00:00:00+00:00,1.0081939697265625,1.0086300373077393,1.0072840452194214,1.007722020149231,2010,0.0,0.0
2023-05-28 00:00:00+00:00,1.0076639652252197,1.0085819959640503,1.0072749853134155,1.0081919431686401,1807,0.0,0.0
2023-05-29 00:00:00+00:00,1.008070945739746,1.0087610483169556,1.007370948791504,1.0078250169754028,818,0.0,0.0
2023-05-30 00:00:00+00:00,1.0078330039978027,1.0085439682006836,1.0068379640579224,1.007828950881958,510,0.0,0.0
2023-05-31 00:00:00+00:00,1.0078120231628418,1.0083279609680176,1.0070760250091553,1.0077389478683472,6228,0.0,0.0
2023-06-01 00:00:00+00:00,1.007794976234436,1.0083659887313843,1.0070910453796387,1.0078239440917969,362,0.0,0.0
2023-06-02 00:00:00+00:00,1.0077290534973145,1.0087560415267944,1.0069259405136108,1.0080870389938354,9513,0.0,0.0
2023-06-03 00:00:00+00:00,1.008072018623352,1.008633017539978,1.0074889659881592,1.0079460144042969,236,0.0,0.0
2023-06-04 00:00:00+00:00,1.0079799890518188,1.0084600448608398,1.0065850019454956,1.0078730583190918,1211,0.0,0.0
2023-06-05 00:00:00+00:00,1.007572054862976,1.008607029914856,1.007112979888916,1.0079139471054077,577,0.0,0.0
2023-06-06 00:00:00+00:00,1.0078480243682861,1.0087640285491943,1.0062930583953857,1.0079679489135742,23597,0.0,0.0
2023-06-07 00:00:00+00:00,1.0079540014266968,1.0090099573135376,1.0074130296707153,1.0079330205917358,7889,0.0,0.0
2023-06-08 00:00:00+00:00,1.0079330205917358,1.0087109804153442,1.0074260234832764,1.0082850456237793,465,0.0,0.0
2023-06-09 00:00:00+00:00,1.00832998752594,1.0088390111923218,1.0069589614868164,1.0078929662704468,1735,0.0,0.0
2023-06-10 00:00:00+00:00,1.0079339742660522,1.0118550062179565,1.0019949674606323,1.010854959487915,54468,0.0,0.0
2023-06-11 00:00:00+00:00,1.0106829404830933,1.0117429494857788,1.0083669424057007,1.0099270343780518,11739,0.0,0.0
2023-06-12 00:00:00+00:00,1.0097620487213135,1.0110410451889038,1.0093510150909424,1.0103559494018555,1475,0.0,0.0
2023-06-13 00:00:00+00:00,1.0104550123214722,1.0115760564804077,1.0095349550247192,1.0102909803390503,4499,0.0,0.0
2023-06-14 00:00:00+00:00,1.010213017463684,1.0116440057754517,1.0095030069351196,1.0104060173034668,393,0.0,0.0
2023-06-15 00:00:00+00:00,1.0103579759597778,1.0122230052947998,1.0098609924316406,1.0104700326919556,874,0.0,0.0
2023-06-16 00:00:00+00:00,1.0104800462722778,1.0113199949264526,1.0092300176620483,1.0104169845581055,843,0.0,0.0
2023-06-17 00:00:00+00:00,1.010398030281067,1.0110570192337036,1.0095189809799194,1.0108400583267212,691,0.0,0.0
2023-06-18 00:00:00+00:00,1.0107239484786987,1.0111720561981201,1.00969398021698,1.0101239681243896,2155,0.0,0.0
2023-06-19 00:00:00+00:00,1.0101239681243896,1.010748028755188,1.0093690156936646,1.0099890232086182,11801,0.0,0.0
2023-06-20 00:00:00+00:00,1.0100480318069458,1.0109690427780151,1.0095000267028809,1.0102570056915283,475,0.0,0.0
2023-06-21 00:00:00+00:00,1.0101439952850342,1.010923981666565,1.0096139907836914,1.0105119943618774,1174,0.0,0.0
2023-06-22 00:00:00+00:00,1.0102770328521729,1.0111650228500366,1.0095069408416748,1.0102829933166504,31,0.0,0.0
2023-06-23 00:00:00+00:00,1.010198950767517,1.011417031288147,1.0075609683990479,1.0095930099487305,4882,0.0,0.0
2023-06-24 00:00:00+00:00,1.0099819898605347,1.0104889869689941,1.0087790489196777,1.0094939470291138,1029,0.0,0.0
2023-06-25 00:00:00+00:00,1.009590983390808,1.0106430053710938,1.0089800357818604,1.0102440118789673,305,0.0,0.0
2023-06-26 00:00:00+00:00,1.010267972946167,1.0106719732284546,1.0090739727020264,1.0094070434570312,91,0.0,0.0
2023-06-27 00:00:00+00:00,1.009564995765686,1.010854959487915,1.0054869651794434,1.009855031967163,212,0.0,0.0
2023-06-28 00:00:00+00:00,1.0100280046463013,1.0143749713897705,1.0084079504013062,1.0100430250167847,767,0.0,0.0
2023-06-29 00:00:00+00:00,1.0100430250167847,1.0105619430541992,1.0091099739074707,1.0095969438552856,178,0.0,0.0
2023-06-30 00:00:00+00:00,1.0096160173416138,1.0108330249786377,1.0090140104293823,1.0100669860839844,1463,0.0,0.0
2023-07-01 00:00:00+00:00,1.010187029838562,1.0107519626617432,1.0089670419692993,1.0093810558319092,1588,0.0,0.0
2023-07-02 00:00:00+00:00,1.0094729661941528,1.0107460021972656,1.0086979866027832,1.0096770524978638,995,0.0,0.0
2023-07-03 00:00:00+00:00,1.009647011756897,1.010558009147644,1.008316993713379,1.009261965751648,809,0.0,0.0
2023-07-04 00:00:00+00:00,1.009086012840271,1.0105750560760498,1.008573055267334,1.010066032409668,200,0.0,0.0
2023-07-05 00:00:00+00:00,1.010066032409668,1.0103340148925781,1.0087109804153442,1.0096189975738525,398,0.0,0.0
2023-07-06 00:00:00+00:00,1.0096240043640137,1.0106879472732544,1.008309006690979,1.009220004081726,174,0.0,0.0
2023-07-07 00:00:00+00:00,1.0092970132827759,1.0104190111160278,1.0083489418029785,1.008991003036499,6549,0.0,0.0
2023-07-08 00:00:00+00:00,1.0088590383529663,1.00974702835083,1.0082130432128906,1.0087759494781494,136,0.0,0.0
2023-07-09 00:00:00+00:00,1.0087759494781494,1.0100300312042236,1.008368968963623,1.0091160535812378,88,0.0,0.0
2023-07-10 00:00:00+00:00,1.0090839862823486,1.0098789930343628,1.0080300569534302,1.0088130235671997,3573,0.0,0.0
2023-07-11 00:00:00+00:00,1.0088130235671997,1.0099879503250122,1.0080360174179077,1.0087440013885498,298,0.0,0.0
2023-07-12 00:00:00+00:00,1.0086510181427002,1.0103559494018555,1.0079619884490967,1.0091300010681152,1561,0.0,0.0
2023-07-13 00:00:00+00:00,1.0090700387954712,1.0101319551467896,1.007606029510498,1.0090399980545044,1026,0.0,0.0
2023-07-14 00:00:00+00:00,1.0087720155715942,1.0101120471954346,1.0080690383911133,1.0092350244522095,3432,0.0,0.0
2023-07-15 00:00:00+00:00,1.009255051612854,1.0099149942398071,1.0084049701690674,1.0092350244522095,183,0.0,0.0
2023-07-16 00:00:00+00:00,1.0092430114746094,1.010411024093628,1.008463978767395,1.0100350379943848,4444,0.0,0.0
2023-07-17 00:00:00+00:00,1.0099619626998901,1.0106920003890991,1.0086740255355835,1.0098509788513184,1622,0.0,0.0
2023-07-18 00:00:00+00:00,1.0099990367889404,1.0110429525375366,1.0090709924697876,1.009274959564209,976,0.0,0.0
2023-07-19 00:00:00+00:00,1.0092569589614868,1.0104390382766724,1.0084160566329956,1.0088189840316772,11589,0.0,0.0
2023-07-20 00:00:00+00:00,1.009168028831482,1.0099190473556519,1.0079309940338135,1.0089540481567383,1352,0.0,0.0
