TIMESTAMP,CHAD31477_OPEN_PRICE_USD,CHAD31477_HIGH_PRICE_USD,CHAD31477_LOW_PRICE_USD,CHAD31477_CLOSE_PRICE_USD,CHAD31477_VOLUME_USD,CHAD31477_DIVIDENDS_USD,CHAD31477_STOCK_SPLITS_USD
2024-06-11 00:00:00+00:00,2.4000000848900527e-05,2.499999936844688e-05,2.2000000171829015e-05,2.2000000171829015e-05,32525,0.0,0.0
2024-06-12 00:00:00+00:00,2.2000000171829015e-05,2.300000051036477e-05,2.099999983329326e-05,2.099999983329326e-05,18877,0.0,0.0
2024-06-13 00:00:00+00:00,2.099999983329326e-05,2.099999983329326e-05,1.8000000636675395e-05,1.8999999156221747e-05,35659,0.0,0.0
2024-06-14 00:00:00+00:00,1.8999999156221747e-05,1.8999999156221747e-05,1.8000000636675395e-05,1.8999999156221747e-05,10877,0.0,0.0
2024-06-15 00:00:00+00:00,1.8999999156221747e-05,1.9999999494757503e-05,1.8999999156221747e-05,1.8999999156221747e-05,13323,0.0,0.0
2024-06-16 00:00:00+00:00,1.8999999156221747e-05,1.8999999156221747e-05,1.8000000636675395e-05,1.8000000636675395e-05,10153,0.0,0.0
2024-06-17 00:00:00+00:00,1.8000000636675395e-05,1.8999999156221747e-05,1.8000000636675395e-05,1.8999999156221747e-05,17487,0.0,0.0
2024-06-18 00:00:00+00:00,1.8999999156221747e-05,1.8999999156221747e-05,1.8000000636675395e-05,1.8999999156221747e-05,10471,0.0,0.0
2024-06-19 00:00:00+00:00,1.8999999156221747e-05,1.9999999494757503e-05,1.8999999156221747e-05,1.8999999156221747e-05,6802,0.0,0.0
2024-06-20 00:00:00+00:00,1.8999999156221747e-05,1.9999999494757503e-05,1.5999999959603883e-05,1.5999999959603883e-05,63568,0.0,0.0
2024-06-21 00:00:00+00:00,1.5999999959603883e-05,1.5999999959603883e-05,1.4000000192027073e-05,1.4000000192027073e-05,13974,0.0,0.0
2024-06-22 00:00:00+00:00,1.4000000192027073e-05,1.4000000192027073e-05,1.4000000192027073e-05,1.4000000192027073e-05,2594,0.0,0.0
2024-06-23 00:00:00+00:00,1.4000000192027073e-05,1.4000000192027073e-05,1.4000000192027073e-05,1.4000000192027073e-05,3888,0.0,0.0
2024-06-24 00:00:00+00:00,1.4000000192027073e-05,1.4000000192027073e-05,1.2999999853491317e-05,1.2999999853491317e-05,5067,0.0,0.0
2024-06-25 00:00:00+00:00,1.2999999853491317e-05,1.4000000192027073e-05,1.2999999853491317e-05,1.4000000192027073e-05,1315,0.0,0.0
2024-06-26 00:00:00+00:00,1.4000000192027073e-05,1.4000000192027073e-05,1.2999999853491317e-05,1.2999999853491317e-05,8925,0.0,0.0
2024-06-27 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,1.2999999853491317e-05,1.2999999853491317e-05,5674,0.0,0.0
2024-06-28 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,7.000000096013537e-06,7.000000096013537e-06,75301,0.0,0.0
2024-06-29 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,6.000000212225132e-06,7.000000096013537e-06,35057,0.0,0.0
2024-06-30 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,12264,0.0,0.0
2024-07-01 00:00:00+00:00,7.000000096013537e-06,7.999999979801942e-06,7.000000096013537e-06,7.000000096013537e-06,5402,0.0,0.0
2024-07-02 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,1790,0.0,0.0
2024-07-03 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,1225,0.0,0.0
2024-07-04 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,6.000000212225132e-06,6.000000212225132e-06,6004,0.0,0.0
2024-07-05 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,1446,0.0,0.0
2024-07-06 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,1462,0.0,0.0
2024-07-07 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,2473,0.0,0.0
2024-07-08 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,204,0.0,0.0
2024-07-09 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,4403,0.0,0.0
2024-07-10 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,2319,0.0,0.0
2024-07-11 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,797,0.0,0.0
2024-07-12 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,1754,0.0,0.0
2024-07-13 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,770,0.0,0.0
2024-07-14 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,4565,0.0,0.0
2024-07-15 00:00:00+00:00,6.000000212225132e-06,7.000000096013537e-06,6.000000212225132e-06,7.000000096013537e-06,2768,0.0,0.0
2024-07-16 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,2478,0.0,0.0
2024-07-17 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,3405,0.0,0.0
2024-07-18 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,6.000000212225132e-06,6.000000212225132e-06,5754,0.0,0.0
2024-07-19 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,451,0.0,0.0
2024-07-20 00:00:00+00:00,6.000000212225132e-06,7.000000096013537e-06,6.000000212225132e-06,6.000000212225132e-06,13803,0.0,0.0
2024-07-21 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,794,0.0,0.0
2024-07-22 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,1063,0.0,0.0
2024-07-23 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,282,0.0,0.0
2024-07-24 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,288,0.0,0.0
2024-07-25 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,4.999999873689376e-06,6.000000212225132e-06,3029,0.0,0.0
2024-07-26 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,1391,0.0,0.0
2024-07-27 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,1594,0.0,0.0
2024-07-28 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,556,0.0,0.0
2024-07-29 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,1590,0.0,0.0
2024-07-30 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,1122,0.0,0.0
2024-07-31 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,547,0.0,0.0
2024-08-01 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,4.999999873689376e-06,6.000000212225132e-06,669,0.0,0.0
2024-08-02 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,1523,0.0,0.0
2024-08-03 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,4.999999873689376e-06,4.999999873689376e-06,617,0.0,0.0
2024-08-04 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,834,0.0,0.0
2024-08-05 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,3.999999989900971e-06,3.999999989900971e-06,326,0.0,0.0
2024-08-06 00:00:00+00:00,3.999999989900971e-06,4.999999873689376e-06,3.999999989900971e-06,4.999999873689376e-06,3228,0.0,0.0
2024-08-07 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,240,0.0,0.0
2024-08-08 00:00:00+00:00,4.999999873689376e-06,6.000000212225132e-06,4.999999873689376e-06,6.000000212225132e-06,752,0.0,0.0
2024-08-09 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,1077,0.0,0.0
2024-08-10 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,778,0.0,0.0
2024-08-11 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,534,0.0,0.0
2024-08-12 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,668,0.0,0.0
2024-08-13 00:00:00+00:00,6.000000212225132e-06,7.999999979801942e-06,6.000000212225132e-06,7.000000096013537e-06,7698,0.0,0.0
2024-08-14 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,1588,0.0,0.0
2024-08-15 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,512,0.0,0.0
2024-08-16 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,1781,0.0,0.0
2024-08-17 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,215,0.0,0.0
2024-08-18 00:00:00+00:00,7.000000096013537e-06,7.999999979801942e-06,7.000000096013537e-06,7.999999979801942e-06,1235,0.0,0.0
2024-08-19 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.000000096013537e-06,7.999999979801942e-06,1698,0.0,0.0
2024-08-20 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,4940,0.0,0.0
2024-08-21 00:00:00+00:00,7.999999979801942e-06,1.1000000085914508e-05,7.999999979801942e-06,1.1000000085914508e-05,11636,0.0,0.0
2024-08-22 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,9.999999747378752e-06,9.999999747378752e-06,405,0.0,0.0
2024-08-23 00:00:00+00:00,9.999999747378752e-06,1.1000000085914508e-05,9.999999747378752e-06,1.1000000085914508e-05,800,0.0,0.0
2024-08-24 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,117,0.0,0.0
2024-08-25 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,147,0.0,0.0
2024-08-26 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,1.1000000085914508e-05,127,0.0,0.0
2024-08-27 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,9.000000318337698e-06,9.000000318337698e-06,1198,0.0,0.0
2024-08-28 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,86,0.0,0.0
2024-08-29 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,120,0.0,0.0
2024-08-30 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,1523,0.0,0.0
2024-08-31 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,7.999999979801942e-06,7.999999979801942e-06,1563,0.0,0.0
2024-09-01 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,633,0.0,0.0
2024-09-02 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,1949,0.0,0.0
2024-09-03 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.000000096013537e-06,7.000000096013537e-06,21,0.0,0.0
2024-09-04 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,245,0.0,0.0
2024-09-05 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,542,0.0,0.0
2024-09-06 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,6.000000212225132e-06,6.000000212225132e-06,1013,0.0,0.0
2024-09-07 00:00:00+00:00,6.000000212225132e-06,7.000000096013537e-06,6.000000212225132e-06,7.000000096013537e-06,1710,0.0,0.0
2024-09-08 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,281,0.0,0.0
2024-09-09 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,850,0.0,0.0
2024-09-10 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,1523,0.0,0.0
2024-09-11 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,964,0.0,0.0
2024-09-12 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,1206,0.0,0.0
2024-09-13 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,1598,0.0,0.0
2024-09-14 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,909,0.0,0.0
2024-09-15 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,10892,0.0,0.0
2024-09-16 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,10049,0.0,0.0
2024-09-17 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,260,0.0,0.0
2024-09-18 00:00:00+00:00,7.000000096013537e-06,7.999999979801942e-06,7.000000096013537e-06,7.999999979801942e-06,7970,0.0,0.0
2024-09-19 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,12686,0.0,0.0
2024-09-20 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,52417,0.0,0.0
2024-09-21 00:00:00+00:00,7.999999979801942e-06,9.000000318337698e-06,7.999999979801942e-06,7.999999979801942e-06,64301,0.0,0.0
2024-09-22 00:00:00+00:00,7.999999979801942e-06,9.000000318337698e-06,7.999999979801942e-06,7.999999979801942e-06,1891,0.0,0.0
2024-09-23 00:00:00+00:00,7.999999979801942e-06,9.000000318337698e-06,7.999999979801942e-06,9.000000318337698e-06,1207,0.0,0.0
2024-09-24 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,7.999999979801942e-06,7.999999979801942e-06,3231,0.0,0.0
2024-09-25 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,278,0.0,0.0
2024-09-26 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,2562,0.0,0.0
2024-09-27 00:00:00+00:00,7.999999979801942e-06,9.000000318337698e-06,7.999999979801942e-06,7.999999979801942e-06,13531,0.0,0.0
2024-09-28 00:00:00+00:00,7.999999979801942e-06,9.000000318337698e-06,7.999999979801942e-06,9.000000318337698e-06,7500,0.0,0.0
2024-09-29 00:00:00+00:00,9.000000318337698e-06,9.999999747378752e-06,9.000000318337698e-06,9.999999747378752e-06,4679,0.0,0.0
2024-09-30 00:00:00+00:00,9.999999747378752e-06,1.1000000085914508e-05,9.999999747378752e-06,1.1000000085914508e-05,10502,0.0,0.0
2024-10-01 00:00:00+00:00,1.1000000085914508e-05,1.2999999853491317e-05,1.1000000085914508e-05,1.2000000424450263e-05,13275,0.0,0.0
2024-10-02 00:00:00+00:00,1.2000000424450263e-05,2.099999983329326e-05,9.999999747378752e-06,1.8999999156221747e-05,61882,0.0,0.0
2024-10-03 00:00:00+00:00,1.8999999156221747e-05,1.8999999156221747e-05,1.5999999959603883e-05,1.5999999959603883e-05,14235,0.0,0.0
2024-10-04 00:00:00+00:00,1.5999999959603883e-05,1.700000029813964e-05,1.4999999621068127e-05,1.700000029813964e-05,18615,0.0,0.0
2024-10-05 00:00:00+00:00,1.700000029813964e-05,1.8000000636675395e-05,1.700000029813964e-05,1.8000000636675395e-05,11076,0.0,0.0
2024-10-06 00:00:00+00:00,1.8000000636675395e-05,2.700000004551839e-05,1.700000029813964e-05,2.700000004551839e-05,30913,0.0,0.0
2024-10-07 00:00:00+00:00,2.700000004551839e-05,5.199999941396527e-05,2.700000004551839e-05,4.3000000005122274e-05,206936,0.0,0.0
2024-10-08 00:00:00+00:00,4.3000000005122274e-05,4.3000000005122274e-05,3.600000127335079e-05,3.7999998312443495e-05,58589,0.0,0.0
2024-10-09 00:00:00+00:00,3.7000001611886546e-05,5.500000042957254e-05,3.600000127335079e-05,5.2999999752501026e-05,67214,0.0,0.0
2024-10-10 00:00:00+00:00,5.199999941396527e-05,8.399999933317304e-05,5.199999941396527e-05,6.399999983841553e-05,228817,0.0,0.0
2024-10-11 00:00:00+00:00,6.399999983841553e-05,6.70000008540228e-05,6.399999983841553e-05,6.399999983841553e-05,49235,0.0,0.0
2024-10-12 00:00:00+00:00,6.399999983841553e-05,0.0001049999991664663,6.299999949987978e-05,9.40000027185306e-05,284767,0.0,0.0
2024-10-13 00:00:00+00:00,9.40000027185306e-05,0.00018899999849963933,7.599999662488699e-05,0.00014800000644754618,698167,0.0,0.0
2024-10-14 00:00:00+00:00,0.00014800000644754618,0.00019700000120792538,0.0001340000017080456,0.00014400000509340316,626038,0.0,0.0
2024-10-15 00:00:00+00:00,0.00014400000509340316,0.00014800000644754618,0.00010900000052060932,0.00011600000289035961,167503,0.0,0.0
2024-10-16 00:00:00+00:00,0.00011700000322889537,0.00012599999899975955,9.300000237999484e-05,0.00011600000289035961,145629,0.0,0.0
2024-10-17 00:00:00+00:00,0.00011600000289035961,0.00014600000577047467,0.00011600000289035961,0.00012799999967683107,197053,0.0,0.0
2024-10-18 00:00:00+00:00,0.00012799999967683107,0.00018400000408291817,0.00012799999967683107,0.0001740000006975606,228362,0.0,0.0
2024-10-19 00:00:00+00:00,0.0001740000006975606,0.00017499999376013875,0.00014800000644754618,0.00016799999866634607,117708,0.0,0.0
2024-10-20 00:00:00+00:00,0.00016799999866634607,0.0002099999983329326,0.00015500000154133886,0.0001939999929163605,163426,0.0,0.0
2024-10-21 00:00:00+00:00,0.00017499999376013875,0.00018200000340584666,0.00015300000086426735,0.0001539999939268455,89121,0.0,0.0
2024-10-22 00:00:00+00:00,0.0001539999939268455,0.00018400000408291817,0.0001500000071246177,0.00018400000408291817,202277,0.0,0.0
2024-10-23 00:00:00+00:00,0.00018400000408291817,0.00018699999782256782,0.00011999999696854502,0.00013600000238511711,321871,0.0,0.0
2024-10-24 00:00:00+00:00,0.00013899999612476677,0.0001449999981559813,0.00012700000661425292,0.00013499999477062374,101052,0.0,0.0
2024-10-25 00:00:00+00:00,0.00014200000441633165,0.0001429999974789098,0.0001049999991664663,0.00011000000085914508,290466,0.0,0.0
2024-10-26 00:00:00+00:00,0.00010699999984353781,0.00010900000052060932,8.800000068731606e-05,9.200000204145908e-05,204162,0.0,0.0
2024-10-27 00:00:00+00:00,8.70000003487803e-05,0.0001140000022132881,8.600000001024455e-05,0.00010800000018207356,160780,0.0,0.0
2024-10-28 00:00:00+00:00,0.00011100000119768083,0.00011700000322889537,9.40000027185306e-05,0.00010099999781232327,148284,0.0,0.0
2024-10-29 00:00:00+00:00,0.00010099999781232327,0.00012599999899975955,0.00010099999781232327,0.0001230000052601099,158850,0.0,0.0
2024-10-30 00:00:00+00:00,0.00012399999832268804,0.00012399999832268804,0.00011100000119768083,0.00011899999663000926,92763,0.0,0.0
2024-10-31 00:00:00+00:00,0.00011899999663000926,0.00011899999663000926,9.300000237999484e-05,9.500000305706635e-05,68630,0.0,0.0
2024-11-01 00:00:00+00:00,9.500000305706635e-05,9.7999996796716e-05,9.40000027185306e-05,9.500000305706635e-05,21207,0.0,0.0
2024-11-02 00:00:00+00:00,9.500000305706635e-05,0.00011000000085914508,7.999999797903001e-05,0.00010900000052060932,170659,0.0,0.0
2024-11-03 00:00:00+00:00,0.00010900000052060932,0.00013499999477062374,9.699999645818025e-05,0.0001340000017080456,306025,0.0,0.0
2024-11-04 00:00:00+00:00,0.0001320000010309741,0.00013600000238511711,0.0001140000022132881,0.00011899999663000926,88027,0.0,0.0
2024-11-05 00:00:00+00:00,0.00012099999730708078,0.00013899999612476677,0.00012099999730708078,0.00013800000306218863,75827,0.0,0.0
2024-11-06 00:00:00+00:00,0.00013800000306218863,0.00020399999630171806,0.00013800000306218863,0.00019099999917671084,357419,0.0,0.0
2024-11-07 00:00:00+00:00,0.00019200000679120421,0.0002519999979995191,0.00019099999917671084,0.0002280000044265762,335601,0.0,0.0
2024-11-08 00:00:00+00:00,0.00022499999613501132,0.0002579999854788184,0.0002209999947808683,0.0002579999854788184,128426,0.0,0.0
2024-11-09 00:00:00+00:00,0.00025499999173916876,0.00025499999173916876,0.00019200000679120421,0.00019799999427050352,182260,0.0,0.0
2024-11-10 00:00:00+00:00,0.00019799999427050352,0.00021499999274965376,0.00017600000137463212,0.00017899999511428177,206604,0.0,0.0
2024-11-11 00:00:00+00:00,0.00017899999511428177,0.00020399999630171806,0.0001740000006975606,0.00019999999494757503,158565,0.0,0.0
2024-11-12 00:00:00+00:00,0.00020599999697878957,0.00023499999952036887,0.0001990000018849969,0.00020199999562464654,199301,0.0,0.0
2024-11-13 00:00:00+00:00,0.00021499999274965376,0.00026599998818710446,0.0001939999929163605,0.0002119999990100041,487377,0.0,0.0
2024-11-14 00:00:00+00:00,0.0002119999990100041,0.0002280000044265762,0.0002010000025620684,0.00021699999342672527,340686,0.0,0.0
2024-11-15 00:00:00+00:00,0.00021699999342672527,0.00023700000019744039,0.00018699999782256782,0.00023499999952036887,426759,0.0,0.0
2024-11-16 00:00:00+00:00,0.00024399999529123306,0.0002469999890308827,0.00019500000053085387,0.00019799999427050352,355507,0.0,0.0
2024-11-17 00:00:00+00:00,0.00019799999427050352,0.00020199999562464654,0.0001849999971454963,0.00019500000053085387,125231,0.0,0.0
2024-11-18 00:00:00+00:00,0.00019500000053085387,0.0002280000044265762,0.00018699999782256782,0.00019999999494757503,240906,0.0,0.0
2024-11-19 00:00:00+00:00,0.00019999999494757503,0.00019999999494757503,0.00016599999798927456,0.0001740000006975606,152288,0.0,0.0
2024-11-20 00:00:00+00:00,0.0001740000006975606,0.00017499999376013875,0.00016399999731220305,0.00016500000492669642,65520,0.0,0.0
2024-11-21 00:00:00+00:00,0.00016500000492669642,0.00016700000560376793,0.00013600000238511711,0.00013600000238511711,135191,0.0,0.0
2024-11-22 00:00:00+00:00,0.00013600000238511711,0.00014400000509340316,0.00012799999967683107,0.0001289999927394092,140175,0.0,0.0
2024-11-23 00:00:00+00:00,0.00013299999409355223,0.00013499999477062374,0.00011700000322889537,0.0001250000059371814,83071,0.0,0.0
2024-11-24 00:00:00+00:00,0.0001250000059371814,0.00012599999899975955,0.00011500000255182385,0.00012599999899975955,50749,0.0,0.0
2024-11-25 00:00:00+00:00,0.00012599999899975955,0.00015500000154133886,0.00012599999899975955,0.00014000000373926014,115206,0.0,0.0
2024-11-26 00:00:00+00:00,0.00014099999680183828,0.0001449999981559813,0.00013499999477062374,0.00013600000238511711,28919,0.0,0.0
2024-11-27 00:00:00+00:00,0.00013600000238511711,0.0001500000071246177,0.0001340000017080456,0.0001500000071246177,55364,0.0,0.0
2024-11-28 00:00:00+00:00,0.00015199999324977398,0.00015199999324977398,0.00011999999696854502,0.00012099999730708078,124193,0.0,0.0
2024-11-29 00:00:00+00:00,0.00012099999730708078,0.00012099999730708078,0.00011300000187475234,0.00011800000356743112,38464,0.0,0.0
2024-11-30 00:00:00+00:00,0.00011800000356743112,0.00012799999967683107,0.00011800000356743112,0.0001230000052601099,55464,0.0,0.0
2024-12-01 00:00:00+00:00,0.00012799999967683107,0.00014200000441633165,0.0001230000052601099,0.00014200000441633165,67102,0.0,0.0
2024-12-02 00:00:00+00:00,0.00014600000577047467,0.00014600000577047467,0.00012399999832268804,0.00012599999899975955,71432,0.0,0.0
2024-12-03 00:00:00+00:00,0.0001230000052601099,0.00012399999832268804,0.0001140000022132881,0.00011800000356743112,40381,0.0,0.0
2024-12-04 00:00:00+00:00,0.00012700000661425292,0.00015799999528098851,0.00012099999730708078,0.00014899999951012433,197468,0.0,0.0
