TIMESTAMP,ECLIP_OPEN_PRICE_USD,ECLIP_HIGH_PRICE_USD,ECLIP_LOW_PRICE_USD,ECLIP_CLOSE_PRICE_USD,ECLIP_VOLUME_USD,ECLIP_DIVIDENDS_USD,ECLIP_STOCK_SPLITS_USD
2023-12-22 00:00:00+00:00,0.2825489938259125,0.365231990814209,0.23073400557041168,0.35195299983024597,2093809,0.0,0.0
2023-12-23 00:00:00+00:00,0.35063499212265015,0.39793598651885986,0.2974820137023926,0.39793598651885986,876042,0.0,0.0
2023-12-24 00:00:00+00:00,0.3972170054912567,0.4279809892177582,0.37010401487350464,0.4093889892101288,469028,0.0,0.0
2023-12-25 00:00:00+00:00,0.4091390073299408,0.45052599906921387,0.3499870002269745,0.4046429991722107,738221,0.0,0.0
2023-12-26 00:00:00+00:00,0.4047650098800659,0.485727995634079,0.3533580005168915,0.3882170021533966,644272,0.0,0.0
2023-12-27 00:00:00+00:00,0.38826000690460205,0.4165860116481781,0.3705280125141144,0.4008530080318451,223374,0.0,0.0
2023-12-28 00:00:00+00:00,0.40097901225090027,0.40792399644851685,0.3507860004901886,0.36557498574256897,270911,0.0,0.0
2023-12-29 00:00:00+00:00,0.3657819926738739,0.3679870069026947,0.3011080026626587,0.30281901359558105,186659,0.0,0.0
2023-12-30 00:00:00+00:00,0.3028180003166199,0.3157530128955841,0.2813679873943329,0.31358999013900757,150052,0.0,0.0
2023-12-31 00:00:00+00:00,0.3135850131511688,0.34780600666999817,0.3119469881057739,0.333514004945755,189274,0.0,0.0
2024-01-01 00:00:00+00:00,0.33358800411224365,0.3663559854030609,0.3308570086956024,0.3630250096321106,113616,0.0,0.0
2024-01-02 00:00:00+00:00,0.363209992647171,0.38145899772644043,0.3585599958896637,0.359158992767334,88669,0.0,0.0
2024-01-03 00:00:00+00:00,0.3591749966144562,0.3633350133895874,0.3240489959716797,0.33691200613975525,142400,0.0,0.0
2024-01-04 00:00:00+00:00,0.33701199293136597,0.34042099118232727,0.3194020092487335,0.3266980051994324,103308,0.0,0.0
2024-01-05 00:00:00+00:00,0.32670798897743225,0.3270150125026703,0.31386101245880127,0.32023099064826965,67060,0.0,0.0
2024-01-06 00:00:00+00:00,0.3202410042285919,0.32265299558639526,0.29791098833084106,0.3139449954032898,68530,0.0,0.0
2024-01-07 00:00:00+00:00,0.31397300958633423,0.31618601083755493,0.2915459871292114,0.29170599579811096,75522,0.0,0.0
2024-01-08 00:00:00+00:00,0.2916629910469055,0.3011470139026642,0.2782039940357208,0.2930920124053955,65025,0.0,0.0
2024-01-09 00:00:00+00:00,0.2930830121040344,0.2975510060787201,0.2846499979496002,0.29107800126075745,81806,0.0,0.0
2024-01-10 00:00:00+00:00,0.29092198610305786,0.30932000279426575,0.29000699520111084,0.3073729872703552,76903,0.0,0.0
2024-01-11 00:00:00+00:00,0.3085170090198517,0.359017014503479,0.30558401346206665,0.3548470139503479,230152,0.0,0.0
2024-01-12 00:00:00+00:00,0.35487401485443115,0.3729349970817566,0.3490679860115051,0.35399100184440613,212820,0.0,0.0
2024-01-13 00:00:00+00:00,0.35401099920272827,0.41927599906921387,0.35123300552368164,0.4142819941043854,272388,0.0,0.0
2024-01-14 00:00:00+00:00,0.41429099440574646,0.4144339859485626,0.38238000869750977,0.3824009895324707,90824,0.0,0.0
2024-01-15 00:00:00+00:00,0.38240399956703186,0.38247400522232056,0.3522070050239563,0.36589500308036804,94610,0.0,0.0
2024-01-16 00:00:00+00:00,0.3657679855823517,0.4177800118923187,0.36528098583221436,0.40526700019836426,150011,0.0,0.0
2024-01-17 00:00:00+00:00,0.4052700102329254,0.45358699560165405,0.3936479985713959,0.40814200043678284,225865,0.0,0.0
2024-01-18 00:00:00+00:00,0.4081529974937439,0.40922099351882935,0.35833901166915894,0.36203300952911377,103889,0.0,0.0
2024-01-19 00:00:00+00:00,0.36203300952911377,0.3866249918937683,0.3528999984264374,0.3824160099029541,107824,0.0,0.0
2024-01-20 00:00:00+00:00,0.38243401050567627,0.390855997800827,0.37759900093078613,0.38127401471138,55823,0.0,0.0
2024-01-21 00:00:00+00:00,0.3812609910964966,0.3887619972229004,0.36807799339294434,0.3759379982948303,48078,0.0,0.0
2024-01-22 00:00:00+00:00,0.3760310113430023,0.3760310113430023,0.3468180000782013,0.3500629961490631,121686,0.0,0.0
2024-01-23 00:00:00+00:00,0.3500629961490631,0.3511959910392761,0.31805700063705444,0.32820600271224976,81537,0.0,0.0
2024-01-24 00:00:00+00:00,0.3282729983329773,0.34018900990486145,0.320279985666275,0.3394539952278137,82074,0.0,0.0
2024-01-25 00:00:00+00:00,0.33909299969673157,0.35473600029945374,0.33909299969673157,0.3495759963989258,91345,0.0,0.0
2024-01-26 00:00:00+00:00,0.34940698742866516,0.36302199959754944,0.34812599420547485,0.3629710078239441,71035,0.0,0.0
2024-01-27 00:00:00+00:00,0.3629879951477051,0.37232398986816406,0.36287200450897217,0.3723039925098419,43751,0.0,0.0
2024-01-28 00:00:00+00:00,0.37230899930000305,0.37386301159858704,0.33144599199295044,0.34102699160575867,166487,0.0,0.0
2024-01-29 00:00:00+00:00,0.3411329984664917,0.34843599796295166,0.32785800099372864,0.34314900636672974,100077,0.0,0.0
2024-01-30 00:00:00+00:00,0.34314900636672974,0.34356099367141724,0.3270539939403534,0.3381649851799011,86852,0.0,0.0
2024-01-31 00:00:00+00:00,0.3381490111351013,0.3381490111351013,0.3139660060405731,0.3146910071372986,93404,0.0,0.0
2024-02-01 00:00:00+00:00,0.31465500593185425,0.32546401023864746,0.3063420057296753,0.3063800036907196,107339,0.0,0.0
2024-02-02 00:00:00+00:00,0.3063800036907196,0.3142299950122833,0.28690600395202637,0.30119699239730835,121979,0.0,0.0
2024-02-03 00:00:00+00:00,0.30119699239730835,0.30936700105667114,0.28817999362945557,0.29787901043891907,76690,0.0,0.0
2024-02-04 00:00:00+00:00,0.2978839874267578,0.30739301443099976,0.2883780002593994,0.29801198840141296,61219,0.0,0.0
2024-02-05 00:00:00+00:00,0.29782000184059143,0.29823699593544006,0.27281200885772705,0.27752599120140076,131739,0.0,0.0
2024-02-06 00:00:00+00:00,0.27752700448036194,0.2777180075645447,0.26683199405670166,0.26860499382019043,69939,0.0,0.0
2024-02-07 00:00:00+00:00,0.2685230076313019,0.27748799324035645,0.26776400208473206,0.2763670086860657,59269,0.0,0.0
2024-02-08 00:00:00+00:00,0.2764570116996765,0.2790459990501404,0.2738009989261627,0.2788490056991577,65638,0.0,0.0
2024-02-09 00:00:00+00:00,0.2788490056991577,0.2933349907398224,0.27726298570632935,0.28989800810813904,95047,0.0,0.0
2024-02-10 00:00:00+00:00,0.28989800810813904,0.2900260090827942,0.28483301401138306,0.28804799914360046,35203,0.0,0.0
2024-02-11 00:00:00+00:00,0.2880469858646393,0.29115501046180725,0.2856529951095581,0.28881600499153137,56784,0.0,0.0
2024-02-12 00:00:00+00:00,0.28882500529289246,0.3010070025920868,0.2831990122795105,0.29948100447654724,98131,0.0,0.0
2024-02-13 00:00:00+00:00,0.2994900047779083,0.30387699604034424,0.2951030135154724,0.29980799555778503,43212,0.0,0.0
2024-02-14 00:00:00+00:00,0.29981499910354614,0.3156749904155731,0.29712000489234924,0.3138810098171234,54920,0.0,0.0
2024-02-15 00:00:00+00:00,0.31363600492477417,0.31626400351524353,0.30642199516296387,0.3109999895095825,97509,0.0,0.0
