TIMESTAMP,STORM31196_OPEN_PRICE_USD,STORM31196_HIGH_PRICE_USD,STORM31196_LOW_PRICE_USD,STORM31196_CLOSE_PRICE_USD,STORM31196_VOLUME_USD,STORM31196_DIVIDENDS_USD,STORM31196_STOCK_SPLITS_USD
2024-10-17 00:00:00+00:00,0.028449000790715218,0.02966099977493286,0.025738000869750977,0.026252999901771545,2960037,0.0,0.0
2024-10-18 00:00:00+00:00,0.026252999901771545,0.02791699953377247,0.020834999158978462,0.026446999981999397,1147488,0.0,0.0
2024-10-19 00:00:00+00:00,0.026446999981999397,0.028509000316262245,0.024431999772787094,0.025224000215530396,413749,0.0,0.0
2024-10-20 00:00:00+00:00,0.02527100034058094,0.025513000786304474,0.0231539998203516,0.02386000007390976,279266,0.0,0.0
2024-10-21 00:00:00+00:00,0.023927999660372734,0.024336999282240868,0.021887000650167465,0.023377999663352966,332891,0.0,0.0
2024-10-22 00:00:00+00:00,0.023377999663352966,0.02410300076007843,0.021901000291109085,0.023731999099254608,476670,0.0,0.0
2024-10-23 00:00:00+00:00,0.023731999099254608,0.026644999161362648,0.021984999999403954,0.022993000224232674,846541,0.0,0.0
2024-10-24 00:00:00+00:00,0.023603999987244606,0.024977000430226326,0.022842999547719955,0.024320000782608986,723700,0.0,0.0
2024-10-25 00:00:00+00:00,0.024484999477863312,0.024675000458955765,0.0233910009264946,0.023708000779151917,212723,0.0,0.0
2024-10-26 00:00:00+00:00,0.02372800000011921,0.02725199982523918,0.023680999875068665,0.026808999478816986,319995,0.0,0.0
2024-10-27 00:00:00+00:00,0.02659899927675724,0.028210999444127083,0.026492999866604805,0.028210999444127083,191388,0.0,0.0
2024-10-28 00:00:00+00:00,0.028210999444127083,0.032850999385118484,0.0278949998319149,0.032343000173568726,554366,0.0,0.0
2024-10-29 00:00:00+00:00,0.032343000173568726,0.03286699950695038,0.028821000829339027,0.02920600026845932,392512,0.0,0.0
2024-10-30 00:00:00+00:00,0.029131000861525536,0.030326999723911285,0.028446000069379807,0.030003000050783157,318175,0.0,0.0
2024-10-31 00:00:00+00:00,0.030003000050783157,0.030037999153137207,0.026016000658273697,0.026158999651670456,354996,0.0,0.0
2024-11-01 00:00:00+00:00,0.026184000074863434,0.02641499973833561,0.025258999317884445,0.026026999577879906,319723,0.0,0.0
2024-11-02 00:00:00+00:00,0.02606399916112423,0.02833300083875656,0.026054000481963158,0.027194999158382416,540097,0.0,0.0
2024-11-03 00:00:00+00:00,0.027197999879717827,0.028762999922037125,0.026809999719262123,0.02779800072312355,329978,0.0,0.0
2024-11-04 00:00:00+00:00,0.027817999944090843,0.02819100022315979,0.024747999384999275,0.02490999922156334,293501,0.0,0.0
2024-11-05 00:00:00+00:00,0.025085000321269035,0.02573000080883503,0.024617999792099,0.02556700073182583,268307,0.0,0.0
2024-11-06 00:00:00+00:00,0.02556700073182583,0.028005000203847885,0.025450000539422035,0.027365000918507576,523125,0.0,0.0
2024-11-07 00:00:00+00:00,0.027414999902248383,0.028658999130129814,0.027180999517440796,0.027657000347971916,558519,0.0,0.0
2024-11-08 00:00:00+00:00,0.027986999601125717,0.028152000159025192,0.026093000546097755,0.02625799924135208,694287,0.0,0.0
2024-11-09 00:00:00+00:00,0.026246000081300735,0.02966799959540367,0.02621999941766262,0.029207000508904457,707846,0.0,0.0
2024-11-10 00:00:00+00:00,0.029147999361157417,0.03086400032043457,0.026969000697135925,0.02812799997627735,729990,0.0,0.0
2024-11-11 00:00:00+00:00,0.028130000457167625,0.031422000378370285,0.027785999700427055,0.031168000772595406,727760,0.0,0.0
2024-11-12 00:00:00+00:00,0.031745001673698425,0.03513500094413757,0.030331000685691833,0.031279999762773514,947165,0.0,0.0
2024-11-13 00:00:00+00:00,0.03154600039124489,0.036632001399993896,0.03049599938094616,0.034373000264167786,1004041,0.0,0.0
2024-11-14 00:00:00+00:00,0.03437399864196777,0.041802000254392624,0.034265998750925064,0.03959399834275246,1055589,0.0,0.0
2024-11-15 00:00:00+00:00,0.03959399834275246,0.041329000145196915,0.038290999829769135,0.03925300016999245,872268,0.0,0.0
2024-11-16 00:00:00+00:00,0.03993799909949303,0.04187599942088127,0.038006000220775604,0.03994499891996384,754923,0.0,0.0
2024-11-17 00:00:00+00:00,0.040199000388383865,0.04141400009393692,0.03773700073361397,0.03869299963116646,762110,0.0,0.0
2024-11-18 00:00:00+00:00,0.03869299963116646,0.040720000863075256,0.037255000323057175,0.040497999638319016,838004,0.0,0.0
2024-11-19 00:00:00+00:00,0.04048499837517738,0.041166000068187714,0.03976200148463249,0.04037199914455414,768317,0.0,0.0
2024-11-20 00:00:00+00:00,0.04037199914455414,0.042121998965740204,0.03871700167655945,0.039386000484228134,945182,0.0,0.0
2024-11-21 00:00:00+00:00,0.03938699886202812,0.03988799825310707,0.03576600179076195,0.03610699996352196,839096,0.0,0.0
