TIMESTAMP,LPM_OPEN_PRICE_USD,LPM_HIGH_PRICE_USD,LPM_LOW_PRICE_USD,LPM_CLOSE_PRICE_USD,LPM_VOLUME_USD,LPM_DIVIDENDS_USD,LPM_STOCK_SPLITS_USD
2024-06-21 00:00:00+00:00,38.89823913574219,43.99131393432617,38.236778259277344,43.83521270751953,687591,0.0,0.0
2024-06-22 00:00:00+00:00,43.83521270751953,46.60734558105469,42.5414924621582,46.21253204345703,791575,0.0,0.0
2024-06-23 00:00:00+00:00,46.21253204345703,47.33027267456055,44.15786361694336,44.45600509643555,679259,0.0,0.0
2024-06-24 00:00:00+00:00,44.45600509643555,49.85400390625,44.45600509643555,46.11750411987305,577394,0.0,0.0
2024-06-25 00:00:00+00:00,46.156620025634766,49.50567626953125,44.56869888305664,45.411285400390625,1850442,0.0,0.0
2024-06-26 00:00:00+00:00,45.411285400390625,47.265140533447266,42.83967971801758,44.61778259277344,1260713,0.0,0.0
2024-06-27 00:00:00+00:00,44.61778259277344,45.64937973022461,42.08649444580078,43.014801025390625,1755803,0.0,0.0
2024-06-28 00:00:00+00:00,43.014801025390625,43.68722915649414,41.28857421875,42.130531311035156,1397747,0.0,0.0
2024-06-29 00:00:00+00:00,42.130531311035156,42.611671447753906,40.47488021850586,41.695343017578125,1305969,0.0,0.0
2024-06-30 00:00:00+00:00,41.695343017578125,43.957557678222656,39.0374641418457,42.48958206176758,2849695,0.0,0.0
2024-07-01 00:00:00+00:00,42.48958206176758,44.891029357910156,39.01266098022461,41.94652557373047,791195,0.0,0.0
2024-07-02 00:00:00+00:00,41.94652557373047,42.30128860473633,38.642433166503906,39.34296417236328,476739,0.0,0.0
2024-07-03 00:00:00+00:00,39.34296417236328,40.26613998413086,34.77263259887695,36.89532470703125,685588,0.0,0.0
2024-07-04 00:00:00+00:00,36.89532470703125,37.262413024902344,33.25753402709961,33.93603515625,303473,0.0,0.0
2024-07-05 00:00:00+00:00,33.93603515625,34.217811584472656,30.614879608154297,32.50516891479492,555375,0.0,0.0
2024-07-06 00:00:00+00:00,32.50516891479492,33.829307556152344,29.791217803955078,33.827247619628906,320384,0.0,0.0
2024-07-07 00:00:00+00:00,33.827247619628906,33.827247619628906,31.667156219482422,32.01267623901367,756196,0.0,0.0
2024-07-08 00:00:00+00:00,32.01267623901367,33.2763671875,31.05893898010254,33.03032684326172,569280,0.0,0.0
2024-07-09 00:00:00+00:00,33.03032684326172,33.812007904052734,32.867130279541016,33.488304138183594,577348,0.0,0.0
2024-07-10 00:00:00+00:00,33.488304138183594,34.12746047973633,32.993682861328125,33.50807571411133,792105,0.0,0.0
2024-07-11 00:00:00+00:00,33.50807571411133,34.932708740234375,33.2867431640625,33.574947357177734,579354,0.0,0.0
2024-07-12 00:00:00+00:00,33.574947357177734,33.777252197265625,33.01343536376953,33.5491943359375,756921,0.0,0.0
2024-07-13 00:00:00+00:00,33.5491943359375,34.71787643432617,33.03215789794922,34.450660705566406,701216,0.0,0.0
2024-07-14 00:00:00+00:00,34.450660705566406,35.25096893310547,34.24696731567383,35.04557418823242,781226,0.0,0.0
2024-07-15 00:00:00+00:00,35.04557418823242,36.96797561645508,35.017311096191406,36.79902648925781,669842,0.0,0.0
2024-07-16 00:00:00+00:00,36.79902648925781,37.19783401489258,35.7574462890625,36.69563674926758,978987,0.0,0.0
2024-07-17 00:00:00+00:00,36.68476104736328,37.11314010620117,35.82805252075195,35.961997985839844,716888,0.0,0.0
2024-07-18 00:00:00+00:00,35.961997985839844,36.29157257080078,35.46941375732422,35.69766616821289,940542,0.0,0.0
2024-07-19 00:00:00+00:00,35.69766616821289,37.51657485961914,35.40620040893555,37.289608001708984,1065733,0.0,0.0
2024-07-20 00:00:00+00:00,37.289608001708984,37.31059265136719,36.41614532470703,36.543212890625,1199244,0.0,0.0
2024-07-21 00:00:00+00:00,36.543212890625,37.25027847290039,35.989219665527344,36.962894439697266,1020481,0.0,0.0
2024-07-22 00:00:00+00:00,36.962894439697266,37.21269607543945,35.95576858520508,36.257591247558594,923939,0.0,0.0
2024-07-23 00:00:00+00:00,36.257591247558594,36.788551330566406,35.15845489501953,35.73346710205078,837204,0.0,0.0
2024-07-24 00:00:00+00:00,35.73346710205078,35.97054672241211,34.068145751953125,34.11886215209961,734045,0.0,0.0
2024-07-25 00:00:00+00:00,34.11886215209961,34.12197494506836,32.1759033203125,32.78672790527344,716830,0.0,0.0
