TIMESTAMP,TOAD31598_OPEN_PRICE_USD,TOAD31598_HIGH_PRICE_USD,TOAD31598_LOW_PRICE_USD,TOAD31598_CLOSE_PRICE_USD,TOAD31598_VOLUME_USD,TOAD31598_DIVIDENDS_USD,TOAD31598_STOCK_SPLITS_USD
2024-06-04 00:00:00+00:00,,,,0.0,463451,0.0,0.0
2024-06-05 00:00:00+00:00,,,,0.0,615526,0.0,0.0
2024-06-06 00:00:00+00:00,,,,0.0,380816,0.0,0.0
2024-06-07 00:00:00+00:00,,,,0.0,222712,0.0,0.0
2024-06-08 00:00:00+00:00,,,,0.0,112807,0.0,0.0
2024-06-09 00:00:00+00:00,,,,0.0,220939,0.0,0.0
2024-06-10 00:00:00+00:00,,,,0.0,240333,0.0,0.0
2024-06-11 00:00:00+00:00,,,,0.0,287639,0.0,0.0
2024-06-12 00:00:00+00:00,,,,0.0,295333,0.0,0.0
2024-06-13 00:00:00+00:00,,,,0.0,303790,0.0,0.0
2024-06-14 00:00:00+00:00,,,,0.0,500967,0.0,0.0
2024-06-15 00:00:00+00:00,,,,0.0,346452,0.0,0.0
2024-06-16 00:00:00+00:00,,,,0.0,328591,0.0,0.0
2024-06-17 00:00:00+00:00,,,,0.0,273635,0.0,0.0
2024-06-18 00:00:00+00:00,,,,0.0,272512,0.0,0.0
2024-06-19 00:00:00+00:00,,,,0.0,346713,0.0,0.0
2024-06-20 00:00:00+00:00,,,,0.0,257864,0.0,0.0
2024-06-21 00:00:00+00:00,,,,0.0,263240,0.0,0.0
2024-06-22 00:00:00+00:00,,,,0.0,282236,0.0,0.0
2024-06-23 00:00:00+00:00,,,,0.0,246103,0.0,0.0
2024-06-24 00:00:00+00:00,,,,0.0,248236,0.0,0.0
2024-06-25 00:00:00+00:00,,,,0.0,117292,0.0,0.0
2024-06-26 00:00:00+00:00,,,,0.0,104146,0.0,0.0
2024-06-27 00:00:00+00:00,,,,0.0,151923,0.0,0.0
2024-06-28 00:00:00+00:00,,,,0.0,171088,0.0,0.0
2024-06-29 00:00:00+00:00,,,,0.0,193108,0.0,0.0
2024-06-30 00:00:00+00:00,,,,0.0,163652,0.0,0.0
2024-07-01 00:00:00+00:00,,,,0.0,133460,0.0,0.0
2024-07-02 00:00:00+00:00,,,,0.0,111560,0.0,0.0
2024-07-03 00:00:00+00:00,,,,0.0,67781,0.0,0.0
2024-07-04 00:00:00+00:00,,,,0.0,122341,0.0,0.0
2024-07-05 00:00:00+00:00,,,,0.0,94143,0.0,0.0
2024-07-06 00:00:00+00:00,,,,0.0,158065,0.0,0.0
2024-07-07 00:00:00+00:00,,,,0.0,120498,0.0,0.0
2024-07-08 00:00:00+00:00,,,,0.0,100411,0.0,0.0
2024-07-09 00:00:00+00:00,,,,0.0,1126211,0.0,0.0
2024-07-10 00:00:00+00:00,,,,0.0,1913335,0.0,0.0
2024-07-11 00:00:00+00:00,,,,0.0,120544,0.0,0.0
2024-07-12 00:00:00+00:00,,,,0.0,124696,0.0,0.0
2024-07-13 00:00:00+00:00,,,,0.0,77312,0.0,0.0
2024-07-14 00:00:00+00:00,,,,0.0,78512,0.0,0.0
2024-07-15 00:00:00+00:00,,,,0.0,87519,0.0,0.0
2024-07-16 00:00:00+00:00,,,,0.0,49806,0.0,0.0
2024-07-17 00:00:00+00:00,,,,0.0,61110,0.0,0.0
2024-07-18 00:00:00+00:00,,,,0.0,54818,0.0,0.0
2024-07-19 00:00:00+00:00,,,,0.0,52783,0.0,0.0
2024-07-20 00:00:00+00:00,,,,0.0,72676,0.0,0.0
2024-07-21 00:00:00+00:00,,,,0.0,79976,0.0,0.0
2024-07-22 00:00:00+00:00,,,,0.0,71389,0.0,0.0
2024-07-23 00:00:00+00:00,,,,0.0,56257,0.0,0.0
2024-07-24 00:00:00+00:00,,,,0.0,53255,0.0,0.0
2024-07-25 00:00:00+00:00,,,,0.0,47200,0.0,0.0
2024-07-26 00:00:00+00:00,,,,0.0,106941,0.0,0.0
2024-07-27 00:00:00+00:00,,,,0.0,62902,0.0,0.0
2024-07-28 00:00:00+00:00,,,,0.0,27299,0.0,0.0
2024-07-29 00:00:00+00:00,,,,0.0,60149,0.0,0.0
2024-07-30 00:00:00+00:00,,,,0.0,24326,0.0,0.0
2024-07-31 00:00:00+00:00,,,,0.0,16531,0.0,0.0
2024-08-01 00:00:00+00:00,,,,0.0,10188,0.0,0.0
2024-08-02 00:00:00+00:00,,,,0.0,6155,0.0,0.0
2024-08-03 00:00:00+00:00,,,,0.0,7536,0.0,0.0
2024-08-04 00:00:00+00:00,,,,0.0,5226,0.0,0.0
2024-08-05 00:00:00+00:00,,,,0.0,3460,0.0,0.0
2024-08-06 00:00:00+00:00,,,,0.0,202559,0.0,0.0
2024-08-07 00:00:00+00:00,,,,0.0,513623,0.0,0.0
2024-08-08 00:00:00+00:00,,,,0.0,23587,0.0,0.0
2024-08-09 00:00:00+00:00,,,,0.0,4557,0.0,0.0
2024-08-10 00:00:00+00:00,,,,0.0,2053,0.0,0.0
2024-08-11 00:00:00+00:00,,,,0.0,3648,0.0,0.0
2024-08-12 00:00:00+00:00,,,,0.0,2239,0.0,0.0
2024-08-13 00:00:00+00:00,,,,0.0,3757,0.0,0.0
2024-08-14 00:00:00+00:00,,,,0.0,2381,0.0,0.0
2024-08-15 00:00:00+00:00,,,,0.0,1907,0.0,0.0
2024-08-16 00:00:00+00:00,,,,0.0,60052,0.0,0.0
2024-08-17 00:00:00+00:00,,,,0.0,2347,0.0,0.0
2024-08-18 00:00:00+00:00,,,,0.0,3018,0.0,0.0
2024-08-19 00:00:00+00:00,,,,0.0,1077,0.0,0.0
2024-08-20 00:00:00+00:00,,,,0.0,4297,0.0,0.0
2024-08-21 00:00:00+00:00,,,,0.0,6792,0.0,0.0
2024-08-22 00:00:00+00:00,,,,0.0,1784,0.0,0.0
2024-08-23 00:00:00+00:00,,,,0.0,2142,0.0,0.0
2024-08-24 00:00:00+00:00,,,,0.0,2125,0.0,0.0
2024-08-25 00:00:00+00:00,,,,0.0,915,0.0,0.0
2024-08-26 00:00:00+00:00,,,,0.0,501257,0.0,0.0
2024-08-27 00:00:00+00:00,,,,0.0,60614,0.0,0.0
2024-08-28 00:00:00+00:00,,,,0.0,24070,0.0,0.0
2024-08-29 00:00:00+00:00,,,,0.0,120838,0.0,0.0
2024-08-30 00:00:00+00:00,,,,0.0,179992,0.0,0.0
2024-08-31 00:00:00+00:00,,,,0.0,113013,0.0,0.0
2024-09-01 00:00:00+00:00,,,,0.0,2465,0.0,0.0
2024-09-02 00:00:00+00:00,,,,0.0,505,0.0,0.0
2024-09-03 00:00:00+00:00,,,,0.0,765,0.0,0.0
2024-09-04 00:00:00+00:00,,,,0.0,3923,0.0,0.0
2024-09-05 00:00:00+00:00,,,,0.0,1405,0.0,0.0
2024-09-06 00:00:00+00:00,,,,0.0,859,0.0,0.0
2024-09-07 00:00:00+00:00,,,,0.0,1178,0.0,0.0
2024-09-08 00:00:00+00:00,,,,0.0,5702,0.0,0.0
2024-09-09 00:00:00+00:00,,,,0.0,2331,0.0,0.0
2024-09-10 00:00:00+00:00,,,,0.0,3569,0.0,0.0
2024-09-11 00:00:00+00:00,,,,0.0,659,0.0,0.0
2024-09-12 00:00:00+00:00,,,,0.0,895,0.0,0.0
2024-09-13 00:00:00+00:00,,,,0.0,509,0.0,0.0
2024-09-14 00:00:00+00:00,,,,0.0,440,0.0,0.0
2024-09-15 00:00:00+00:00,,,,0.0,457,0.0,0.0
2024-09-16 00:00:00+00:00,,,,0.0,98,0.0,0.0
2024-09-17 00:00:00+00:00,,,,0.0,270,0.0,0.0
2024-09-18 00:00:00+00:00,,,,0.0,436,0.0,0.0
2024-09-19 00:00:00+00:00,,,,0.0,1004,0.0,0.0
2024-09-20 00:00:00+00:00,,,,0.0,1858,0.0,0.0
2024-09-21 00:00:00+00:00,,,,0.0,3250,0.0,0.0
2024-09-22 00:00:00+00:00,,,,0.0,1510,0.0,0.0
2024-09-23 00:00:00+00:00,,,,0.0,551,0.0,0.0
2024-09-24 00:00:00+00:00,,,,0.0,6916,0.0,0.0
2024-09-25 00:00:00+00:00,,,,0.0,16305,0.0,0.0
2024-09-26 00:00:00+00:00,,,,0.0,127014,0.0,0.0
2024-09-27 00:00:00+00:00,,,,0.0,16638,0.0,0.0
2024-09-28 00:00:00+00:00,,,,0.0,6572,0.0,0.0
2024-09-29 00:00:00+00:00,,,,0.0,8094,0.0,0.0
2024-09-30 00:00:00+00:00,,,,0.0,9397,0.0,0.0
2024-10-01 00:00:00+00:00,,,,0.0,2210,0.0,0.0
2024-10-02 00:00:00+00:00,,,,0.0,847,0.0,0.0
2024-10-03 00:00:00+00:00,,,,0.0,2690,0.0,0.0
2024-10-04 00:00:00+00:00,,,,0.0,4959,0.0,0.0
2024-10-05 00:00:00+00:00,,,,0.0,2816,0.0,0.0
2024-10-06 00:00:00+00:00,,,,0.0,1113,0.0,0.0
2024-10-07 00:00:00+00:00,,,,0.0,754,0.0,0.0
2024-10-08 00:00:00+00:00,,,,0.0,829,0.0,0.0
2024-10-09 00:00:00+00:00,,,,0.0,3032,0.0,0.0
2024-10-10 00:00:00+00:00,,,,0.0,2426,0.0,0.0
2024-10-11 00:00:00+00:00,,,,0.0,4412,0.0,0.0
