TIMESTAMP,VIC_OPEN_PRICE_USD,VIC_HIGH_PRICE_USD,VIC_LOW_PRICE_USD,VIC_CLOSE_PRICE_USD,VIC_VOLUME_USD,VIC_DIVIDENDS_USD,VIC_STOCK_SPLITS_USD
2022-06-11 00:00:00+00:00,0.012702999636530876,0.01538699958473444,0.008306999690830708,0.010610000230371952,4107143,0.0,0.0
2022-06-12 00:00:00+00:00,0.010610000230371952,0.011020000092685223,0.007524999789893627,0.009456999599933624,1176645,0.0,0.0
2022-06-13 00:00:00+00:00,0.009456999599933624,0.009477999992668629,0.006912000011652708,0.007683999836444855,270750,0.0,0.0
2022-06-14 00:00:00+00:00,0.007683999836444855,0.009440000168979168,0.005305000115185976,0.005326999817043543,211497,0.0,0.0
2022-06-15 00:00:00+00:00,0.005326999817043543,0.005326999817043543,0.00342700001783669,0.004379999823868275,225831,0.0,0.0
2022-06-16 00:00:00+00:00,0.004379999823868275,0.0048050000332295895,0.0031449999660253525,0.003198999911546707,176417,0.0,0.0
2022-06-17 00:00:00+00:00,0.003198999911546707,0.005109000019729137,0.0031880000606179237,0.0037410000804811716,82226,0.0,0.0
2022-06-18 00:00:00+00:00,0.0037410000804811716,0.003907000180333853,0.003128000069409609,0.0034260000102221966,50695,0.0,0.0
2022-06-19 00:00:00+00:00,0.0034260000102221966,0.003780999919399619,0.0032309999223798513,0.0036510000936686993,23181,0.0,0.0
2022-06-20 00:00:00+00:00,0.0036510000936686993,0.003671000013127923,0.003421999979764223,0.0035929998848587275,18934,0.0,0.0
2022-06-21 00:00:00+00:00,0.0035929998848587275,0.0038219999987632036,0.003234999952837825,0.003544999985024333,23501,0.0,0.0
2022-06-22 00:00:00+00:00,0.003544999985024333,0.0035620001144707203,0.003108999924734235,0.0031169999856501818,20014,0.0,0.0
2022-06-23 00:00:00+00:00,0.0031169999856501818,0.003742000088095665,0.0031079999171197414,0.0032889998983591795,18017,0.0,0.0
2022-06-24 00:00:00+00:00,0.0032889998983591795,0.0033110000658780336,0.0029819998890161514,0.0030559999868273735,25777,0.0,0.0
2022-06-25 00:00:00+00:00,0.0030559999868273735,0.0030559999868273735,0.00279600010253489,0.0029090000316500664,12854,0.0,0.0
2022-06-26 00:00:00+00:00,0.0029090000316500664,0.002937000012025237,0.002506999997422099,0.0026710000820457935,9759,0.0,0.0
2022-06-27 00:00:00+00:00,0.0026710000820457935,0.0027719999197870493,0.0026310000102967024,0.0027050001081079245,10014,0.0,0.0
2022-06-28 00:00:00+00:00,0.0027050001081079245,0.0027360001113265753,0.002319999970495701,0.002329000039026141,5517,0.0,0.0
2022-06-29 00:00:00+00:00,0.002329000039026141,0.002368000103160739,0.002193999942392111,0.002228999976068735,6829,0.0,0.0
2022-06-30 00:00:00+00:00,0.002228999976068735,0.0022609999869018793,0.0020620001014322042,0.002239000052213669,5327,0.0,0.0
2022-07-01 00:00:00+00:00,0.002239000052213669,0.0023250000085681677,0.0021170000545680523,0.0021170000545680523,4174,0.0,0.0
2022-07-02 00:00:00+00:00,0.0021170000545680523,0.002512000035494566,0.0019990000873804092,0.0024220000486820936,20896,0.0,0.0
2022-07-03 00:00:00+00:00,0.0024220000486820936,0.0024399999529123306,0.0022040000185370445,0.0022750000935047865,21289,0.0,0.0
2022-07-04 00:00:00+00:00,0.0022750000935047865,0.0030900000128895044,0.0022539999336004257,0.0030060000717639923,17182,0.0,0.0
2022-07-05 00:00:00+00:00,0.0030060000717639923,0.0032530000898987055,0.0030060000717639923,0.0031330001074820757,97,0.0,0.0
2022-07-06 00:00:00+00:00,0.0031330001074820757,0.0032470000442117453,0.0031159999780356884,0.0032160000409930944,4307,0.0,0.0
2022-07-07 00:00:00+00:00,0.0032160000409930944,0.003254000097513199,0.0031389999203383923,0.0031900000758469105,1702,0.0,0.0
