TIMESTAMP,GAMI_OPEN_PRICE_USD,GAMI_HIGH_PRICE_USD,GAMI_LOW_PRICE_USD,GAMI_CLOSE_PRICE_USD,GAMI_VOLUME_USD,GAMI_DIVIDENDS_USD,GAMI_STOCK_SPLITS_USD
2021-11-04 00:00:00+00:00,1.6721800565719604,2.0003859996795654,1.5284349918365479,1.8783730268478394,1288983,0.0,0.0
2021-11-05 00:00:00+00:00,1.874729037284851,2.0032711029052734,1.667233943939209,1.684501051902771,1350214,0.0,0.0
2021-11-06 00:00:00+00:00,1.6858090162277222,2.9677300453186035,1.6310219764709473,2.9224369525909424,1466306,0.0,0.0
2021-11-07 00:00:00+00:00,2.922624111175537,3.271738052368164,2.510417938232422,3.1618199348449707,1764836,0.0,0.0
2021-11-08 00:00:00+00:00,3.1635100841522217,4.978089809417725,2.773634910583496,4.667000770568848,4017183,0.0,0.0
2021-11-09 00:00:00+00:00,4.667455196380615,5.664785861968994,4.308504104614258,5.442823886871338,5181286,0.0,0.0
2021-11-10 00:00:00+00:00,5.433296203613281,5.558532238006592,3.3239729404449463,3.7270829677581787,3524089,0.0,0.0
2021-11-11 00:00:00+00:00,3.7310070991516113,4.418412208557129,3.7299599647521973,3.9098739624023438,2229394,0.0,0.0
2021-11-12 00:00:00+00:00,3.9109880924224854,3.9793341159820557,3.1141130924224854,3.4100000858306885,1209655,0.0,0.0
2021-11-13 00:00:00+00:00,3.4136741161346436,4.188539028167725,3.300494909286499,3.94350004196167,1313555,0.0,0.0
2021-11-14 00:00:00+00:00,3.943639039993286,3.961545944213867,3.745404005050659,3.849133014678955,733346,0.0,0.0
2021-11-15 00:00:00+00:00,3.8486030101776123,4.21026086807251,3.6099259853363037,3.7867190837860107,861025,0.0,0.0
2021-11-16 00:00:00+00:00,3.781799077987671,3.7882978916168213,3.281383991241455,3.488142967224121,897511,0.0,0.0
2021-11-17 00:00:00+00:00,3.488279104232788,3.538367986679077,3.2710061073303223,3.3890209197998047,584811,0.0,0.0
2021-11-18 00:00:00+00:00,3.387593984603882,3.481295108795166,3.0698089599609375,3.0713260173797607,390809,0.0,0.0
2021-11-19 00:00:00+00:00,3.0792999267578125,3.314910888671875,2.945636034011841,3.2069990634918213,364936,0.0,0.0
2021-11-20 00:00:00+00:00,3.2014200687408447,3.464843988418579,3.181746006011963,3.385922908782959,342796,0.0,0.0
2021-11-21 00:00:00+00:00,3.3833069801330566,3.394965887069702,3.164541006088257,3.250464916229248,186363,0.0,0.0
2021-11-22 00:00:00+00:00,3.2484660148620605,3.299567937850952,2.730423927307129,2.9125940799713135,332987,0.0,0.0
2021-11-23 00:00:00+00:00,2.9130759239196777,3.1126880645751953,2.912877082824707,3.0555360317230225,384752,0.0,0.0
2021-11-24 00:00:00+00:00,3.0545880794525146,3.6002919673919678,2.98409104347229,3.0115931034088135,78144,0.0,0.0
2021-11-25 00:00:00+00:00,3.258204936981201,3.5376579761505127,3.2558510303497314,3.363384962081909,349096,0.0,0.0
2021-11-26 00:00:00+00:00,3.3534629344940186,3.426395893096924,3.1268630027770996,3.2097818851470947,228018,0.0,0.0
2021-11-27 00:00:00+00:00,3.207885980606079,3.929208993911743,3.0098578929901123,3.5555620193481445,813416,0.0,0.0
2021-11-28 00:00:00+00:00,3.55587100982666,3.814168930053711,3.1738710403442383,3.1893999576568604,1183319,0.0,0.0
2021-11-29 00:00:00+00:00,3.1888890266418457,3.473376989364624,2.184601068496704,2.803982973098755,2823227,0.0,0.0
2021-11-30 00:00:00+00:00,2.8031749725341797,2.8559839725494385,2.523076057434082,2.5656421184539795,2811760,0.0,0.0
2021-12-01 00:00:00+00:00,2.5663869380950928,2.616118907928467,2.313066005706787,2.367690086364746,1177563,0.0,0.0
2021-12-02 00:00:00+00:00,2.367690086364746,2.765204906463623,2.2393760681152344,2.7327880859375,1058001,0.0,0.0
2021-12-03 00:00:00+00:00,2.731537103652954,3.087261915206909,2.5427238941192627,2.752192974090576,1069605,0.0,0.0
2021-12-04 00:00:00+00:00,2.750082015991211,2.8296539783477783,2.367140054702759,2.7557859420776367,675669,0.0,0.0
2021-12-05 00:00:00+00:00,2.7570579051971436,3.0032260417938232,2.609523057937622,2.6126890182495117,599055,0.0,0.0
2021-12-06 00:00:00+00:00,2.6172900199890137,3.128380060195923,2.5235190391540527,3.1075339317321777,627917,0.0,0.0
2021-12-07 00:00:00+00:00,3.1110360622406006,3.375462055206299,2.9346399307250977,3.326092004776001,715466,0.0,0.0
2021-12-08 00:00:00+00:00,3.3320889472961426,3.505511999130249,3.1174399852752686,3.2574210166931152,601047,0.0,0.0
2021-12-09 00:00:00+00:00,3.251262903213501,3.3077869415283203,2.818696975708008,3.0226879119873047,536636,0.0,0.0
2021-12-10 00:00:00+00:00,3.016998052597046,3.037584066390991,2.6874289512634277,2.806658983230591,426815,0.0,0.0
2021-12-11 00:00:00+00:00,2.802777051925659,3.050945997238159,2.7593588829040527,3.0237789154052734,482647,0.0,0.0
2021-12-12 00:00:00+00:00,3.0231010913848877,3.1138250827789307,2.907140016555786,3.031496047973633,439276,0.0,0.0
2021-12-13 00:00:00+00:00,3.031606912612915,3.047883987426758,2.6651968955993652,2.8497960567474365,390417,0.0,0.0
2021-12-14 00:00:00+00:00,2.848918914794922,3.0002989768981934,2.7570300102233887,2.839848041534424,448907,0.0,0.0
2021-12-15 00:00:00+00:00,2.839798927307129,2.870971918106079,2.4342589378356934,2.6700398921966553,432952,0.0,0.0
2021-12-16 00:00:00+00:00,2.6712539196014404,2.701608896255493,2.2574219703674316,2.2862250804901123,352472,0.0,0.0
2021-12-17 00:00:00+00:00,2.2860989570617676,2.3406240940093994,2.1437840461730957,2.175363063812256,360659,0.0,0.0
2021-12-18 00:00:00+00:00,2.1757750511169434,2.197572946548462,2.141494035720825,2.1823339462280273,114781,0.0,0.0
2021-12-19 00:00:00+00:00,2.1825809478759766,2.2641069889068604,2.110013961791992,2.1633810997009277,280372,0.0,0.0
2021-12-20 00:00:00+00:00,2.1623079776763916,2.1962220668792725,1.9067189693450928,1.98580801486969,366719,0.0,0.0
2021-12-21 00:00:00+00:00,1.9869530200958252,2.0549581050872803,1.9030439853668213,1.905809998512268,161573,0.0,0.0
2021-12-22 00:00:00+00:00,1.906195044517517,1.9718170166015625,1.6622370481491089,1.6926259994506836,213758,0.0,0.0
2021-12-23 00:00:00+00:00,1.6928659677505493,1.725862979888916,1.5104730129241943,1.6818690299987793,337028,0.0,0.0
2021-12-24 00:00:00+00:00,1.6831799745559692,2.1464850902557373,1.6477819681167603,2.060878038406372,483553,0.0,0.0
2021-12-25 00:00:00+00:00,2.0562310218811035,2.2198739051818848,1.9767249822616577,2.192621946334839,474372,0.0,0.0
2021-12-26 00:00:00+00:00,2.1962549686431885,2.3716330528259277,1.907202959060669,1.918429970741272,337488,0.0,0.0
2021-12-27 00:00:00+00:00,1.9157739877700806,2.1438450813293457,1.9023879766464233,2.034580945968628,366732,0.0,0.0
