TIMESTAMP,MELANIA35347_OPEN_PRICE_USD,MELANIA35347_HIGH_PRICE_USD,MELANIA35347_LOW_PRICE_USD,MELANIA35347_CLOSE_PRICE_USD,MELANIA35347_VOLUME_USD,MELANIA35347_DIVIDENDS_USD,MELANIA35347_STOCK_SPLITS_USD
2025-01-19 00:00:00+00:00,8.029271125793457,8.537080764770508,6.623922824859619,8.537080764770508,226698451,0.0,0.0
2025-01-20 00:00:00+00:00,8.485597610473633,13.732950210571289,3.7730519771575928,3.7946369647979736,5630010285,0.0,0.0
2025-01-21 00:00:00+00:00,3.7946228981018066,5.091177940368652,3.374530076980591,4.196700096130371,1078486721,0.0,0.0
2025-01-22 00:00:00+00:00,4.196700096130371,4.22258996963501,3.4128899574279785,3.4602339267730713,303446161,0.0,0.0
2025-01-23 00:00:00+00:00,3.4602110385894775,3.478705883026123,2.57232403755188,2.7509450912475586,348599836,0.0,0.0
2025-01-24 00:00:00+00:00,2.7509779930114746,2.794421911239624,2.4382688999176025,2.4667580127716064,126647680,0.0,0.0
2025-01-25 00:00:00+00:00,2.4667840003967285,2.9951560497283936,2.281512975692749,2.7373790740966797,172535500,0.0,0.0
2025-01-26 00:00:00+00:00,2.73740291595459,2.8698649406433105,2.3903989791870117,2.3947501182556152,113156569,0.0,0.0
2025-01-27 00:00:00+00:00,2.3947479724884033,2.647123098373413,2.3081839084625244,2.576411008834839,137775324,0.0,0.0
2025-01-28 00:00:00+00:00,2.576411008834839,2.71395206451416,2.272696018218994,2.305495023727417,104837196,0.0,0.0
2025-01-29 00:00:00+00:00,2.3057138919830322,2.372941017150879,2.2108850479125977,2.2373459339141846,80431747,0.0,0.0
2025-01-30 00:00:00+00:00,2.2373950481414795,2.3059990406036377,2.1141960620880127,2.1144649982452393,87803285,0.0,0.0
2025-01-31 00:00:00+00:00,2.1144649982452393,2.132127046585083,1.9188710451126099,1.9331929683685303,74263663,0.0,0.0
2025-02-01 00:00:00+00:00,1.9332200288772583,1.9630980491638184,1.57265305519104,1.5784169435501099,135381932,0.0,0.0
2025-02-02 00:00:00+00:00,1.5784169435501099,1.7223529815673828,1.501958966255188,1.5671720504760742,158262967,0.0,0.0
2025-02-03 00:00:00+00:00,1.5673010349273682,1.57909095287323,1.3491979837417603,1.4929139614105225,153615235,0.0,0.0
2025-02-04 00:00:00+00:00,1.4929139614105225,1.7590340375900269,1.3943660259246826,1.637505054473877,197444411,0.0,0.0
2025-02-05 00:00:00+00:00,1.637505054473877,1.780163049697876,1.5861669778823853,1.6213979721069336,130442703,0.0,0.0
