TIMESTAMP,NUSA_OPEN_PRICE_USD,NUSA_HIGH_PRICE_USD,NUSA_LOW_PRICE_USD,NUSA_CLOSE_PRICE_USD,NUSA_VOLUME_USD,NUSA_DIVIDENDS_USD,NUSA_STOCK_SPLITS_USD
2022-11-29 00:00:00+00:00,16.153493881225586,16.88569450378418,16.153493881225586,16.685924530029297,10564,0.0,0.0
2022-11-30 00:00:00+00:00,16.685924530029297,17.131084442138672,16.335140228271484,16.811208724975586,15008,0.0,0.0
2022-12-01 00:00:00+00:00,16.811208724975586,16.81781768798828,15.946635246276855,16.06549072265625,3197,0.0,0.0
2022-12-02 00:00:00+00:00,16.066635131835938,16.153820037841797,15.654500961303711,16.14767837524414,1704,0.0,0.0
2022-12-03 00:00:00+00:00,16.140235900878906,16.495752334594727,15.817481994628906,16.293325424194336,9628,0.0,0.0
2022-12-04 00:00:00+00:00,16.248382568359375,16.670238494873047,16.218481063842773,16.5018253326416,5656,0.0,0.0
2022-12-05 00:00:00+00:00,16.457481384277344,16.716384887695312,15.844829559326172,15.959257125854492,3394,0.0,0.0
2022-12-06 00:00:00+00:00,15.959257125854492,16.147594451904297,15.87182903289795,16.050617218017578,1646,0.0,0.0
2022-12-07 00:00:00+00:00,16.065021514892578,16.137422561645508,15.527497291564941,15.835209846496582,5539,0.0,0.0
2022-12-08 00:00:00+00:00,15.835209846496582,15.981852531433105,15.471604347229004,15.975393295288086,4588,0.0,0.0
2022-12-09 00:00:00+00:00,15.975393295288086,15.982686042785645,15.608712196350098,15.677835464477539,1426,0.0,0.0
2022-12-10 00:00:00+00:00,15.677835464477539,15.82091999053955,15.615880012512207,15.741450309753418,1694,0.0,0.0
2022-12-11 00:00:00+00:00,15.741451263427734,15.883169174194336,15.476808547973633,15.532791137695312,1002,0.0,0.0
2022-12-12 00:00:00+00:00,15.532791137695312,15.618925094604492,14.944415092468262,15.121808052062988,3694,0.0,0.0
2022-12-13 00:00:00+00:00,15.094016075134277,15.60228157043457,14.163222312927246,15.089908599853516,4516,0.0,0.0
2022-12-14 00:00:00+00:00,15.107346534729004,15.431415557861328,14.769586563110352,14.915438652038574,836,0.0,0.0
2022-12-15 00:00:00+00:00,14.90147876739502,14.926287651062012,14.332740783691406,14.535971641540527,3249,0.0,0.0
2022-12-16 00:00:00+00:00,14.542404174804688,14.853755950927734,13.046975135803223,13.319512367248535,26536,0.0,0.0
2022-12-17 00:00:00+00:00,13.289694786071777,14.004118919372559,12.751038551330566,13.948257446289062,5549,0.0,0.0
2022-12-18 00:00:00+00:00,13.931876182556152,14.523996353149414,13.856298446655273,14.35982608795166,3567,0.0,0.0
2022-12-19 00:00:00+00:00,14.360215187072754,14.495302200317383,13.505322456359863,13.655712127685547,3589,0.0,0.0
2022-12-20 00:00:00+00:00,13.655712127685547,14.472798347473145,13.603856086730957,14.455673217773438,9437,0.0,0.0
2022-12-21 00:00:00+00:00,14.39814567565918,14.451622009277344,13.958504676818848,13.983341217041016,2408,0.0,0.0
2022-12-22 00:00:00+00:00,13.995976448059082,15.042838096618652,13.971811294555664,14.25705337524414,31332,0.0,0.0
2022-12-23 00:00:00+00:00,14.254733085632324,14.469447135925293,14.201571464538574,14.33818244934082,729,0.0,0.0
2022-12-24 00:00:00+00:00,14.33925724029541,14.885316848754883,14.146836280822754,14.684547424316406,14298,0.0,0.0
2022-12-25 00:00:00+00:00,14.684547424316406,15.001567840576172,13.99693489074707,14.10622787475586,24895,0.0,0.0
2022-12-26 00:00:00+00:00,14.095552444458008,14.45406436920166,14.049153327941895,14.422069549560547,5923,0.0,0.0
2022-12-27 00:00:00+00:00,14.346821784973145,14.60782241821289,14.131959915161133,14.532488822937012,5624,0.0,0.0
2022-12-28 00:00:00+00:00,14.552047729492188,14.914765357971191,14.348925590515137,14.703193664550781,14644,0.0,0.0
2022-12-29 00:00:00+00:00,14.703193664550781,14.90914535522461,14.446545600891113,14.565484046936035,4116,0.0,0.0
2022-12-30 00:00:00+00:00,14.565484046936035,14.635801315307617,14.339137077331543,14.583929061889648,660,0.0,0.0
2022-12-31 00:00:00+00:00,14.611661911010742,14.69952392578125,14.232258796691895,14.54311466217041,7109,0.0,0.0
2023-01-01 00:00:00+00:00,14.54311466217041,14.543499946594238,14.305524826049805,14.382970809936523,1361,0.0,0.0
2023-01-02 00:00:00+00:00,14.382970809936523,14.6061372756958,14.181661605834961,14.442744255065918,1091,0.0,0.0
2023-01-03 00:00:00+00:00,14.439407348632812,14.481934547424316,14.28487491607666,14.432374954223633,1189,0.0,0.0
2023-01-04 00:00:00+00:00,14.432374954223633,15.332798957824707,14.372199058532715,15.112692832946777,12246,0.0,0.0
2023-01-05 00:00:00+00:00,15.12355899810791,15.227520942687988,14.98855972290039,15.03518009185791,980,0.0,0.0
2023-01-06 00:00:00+00:00,15.0309419631958,15.292218208312988,14.946049690246582,15.202580451965332,2511,0.0,0.0
2023-01-07 00:00:00+00:00,15.186373710632324,15.401053428649902,15.13858699798584,15.225367546081543,1196,0.0,0.0
2023-01-08 00:00:00+00:00,15.187372207641602,15.955649375915527,15.077038764953613,15.955649375915527,2080,0.0,0.0
2023-01-09 00:00:00+00:00,15.940533638000488,16.17251205444336,15.068097114562988,15.108482360839844,6499,0.0,0.0
2023-01-10 00:00:00+00:00,15.138225555419922,15.376521110534668,15.046616554260254,15.330016136169434,904,0.0,0.0
2023-01-11 00:00:00+00:00,15.330016136169434,15.709757804870605,15.079787254333496,15.698424339294434,1147,0.0,0.0
2023-01-12 00:00:00+00:00,15.75910758972168,15.899822235107422,15.426139831542969,15.834261894226074,1315,0.0,0.0
2023-01-13 00:00:00+00:00,15.836087226867676,16.173507690429688,15.633577346801758,16.097278594970703,3581,0.0,0.0
2023-01-14 00:00:00+00:00,16.046287536621094,16.858123779296875,16.024438858032227,16.29633140563965,5956,0.0,0.0
2023-01-15 00:00:00+00:00,16.289478302001953,16.340225219726562,15.614959716796875,16.128488540649414,1444,0.0,0.0
2023-01-16 00:00:00+00:00,16.128488540649414,16.496240615844727,15.722947120666504,15.997753143310547,577,0.0,0.0
2023-01-17 00:00:00+00:00,15.997753143310547,16.43830680847168,15.856098175048828,16.140377044677734,5675,0.0,0.0
2023-01-18 00:00:00+00:00,16.164228439331055,16.402202606201172,15.070012092590332,15.496053695678711,6945,0.0,0.0
2023-01-19 00:00:00+00:00,15.535014152526855,15.94769287109375,15.422505378723145,15.942766189575195,2326,0.0,0.0
2023-01-20 00:00:00+00:00,15.899296760559082,16.442806243896484,15.383139610290527,16.39067268371582,872,0.0,0.0
2023-01-21 00:00:00+00:00,16.39067268371582,16.526575088500977,15.926140785217285,15.95971965789795,1018,0.0,0.0
2023-01-22 00:00:00+00:00,16.0025634765625,16.50153160095215,15.844307899475098,16.040897369384766,1103,0.0,0.0
2023-01-23 00:00:00+00:00,16.041534423828125,16.298309326171875,15.429655075073242,15.650842666625977,6653,0.0,0.0
2023-01-24 00:00:00+00:00,15.616957664489746,16.427711486816406,15.187725067138672,15.198354721069336,1026,0.0,0.0
2023-01-25 00:00:00+00:00,15.241707801818848,15.896459579467773,14.9147367477417,15.625774383544922,2056,0.0,0.0
2023-01-26 00:00:00+00:00,15.552289962768555,15.721280097961426,15.304173469543457,15.442864418029785,1144,0.0,0.0
2023-01-27 00:00:00+00:00,15.441508293151855,15.584088325500488,15.187601089477539,15.456808090209961,929,0.0,0.0
2023-01-28 00:00:00+00:00,15.428811073303223,15.63598346710205,15.184457778930664,15.25173568725586,719,0.0,0.0
2023-01-29 00:00:00+00:00,15.25173568725586,15.926300048828125,15.21427059173584,15.78608512878418,930,0.0,0.0
2023-01-30 00:00:00+00:00,15.780266761779785,15.91693115234375,15.005145072937012,15.133875846862793,1399,0.0,0.0
2023-01-31 00:00:00+00:00,15.18647289276123,15.504853248596191,15.101784706115723,15.413667678833008,341,0.0,0.0
2023-02-01 00:00:00+00:00,15.411656379699707,15.712191581726074,15.07612133026123,15.631765365600586,716,0.0,0.0
2023-02-02 00:00:00+00:00,15.630839347839355,16.221813201904297,15.537676811218262,15.751520156860352,2276,0.0,0.0
2023-02-03 00:00:00+00:00,15.75699234008789,16.265708923339844,15.498282432556152,15.98122501373291,3042,0.0,0.0
2023-02-04 00:00:00+00:00,15.924970626831055,16.059648513793945,15.702925682067871,15.90258502960205,948,0.0,0.0
2023-02-05 00:00:00+00:00,15.875500679016113,16.60283660888672,15.815632820129395,15.98066234588623,8200,0.0,0.0
2023-02-06 00:00:00+00:00,16.009597778320312,16.102025985717773,15.653080940246582,15.785335540771484,554,0.0,0.0
2023-02-07 00:00:00+00:00,15.818331718444824,16.22984504699707,15.717244148254395,16.17188262939453,953,0.0,0.0
2023-02-08 00:00:00+00:00,16.200336456298828,16.305404663085938,15.626651763916016,15.83728313446045,1138,0.0,0.0
2023-02-09 00:00:00+00:00,15.834102630615234,15.926026344299316,14.560321807861328,14.705390930175781,2109,0.0,0.0
2023-02-10 00:00:00+00:00,14.710661888122559,14.942831993103027,14.55904769897461,14.749215126037598,1156,0.0,0.0
2023-02-11 00:00:00+00:00,14.779653549194336,14.993128776550293,14.63581657409668,14.987722396850586,868,0.0,0.0
2023-02-12 00:00:00+00:00,14.936660766601562,15.675322532653809,14.631023406982422,15.30295467376709,9880,0.0,0.0
2023-02-13 00:00:00+00:00,15.246291160583496,15.420262336730957,13.94397258758545,14.440658569335938,4293,0.0,0.0
2023-02-14 00:00:00+00:00,14.436877250671387,14.702921867370605,14.216165542602539,14.592254638671875,550,0.0,0.0
2023-02-15 00:00:00+00:00,14.52717113494873,15.598002433776855,14.435102462768555,15.560958862304688,3175,0.0,0.0
