TIMESTAMP,99BTC_OPEN_PRICE_USD,99BTC_HIGH_PRICE_USD,99BTC_LOW_PRICE_USD,99BTC_CLOSE_PRICE_USD,99BTC_VOLUME_USD,99BTC_DIVIDENDS_USD,99BTC_STOCK_SPLITS_USD
2024-08-11 00:00:00+00:00,0.0003659999929368496,0.0003699999942909926,0.0003659999929368496,0.00036800000816583633,79361,0.0,0.0
2024-08-12 00:00:00+00:00,0.00036800000816583633,0.0004039999912492931,0.0003209999995306134,0.0003239999932702631,78681,0.0,0.0
2024-08-13 00:00:00+00:00,0.0003239999932702631,0.0003260000084992498,0.00023299999884329736,0.00023499999952036887,32324,0.0,0.0
2024-08-14 00:00:00+00:00,0.00023499999952036887,0.0002770000137388706,0.00023400000645779073,0.00025599999935366213,15386,0.0,0.0
2024-08-15 00:00:00+00:00,0.00026000000070780516,0.00026500000967644155,0.00015500000154133886,0.00015799999528098851,67230,0.0,0.0
2024-08-16 00:00:00+00:00,0.00015700000221841037,0.00015999999595806003,0.0001539999939268455,0.000155999994603917,13955,0.0,0.0
2024-08-17 00:00:00+00:00,0.000155999994603917,0.00015700000221841037,0.00013800000306218863,0.00013800000306218863,10795,0.0,0.0
2024-08-18 00:00:00+00:00,0.00013899999612476677,0.0001429999974789098,0.0001320000010309741,0.0001320000010309741,7825,0.0,0.0
2024-08-19 00:00:00+00:00,0.0001320000010309741,0.00016199999663513154,0.00011999999696854502,0.00015799999528098851,25880,0.0,0.0
2024-08-20 00:00:00+00:00,0.00015900000289548188,0.00017299999308306724,0.000155999994603917,0.000155999994603917,18809,0.0,0.0
2024-08-21 00:00:00+00:00,0.00015500000154133886,0.00017600000137463212,0.0001539999939268455,0.00017600000137463212,13662,0.0,0.0
2024-08-22 00:00:00+00:00,0.00017600000137463212,0.00018000000272877514,0.00017299999308306724,0.00017800000205170363,7737,0.0,0.0
2024-08-23 00:00:00+00:00,0.00017899999511428177,0.0002579999854788184,0.00017899999511428177,0.00023400000645779073,31455,0.0,0.0
2024-08-24 00:00:00+00:00,0.00022899999748915434,0.00029399999766610563,0.0002280000044265762,0.00026599998818710446,40128,0.0,0.0
2024-08-25 00:00:00+00:00,0.00026699999580159783,0.00027200000477023423,0.00022699999681208283,0.00023099999816622585,27584,0.0,0.0
2024-08-26 00:00:00+00:00,0.00023099999816622585,0.00023200000578071922,0.00022000000171829015,0.00022699999681208283,11152,0.0,0.0
2024-08-27 00:00:00+00:00,0.00022600000374950469,0.00023700000019744039,0.0002119999990100041,0.00021499999274965376,22279,0.0,0.0
2024-08-28 00:00:00+00:00,0.00021499999274965376,0.00021699999342672527,0.00020599999697878957,0.00021399999968707561,11359,0.0,0.0
2024-08-29 00:00:00+00:00,0.00021399999968707561,0.00022200000239536166,0.0002119999990100041,0.0002119999990100041,9997,0.0,0.0
2024-08-30 00:00:00+00:00,0.0002119999990100041,0.0002119999990100041,0.00020300000323913991,0.00020799999765586108,4701,0.0,0.0
2024-08-31 00:00:00+00:00,0.00020799999765586108,0.00020900000527035445,0.00015799999528098851,0.00017499999376013875,30584,0.0,0.0
2024-09-01 00:00:00+00:00,0.00017499999376013875,0.00018000000272877514,0.0001720000000204891,0.00017299999308306724,3786,0.0,0.0
2024-09-02 00:00:00+00:00,0.00017299999308306724,0.000195999993593432,0.00017299999308306724,0.00019500000053085387,6787,0.0,0.0
2024-09-03 00:00:00+00:00,0.0001939999929163605,0.000195999993593432,0.00018400000408291817,0.00018699999782256782,8441,0.0,0.0
2024-09-04 00:00:00+00:00,0.00018699999782256782,0.00018899999849963933,0.00017800000205170363,0.0001880000054370612,7349,0.0,0.0
2024-09-05 00:00:00+00:00,0.0001880000054370612,0.0001880000054370612,0.00017699999443721026,0.00018000000272877514,8441,0.0,0.0
2024-09-06 00:00:00+00:00,0.00018000000272877514,0.00018400000408291817,0.00015199999324977398,0.00015300000086426735,6877,0.0,0.0
2024-09-07 00:00:00+00:00,0.00015300000086426735,0.00017100000695791095,0.00015199999324977398,0.00016700000560376793,7177,0.0,0.0
2024-09-08 00:00:00+00:00,0.00016700000560376793,0.00016999999934341758,0.00016500000492669642,0.00016999999934341758,4941,0.0,0.0
2024-09-09 00:00:00+00:00,0.00017100000695791095,0.00017899999511428177,0.00016900000628083944,0.00017899999511428177,8145,0.0,0.0
2024-09-10 00:00:00+00:00,0.00017899999511428177,0.00018200000340584666,0.00017699999443721026,0.00018200000340584666,2650,0.0,0.0
2024-09-11 00:00:00+00:00,0.00017899999511428177,0.0002410000015515834,0.00016700000560376793,0.00023200000578071922,27946,0.0,0.0
2024-09-12 00:00:00+00:00,0.00023200000578071922,0.00023200000578071922,0.00021800000104121864,0.00022000000171829015,7735,0.0,0.0
2024-09-13 00:00:00+00:00,0.00022000000171829015,0.00022200000239536166,0.00020900000527035445,0.0002209999947808683,4171,0.0,0.0
2024-09-14 00:00:00+00:00,0.0002209999947808683,0.0002229999954579398,0.00021399999968707561,0.0002229999954579398,11411,0.0,0.0
2024-09-15 00:00:00+00:00,0.0002229999954579398,0.00022400000307243317,0.00020599999697878957,0.00020599999697878957,3914,0.0,0.0
2024-09-16 00:00:00+00:00,0.00020599999697878957,0.00020599999697878957,0.00019799999427050352,0.0001990000018849969,1507,0.0,0.0
2024-09-17 00:00:00+00:00,0.00022899999748915434,0.0002589999930933118,0.0002209999947808683,0.00024199999461416155,18540,0.0,0.0
2024-09-18 00:00:00+00:00,0.00024199999461416155,0.00024199999461416155,0.00022000000171829015,0.00022000000171829015,10166,0.0,0.0
2024-09-19 00:00:00+00:00,0.00022000000171829015,0.00023600000713486224,0.00022000000171829015,0.00023299999884329736,7139,0.0,0.0
2024-09-20 00:00:00+00:00,0.00023299999884329736,0.00023400000645779073,0.00022200000239536166,0.00023099999816622585,4525,0.0,0.0
2024-09-21 00:00:00+00:00,0.00023099999816622585,0.00026500000967644155,0.00020900000527035445,0.00026500000967644155,23421,0.0,0.0
2024-09-22 00:00:00+00:00,0.00026500000967644155,0.00026500000967644155,0.00023499999952036887,0.00024500000290572643,14077,0.0,0.0
2024-09-23 00:00:00+00:00,0.00024500000290572643,0.00025400001322850585,0.00024500000290572643,0.0002519999979995191,1711,0.0,0.0
2024-09-24 00:00:00+00:00,0.0002519999979995191,0.00026699999580159783,0.00024500000290572643,0.0002579999854788184,9357,0.0,0.0
2024-09-25 00:00:00+00:00,0.0002579999854788184,0.0002579999854788184,0.0002460000105202198,0.0002460000105202198,2879,0.0,0.0
2024-09-26 00:00:00+00:00,0.0002460000105202198,0.0002460000105202198,0.00023999999393709004,0.00024199999461416155,3362,0.0,0.0
2024-09-27 00:00:00+00:00,0.00024199999461416155,0.00024199999461416155,0.00023400000645779073,0.0002410000015515834,7879,0.0,0.0
2024-09-28 00:00:00+00:00,0.0002410000015515834,0.0002410000015515834,0.0002229999954579398,0.00022499999613501132,5619,0.0,0.0
2024-09-29 00:00:00+00:00,0.00022400000307243317,0.00022699999681208283,0.00021699999342672527,0.00022699999681208283,5029,0.0,0.0
2024-09-30 00:00:00+00:00,0.00022699999681208283,0.00022699999681208283,0.00021399999968707561,0.00021499999274965376,2090,0.0,0.0
2024-10-01 00:00:00+00:00,0.00021499999274965376,0.0002209999947808683,0.00018899999849963933,0.00018899999849963933,6090,0.0,0.0
2024-10-02 00:00:00+00:00,0.00018899999849963933,0.0002119999990100041,0.00018699999782256782,0.00018699999782256782,14095,0.0,0.0
2024-10-03 00:00:00+00:00,0.00018699999782256782,0.00018899999849963933,0.00016900000628083944,0.00017100000695791095,6894,0.0,0.0
2024-10-04 00:00:00+00:00,0.00017100000695791095,0.0001880000054370612,0.00017100000695791095,0.00018400000408291817,8228,0.0,0.0
2024-10-05 00:00:00+00:00,0.00018400000408291817,0.0001880000054370612,0.00018099999579135329,0.0001880000054370612,3110,0.0,0.0
2024-10-06 00:00:00+00:00,0.00018699999782256782,0.0001939999929163605,0.00017600000137463212,0.00017600000137463212,9985,0.0,0.0
2024-10-07 00:00:00+00:00,0.00017600000137463212,0.00018200000340584666,0.00016900000628083944,0.00016999999934341758,6321,0.0,0.0
2024-10-08 00:00:00+00:00,0.00016999999934341758,0.0001990000018849969,0.00016999999934341758,0.00018600000475998968,13706,0.0,0.0
2024-10-09 00:00:00+00:00,0.00018699999782256782,0.0001880000054370612,0.00017600000137463212,0.00017600000137463212,5227,0.0,0.0
2024-10-10 00:00:00+00:00,0.00017299999308306724,0.0001829999964684248,0.00016599999798927456,0.00017699999443721026,14757,0.0,0.0
