TIMESTAMP,HEEHEE_OPEN_PRICE_USD,HEEHEE_HIGH_PRICE_USD,HEEHEE_LOW_PRICE_USD,HEEHEE_CLOSE_PRICE_USD,HEEHEE_VOLUME_USD,HEEHEE_DIVIDENDS_USD,HEEHEE_STOCK_SPLITS_USD
2024-12-21 00:00:00+00:00,0.005663999821990728,0.005683999974280596,0.004947000183165073,0.0050119999796152115,38556,0.0,0.0
2024-12-22 00:00:00+00:00,0.0050119999796152115,0.0052200001664459705,0.0048940000124275684,0.005098999943584204,14282,0.0,0.0
2024-12-23 00:00:00+00:00,0.005098999943584204,0.005412000231444836,0.00495699979364872,0.005243000108748674,39185,0.0,0.0
2024-12-24 00:00:00+00:00,0.005243000108748674,0.005745999980717897,0.005197999998927116,0.005578999873250723,29379,0.0,0.0
2024-12-25 00:00:00+00:00,0.005578999873250723,0.0058189998380839825,0.005570000037550926,0.005710000172257423,21855,0.0,0.0
2024-12-26 00:00:00+00:00,0.005710000172257423,0.005793999880552292,0.0053610000759363174,0.0053980001248419285,8769,0.0,0.0
2024-12-27 00:00:00+00:00,0.0053980001248419285,0.005630999803543091,0.005104999989271164,0.005127000156790018,12141,0.0,0.0
2024-12-28 00:00:00+00:00,0.005127000156790018,0.005696000065654516,0.005119000095874071,0.005630000028759241,16819,0.0,0.0
2024-12-29 00:00:00+00:00,0.005630000028759241,0.0057069999165833,0.005350999999791384,0.005367000121623278,17611,0.0,0.0
2024-12-30 00:00:00+00:00,0.005367000121623278,0.005489999894052744,0.005007000174373388,0.005045999772846699,30722,0.0,0.0
2024-12-31 00:00:00+00:00,0.005045999772846699,0.005080999806523323,0.004507000092417002,0.004573000129312277,54776,0.0,0.0
2025-01-01 00:00:00+00:00,0.004573000129312277,0.0049959998577833176,0.0045540002174675465,0.004705000203102827,55702,0.0,0.0
2025-01-02 00:00:00+00:00,0.004705000203102827,0.005154000129550695,0.004660999868065119,0.0050050001591444016,29086,0.0,0.0
2025-01-03 00:00:00+00:00,0.0050050001591444016,0.005743999965488911,0.003522000042721629,0.005518000107258558,204023,0.0,0.0
2025-01-04 00:00:00+00:00,0.005518000107258558,0.00712599977850914,0.00547999981790781,0.00712500000372529,91739,0.0,0.0
2025-01-05 00:00:00+00:00,0.00712500000372529,0.0076489998027682304,0.006697000004351139,0.007120999973267317,120802,0.0,0.0
2025-01-06 00:00:00+00:00,0.007120999973267317,0.007187999784946442,0.006850999779999256,0.006868999917060137,34145,0.0,0.0
2025-01-07 00:00:00+00:00,0.006868999917060137,0.007162999827414751,0.006450999993830919,0.006566999945789576,55328,0.0,0.0
2025-01-08 00:00:00+00:00,0.006566999945789576,0.006785000208765268,0.0062409997917711735,0.006401000078767538,42136,0.0,0.0
2025-01-09 00:00:00+00:00,0.006401000078767538,0.0065830000676214695,0.0059009999968111515,0.0059009999968111515,30465,0.0,0.0
2025-01-10 00:00:00+00:00,0.0059009999968111515,0.006390000227838755,0.005630999803543091,0.006076999939978123,47529,0.0,0.0
2025-01-11 00:00:00+00:00,0.006076999939978123,0.006076999939978123,0.0058280001394450665,0.005888000130653381,15450,0.0,0.0
2025-01-12 00:00:00+00:00,0.005888000130653381,0.005888000130653381,0.005495999939739704,0.005563999991863966,61363,0.0,0.0
2025-01-13 00:00:00+00:00,0.005563999991863966,0.0056039998307824135,0.00472299987450242,0.005297000054270029,27265,0.0,0.0
2025-01-14 00:00:00+00:00,0.005297000054270029,0.00544800003990531,0.005235000047832727,0.005262000020593405,16750,0.0,0.0
2025-01-15 00:00:00+00:00,0.005262000020593405,0.00533499987795949,0.004819999914616346,0.005320999771356583,60832,0.0,0.0
2025-01-16 00:00:00+00:00,0.005320999771356583,0.0055069997906684875,0.005102999974042177,0.005169999785721302,12346,0.0,0.0
