TIMESTAMP,XBTC21_OPEN_PRICE_USD,XBTC21_HIGH_PRICE_USD,XBTC21_LOW_PRICE_USD,XBTC21_CLOSE_PRICE_USD,XBTC21_VOLUME_USD,XBTC21_DIVIDENDS_USD,XBTC21_STOCK_SPLITS_USD
2017-11-09 00:00:00+00:00,0.0561549998819828,0.06544099748134613,0.05301700159907341,0.06539099663496017,20,0.0,0.0
2017-11-10 00:00:00+00:00,0.06558600068092346,0.0674780011177063,0.05278699845075607,0.05278699845075607,67,0.0,0.0
2017-11-11 00:00:00+00:00,0.05259900167584419,0.059946998953819275,0.04985300078988075,0.05863000079989433,5,0.0,0.0
2017-11-12 00:00:00+00:00,0.05858699977397919,0.05926999822258949,0.04529400169849396,0.046897999942302704,19,0.0,0.0
2017-11-13 00:00:00+00:00,0.046966999769210815,0.05380700156092644,0.04659999907016754,0.052136000245809555,6,0.0,0.0
2017-11-14 00:00:00+00:00,0.052246998995542526,0.06074700132012367,0.04899999871850014,0.049552999436855316,54,0.0,0.0
2017-11-15 00:00:00+00:00,0.04958700016140938,0.06738000363111496,0.04958700016140938,0.06683800369501114,14,0.0,0.0
2017-11-16 00:00:00+00:00,0.06718800216913223,0.08715000003576279,0.06568299978971481,0.08556900173425674,82,0.0,0.0
2017-11-17 00:00:00+00:00,0.08542799949645996,0.08912499994039536,0.07018399983644485,0.0711439996957779,55,0.0,0.0
2017-11-18 00:00:00+00:00,0.070872001349926,0.07194799929857254,0.057569000869989395,0.05866599828004837,45,0.0,0.0
2017-11-19 00:00:00+00:00,0.05855799838900566,0.060837000608444214,0.05582299828529358,0.05640999972820282,174,0.0,0.0
2017-11-20 00:00:00+00:00,0.056384000927209854,0.058159999549388885,0.055709999054670334,0.057844001799821854,25,0.0,0.0
2017-11-21 00:00:00+00:00,0.05785499885678291,0.0953029990196228,0.054728999733924866,0.09502799808979034,140,0.0,0.0
2017-11-22 00:00:00+00:00,0.09525900334119797,0.11910200119018555,0.07820200175046921,0.07939799875020981,213,0.0,0.0
2017-11-23 00:00:00+00:00,0.07937300205230713,0.10092400014400482,0.07818599790334702,0.08136600255966187,3,0.0,0.0
2017-11-24 00:00:00+00:00,0.08125399798154831,0.1134829968214035,0.08034200221300125,0.11286900192499161,56,0.0,0.0
2017-11-25 00:00:00+00:00,0.11264099925756454,0.11634700000286102,0.08253700286149979,0.08451700210571289,17,0.0,0.0
2017-11-26 00:00:00+00:00,0.08448900282382965,0.12734200060367584,0.08439499884843826,0.12632399797439575,292,0.0,0.0
2017-11-27 00:00:00+00:00,0.12634800374507904,0.13279500603675842,0.0907210037112236,0.10664299875497818,155,0.0,0.0
2017-11-28 00:00:00+00:00,0.10691899806261063,0.19629999995231628,0.10588599741458893,0.13813599944114685,287,0.0,0.0
2017-11-29 00:00:00+00:00,0.13799899816513062,0.15900099277496338,0.08774799853563309,0.09341199696063995,740,0.0,0.0
2017-11-30 00:00:00+00:00,0.09484700113534927,0.19275499880313873,0.09423699975013733,0.1907140016555786,75,0.0,0.0
2017-12-01 00:00:00+00:00,0.18976899981498718,0.20324599742889404,0.10703200101852417,0.11144199967384338,78,0.0,0.0
2017-12-02 00:00:00+00:00,0.11134699732065201,0.20539100468158722,0.10974600166082382,0.18577100336551666,2392,0.0,0.0
2017-12-03 00:00:00+00:00,0.18594799935817719,0.1875700056552887,0.09370499849319458,0.15115000307559967,637,0.0,0.0
2017-12-04 00:00:00+00:00,0.15165099501609802,0.28269100189208984,0.09727200120687485,0.28269100189208984,3677,0.0,0.0
2017-12-05 00:00:00+00:00,0.2832469940185547,0.30686500668525696,0.16056600213050842,0.2733510136604309,1830,0.0,0.0
2017-12-06 00:00:00+00:00,0.2727450132369995,0.3300909996032715,0.22040900588035583,0.24450699985027313,1726,0.0,0.0
2017-12-07 00:00:00+00:00,0.24408599734306335,0.365666002035141,0.24096399545669556,0.3464660048484802,386,0.0,0.0
2017-12-08 00:00:00+00:00,0.34728100895881653,0.3524610102176666,0.2714810073375702,0.29320698976516724,258,0.0,0.0
2017-12-09 00:00:00+00:00,0.29291200637817383,0.32214000821113586,0.2470490038394928,0.3145129978656769,348,0.0,0.0
2017-12-10 00:00:00+00:00,0.31578800082206726,0.3612630069255829,0.23908300697803497,0.27720901370048523,370,0.0,0.0
2017-12-11 00:00:00+00:00,0.2752079963684082,0.4682709872722626,0.2740049958229065,0.333640992641449,1576,0.0,0.0
2017-12-12 00:00:00+00:00,0.33471301198005676,0.4089820086956024,0.2949390113353729,0.3286600112915039,441,0.0,0.0
2017-12-13 00:00:00+00:00,0.32893499732017517,0.3947159945964813,0.31351199746131897,0.37308499217033386,1901,0.0,0.0
2017-12-14 00:00:00+00:00,0.3718869984149933,0.3940480053424835,0.3027009963989258,0.3075700104236603,246,0.0,0.0
2017-12-15 00:00:00+00:00,0.30803200602531433,0.3461199998855591,0.3079729974269867,0.32248398661613464,219,0.0,0.0
2017-12-16 00:00:00+00:00,0.32293701171875,0.39238300919532776,0.3188590109348297,0.39065200090408325,44,0.0,0.0
2017-12-17 00:00:00+00:00,0.3907020092010498,0.4015420079231262,0.3785009980201721,0.382627010345459,155,0.0,0.0
2017-12-18 00:00:00+00:00,0.38378599286079407,0.38686099648475647,0.33562400937080383,0.34965598583221436,655,0.0,0.0
2017-12-19 00:00:00+00:00,0.34995201230049133,0.4554159939289093,0.3152810037136078,0.43896299600601196,108,0.0,0.0
2017-12-20 00:00:00+00:00,0.43852999806404114,0.43852999806404114,0.29227200150489807,0.30480098724365234,3,0.0,0.0
2017-12-21 00:00:00+00:00,0.30559900403022766,0.4148170053958893,0.21051299571990967,0.21671700477600098,586,0.0,0.0
2017-12-22 00:00:00+00:00,0.2174679934978485,0.2196110039949417,0.15841099619865417,0.18906299769878387,10,0.0,0.0
2017-12-23 00:00:00+00:00,0.19084900617599487,0.2149839997291565,0.19084900617599487,0.2000889927148819,202,0.0,0.0
2017-12-24 00:00:00+00:00,0.20229899883270264,0.3201090097427368,0.1760600060224533,0.19546900689601898,112,0.0,0.0
2017-12-25 00:00:00+00:00,0.19749900698661804,0.20295800268650055,0.18599599599838257,0.19521400332450867,60,0.0,0.0
2017-12-26 00:00:00+00:00,0.19501499831676483,0.22353200614452362,0.1921360045671463,0.2191839963197708,44,0.0,0.0
2017-12-27 00:00:00+00:00,0.21934199333190918,0.22187300026416779,0.20389199256896973,0.2151920050382614,462,0.0,0.0
2017-12-28 00:00:00+00:00,0.21473999321460724,0.33305901288986206,0.17613700032234192,0.3274820148944855,179,0.0,0.0
2017-12-29 00:00:00+00:00,0.3308719992637634,0.3459230065345764,0.1808760017156601,0.30517899990081787,773,0.0,0.0
2017-12-30 00:00:00+00:00,0.30441099405288696,0.30723100900650024,0.2725769877433777,0.29009899497032166,116,0.0,0.0
2017-12-31 00:00:00+00:00,0.2869659960269928,0.31332600116729736,0.2841140031814575,0.3064030110836029,258,0.0,0.0
2018-01-01 00:00:00+00:00,0.30758899450302124,0.38650599122047424,0.2765190005302429,0.2836869955062866,1013,0.0,0.0
2018-01-02 00:00:00+00:00,0.2836650013923645,0.33135300874710083,0.2738740146160126,0.31266099214553833,297,0.0,0.0
2018-01-03 00:00:00+00:00,0.3115510046482086,0.3345780074596405,0.3081110119819641,0.3178369998931885,6,0.0,0.0
2018-01-04 00:00:00+00:00,0.31957799196243286,0.3369550108909607,0.19359299540519714,0.3369550108909607,288,0.0,0.0
2018-01-05 00:00:00+00:00,0.33702200651168823,0.369145005941391,0.21492800116539001,0.2291010022163391,35,0.0,0.0
2018-01-06 00:00:00+00:00,0.22928400337696075,0.39507201313972473,0.2221049964427948,0.3942280113697052,223,0.0,0.0
2018-01-07 00:00:00+00:00,0.39393800497055054,0.39393800497055054,0.25817200541496277,0.3734480142593384,426,0.0,0.0
2018-01-08 00:00:00+00:00,0.373088002204895,0.373088002204895,0.13276800513267517,0.1434600055217743,1517,0.0,0.0
2018-01-09 00:00:00+00:00,0.14306899905204773,0.2486640065908432,0.14043499529361725,0.23992900550365448,252,0.0,0.0
2018-01-10 00:00:00+00:00,0.24024300277233124,0.2642369866371155,0.22646400332450867,0.24657300114631653,701,0.0,0.0
2018-01-11 00:00:00+00:00,0.24629700183868408,0.25964900851249695,0.15990500152111053,0.1628900021314621,433,0.0,0.0
