,BTC,Lag
BAT,1.236679984880362e-09,6
QTUM,2.390684926086518e-09,23
XLM,5.86230613305318e-07,3
ZEC,6.799752352114504e-06,27
DOGE,1.4785605794091114e-05,30
ETH,7.31195005109106e-05,27
XRP,0.0002502538382934,22
LTC,0.0003315178037406,24
ETC,0.0010323794838047,1
XMR,0.0018520319439559,11
GNO,0.0048430061980245,11
IOTA,0.006245897882756,6
DCR,0.0085730363160092,29
USDT,0.0088401261550987,25
DASH,0.0172574808959705,9
