TIMESTAMP,KOII_OPEN_PRICE_USD,KOII_HIGH_PRICE_USD,KOII_LOW_PRICE_USD,KOII_CLOSE_PRICE_USD,KOII_VOLUME_USD,KOII_DIVIDENDS_USD,KOII_STOCK_SPLITS_USD
2025-03-07 00:00:00+00:00,0.0019759999122470617,0.002520000096410513,0.0019759999122470617,0.0025190000887960196,164427,0.0,0.0
2025-03-08 00:00:00+00:00,0.0025190000887960196,0.0037700000684708357,0.0024709999561309814,0.0024709999561309814,249669,0.0,0.0
2025-03-09 00:00:00+00:00,0.0024709999561309814,0.0025080000050365925,0.002193999942392111,0.002193999942392111,40300,0.0,0.0
2025-03-10 00:00:00+00:00,0.002194999950006604,0.0023950000759214163,0.0021840000990778208,0.0023539999965578318,39689,0.0,0.0
2025-03-11 00:00:00+00:00,0.0023539999965578318,0.002368000103160739,0.002271000063046813,0.0022720000706613064,19299,0.0,0.0
2025-03-12 00:00:00+00:00,0.0022720000706613064,0.0022899999748915434,0.002259999979287386,0.0022609999869018793,9805,0.0,0.0
2025-03-13 00:00:00+00:00,0.0022609999869018793,0.0022690000478178263,0.0018339999951422215,0.0018339999951422215,146451,0.0,0.0
2025-03-14 00:00:00+00:00,0.0018339999951422215,0.0018530000234022737,0.0017950000474229455,0.0017989999614655972,18287,0.0,0.0
2025-03-15 00:00:00+00:00,0.0017979999538511038,0.0018139999592676759,0.0017950000474229455,0.001800999976694584,9636,0.0,0.0
2025-03-16 00:00:00+00:00,0.001800999976694584,0.001800999976694584,0.0017679999582469463,0.0017689999658614397,4839,0.0,0.0
2025-03-17 00:00:00+00:00,0.0017689999658614397,0.0017689999658614397,0.0015069999499246478,0.0015069999499246478,10511,0.0,0.0
2025-03-18 00:00:00+00:00,0.0015069999499246478,0.0021840000990778208,0.001145999995060265,0.0021840000990778208,150141,0.0,0.0
2025-03-19 00:00:00+00:00,0.0021840000990778208,0.003195999888703227,0.0015640000347048044,0.0015650000423192978,250169,0.0,0.0
2025-03-20 00:00:00+00:00,0.0015650000423192978,0.0024500000290572643,0.001550000044517219,0.001765000051818788,281293,0.0,0.0
2025-03-21 00:00:00+00:00,0.0017679999582469463,0.0021959999576210976,0.0016029999824240804,0.0017940000398084521,246212,0.0,0.0
