TIMESTAMP,COIN32125_OPEN_PRICE_USD,COIN32125_HIGH_PRICE_USD,COIN32125_LOW_PRICE_USD,COIN32125_CLOSE_PRICE_USD,COIN32125_VOLUME_USD,COIN32125_DIVIDENDS_USD,COIN32125_STOCK_SPLITS_USD
2024-07-05 00:00:00+00:00,9.899999713525176e-05,0.0001320000010309741,9.899999713525176e-05,0.00012799999967683107,36583,0.0,0.0
2024-07-06 00:00:00+00:00,0.00012799999967683107,0.00015900000289548188,0.00012799999967683107,0.0001429999974789098,29839,0.0,0.0
2024-07-07 00:00:00+00:00,0.0001429999974789098,0.00016900000628083944,0.00014000000373926014,0.00016900000628083944,16050,0.0,0.0
2024-07-08 00:00:00+00:00,0.00016900000628083944,0.0002099999983329326,0.00012399999832268804,0.00014800000644754618,85314,0.0,0.0
2024-07-09 00:00:00+00:00,0.00014800000644754618,0.00019799999427050352,0.00014800000644754618,0.00018000000272877514,17015,0.0,0.0
2024-07-10 00:00:00+00:00,0.00018000000272877514,0.0001900000061141327,0.0001740000006975606,0.00018400000408291817,23590,0.0,0.0
2024-07-11 00:00:00+00:00,0.00018400000408291817,0.0001939999929163605,0.00017499999376013875,0.0001900000061141327,32024,0.0,0.0
2024-07-12 00:00:00+00:00,0.0001900000061141327,0.00019500000053085387,0.0001829999964684248,0.00019099999917671084,26950,0.0,0.0
2024-07-13 00:00:00+00:00,0.00019099999917671084,0.00019799999427050352,0.0001880000054370612,0.00019500000053085387,17752,0.0,0.0
2024-07-14 00:00:00+00:00,0.00019500000053085387,0.00019500000053085387,0.00016999999934341758,0.00018000000272877514,24453,0.0,0.0
2024-07-15 00:00:00+00:00,0.00018000000272877514,0.00018899999849963933,0.00015799999528098851,0.00018899999849963933,46277,0.0,0.0
2024-07-16 00:00:00+00:00,0.00018899999849963933,0.00022200000239536166,0.00018699999782256782,0.00021399999968707561,25531,0.0,0.0
2024-07-17 00:00:00+00:00,0.00021399999968707561,0.0002410000015515834,0.0002119999990100041,0.00023200000578071922,37020,0.0,0.0
2024-07-18 00:00:00+00:00,0.00023200000578071922,0.00026199998683296144,0.00023200000578071922,0.00026199998683296144,16151,0.0,0.0
