TIMESTAMP,LIGHT12058_OPEN_PRICE_USD,LIGHT12058_HIGH_PRICE_USD,LIGHT12058_LOW_PRICE_USD,LIGHT12058_CLOSE_PRICE_USD,LIGHT12058_VOLUME_USD,LIGHT12058_DIVIDENDS_USD,LIGHT12058_STOCK_SPLITS_USD
2021-09-23 00:00:00+00:00,0.00033599999733269215,0.00033999999868683517,0.000295000005280599,0.00032900000223889947,259295,0.0,0.0
2021-09-24 00:00:00+00:00,0.00032900000223889947,0.00033400001120753586,0.0002690000110305846,0.0003150000120513141,157346,0.0,0.0
2021-09-25 00:00:00+00:00,0.0003150000120513141,0.0004309999931138009,4.5000000682193786e-05,0.0004189999890513718,163512,0.0,0.0
2021-09-26 00:00:00+00:00,0.0004180000105407089,0.0007689999765716493,0.0003800000122282654,0.0006750000175088644,545342,0.0,0.0
2021-09-27 00:00:00+00:00,0.0006750000175088644,0.0014319999609142542,0.0006079999729990959,0.0011899999808520079,1433978,0.0,0.0
2021-09-28 00:00:00+00:00,0.0011909999884665012,0.0013589999871328473,0.001041000010445714,0.0013160000089555979,1476467,0.0,0.0
2021-09-29 00:00:00+00:00,0.0013150000013411045,0.0019470000406727195,0.0013150000013411045,0.0018660000059753656,1466957,0.0,0.0
2021-09-30 00:00:00+00:00,0.0018649999983608723,0.00292899995110929,0.0007190000033006072,0.001820000004954636,3683974,0.0,0.0
2021-10-01 00:00:00+00:00,0.001820000004954636,0.0018339999951422215,0.0010860000038519502,0.001521000056527555,3740558,0.0,0.0
2021-10-02 00:00:00+00:00,0.0015219999477267265,0.0016280000563710928,0.0011520000407472253,0.0012359999818727374,1065619,0.0,0.0
2021-10-03 00:00:00+00:00,0.0012369999894872308,0.0013299999991431832,0.0011340000201016665,0.0013279999839141965,492859,0.0,0.0
2021-10-04 00:00:00+00:00,0.0013279999839141965,0.0013539999490603805,0.0011030000168830156,0.0011269999668002129,356464,0.0,0.0
2021-10-05 00:00:00+00:00,0.0011269999668002129,0.0011309999972581863,0.0007510000141337514,0.000981000019237399,467881,0.0,0.0
2021-10-06 00:00:00+00:00,0.0009800000116229057,0.0009980000322684646,0.0005569999921135604,0.00076299998909235,704738,0.0,0.0
2021-10-07 00:00:00+00:00,0.0007639999967068434,0.0012730000307783484,0.0007329999934881926,0.00107999995816499,681309,0.0,0.0
2021-10-08 00:00:00+00:00,0.00107999995816499,0.0011699999449774623,0.0009710000013001263,0.0010310000507161021,389702,0.0,0.0
2021-10-09 00:00:00+00:00,0.0010319999419152737,0.001044000033289194,0.0008520000264979899,0.0008950000046752393,235925,0.0,0.0
2021-10-10 00:00:00+00:00,0.0008950000046752393,0.0009089999948628247,0.0007029999978840351,0.0007319999858736992,216703,0.0,0.0
2021-10-11 00:00:00+00:00,0.0007309999782592058,0.0007650000043213367,0.0006840000278316438,0.0006980000180192292,220254,0.0,0.0
2021-10-12 00:00:00+00:00,0.0006970000104047358,0.0008440000237897038,0.0006440000142902136,0.0008399999933317304,192072,0.0,0.0
2021-10-13 00:00:00+00:00,0.0008420000085607171,0.0009050000226125121,0.0008140000281855464,0.0008210000232793391,171599,0.0,0.0
2021-10-14 00:00:00+00:00,0.0008219999726861715,0.0008299999753944576,0.0006859999848529696,0.0006859999848529696,157620,0.0,0.0
2021-10-15 00:00:00+00:00,0.0006859999848529696,0.0006949999951757491,0.000615999975707382,0.0006479999865405262,133927,0.0,0.0
2021-10-16 00:00:00+00:00,0.0006469999789260328,0.0006900000153109431,0.0006060000159777701,0.0006070000235922635,103299,0.0,0.0
2021-10-17 00:00:00+00:00,0.0006060000159777701,0.000610999995842576,0.00036100001307204366,0.0004949999856762588,262149,0.0,0.0
2021-10-18 00:00:00+00:00,0.0004949999856762588,0.0007319999858736992,0.00010699999984353781,0.00010699999984353781,557497,0.0,0.0
2021-10-19 00:00:00+00:00,0.00010699999984353781,0.000514000013936311,0.00010699999984353781,0.0004569999873638153,844088,0.0,0.0
2021-10-20 00:00:00+00:00,0.0004569999873638153,0.00047500000800937414,0.00038899999344721437,0.00042100000428035855,494631,0.0,0.0
2021-10-21 00:00:00+00:00,0.0004220000118948519,0.0004220000118948519,0.0003440000000409782,0.0003589999978430569,146391,0.0,0.0
2021-10-22 00:00:00+00:00,0.00035799999022856355,0.00043399998685345054,0.00035700001171790063,0.0004309999931138009,133226,0.0,0.0
2021-10-23 00:00:00+00:00,0.00043200000072829425,0.0006169999833218753,0.0004290000069886446,0.0006150000263005495,143149,0.0,0.0
2021-10-24 00:00:00+00:00,0.0006150000263005495,0.0006179999909363687,0.0004720000142697245,0.000506000011228025,158976,0.0,0.0
2021-10-25 00:00:00+00:00,0.000506000011228025,0.0005660000024363399,0.0005039999959990382,0.0005569999921135604,119639,0.0,0.0
2021-10-26 00:00:00+00:00,0.0005569999921135604,0.0007619999814778566,0.0005380000220611691,0.0006619999767281115,114656,0.0,0.0
