TIMESTAMP,PEANUT_OPEN_PRICE_USD,PEANUT_HIGH_PRICE_USD,PEANUT_LOW_PRICE_USD,PEANUT_CLOSE_PRICE_USD,PEANUT_VOLUME_USD,PEANUT_DIVIDENDS_USD,PEANUT_STOCK_SPLITS_USD
2024-11-22 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,186708,0.0,0.0
2024-11-23 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,91978,0.0,0.0
2024-11-24 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,163801,0.0,0.0
2024-11-25 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,96030,0.0,0.0
2024-11-26 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,83252,0.0,0.0
2024-11-27 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,48032,0.0,0.0
2024-11-28 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,44229,0.0,0.0
2024-11-29 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,51576,0.0,0.0
2024-11-30 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,86612,0.0,0.0
2024-12-01 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,42135,0.0,0.0
2024-12-02 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,44961,0.0,0.0
2024-12-03 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,38653,0.0,0.0
2024-12-04 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,69000,0.0,0.0
2024-12-05 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,30258,0.0,0.0
2024-12-06 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,37207,0.0,0.0
2024-12-07 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,33361,0.0,0.0
2024-12-08 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,15867,0.0,0.0
2024-12-09 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,17790,0.0,0.0
2024-12-10 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,31824,0.0,0.0
2024-12-11 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,47286,0.0,0.0
2024-12-12 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,24212,0.0,0.0
2024-12-13 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,8184,0.0,0.0
2024-12-14 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,5007,0.0,0.0
2024-12-15 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,11152,0.0,0.0
2024-12-16 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,19243,0.0,0.0
2024-12-17 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,5140,0.0,0.0
2024-12-18 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,6545,0.0,0.0
2024-12-19 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,8376,0.0,0.0
2024-12-20 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,16411,0.0,0.0
2024-12-21 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3016,0.0,0.0
2024-12-22 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,5646,0.0,0.0
2024-12-23 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,15281,0.0,0.0
2024-12-24 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,17680,0.0,0.0
2024-12-25 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,5082,0.0,0.0
2024-12-26 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3043,0.0,0.0
2024-12-27 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,8348,0.0,0.0
2024-12-28 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2524,0.0,0.0
2024-12-29 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2753,0.0,0.0
2024-12-30 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,5536,0.0,0.0
2024-12-31 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,5547,0.0,0.0
2025-01-01 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3415,0.0,0.0
2025-01-02 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3395,0.0,0.0
2025-01-03 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,5868,0.0,0.0
2025-01-04 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,6728,0.0,0.0
2025-01-05 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,8718,0.0,0.0
2025-01-06 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,4140,0.0,0.0
2025-01-07 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3677,0.0,0.0
2025-01-08 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,6404,0.0,0.0
2025-01-09 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1212,0.0,0.0
2025-01-10 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3256,0.0,0.0
2025-01-11 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1224,0.0,0.0
2025-01-12 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,16240,0.0,0.0
2025-01-13 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,4895,0.0,0.0
2025-01-14 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,4057,0.0,0.0
2025-01-15 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1146,0.0,0.0
2025-01-16 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,4734,0.0,0.0
2025-01-17 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,6312,0.0,0.0
2025-01-18 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,7647,0.0,0.0
2025-01-19 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9585,0.0,0.0
2025-01-20 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2297,0.0,0.0
2025-01-21 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,4140,0.0,0.0
2025-01-22 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2078,0.0,0.0
2025-01-23 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1249,0.0,0.0
2025-01-24 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1195,0.0,0.0
2025-01-25 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1553,0.0,0.0
2025-01-26 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2148,0.0,0.0
2025-01-27 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1869,0.0,0.0
2025-01-28 00:00:00+00:00,,,,0.0,1943,0.0,0.0
2025-01-29 00:00:00+00:00,,,,0.0,2298,0.0,0.0
2025-01-30 00:00:00+00:00,,,,0.0,1124,0.0,0.0
2025-01-31 00:00:00+00:00,,,,0.0,8969,0.0,0.0
2025-02-01 00:00:00+00:00,,,,0.0,1936,0.0,0.0
2025-02-02 00:00:00+00:00,,,,0.0,4299,0.0,0.0
2025-02-03 00:00:00+00:00,,,,0.0,3148,0.0,0.0
2025-02-04 00:00:00+00:00,,,,0.0,1297,0.0,0.0
2025-02-05 00:00:00+00:00,,,,0.0,3273,0.0,0.0
2025-02-06 00:00:00+00:00,,,,0.0,979,0.0,0.0
2025-02-07 00:00:00+00:00,,,,0.0,422,0.0,0.0
2025-02-08 00:00:00+00:00,,,,0.0,2775,0.0,0.0
2025-02-09 00:00:00+00:00,,,,0.0,122,0.0,0.0
2025-02-10 00:00:00+00:00,,,,0.0,575,0.0,0.0
2025-02-11 00:00:00+00:00,,,,0.0,199676,0.0,0.0
2025-02-12 00:00:00+00:00,,,,0.0,4593,0.0,0.0
2025-02-13 00:00:00+00:00,,,,0.0,4077,0.0,0.0
2025-02-14 00:00:00+00:00,,,,0.0,791,0.0,0.0
2025-02-15 00:00:00+00:00,,,,0.0,1138,0.0,0.0
2025-02-16 00:00:00+00:00,,,,0.0,34962,0.0,0.0
2025-02-17 00:00:00+00:00,,,,0.0,365,0.0,0.0
2025-02-18 00:00:00+00:00,,,,0.0,522,0.0,0.0
2025-02-19 00:00:00+00:00,,,,0.0,725,0.0,0.0
2025-02-20 00:00:00+00:00,,,,0.0,754,0.0,0.0
2025-02-21 00:00:00+00:00,,,,0.0,2373,0.0,0.0
2025-02-22 00:00:00+00:00,,,,0.0,203,0.0,0.0
2025-02-23 00:00:00+00:00,,,,0.0,856,0.0,0.0
2025-02-24 00:00:00+00:00,,,,0.0,572,0.0,0.0
2025-02-25 00:00:00+00:00,,,,0.0,3782,0.0,0.0
2025-02-26 00:00:00+00:00,,,,0.0,63283,0.0,0.0
2025-02-27 00:00:00+00:00,,,,0.0,5796,0.0,0.0
2025-02-28 00:00:00+00:00,,,,0.0,4315,0.0,0.0
2025-03-01 00:00:00+00:00,,,,0.0,5663,0.0,0.0
2025-03-02 00:00:00+00:00,,,,0.0,2659,0.0,0.0
2025-03-03 00:00:00+00:00,,,,0.0,2580,0.0,0.0
2025-03-04 00:00:00+00:00,,,,0.0,13891,0.0,0.0
2025-03-05 00:00:00+00:00,,,,0.0,2083,0.0,0.0
2025-03-06 00:00:00+00:00,,,,0.0,3707,0.0,0.0
2025-03-07 00:00:00+00:00,,,,0.0,226,0.0,0.0
2025-03-08 00:00:00+00:00,,,,0.0,422,0.0,0.0
2025-03-09 00:00:00+00:00,,,,0.0,497,0.0,0.0
2025-03-10 00:00:00+00:00,,,,0.0,367,0.0,0.0
2025-03-11 00:00:00+00:00,,,,0.0,503,0.0,0.0
2025-03-12 00:00:00+00:00,,,,0.0,55,0.0,0.0
2025-03-13 00:00:00+00:00,,,,0.0,559,0.0,0.0
2025-03-14 00:00:00+00:00,,,,0.0,1061,0.0,0.0
2025-03-15 00:00:00+00:00,,,,0.0,385,0.0,0.0
2025-03-16 00:00:00+00:00,,,,0.0,312,0.0,0.0
2025-03-17 00:00:00+00:00,,,,0.0,231,0.0,0.0
2025-03-18 00:00:00+00:00,,,,0.0,440,0.0,0.0
2025-03-19 00:00:00+00:00,,,,0.0,922,0.0,0.0
2025-03-20 00:00:00+00:00,,,,0.0,922,0.0,0.0
2025-03-21 00:00:00+00:00,,,,0.0,8874,0.0,0.0
2025-03-22 00:00:00+00:00,,,,0.0,128,0.0,0.0
2025-03-23 00:00:00+00:00,,,,0.0,1462,0.0,0.0
2025-03-24 00:00:00+00:00,,,,0.0,4785,0.0,0.0
2025-03-25 00:00:00+00:00,,,,0.0,10,0.0,0.0
2025-03-26 00:00:00+00:00,,,,0.0,85,0.0,0.0
2025-03-27 00:00:00+00:00,,,,0.0,320,0.0,0.0
2025-03-28 00:00:00+00:00,,,,0.0,51,0.0,0.0
2025-03-29 00:00:00+00:00,,,,0.0,73,0.0,0.0
2025-03-30 00:00:00+00:00,,,,0.0,641,0.0,0.0
2025-03-31 00:00:00+00:00,,,,0.0,35,0.0,0.0
2025-04-01 00:00:00+00:00,,,,0.0,176,0.0,0.0
2025-04-02 00:00:00+00:00,,,,0.0,73,0.0,0.0
2025-04-03 00:00:00+00:00,,,,0.0,2567,0.0,0.0
2025-04-04 00:00:00+00:00,,,,0.0,79,0.0,0.0
2025-04-05 00:00:00+00:00,,,,0.0,205,0.0,0.0
2025-04-06 00:00:00+00:00,,,,0.0,61,0.0,0.0
2025-04-07 00:00:00+00:00,,,,0.0,519,0.0,0.0
2025-04-08 00:00:00+00:00,,,,0.0,256,0.0,0.0
2025-04-09 00:00:00+00:00,,,,0.0,1378,0.0,0.0
2025-04-10 00:00:00+00:00,,,,0.0,319,0.0,0.0
2025-04-11 00:00:00+00:00,,,,0.0,710,0.0,0.0
2025-04-12 00:00:00+00:00,,,,0.0,689,0.0,0.0
2025-04-13 00:00:00+00:00,,,,0.0,386,0.0,0.0
2025-04-14 00:00:00+00:00,,,,0.0,130,0.0,0.0
2025-04-15 00:00:00+00:00,,,,0.0,2948,0.0,0.0
2025-04-16 00:00:00+00:00,,,,0.0,847,0.0,0.0
2025-04-17 00:00:00+00:00,,,,0.0,1656,0.0,0.0
2025-04-18 00:00:00+00:00,,,,0.0,124,0.0,0.0
2025-04-19 00:00:00+00:00,,,,0.0,458,0.0,0.0
2025-04-20 00:00:00+00:00,,,,0.0,350,0.0,0.0
2025-04-21 00:00:00+00:00,,,,0.0,147,0.0,0.0
2025-04-22 00:00:00+00:00,,,,0.0,256,0.0,0.0
2025-04-23 00:00:00+00:00,,,,0.0,2429,0.0,0.0
2025-04-24 00:00:00+00:00,,,,0.0,663,0.0,0.0
2025-04-25 00:00:00+00:00,,,,0.0,2326,0.0,0.0
2025-04-26 00:00:00+00:00,,,,0.0,3834,0.0,0.0
2025-04-27 00:00:00+00:00,,,,0.0,1629,0.0,0.0
2025-04-28 00:00:00+00:00,,,,0.0,2650,0.0,0.0
2025-04-29 00:00:00+00:00,,,,0.0,5853,0.0,0.0
2025-04-30 00:00:00+00:00,,,,0.0,939,0.0,0.0
2025-05-01 00:00:00+00:00,,,,0.0,289,0.0,0.0
2025-05-02 00:00:00+00:00,,,,0.0,431,0.0,0.0
2025-05-03 00:00:00+00:00,,,,0.0,5,0.0,0.0
2025-05-04 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-05-05 00:00:00+00:00,,,,0.0,129,0.0,0.0
2025-05-06 00:00:00+00:00,,,,0.0,112,0.0,0.0
2025-05-07 00:00:00+00:00,,,,0.0,14,0.0,0.0
2025-05-08 00:00:00+00:00,,,,0.0,4220,0.0,0.0
2025-05-09 00:00:00+00:00,,,,0.0,518,0.0,0.0
2025-05-10 00:00:00+00:00,,,,0.0,1010,0.0,0.0
2025-05-11 00:00:00+00:00,,,,0.0,1799,0.0,0.0
2025-05-12 00:00:00+00:00,,,,0.0,2939,0.0,0.0
2025-05-13 00:00:00+00:00,,,,0.0,779,0.0,0.0
2025-05-14 00:00:00+00:00,,,,0.0,1212,0.0,0.0
2025-05-15 00:00:00+00:00,,,,0.0,926,0.0,0.0
2025-05-16 00:00:00+00:00,,,,0.0,934,0.0,0.0
2025-05-19 00:00:00+00:00,,,,0.0,702,0.0,0.0
2025-05-21 00:00:00+00:00,,,,0.0,166,0.0,0.0
2025-05-25 00:00:00+00:00,,,,0.0,1324,0.0,0.0
2025-05-26 00:00:00+00:00,,,,0.0,667,0.0,0.0
2025-05-27 00:00:00+00:00,,,,0.0,7,0.0,0.0
2025-05-28 00:00:00+00:00,,,,0.0,5,0.0,0.0
2025-05-29 00:00:00+00:00,,,,0.0,52,0.0,0.0
2025-06-01 00:00:00+00:00,2.1628352442348842e-07,2.3675605120843102e-07,1.2498036028318893e-07,2.2732673699010775e-07,2279,0.0,0.0
