TIMESTAMP,SMRAT_OPEN_PRICE_USD,SMRAT_HIGH_PRICE_USD,SMRAT_LOW_PRICE_USD,SMRAT_CLOSE_PRICE_USD,SMRAT_VOLUME_USD,SMRAT_DIVIDENDS_USD,SMRAT_STOCK_SPLITS_USD
2021-05-24 00:00:00+00:00,,,,0.0,362614,0.0,0.0
2021-05-25 00:00:00+00:00,,,,0.0,280203,0.0,0.0
2021-05-26 00:00:00+00:00,,,,0.0,294983,0.0,0.0
2021-05-27 00:00:00+00:00,,,,0.0,260101,0.0,0.0
2021-05-28 00:00:00+00:00,,,,0.0,186255,0.0,0.0
2021-05-29 00:00:00+00:00,,,,0.0,150515,0.0,0.0
2021-05-30 00:00:00+00:00,,,,0.0,206148,0.0,0.0
2021-05-31 00:00:00+00:00,,,,0.0,227450,0.0,0.0
2021-06-01 00:00:00+00:00,,,,0.0,227791,0.0,0.0
2021-06-02 00:00:00+00:00,,,,0.0,249154,0.0,0.0
2021-06-03 00:00:00+00:00,,,,0.0,399889,0.0,0.0
2021-06-04 00:00:00+00:00,,,,0.0,420338,0.0,0.0
2021-06-05 00:00:00+00:00,,,,0.0,323480,0.0,0.0
2021-06-06 00:00:00+00:00,,,,0.0,323352,0.0,0.0
2021-06-07 00:00:00+00:00,,,,0.0,210817,0.0,0.0
2021-06-08 00:00:00+00:00,,,,0.0,128386,0.0,0.0
2021-06-09 00:00:00+00:00,,,,0.0,145164,0.0,0.0
2021-06-10 00:00:00+00:00,,,,0.0,138434,0.0,0.0
2021-06-11 00:00:00+00:00,,,,0.0,112696,0.0,0.0
2021-06-12 00:00:00+00:00,,,,0.0,88558,0.0,0.0
2021-06-13 00:00:00+00:00,,,,0.0,79333,0.0,0.0
2021-06-14 00:00:00+00:00,,,,0.0,47464,0.0,0.0
2021-06-15 00:00:00+00:00,,,,0.0,43619,0.0,0.0
2021-06-16 00:00:00+00:00,,,,0.0,59711,0.0,0.0
2021-06-17 00:00:00+00:00,,,,0.0,199723,0.0,0.0
2021-06-18 00:00:00+00:00,,,,0.0,214925,0.0,0.0
2021-06-19 00:00:00+00:00,,,,0.0,100515,0.0,0.0
2021-06-20 00:00:00+00:00,,,,0.0,106808,0.0,0.0
2021-06-21 00:00:00+00:00,,,,0.0,199787,0.0,0.0
2021-06-22 00:00:00+00:00,,,,0.0,215017,0.0,0.0
2021-06-23 00:00:00+00:00,,,,0.0,88699,0.0,0.0
2021-06-24 00:00:00+00:00,,,,0.0,28082,0.0,0.0
2021-06-25 00:00:00+00:00,,,,0.0,62688,0.0,0.0
2021-06-26 00:00:00+00:00,,,,0.0,39086,0.0,0.0
2021-06-27 00:00:00+00:00,,,,0.0,29723,0.0,0.0
2021-06-28 00:00:00+00:00,,,,0.0,18991,0.0,0.0
2021-06-29 00:00:00+00:00,,,,0.0,22113,0.0,0.0
2021-06-30 00:00:00+00:00,,,,0.0,25340,0.0,0.0
2021-07-01 00:00:00+00:00,,,,0.0,14584,0.0,0.0
2021-07-02 00:00:00+00:00,,,,0.0,19249,0.0,0.0
2021-07-03 00:00:00+00:00,,,,0.0,18374,0.0,0.0
2021-07-04 00:00:00+00:00,,,,0.0,63794,0.0,0.0
2021-07-05 00:00:00+00:00,,,,0.0,69453,0.0,0.0
2021-07-06 00:00:00+00:00,,,,0.0,27533,0.0,0.0
2021-07-07 00:00:00+00:00,,,,0.0,33629,0.0,0.0
2021-07-08 00:00:00+00:00,,,,0.0,34305,0.0,0.0
2021-07-09 00:00:00+00:00,,,,0.0,25776,0.0,0.0
2021-07-10 00:00:00+00:00,,,,0.0,19235,0.0,0.0
2021-07-11 00:00:00+00:00,,,,0.0,16147,0.0,0.0
2021-07-12 00:00:00+00:00,,,,0.0,18495,0.0,0.0
2021-07-13 00:00:00+00:00,,,,0.0,19265,0.0,0.0
2021-07-14 00:00:00+00:00,,,,0.0,15254,0.0,0.0
2021-07-15 00:00:00+00:00,,,,0.0,21510,0.0,0.0
2021-07-16 00:00:00+00:00,,,,0.0,22371,0.0,0.0
2021-07-17 00:00:00+00:00,,,,0.0,12260,0.0,0.0
2021-07-18 00:00:00+00:00,,,,0.0,10332,0.0,0.0
2021-07-19 00:00:00+00:00,,,,0.0,12939,0.0,0.0
2021-07-20 00:00:00+00:00,,,,0.0,17698,0.0,0.0
2021-07-21 00:00:00+00:00,,,,0.0,20107,0.0,0.0
2021-07-22 00:00:00+00:00,,,,0.0,19103,0.0,0.0
2021-07-23 00:00:00+00:00,,,,0.0,17956,0.0,0.0
2021-07-24 00:00:00+00:00,,,,0.0,19895,0.0,0.0
2021-07-25 00:00:00+00:00,,,,0.0,30908,0.0,0.0
2021-07-26 00:00:00+00:00,,,,0.0,27643,0.0,0.0
2021-07-27 00:00:00+00:00,,,,0.0,16250,0.0,0.0
2021-07-28 00:00:00+00:00,,,,0.0,13267,0.0,0.0
2021-07-29 00:00:00+00:00,,,,0.0,21146,0.0,0.0
2021-07-30 00:00:00+00:00,,,,0.0,27840,0.0,0.0
2021-07-31 00:00:00+00:00,,,,0.0,33318,0.0,0.0
2021-08-01 00:00:00+00:00,,,,0.0,33326,0.0,0.0
2021-08-02 00:00:00+00:00,,,,0.0,24753,0.0,0.0
2021-08-03 00:00:00+00:00,,,,0.0,25098,0.0,0.0
2021-08-04 00:00:00+00:00,,,,0.0,20474,0.0,0.0
2021-08-05 00:00:00+00:00,,,,0.0,15810,0.0,0.0
2021-08-06 00:00:00+00:00,,,,0.0,16569,0.0,0.0
2021-08-07 00:00:00+00:00,,,,0.0,12736,0.0,0.0
2021-08-08 00:00:00+00:00,,,,0.0,27606,0.0,0.0
2021-08-09 00:00:00+00:00,,,,0.0,32427,0.0,0.0
2021-08-10 00:00:00+00:00,,,,0.0,32067,0.0,0.0
2021-08-11 00:00:00+00:00,,,,0.0,42056,0.0,0.0
2021-08-12 00:00:00+00:00,,,,0.0,83679,0.0,0.0
2021-08-13 00:00:00+00:00,,,,0.0,95596,0.0,0.0
2021-08-14 00:00:00+00:00,,,,0.0,47758,0.0,0.0
2021-08-15 00:00:00+00:00,,,,0.0,50390,0.0,0.0
2021-08-16 00:00:00+00:00,,,,0.0,36898,0.0,0.0
2021-08-17 00:00:00+00:00,,,,0.0,22564,0.0,0.0
2021-08-18 00:00:00+00:00,,,,0.0,22220,0.0,0.0
2021-08-19 00:00:00+00:00,,,,0.0,23700,0.0,0.0
2021-08-20 00:00:00+00:00,,,,0.0,24894,0.0,0.0
2021-08-21 00:00:00+00:00,,,,0.0,51967,0.0,0.0
2021-08-22 00:00:00+00:00,,,,0.0,59925,0.0,0.0
2021-08-23 00:00:00+00:00,,,,0.0,34324,0.0,0.0
2021-08-24 00:00:00+00:00,,,,0.0,25664,0.0,0.0
2021-08-25 00:00:00+00:00,,,,0.0,32445,0.0,0.0
2021-08-26 00:00:00+00:00,,,,0.0,39813,0.0,0.0
2021-08-27 00:00:00+00:00,,,,0.0,25336,0.0,0.0
2021-08-28 00:00:00+00:00,,,,0.0,21325,0.0,0.0
2021-08-29 00:00:00+00:00,,,,0.0,19246,0.0,0.0
2021-08-30 00:00:00+00:00,,,,0.0,17260,0.0,0.0
2021-08-31 00:00:00+00:00,,,,0.0,17104,0.0,0.0
2021-09-01 00:00:00+00:00,,,,0.0,22808,0.0,0.0
2021-09-02 00:00:00+00:00,,,,0.0,22440,0.0,0.0
2021-09-03 00:00:00+00:00,,,,0.0,15459,0.0,0.0
2021-09-04 00:00:00+00:00,,,,0.0,37666,0.0,0.0
2021-09-05 00:00:00+00:00,,,,0.0,33638,0.0,0.0
2021-09-06 00:00:00+00:00,,,,0.0,26396,0.0,0.0
2021-09-07 00:00:00+00:00,,,,0.0,34402,0.0,0.0
2021-09-08 00:00:00+00:00,,,,0.0,31295,0.0,0.0
2021-09-09 00:00:00+00:00,,,,0.0,28354,0.0,0.0
2021-09-10 00:00:00+00:00,,,,0.0,24432,0.0,0.0
2021-09-11 00:00:00+00:00,,,,0.0,15126,0.0,0.0
2021-09-12 00:00:00+00:00,,,,0.0,14279,0.0,0.0
2021-09-13 00:00:00+00:00,,,,0.0,16293,0.0,0.0
2021-09-14 00:00:00+00:00,,,,0.0,11273,0.0,0.0
2021-09-15 00:00:00+00:00,,,,0.0,13615,0.0,0.0
2021-09-16 00:00:00+00:00,,,,0.0,12734,0.0,0.0
2021-09-17 00:00:00+00:00,,,,0.0,7768,0.0,0.0
2021-09-18 00:00:00+00:00,,,,0.0,6877,0.0,0.0
2021-09-19 00:00:00+00:00,,,,0.0,10765,0.0,0.0
2021-09-20 00:00:00+00:00,,,,0.0,14151,0.0,0.0
2021-09-21 00:00:00+00:00,,,,0.0,11704,0.0,0.0
2021-09-22 00:00:00+00:00,,,,0.0,9397,0.0,0.0
2021-09-23 00:00:00+00:00,,,,0.0,6786,0.0,0.0
2021-09-24 00:00:00+00:00,,,,0.0,4521,0.0,0.0
2021-09-26 00:00:00+00:00,,,,0.0,23728,0.0,0.0
2021-09-27 00:00:00+00:00,,,,0.0,23721,0.0,0.0
2021-09-30 00:00:00+00:00,,,,0.0,5367,0.0,0.0
2021-10-03 00:00:00+00:00,,,,0.0,6275,0.0,0.0
2021-10-05 00:00:00+00:00,,,,0.0,7776,0.0,0.0
2021-10-06 00:00:00+00:00,,,,0.0,11442,0.0,0.0
2021-10-07 00:00:00+00:00,,,,0.0,7044,0.0,0.0
2021-10-10 00:00:00+00:00,,,,0.0,7109,0.0,0.0
2021-10-13 00:00:00+00:00,,,,0.0,12138,0.0,0.0
2021-10-14 00:00:00+00:00,,,,0.0,11957,0.0,0.0
2021-10-20 00:00:00+00:00,,,,0.0,14038,0.0,0.0
2021-10-21 00:00:00+00:00,,,,0.0,57055,0.0,0.0
2021-10-22 00:00:00+00:00,,,,0.0,63273,0.0,0.0
2021-10-23 00:00:00+00:00,,,,0.0,21414,0.0,0.0
2021-10-24 00:00:00+00:00,,,,0.0,12650,0.0,0.0
2021-10-25 00:00:00+00:00,,,,0.0,18791,0.0,0.0
2021-10-26 00:00:00+00:00,,,,0.0,19272,0.0,0.0
2021-10-28 00:00:00+00:00,,,,0.0,17141,0.0,0.0
2021-10-29 00:00:00+00:00,,,,0.0,25810,0.0,0.0
2021-10-30 00:00:00+00:00,,,,0.0,25708,0.0,0.0
2021-11-01 00:00:00+00:00,,,,0.0,30365,0.0,0.0
2021-11-02 00:00:00+00:00,,,,0.0,36621,0.0,0.0
2021-11-03 00:00:00+00:00,,,,0.0,38596,0.0,0.0
2021-11-04 00:00:00+00:00,,,,0.0,32192,0.0,0.0
2021-11-05 00:00:00+00:00,,,,0.0,28602,0.0,0.0
2021-11-07 00:00:00+00:00,,,,0.0,32317,0.0,0.0
2021-11-08 00:00:00+00:00,,,,0.0,69247,0.0,0.0
2021-11-09 00:00:00+00:00,,,,0.0,107124,0.0,0.0
2021-11-10 00:00:00+00:00,,,,0.0,103158,0.0,0.0
2021-11-11 00:00:00+00:00,,,,0.0,64644,0.0,0.0
2021-11-12 00:00:00+00:00,,,,0.0,104686,0.0,0.0
2021-11-13 00:00:00+00:00,,,,0.0,123284,0.0,0.0
2021-11-14 00:00:00+00:00,,,,0.0,107816,0.0,0.0
2021-11-15 00:00:00+00:00,,,,0.0,87132,0.0,0.0
2021-11-16 00:00:00+00:00,,,,0.0,55228,0.0,0.0
2021-11-17 00:00:00+00:00,,,,0.0,69581,0.0,0.0
2021-11-18 00:00:00+00:00,,,,0.0,72054,0.0,0.0
2021-11-19 00:00:00+00:00,,,,0.0,66738,0.0,0.0
2021-11-20 00:00:00+00:00,,,,0.0,53608,0.0,0.0
2021-11-21 00:00:00+00:00,,,,0.0,54816,0.0,0.0
2021-11-22 00:00:00+00:00,,,,0.0,58756,0.0,0.0
2021-11-23 00:00:00+00:00,,,,0.0,59365,0.0,0.0
2021-11-24 00:00:00+00:00,,,,0.0,58941,0.0,0.0
2021-11-25 00:00:00+00:00,,,,0.0,85297,0.0,0.0
2021-11-26 00:00:00+00:00,,,,0.0,89431,0.0,0.0
2021-11-27 00:00:00+00:00,,,,0.0,67352,0.0,0.0
2021-11-28 00:00:00+00:00,,,,0.0,49498,0.0,0.0
2021-11-29 00:00:00+00:00,,,,0.0,34252,0.0,0.0
2021-11-30 00:00:00+00:00,,,,0.0,72562,0.0,0.0
2021-12-01 00:00:00+00:00,,,,0.0,116527,0.0,0.0
2021-12-02 00:00:00+00:00,,,,0.0,96884,0.0,0.0
2021-12-03 00:00:00+00:00,,,,0.0,74134,0.0,0.0
2021-12-04 00:00:00+00:00,,,,0.0,56996,0.0,0.0
2021-12-05 00:00:00+00:00,,,,0.0,88095,0.0,0.0
2021-12-06 00:00:00+00:00,,,,0.0,77401,0.0,0.0
2021-12-07 00:00:00+00:00,,,,0.0,64566,0.0,0.0
2021-12-08 00:00:00+00:00,,,,0.0,79066,0.0,0.0
2021-12-09 00:00:00+00:00,,,,0.0,74265,0.0,0.0
2021-12-10 00:00:00+00:00,,,,0.0,76084,0.0,0.0
2021-12-11 00:00:00+00:00,,,,0.0,79698,0.0,0.0
2021-12-12 00:00:00+00:00,,,,0.0,90538,0.0,0.0
2021-12-13 00:00:00+00:00,,,,0.0,66188,0.0,0.0
2021-12-14 00:00:00+00:00,,,,0.0,73938,0.0,0.0
2021-12-15 00:00:00+00:00,,,,0.0,63161,0.0,0.0
2021-12-16 00:00:00+00:00,,,,0.0,71346,0.0,0.0
2021-12-17 00:00:00+00:00,,,,0.0,76777,0.0,0.0
2021-12-18 00:00:00+00:00,,,,0.0,33941,0.0,0.0
2021-12-19 00:00:00+00:00,,,,0.0,62747,0.0,0.0
2021-12-20 00:00:00+00:00,,,,0.0,80372,0.0,0.0
2021-12-21 00:00:00+00:00,,,,0.0,64759,0.0,0.0
2021-12-22 00:00:00+00:00,,,,0.0,55398,0.0,0.0
2021-12-23 00:00:00+00:00,,,,0.0,69970,0.0,0.0
2021-12-24 00:00:00+00:00,,,,0.0,78829,0.0,0.0
2021-12-25 00:00:00+00:00,,,,0.0,67695,0.0,0.0
2021-12-26 00:00:00+00:00,,,,0.0,68068,0.0,0.0
2021-12-27 00:00:00+00:00,,,,0.0,58020,0.0,0.0
2021-12-28 00:00:00+00:00,,,,0.0,61455,0.0,0.0
2021-12-29 00:00:00+00:00,,,,0.0,78029,0.0,0.0
2021-12-30 00:00:00+00:00,,,,0.0,75852,0.0,0.0
2021-12-31 00:00:00+00:00,,,,0.0,67485,0.0,0.0
2022-01-01 00:00:00+00:00,,,,0.0,68722,0.0,0.0
2022-01-02 00:00:00+00:00,,,,0.0,69901,0.0,0.0
2022-01-03 00:00:00+00:00,,,,0.0,69138,0.0,0.0
2022-01-04 00:00:00+00:00,,,,0.0,73460,0.0,0.0
2022-01-05 00:00:00+00:00,,,,0.0,70471,0.0,0.0
2022-01-06 00:00:00+00:00,,,,0.0,46818,0.0,0.0
2022-01-07 00:00:00+00:00,,,,0.0,69833,0.0,0.0
2022-01-08 00:00:00+00:00,,,,0.0,46477,0.0,0.0
2022-01-09 00:00:00+00:00,,,,0.0,73685,0.0,0.0
2022-01-10 00:00:00+00:00,,,,0.0,73858,0.0,0.0
2022-01-11 00:00:00+00:00,,,,0.0,73441,0.0,0.0
2022-01-12 00:00:00+00:00,,,,0.0,78705,0.0,0.0
2022-01-13 00:00:00+00:00,,,,0.0,74947,0.0,0.0
2022-01-14 00:00:00+00:00,,,,0.0,74664,0.0,0.0
2022-01-15 00:00:00+00:00,,,,0.0,64918,0.0,0.0
2022-01-16 00:00:00+00:00,,,,0.0,77520,0.0,0.0
2022-01-17 00:00:00+00:00,,,,0.0,88358,0.0,0.0
2022-01-18 00:00:00+00:00,,,,0.0,72343,0.0,0.0
2022-01-19 00:00:00+00:00,,,,0.0,66189,0.0,0.0
2022-01-20 00:00:00+00:00,,,,0.0,59915,0.0,0.0
2022-01-21 00:00:00+00:00,,,,0.0,66472,0.0,0.0
2022-01-22 00:00:00+00:00,,,,0.0,57799,0.0,0.0
2022-01-23 00:00:00+00:00,,,,0.0,59098,0.0,0.0
2022-01-24 00:00:00+00:00,,,,0.0,34472,0.0,0.0
2022-01-25 00:00:00+00:00,,,,0.0,66382,0.0,0.0
2022-01-26 00:00:00+00:00,,,,0.0,72395,0.0,0.0
2022-01-27 00:00:00+00:00,,,,0.0,61646,0.0,0.0
2022-01-28 00:00:00+00:00,,,,0.0,61451,0.0,0.0
2022-01-29 00:00:00+00:00,,,,0.0,67364,0.0,0.0
2022-01-30 00:00:00+00:00,,,,0.0,64604,0.0,0.0
2022-01-31 00:00:00+00:00,,,,0.0,61783,0.0,0.0
2022-02-01 00:00:00+00:00,,,,0.0,62847,0.0,0.0
2022-02-02 00:00:00+00:00,,,,0.0,60848,0.0,0.0
2022-02-03 00:00:00+00:00,,,,0.0,60243,0.0,0.0
2022-02-04 00:00:00+00:00,,,,0.0,58844,0.0,0.0
2022-02-05 00:00:00+00:00,,,,0.0,60075,0.0,0.0
2022-02-06 00:00:00+00:00,,,,0.0,61615,0.0,0.0
2022-02-07 00:00:00+00:00,,,,0.0,61414,0.0,0.0
2022-02-08 00:00:00+00:00,,,,0.0,53878,0.0,0.0
2022-02-09 00:00:00+00:00,,,,0.0,62067,0.0,0.0
2022-02-10 00:00:00+00:00,,,,0.0,59685,0.0,0.0
2022-02-11 00:00:00+00:00,,,,0.0,60426,0.0,0.0
2022-02-12 00:00:00+00:00,,,,0.0,66387,0.0,0.0
2022-02-13 00:00:00+00:00,,,,0.0,61175,0.0,0.0
2022-02-14 00:00:00+00:00,,,,0.0,61117,0.0,0.0
2022-02-15 00:00:00+00:00,,,,0.0,69856,0.0,0.0
2022-02-16 00:00:00+00:00,,,,0.0,59305,0.0,0.0
2022-02-17 00:00:00+00:00,,,,0.0,64113,0.0,0.0
2022-02-18 00:00:00+00:00,,,,0.0,54697,0.0,0.0
2022-02-19 00:00:00+00:00,,,,0.0,59555,0.0,0.0
2022-02-20 00:00:00+00:00,,,,0.0,60465,0.0,0.0
2022-02-21 00:00:00+00:00,,,,0.0,50830,0.0,0.0
2022-02-22 00:00:00+00:00,,,,0.0,61906,0.0,0.0
2022-02-23 00:00:00+00:00,,,,0.0,62149,0.0,0.0
2022-02-24 00:00:00+00:00,,,,0.0,68160,0.0,0.0
2022-02-25 00:00:00+00:00,,,,0.0,62145,0.0,0.0
2022-02-26 00:00:00+00:00,,,,0.0,57875,0.0,0.0
2022-02-27 00:00:00+00:00,,,,0.0,54240,0.0,0.0
2022-02-28 00:00:00+00:00,,,,0.0,58815,0.0,0.0
2022-03-01 00:00:00+00:00,,,,0.0,61259,0.0,0.0
2022-03-02 00:00:00+00:00,,,,0.0,50181,0.0,0.0
2022-03-03 00:00:00+00:00,,,,0.0,53216,0.0,0.0
2022-03-04 00:00:00+00:00,,,,0.0,47278,0.0,0.0
2022-03-05 00:00:00+00:00,,,,0.0,52445,0.0,0.0
2022-03-06 00:00:00+00:00,,,,0.0,53219,0.0,0.0
2022-03-07 00:00:00+00:00,,,,0.0,60373,0.0,0.0
2022-03-08 00:00:00+00:00,,,,0.0,68970,0.0,0.0
2022-03-09 00:00:00+00:00,,,,0.0,61064,0.0,0.0
2022-03-10 00:00:00+00:00,,,,0.0,58824,0.0,0.0
2022-03-11 00:00:00+00:00,,,,0.0,57793,0.0,0.0
2022-03-12 00:00:00+00:00,,,,0.0,49897,0.0,0.0
2022-03-13 00:00:00+00:00,,,,0.0,49500,0.0,0.0
2022-03-14 00:00:00+00:00,,,,0.0,55917,0.0,0.0
2022-03-15 00:00:00+00:00,,,,0.0,52351,0.0,0.0
2022-03-16 00:00:00+00:00,,,,0.0,59567,0.0,0.0
2022-03-17 00:00:00+00:00,,,,0.0,55667,0.0,0.0
2022-03-18 00:00:00+00:00,,,,0.0,62825,0.0,0.0
2022-03-19 00:00:00+00:00,,,,0.0,57345,0.0,0.0
2022-03-20 00:00:00+00:00,,,,0.0,55071,0.0,0.0
2022-03-21 00:00:00+00:00,,,,0.0,51161,0.0,0.0
2022-03-22 00:00:00+00:00,,,,0.0,55845,0.0,0.0
2022-03-23 00:00:00+00:00,,,,0.0,51393,0.0,0.0
2022-03-24 00:00:00+00:00,,,,0.0,64070,0.0,0.0
2022-03-25 00:00:00+00:00,,,,0.0,56460,0.0,0.0
2022-03-26 00:00:00+00:00,,,,0.0,57966,0.0,0.0
2022-03-27 00:00:00+00:00,,,,0.0,56506,0.0,0.0
2022-03-28 00:00:00+00:00,,,,0.0,64770,0.0,0.0
2022-03-29 00:00:00+00:00,,,,0.0,70464,0.0,0.0
2022-03-30 00:00:00+00:00,,,,0.0,29349,0.0,0.0
2022-03-31 00:00:00+00:00,,,,0.0,52746,0.0,0.0
2022-04-01 00:00:00+00:00,,,,0.0,59686,0.0,0.0
2022-04-02 00:00:00+00:00,,,,0.0,59962,0.0,0.0
2022-04-03 00:00:00+00:00,,,,0.0,66577,0.0,0.0
2022-04-04 00:00:00+00:00,,,,0.0,65397,0.0,0.0
2022-04-05 00:00:00+00:00,,,,0.0,56973,0.0,0.0
2022-04-06 00:00:00+00:00,,,,0.0,54590,0.0,0.0
2022-04-07 00:00:00+00:00,,,,0.0,53933,0.0,0.0
2022-04-08 00:00:00+00:00,,,,0.0,52896,0.0,0.0
2022-04-09 00:00:00+00:00,,,,0.0,47691,0.0,0.0
2022-04-10 00:00:00+00:00,,,,0.0,55583,0.0,0.0
2022-04-11 00:00:00+00:00,,,,0.0,53392,0.0,0.0
2022-04-12 00:00:00+00:00,,,,0.0,52679,0.0,0.0
2022-04-13 00:00:00+00:00,,,,0.0,57559,0.0,0.0
2022-04-14 00:00:00+00:00,,,,0.0,58933,0.0,0.0
2022-04-15 00:00:00+00:00,,,,0.0,61305,0.0,0.0
2022-04-16 00:00:00+00:00,,,,0.0,64056,0.0,0.0
2022-04-17 00:00:00+00:00,,,,0.0,59647,0.0,0.0
2022-04-18 00:00:00+00:00,,,,0.0,62395,0.0,0.0
2022-04-19 00:00:00+00:00,,,,0.0,50168,0.0,0.0
2022-04-20 00:00:00+00:00,,,,0.0,55516,0.0,0.0
2022-04-21 00:00:00+00:00,,,,0.0,59158,0.0,0.0
2022-04-22 00:00:00+00:00,,,,0.0,58314,0.0,0.0
2022-04-23 00:00:00+00:00,,,,0.0,58728,0.0,0.0
2022-04-24 00:00:00+00:00,,,,0.0,58732,0.0,0.0
2022-04-25 00:00:00+00:00,,,,0.0,68724,0.0,0.0
2022-04-26 00:00:00+00:00,,,,0.0,54329,0.0,0.0
2022-04-27 00:00:00+00:00,,,,0.0,53510,0.0,0.0
2022-04-28 00:00:00+00:00,,,,0.0,64389,0.0,0.0
2022-04-29 00:00:00+00:00,,,,0.0,58865,0.0,0.0
2022-04-30 00:00:00+00:00,,,,0.0,57315,0.0,0.0
2022-05-01 00:00:00+00:00,,,,0.0,54682,0.0,0.0
2022-05-02 00:00:00+00:00,,,,0.0,56748,0.0,0.0
2022-05-03 00:00:00+00:00,,,,0.0,59279,0.0,0.0
2022-05-04 00:00:00+00:00,,,,0.0,61426,0.0,0.0
2022-05-05 00:00:00+00:00,,,,0.0,54605,0.0,0.0
2022-05-06 00:00:00+00:00,,,,0.0,51587,0.0,0.0
2022-05-07 00:00:00+00:00,,,,0.0,53368,0.0,0.0
2022-05-08 00:00:00+00:00,,,,0.0,61953,0.0,0.0
2022-05-09 00:00:00+00:00,,,,0.0,66566,0.0,0.0
2022-05-10 00:00:00+00:00,,,,0.0,57649,0.0,0.0
2022-05-11 00:00:00+00:00,,,,0.0,69215,0.0,0.0
2022-05-12 00:00:00+00:00,,,,0.0,29796,0.0,0.0
2022-05-13 00:00:00+00:00,,,,0.0,62462,0.0,0.0
2022-05-14 00:00:00+00:00,,,,0.0,59538,0.0,0.0
2022-05-15 00:00:00+00:00,,,,0.0,64547,0.0,0.0
2022-05-16 00:00:00+00:00,,,,0.0,67291,0.0,0.0
2022-05-17 00:00:00+00:00,,,,0.0,58054,0.0,0.0
2022-05-18 00:00:00+00:00,,,,0.0,54627,0.0,0.0
2022-05-19 00:00:00+00:00,,,,0.0,65913,0.0,0.0
2022-05-20 00:00:00+00:00,,,,0.0,49767,0.0,0.0
2022-05-21 00:00:00+00:00,,,,0.0,51740,0.0,0.0
2022-05-22 00:00:00+00:00,,,,0.0,59073,0.0,0.0
2022-05-23 00:00:00+00:00,,,,0.0,88246,0.0,0.0
2022-05-24 00:00:00+00:00,,,,0.0,58310,0.0,0.0
2022-05-25 00:00:00+00:00,,,,0.0,75683,0.0,0.0
2022-05-26 00:00:00+00:00,,,,0.0,60297,0.0,0.0
2022-05-27 00:00:00+00:00,,,,0.0,58378,0.0,0.0
2022-05-28 00:00:00+00:00,,,,0.0,54086,0.0,0.0
2022-05-29 00:00:00+00:00,,,,0.0,53248,0.0,0.0
2022-05-30 00:00:00+00:00,,,,0.0,60908,0.0,0.0
2022-05-31 00:00:00+00:00,,,,0.0,60244,0.0,0.0
2022-06-01 00:00:00+00:00,,,,0.0,60514,0.0,0.0
2022-06-02 00:00:00+00:00,,,,0.0,54675,0.0,0.0
2022-06-03 00:00:00+00:00,,,,0.0,55520,0.0,0.0
2022-06-04 00:00:00+00:00,,,,0.0,63550,0.0,0.0
2022-06-05 00:00:00+00:00,,,,0.0,54829,0.0,0.0
2022-06-06 00:00:00+00:00,,,,0.0,42374,0.0,0.0
2022-06-07 00:00:00+00:00,,,,0.0,58730,0.0,0.0
2022-06-08 00:00:00+00:00,,,,0.0,69061,0.0,0.0
2022-06-09 00:00:00+00:00,,,,0.0,59192,0.0,0.0
2022-06-10 00:00:00+00:00,,,,0.0,54771,0.0,0.0
