TIMESTAMP,NGC_OPEN_PRICE_USD,NGC_HIGH_PRICE_USD,NGC_LOW_PRICE_USD,NGC_CLOSE_PRICE_USD,NGC_VOLUME_USD,NGC_DIVIDENDS_USD,NGC_STOCK_SPLITS_USD
2017-12-23 00:00:00+00:00,1.54475998878479,1.6933499574661255,1.4572399854660034,1.554419994354248,3010670,0.0,0.0
2017-12-24 00:00:00+00:00,1.542549967765808,1.6932799816131592,1.3157600164413452,1.466040015220642,1269660,0.0,0.0
2017-12-25 00:00:00+00:00,1.483180046081543,1.5291199684143066,1.2035900354385376,1.3870099782943726,1348070,0.0,0.0
2017-12-26 00:00:00+00:00,1.386199951171875,1.4581899642944336,1.1220899820327759,1.2662500143051147,1009120,0.0,0.0
2017-12-27 00:00:00+00:00,1.2656199932098389,1.4154900312423706,1.1697399616241455,1.2742600440979004,814927,0.0,0.0
2017-12-28 00:00:00+00:00,1.248170018196106,1.402899980545044,1.0782300233840942,1.3903800249099731,439113,0.0,0.0
2017-12-29 00:00:00+00:00,1.400820016860962,2.129610061645508,1.3335599899291992,1.9093899726867676,2162490,0.0,0.0
2017-12-30 00:00:00+00:00,1.9068100452423096,3.9980099201202393,1.7939399480819702,3.66195011138916,5664270,0.0,0.0
2017-12-31 00:00:00+00:00,3.428299903869629,4.334139823913574,2.379390001296997,2.893929958343506,6042810,0.0,0.0
2018-01-01 00:00:00+00:00,2.7091000080108643,3.4284300804138184,2.122270107269287,2.893079996109009,7122910,0.0,0.0
2018-01-02 00:00:00+00:00,2.9326601028442383,3.180340051651001,2.510279893875122,2.6418299674987793,5545490,0.0,0.0
2018-01-03 00:00:00+00:00,2.5799899101257324,2.667210102081299,2.214669942855835,2.3903300762176514,3284490,0.0,0.0
2018-01-04 00:00:00+00:00,2.3765299320220947,2.8336000442504883,2.123029947280884,2.1498498916625977,2858230,0.0,0.0
2018-01-05 00:00:00+00:00,2.1468400955200195,2.510540008544922,1.9302899837493896,2.165800094604492,2239570,0.0,0.0
2018-01-06 00:00:00+00:00,2.050610065460205,2.709429979324341,1.9073699712753296,2.6638200283050537,1810380,0.0,0.0
2018-01-07 00:00:00+00:00,2.6052498817443848,2.9681899547576904,2.4466800689697266,2.9173800945281982,1893540,0.0,0.0
2018-01-08 00:00:00+00:00,2.895669937133789,2.94146990776062,2.230139970779419,2.535059928894043,1993550,0.0,0.0
2018-01-09 00:00:00+00:00,2.481719970703125,2.775789976119995,2.336639881134033,2.5872700214385986,1650940,0.0,0.0
2018-01-10 00:00:00+00:00,2.593090057373047,2.829699993133545,2.2340500354766846,2.492189884185791,1631170,0.0,0.0
2018-01-11 00:00:00+00:00,2.4803099632263184,3.6984000205993652,2.0142199993133545,2.763540029525757,6404420,0.0,0.0
2018-01-12 00:00:00+00:00,2.7951700687408447,3.3763699531555176,2.7128400802612305,2.945810079574585,3170840,0.0,0.0
2018-01-13 00:00:00+00:00,3.0255401134490967,3.1088900566101074,2.5741400718688965,2.598759889602661,1851700,0.0,0.0
2018-01-14 00:00:00+00:00,2.5883901119232178,2.7664599418640137,2.1855099201202393,2.2262799739837646,1640910,0.0,0.0
2018-01-15 00:00:00+00:00,2.268739938735962,3.7937300205230713,2.0914199352264404,2.5796101093292236,3143870,0.0,0.0
2018-01-16 00:00:00+00:00,2.5819599628448486,2.668790102005005,1.5112799406051636,1.7324999570846558,2371120,0.0,0.0
2018-01-17 00:00:00+00:00,1.7269200086593628,1.8679900169372559,1.162179946899414,1.7173500061035156,1451660,0.0,0.0
