TIMESTAMP,POLYDOGE_OPEN_PRICE_USD,POLYDOGE_HIGH_PRICE_USD,POLYDOGE_LOW_PRICE_USD,POLYDOGE_CLOSE_PRICE_USD,POLYDOGE_VOLUME_USD,POLYDOGE_DIVIDENDS_USD,POLYDOGE_STOCK_SPLITS_USD
2021-08-17 00:00:00+00:00,,,,0.0,121983,0.0,0.0
2021-08-18 00:00:00+00:00,,,,0.0,133092,0.0,0.0
2021-08-19 00:00:00+00:00,,,,0.0,87568,0.0,0.0
2021-08-20 00:00:00+00:00,,,,0.0,115294,0.0,0.0
2021-08-21 00:00:00+00:00,,,,0.0,523957,0.0,0.0
2021-08-22 00:00:00+00:00,,,,0.0,174036,0.0,0.0
2021-08-23 00:00:00+00:00,,,,0.0,66398,0.0,0.0
2021-08-24 00:00:00+00:00,,,,0.0,245516,0.0,0.0
2021-08-25 00:00:00+00:00,,,,0.0,388472,0.0,0.0
2021-08-26 00:00:00+00:00,,,,0.0,342840,0.0,0.0
2021-08-27 00:00:00+00:00,,,,0.0,187213,0.0,0.0
2021-08-28 00:00:00+00:00,,,,0.0,37406,0.0,0.0
2021-08-29 00:00:00+00:00,,,,0.0,26465,0.0,0.0
2021-08-30 00:00:00+00:00,,,,0.0,53250,0.0,0.0
2021-08-31 00:00:00+00:00,,,,0.0,229705,0.0,0.0
2021-09-01 00:00:00+00:00,,,,0.0,351791,0.0,0.0
2021-09-02 00:00:00+00:00,,,,0.0,336336,0.0,0.0
2021-09-03 00:00:00+00:00,,,,0.0,162229,0.0,0.0
2021-09-04 00:00:00+00:00,,,,0.0,192567,0.0,0.0
2021-09-05 00:00:00+00:00,,,,0.0,244788,0.0,0.0
2021-09-06 00:00:00+00:00,,,,0.0,198699,0.0,0.0
2021-09-07 00:00:00+00:00,,,,0.0,278016,0.0,0.0
2021-09-08 00:00:00+00:00,,,,0.0,345956,0.0,0.0
2021-09-09 00:00:00+00:00,,,,0.0,249252,0.0,0.0
2021-09-10 00:00:00+00:00,,,,0.0,125787,0.0,0.0
2021-09-11 00:00:00+00:00,,,,0.0,169761,0.0,0.0
2021-09-12 00:00:00+00:00,,,,0.0,140152,0.0,0.0
2021-09-13 00:00:00+00:00,,,,0.0,52591,0.0,0.0
2021-09-14 00:00:00+00:00,,,,0.0,111948,0.0,0.0
2021-09-15 00:00:00+00:00,,,,0.0,192398,0.0,0.0
2021-09-16 00:00:00+00:00,,,,0.0,190399,0.0,0.0
2021-09-17 00:00:00+00:00,,,,0.0,256041,0.0,0.0
2021-09-18 00:00:00+00:00,,,,0.0,235452,0.0,0.0
2021-09-19 00:00:00+00:00,,,,0.0,138386,0.0,0.0
2021-09-20 00:00:00+00:00,,,,0.0,179990,0.0,0.0
2021-09-21 00:00:00+00:00,,,,0.0,196114,0.0,0.0
2021-09-22 00:00:00+00:00,,,,0.0,268975,0.0,0.0
2021-09-23 00:00:00+00:00,,,,0.0,238389,0.0,0.0
2021-09-24 00:00:00+00:00,,,,0.0,131079,0.0,0.0
2021-09-25 00:00:00+00:00,,,,0.0,93448,0.0,0.0
2021-09-26 00:00:00+00:00,,,,0.0,165931,0.0,0.0
2021-09-27 00:00:00+00:00,,,,0.0,177216,0.0,0.0
2021-09-28 00:00:00+00:00,,,,0.0,88088,0.0,0.0
2021-09-29 00:00:00+00:00,,,,0.0,74620,0.0,0.0
2021-09-30 00:00:00+00:00,,,,0.0,69526,0.0,0.0
2021-10-01 00:00:00+00:00,,,,0.0,115057,0.0,0.0
2021-10-02 00:00:00+00:00,,,,0.0,238584,0.0,0.0
2021-10-03 00:00:00+00:00,,,,0.0,262935,0.0,0.0
2021-10-04 00:00:00+00:00,,,,0.0,241428,0.0,0.0
2021-10-05 00:00:00+00:00,,,,0.0,396590,0.0,0.0
2021-10-06 00:00:00+00:00,,,,0.0,510771,0.0,0.0
2021-10-07 00:00:00+00:00,,,,0.0,398497,0.0,0.0
2021-10-08 00:00:00+00:00,,,,0.0,305326,0.0,0.0
2021-10-09 00:00:00+00:00,,,,0.0,1483779,0.0,0.0
2021-10-10 00:00:00+00:00,,,,0.0,1350121,0.0,0.0
2021-10-11 00:00:00+00:00,,,,0.0,1020092,0.0,0.0
2021-10-12 00:00:00+00:00,,,,0.0,585700,0.0,0.0
2021-10-13 00:00:00+00:00,,,,0.0,507333,0.0,0.0
2021-10-14 00:00:00+00:00,,,,0.0,616090,0.0,0.0
2021-10-15 00:00:00+00:00,,,,0.0,426388,0.0,0.0
2021-10-16 00:00:00+00:00,,,,0.0,353140,0.0,0.0
2021-10-17 00:00:00+00:00,,,,0.0,232352,0.0,0.0
2021-10-18 00:00:00+00:00,,,,0.0,262655,0.0,0.0
2021-10-19 00:00:00+00:00,,,,0.0,356476,0.0,0.0
2021-10-20 00:00:00+00:00,,,,0.0,273171,0.0,0.0
2021-10-21 00:00:00+00:00,,,,0.0,266653,0.0,0.0
2021-10-22 00:00:00+00:00,,,,0.0,197842,0.0,0.0
2021-10-23 00:00:00+00:00,,,,0.0,124761,0.0,0.0
2021-10-24 00:00:00+00:00,,,,0.0,418907,0.0,0.0
2021-10-25 00:00:00+00:00,,,,0.0,438596,0.0,0.0
2021-10-26 00:00:00+00:00,,,,0.0,425282,0.0,0.0
2021-10-27 00:00:00+00:00,,,,0.0,1656700,0.0,0.0
2021-10-28 00:00:00+00:00,,,,0.0,20633243,0.0,0.0
2021-10-29 00:00:00+00:00,,,,0.0,22246197,0.0,0.0
2021-10-30 00:00:00+00:00,,,,0.0,11928446,0.0,0.0
2021-10-31 00:00:00+00:00,,,,0.0,8999159,0.0,0.0
2021-11-01 00:00:00+00:00,,,,0.0,4610654,0.0,0.0
2021-11-02 00:00:00+00:00,,,,0.0,4888822,0.0,0.0
2021-11-03 00:00:00+00:00,,,,0.0,3503919,0.0,0.0
2021-11-04 00:00:00+00:00,,,,0.0,3689923,0.0,0.0
2021-11-05 00:00:00+00:00,,,,0.0,5740238,0.0,0.0
2021-11-06 00:00:00+00:00,,,,0.0,3936193,0.0,0.0
2021-11-07 00:00:00+00:00,,,,0.0,1535717,0.0,0.0
2021-11-08 00:00:00+00:00,,,,0.0,86304897,0.0,0.0
2021-11-09 00:00:00+00:00,,,,0.0,62306785,0.0,0.0
2021-11-10 00:00:00+00:00,,,,0.0,30438881,0.0,0.0
2021-11-11 00:00:00+00:00,,,,0.0,32512111,0.0,0.0
2021-11-12 00:00:00+00:00,,,,0.0,18838785,0.0,0.0
2021-11-13 00:00:00+00:00,,,,0.0,13285667,0.0,0.0
2021-11-14 00:00:00+00:00,,,,0.0,7902551,0.0,0.0
2021-11-15 00:00:00+00:00,,,,0.0,7567436,0.0,0.0
2021-11-16 00:00:00+00:00,,,,0.0,17547697,0.0,0.0
2021-11-17 00:00:00+00:00,,,,0.0,17831404,0.0,0.0
2021-11-18 00:00:00+00:00,,,,0.0,10847370,0.0,0.0
2021-11-19 00:00:00+00:00,,,,0.0,8457723,0.0,0.0
2021-11-20 00:00:00+00:00,,,,0.0,6122819,0.0,0.0
2021-11-21 00:00:00+00:00,,,,0.0,4133460,0.0,0.0
2021-11-22 00:00:00+00:00,,,,0.0,5310966,0.0,0.0
2021-11-23 00:00:00+00:00,,,,0.0,9477289,0.0,0.0
2021-11-24 00:00:00+00:00,,,,0.0,7873480,0.0,0.0
2021-11-25 00:00:00+00:00,,,,0.0,4247282,0.0,0.0
2021-11-26 00:00:00+00:00,,,,0.0,4681856,0.0,0.0
2021-11-27 00:00:00+00:00,,,,0.0,3939165,0.0,0.0
2021-11-28 00:00:00+00:00,,,,0.0,3158620,0.0,0.0
2021-11-29 00:00:00+00:00,,,,0.0,4154617,0.0,0.0
2021-11-30 00:00:00+00:00,,,,0.0,4869513,0.0,0.0
2021-12-01 00:00:00+00:00,,,,0.0,2103577,0.0,0.0
2021-12-02 00:00:00+00:00,,,,0.0,2555130,0.0,0.0
2021-12-03 00:00:00+00:00,,,,0.0,1830110,0.0,0.0
2021-12-04 00:00:00+00:00,,,,0.0,2721892,0.0,0.0
2021-12-05 00:00:00+00:00,,,,0.0,2542918,0.0,0.0
2021-12-06 00:00:00+00:00,,,,0.0,3511248,0.0,0.0
2021-12-07 00:00:00+00:00,,,,0.0,3023345,0.0,0.0
2021-12-08 00:00:00+00:00,,,,0.0,1852977,0.0,0.0
2021-12-09 00:00:00+00:00,,,,0.0,2015583,0.0,0.0
2021-12-10 00:00:00+00:00,,,,0.0,2378063,0.0,0.0
2021-12-11 00:00:00+00:00,,,,0.0,1954174,0.0,0.0
2021-12-12 00:00:00+00:00,,,,0.0,1440161,0.0,0.0
2021-12-13 00:00:00+00:00,,,,0.0,1849287,0.0,0.0
2021-12-14 00:00:00+00:00,,,,0.0,1247954,0.0,0.0
2021-12-15 00:00:00+00:00,,,,0.0,963313,0.0,0.0
2021-12-16 00:00:00+00:00,,,,0.0,1032682,0.0,0.0
2021-12-17 00:00:00+00:00,,,,0.0,982708,0.0,0.0
2021-12-18 00:00:00+00:00,,,,0.0,1067311,0.0,0.0
2021-12-19 00:00:00+00:00,,,,0.0,682598,0.0,0.0
2021-12-20 00:00:00+00:00,,,,0.0,945318,0.0,0.0
2021-12-21 00:00:00+00:00,,,,0.0,945838,0.0,0.0
2021-12-22 00:00:00+00:00,,,,0.0,1702665,0.0,0.0
2021-12-23 00:00:00+00:00,,,,0.0,6175850,0.0,0.0
2021-12-24 00:00:00+00:00,,,,0.0,2640408,0.0,0.0
2021-12-25 00:00:00+00:00,,,,0.0,2793440,0.0,0.0
2021-12-26 00:00:00+00:00,,,,0.0,1563844,0.0,0.0
2021-12-27 00:00:00+00:00,,,,0.0,1087556,0.0,0.0
2021-12-28 00:00:00+00:00,,,,0.0,1484719,0.0,0.0
2021-12-29 00:00:00+00:00,,,,0.0,1208095,0.0,0.0
2021-12-30 00:00:00+00:00,,,,0.0,2390321,0.0,0.0
2021-12-31 00:00:00+00:00,,,,0.0,2040961,0.0,0.0
2022-01-01 00:00:00+00:00,,,,0.0,2089666,0.0,0.0
2022-01-02 00:00:00+00:00,,,,0.0,3244422,0.0,0.0
2022-01-03 00:00:00+00:00,,,,0.0,3915395,0.0,0.0
2022-01-04 00:00:00+00:00,,,,0.0,2159071,0.0,0.0
2022-01-05 00:00:00+00:00,,,,0.0,2303265,0.0,0.0
2022-01-06 00:00:00+00:00,,,,0.0,2149674,0.0,0.0
2022-01-07 00:00:00+00:00,,,,0.0,1883122,0.0,0.0
2022-01-08 00:00:00+00:00,,,,0.0,1107917,0.0,0.0
2022-01-09 00:00:00+00:00,,,,0.0,1043914,0.0,0.0
2022-01-10 00:00:00+00:00,,,,0.0,1890211,0.0,0.0
2022-01-11 00:00:00+00:00,,,,0.0,1586869,0.0,0.0
2022-01-12 00:00:00+00:00,,,,0.0,1215555,0.0,0.0
2022-01-13 00:00:00+00:00,,,,0.0,938702,0.0,0.0
2022-01-14 00:00:00+00:00,,,,0.0,1121791,0.0,0.0
2022-01-15 00:00:00+00:00,,,,0.0,1416389,0.0,0.0
2022-01-16 00:00:00+00:00,,,,0.0,12505557,0.0,0.0
2022-01-17 00:00:00+00:00,,,,0.0,11352173,0.0,0.0
2022-01-18 00:00:00+00:00,,,,0.0,5927170,0.0,0.0
2022-01-19 00:00:00+00:00,,,,0.0,3561095,0.0,0.0
2022-01-20 00:00:00+00:00,,,,0.0,2831441,0.0,0.0
2022-01-21 00:00:00+00:00,,,,0.0,3303420,0.0,0.0
2022-01-22 00:00:00+00:00,,,,0.0,2763058,0.0,0.0
2022-01-23 00:00:00+00:00,,,,0.0,2453987,0.0,0.0
2022-01-24 00:00:00+00:00,,,,0.0,2107060,0.0,0.0
2022-01-25 00:00:00+00:00,,,,0.0,1403645,0.0,0.0
2022-01-26 00:00:00+00:00,,,,0.0,1576854,0.0,0.0
2022-01-27 00:00:00+00:00,,,,0.0,1235947,0.0,0.0
2022-01-28 00:00:00+00:00,,,,0.0,1121685,0.0,0.0
2022-01-29 00:00:00+00:00,,,,0.0,1412839,0.0,0.0
2022-01-30 00:00:00+00:00,,,,0.0,3565104,0.0,0.0
2022-01-31 00:00:00+00:00,,,,0.0,3215562,0.0,0.0
2022-02-01 00:00:00+00:00,,,,0.0,1846157,0.0,0.0
2022-02-02 00:00:00+00:00,,,,0.0,1414260,0.0,0.0
2022-02-03 00:00:00+00:00,,,,0.0,1367428,0.0,0.0
2022-02-04 00:00:00+00:00,,,,0.0,1415578,0.0,0.0
2022-02-05 00:00:00+00:00,,,,0.0,1303089,0.0,0.0
2022-02-06 00:00:00+00:00,,,,0.0,1317856,0.0,0.0
2022-02-07 00:00:00+00:00,,,,0.0,2160323,0.0,0.0
2022-02-08 00:00:00+00:00,,,,0.0,1698421,0.0,0.0
2022-02-09 00:00:00+00:00,,,,0.0,1035898,0.0,0.0
2022-02-10 00:00:00+00:00,,,,0.0,1276403,0.0,0.0
2022-02-11 00:00:00+00:00,,,,0.0,1058145,0.0,0.0
2022-02-12 00:00:00+00:00,,,,0.0,893033,0.0,0.0
2022-02-13 00:00:00+00:00,,,,0.0,2206080,0.0,0.0
2022-02-14 00:00:00+00:00,,,,0.0,1279334,0.0,0.0
2022-02-15 00:00:00+00:00,,,,0.0,1338930,0.0,0.0
2022-02-16 00:00:00+00:00,,,,0.0,1096959,0.0,0.0
2022-02-17 00:00:00+00:00,,,,0.0,1290264,0.0,0.0
2022-02-18 00:00:00+00:00,,,,0.0,1737378,0.0,0.0
2022-02-19 00:00:00+00:00,,,,0.0,1182055,0.0,0.0
2022-02-20 00:00:00+00:00,,,,0.0,1240697,0.0,0.0
2022-02-21 00:00:00+00:00,,,,0.0,1352776,0.0,0.0
2022-02-22 00:00:00+00:00,,,,0.0,945799,0.0,0.0
2022-02-23 00:00:00+00:00,,,,0.0,875631,0.0,0.0
2022-02-24 00:00:00+00:00,,,,0.0,1271021,0.0,0.0
2022-02-25 00:00:00+00:00,,,,0.0,1562779,0.0,0.0
2022-02-26 00:00:00+00:00,,,,0.0,2097154,0.0,0.0
2022-02-27 00:00:00+00:00,,,,0.0,1529237,0.0,0.0
2022-02-28 00:00:00+00:00,,,,0.0,1037257,0.0,0.0
2022-03-01 00:00:00+00:00,,,,0.0,1224240,0.0,0.0
2022-03-02 00:00:00+00:00,,,,0.0,916740,0.0,0.0
2022-03-03 00:00:00+00:00,,,,0.0,766134,0.0,0.0
2022-03-04 00:00:00+00:00,,,,0.0,680942,0.0,0.0
2022-03-05 00:00:00+00:00,,,,0.0,975630,0.0,0.0
2022-03-06 00:00:00+00:00,,,,0.0,867532,0.0,0.0
2022-03-07 00:00:00+00:00,,,,0.0,819691,0.0,0.0
2022-03-08 00:00:00+00:00,,,,0.0,648682,0.0,0.0
2022-03-09 00:00:00+00:00,,,,0.0,747172,0.0,0.0
2022-03-10 00:00:00+00:00,,,,0.0,652408,0.0,0.0
2022-03-11 00:00:00+00:00,,,,0.0,585869,0.0,0.0
2022-03-12 00:00:00+00:00,,,,0.0,700087,0.0,0.0
2022-03-13 00:00:00+00:00,,,,0.0,547104,0.0,0.0
2022-03-14 00:00:00+00:00,,,,0.0,829610,0.0,0.0
2022-03-15 00:00:00+00:00,,,,0.0,381638,0.0,0.0
2022-03-16 00:00:00+00:00,,,,0.0,432041,0.0,0.0
2022-03-17 00:00:00+00:00,,,,0.0,417717,0.0,0.0
2022-03-18 00:00:00+00:00,,,,0.0,284962,0.0,0.0
2022-03-19 00:00:00+00:00,,,,0.0,314080,0.0,0.0
2022-03-20 00:00:00+00:00,,,,0.0,394558,0.0,0.0
2022-03-21 00:00:00+00:00,,,,0.0,337147,0.0,0.0
2022-03-22 00:00:00+00:00,,,,0.0,414835,0.0,0.0
2022-03-23 00:00:00+00:00,,,,0.0,460901,0.0,0.0
2022-03-24 00:00:00+00:00,,,,0.0,555639,0.0,0.0
2022-03-25 00:00:00+00:00,,,,0.0,512017,0.0,0.0
2022-03-26 00:00:00+00:00,,,,0.0,295948,0.0,0.0
2022-03-27 00:00:00+00:00,,,,0.0,366295,0.0,0.0
2022-03-28 00:00:00+00:00,,,,0.0,1101423,0.0,0.0
2022-03-29 00:00:00+00:00,,,,0.0,904775,0.0,0.0
2022-03-30 00:00:00+00:00,,,,0.0,862504,0.0,0.0
2022-03-31 00:00:00+00:00,,,,0.0,764048,0.0,0.0
2022-04-01 00:00:00+00:00,,,,0.0,841493,0.0,0.0
2022-04-02 00:00:00+00:00,,,,0.0,694857,0.0,0.0
2022-04-03 00:00:00+00:00,,,,0.0,742669,0.0,0.0
2022-04-04 00:00:00+00:00,,,,0.0,472430,0.0,0.0
2022-04-05 00:00:00+00:00,,,,0.0,932081,0.0,0.0
2022-04-06 00:00:00+00:00,,,,0.0,783129,0.0,0.0
2022-04-07 00:00:00+00:00,,,,0.0,718150,0.0,0.0
2022-04-08 00:00:00+00:00,,,,0.0,751934,0.0,0.0
2022-04-09 00:00:00+00:00,,,,0.0,988357,0.0,0.0
2022-04-10 00:00:00+00:00,,,,0.0,802544,0.0,0.0
2022-04-11 00:00:00+00:00,,,,0.0,839577,0.0,0.0
2022-04-12 00:00:00+00:00,,,,0.0,1023163,0.0,0.0
2022-04-13 00:00:00+00:00,,,,0.0,817121,0.0,0.0
2022-04-14 00:00:00+00:00,,,,0.0,790960,0.0,0.0
2022-04-15 00:00:00+00:00,,,,0.0,673228,0.0,0.0
2022-04-16 00:00:00+00:00,,,,0.0,605046,0.0,0.0
2022-04-17 00:00:00+00:00,,,,0.0,642762,0.0,0.0
2022-04-18 00:00:00+00:00,,,,0.0,701073,0.0,0.0
2022-04-19 00:00:00+00:00,,,,0.0,805117,0.0,0.0
2022-04-20 00:00:00+00:00,,,,0.0,733048,0.0,0.0
2022-04-21 00:00:00+00:00,,,,0.0,676842,0.0,0.0
2022-04-22 00:00:00+00:00,,,,0.0,609554,0.0,0.0
2022-04-23 00:00:00+00:00,,,,0.0,610130,0.0,0.0
2022-04-24 00:00:00+00:00,,,,0.0,703685,0.0,0.0
2022-04-25 00:00:00+00:00,,,,0.0,769391,0.0,0.0
2022-04-26 00:00:00+00:00,,,,0.0,778857,0.0,0.0
2022-04-27 00:00:00+00:00,,,,0.0,805484,0.0,0.0
2022-04-28 00:00:00+00:00,,,,0.0,792759,0.0,0.0
2022-04-29 00:00:00+00:00,,,,0.0,654930,0.0,0.0
2022-04-30 00:00:00+00:00,,,,0.0,840408,0.0,0.0
2022-05-01 00:00:00+00:00,,,,0.0,813263,0.0,0.0
2022-05-02 00:00:00+00:00,,,,0.0,593477,0.0,0.0
2022-05-03 00:00:00+00:00,,,,0.0,601878,0.0,0.0
2022-05-04 00:00:00+00:00,,,,0.0,624195,0.0,0.0
2022-05-05 00:00:00+00:00,,,,0.0,2333843,0.0,0.0
2022-05-06 00:00:00+00:00,,,,0.0,2443400,0.0,0.0
2022-05-07 00:00:00+00:00,,,,0.0,2272409,0.0,0.0
2022-05-08 00:00:00+00:00,,,,0.0,2054140,0.0,0.0
2022-05-09 00:00:00+00:00,,,,0.0,2142321,0.0,0.0
2022-05-10 00:00:00+00:00,,,,0.0,2241693,0.0,0.0
2022-05-11 00:00:00+00:00,,,,0.0,2331418,0.0,0.0
2022-05-12 00:00:00+00:00,,,,0.0,1934129,0.0,0.0
2022-05-13 00:00:00+00:00,,,,0.0,2560611,0.0,0.0
2022-05-14 00:00:00+00:00,,,,0.0,2421775,0.0,0.0
2022-05-15 00:00:00+00:00,,,,0.0,2516029,0.0,0.0
2022-05-16 00:00:00+00:00,,,,0.0,2221841,0.0,0.0
2022-05-17 00:00:00+00:00,,,,0.0,2182171,0.0,0.0
2022-05-18 00:00:00+00:00,,,,0.0,8060797,0.0,0.0
2022-05-19 00:00:00+00:00,,,,0.0,6451435,0.0,0.0
2022-05-20 00:00:00+00:00,,,,0.0,2957322,0.0,0.0
2022-05-21 00:00:00+00:00,,,,0.0,5549903,0.0,0.0
2022-05-22 00:00:00+00:00,,,,0.0,3557155,0.0,0.0
2022-05-23 00:00:00+00:00,,,,0.0,2432970,0.0,0.0
2022-05-24 00:00:00+00:00,,,,0.0,2134160,0.0,0.0
2022-05-25 00:00:00+00:00,,,,0.0,2022086,0.0,0.0
2022-05-26 00:00:00+00:00,,,,0.0,2085786,0.0,0.0
2022-05-27 00:00:00+00:00,,,,0.0,2052640,0.0,0.0
2022-05-28 00:00:00+00:00,,,,0.0,2130573,0.0,0.0
2022-05-29 00:00:00+00:00,,,,0.0,1954879,0.0,0.0
2022-05-30 00:00:00+00:00,,,,0.0,2195581,0.0,0.0
2022-05-31 00:00:00+00:00,,,,0.0,2147217,0.0,0.0
2022-06-01 00:00:00+00:00,,,,0.0,2243712,0.0,0.0
2022-06-02 00:00:00+00:00,,,,0.0,2012875,0.0,0.0
2022-06-03 00:00:00+00:00,,,,0.0,1988946,0.0,0.0
2022-06-04 00:00:00+00:00,,,,0.0,1940517,0.0,0.0
2022-06-05 00:00:00+00:00,,,,0.0,2011068,0.0,0.0
2022-06-06 00:00:00+00:00,,,,0.0,2043190,0.0,0.0
2022-06-07 00:00:00+00:00,,,,0.0,2064247,0.0,0.0
2022-06-08 00:00:00+00:00,,,,0.0,1975250,0.0,0.0
2022-06-09 00:00:00+00:00,,,,0.0,1954244,0.0,0.0
2022-06-10 00:00:00+00:00,,,,0.0,2137587,0.0,0.0
2022-06-11 00:00:00+00:00,,,,0.0,1946398,0.0,0.0
2022-06-12 00:00:00+00:00,,,,0.0,1916680,0.0,0.0
2022-06-13 00:00:00+00:00,,,,0.0,2142191,0.0,0.0
2022-06-14 00:00:00+00:00,,,,0.0,2047364,0.0,0.0
2022-06-15 00:00:00+00:00,,,,0.0,2218500,0.0,0.0
2022-06-16 00:00:00+00:00,,,,0.0,1998603,0.0,0.0
2022-06-17 00:00:00+00:00,,,,0.0,1895368,0.0,0.0
2022-06-18 00:00:00+00:00,,,,0.0,2181135,0.0,0.0
2022-06-19 00:00:00+00:00,,,,0.0,2263561,0.0,0.0
2022-06-20 00:00:00+00:00,,,,0.0,2030453,0.0,0.0
2022-06-21 00:00:00+00:00,,,,0.0,1986983,0.0,0.0
2022-06-22 00:00:00+00:00,,,,0.0,1958760,0.0,0.0
2022-06-23 00:00:00+00:00,,,,0.0,2024568,0.0,0.0
2022-06-24 00:00:00+00:00,,,,0.0,2007256,0.0,0.0
2022-06-25 00:00:00+00:00,,,,0.0,1915823,0.0,0.0
2022-06-26 00:00:00+00:00,,,,0.0,1821063,0.0,0.0
2022-06-27 00:00:00+00:00,,,,0.0,1910131,0.0,0.0
2022-06-28 00:00:00+00:00,,,,0.0,1919408,0.0,0.0
