,nMSE,nRMSE,nMAE,nMAPE,MSE,RMSE,MAE,MAPE,R2
0,1.881190619105759,1.3715650254748255,1.3647735994053172,0.6900956348509616,555791363.1480196,23575.227743290616,23458.492908854165,0.6531512618576109,-100.22831003694806
1,0.3448284006872683,0.5872209130193409,0.5603878975908809,0.30674508074698387,101878358.2874304,10093.480979693299,9632.259954637097,0.28905143729049393,-9.649806238187777
2,0.1747965822340556,0.418086811839426,0.39488689964141815,0.151896217114596,51643074.66120891,7186.3116173186445,6787.538563508066,0.14563735045363765,-4.019817403140876
3,0.08039444353068355,0.28353913932768354,0.22534611169230825,0.08419093910289767,23752275.715094518,4873.630650253927,3873.3761354166663,0.08081485951811793,-1.4910819418220984
4,0.030014486876126827,0.17324689571858662,0.13098150610409792,0.041683353046757646,8867677.509684987,2977.864588876564,2251.383331653225,0.04023574039830602,0.6412557469558657
5,0.07930592955776374,0.28161308484827857,0.2365278313587761,0.08241358555803728,35620701.82336555,5968.308120679222,5012.803401041668,0.07989268474396274,-1.760114028651802
6,0.007668825666214325,0.08757183146545654,0.07669648360876123,0.06350014854863834,11466961.648947693,3386.2902487748584,2965.754420362903,0.06099514150424424,-0.6137570341275738
7,0.02187774657252326,0.14791127939587048,0.1375367139436617,0.14103072468228567,32713127.3946853,5719.539089357227,5318.368039314516,0.13417380046396868,-1.805170945879337
8,0.018223486880319727,0.13499439573671096,0.12578608058593588,0.1851086657324749,56121706.23566836,7491.442199981814,6980.4314453125,0.17613768898207002,-7.989271267226394
9,0.1627125084709584,0.4033763856139305,0.40041259242006744,0.590776191575764,571680876.8986317,23909.84895181548,23734.172215221774,0.5637821136678314,-67.30161941153891
10,0.006038298323490895,0.07770648829725156,0.07114880969519524,0.11436784426024635,22957999.22583513,4791.45063898556,4387.098505208332,0.10892341268256132,-2.6715376498924033
11,0.0292572206883518,0.17104742233764236,0.16654640945361704,0.35563646226373935,111237874.11260003,10546.936717009354,10269.400146169357,0.3333827557303427,-8.787002551502491
Mean,0.23635904571612631,0.3448233060895836,0.32425257795833645,0.23395373729028188,131977666.38843103,9210.02762883638,8722.589922225021,0.2221815206077623,-17.13968606349682
