TIMESTAMP,SI29795_OPEN_PRICE_USD,SI29795_HIGH_PRICE_USD,SI29795_LOW_PRICE_USD,SI29795_CLOSE_PRICE_USD,SI29795_VOLUME_USD,SI29795_DIVIDENDS_USD,SI29795_STOCK_SPLITS_USD
2024-03-12 00:00:00+00:00,0.0025029999669641256,0.006541999988257885,0.002382999984547496,0.005022999830543995,1301848,0.0,0.0
2024-03-13 00:00:00+00:00,0.005022000055760145,0.011448999866843224,0.0035470000002533197,0.009530999697744846,4141183,0.0,0.0
2024-03-14 00:00:00+00:00,0.009530999697744846,0.02891400083899498,0.008454999886453152,0.026861999183893204,9974936,0.0,0.0
2024-03-15 00:00:00+00:00,0.026869000867009163,0.03250899910926819,0.01229500025510788,0.012893999926745892,6383648,0.0,0.0
2024-03-16 00:00:00+00:00,0.012896000407636166,0.016357000917196274,0.005679000169038773,0.008803999982774258,3827011,0.0,0.0
2024-03-17 00:00:00+00:00,0.008803999982774258,0.01936900056898594,0.008682000450789928,0.014066999778151512,2035785,0.0,0.0
2024-03-18 00:00:00+00:00,0.012480000033974648,0.014312000013887882,0.008377999998629093,0.008453999646008015,1313067,0.0,0.0
2024-03-19 00:00:00+00:00,0.007911000400781631,0.009487999603152275,0.004916000179946423,0.006147000007331371,996446,0.0,0.0
2024-03-20 00:00:00+00:00,0.006147000007331371,0.010571000166237354,0.005410000216215849,0.008988000452518463,877653,0.0,0.0
2024-03-21 00:00:00+00:00,0.008988000452518463,0.009480999782681465,0.00622399989515543,0.00673400005325675,646743,0.0,0.0
2024-03-22 00:00:00+00:00,0.00673400005325675,0.006837000139057636,0.0050570000894367695,0.005456000100821257,452708,0.0,0.0
2024-03-23 00:00:00+00:00,0.005456000100821257,0.006845999974757433,0.003965000156313181,0.004346999805420637,592843,0.0,0.0
2024-03-24 00:00:00+00:00,0.0043310001492500305,0.00761000020429492,0.004321000073105097,0.006006999872624874,1036690,0.0,0.0
2024-03-25 00:00:00+00:00,0.006006999872624874,0.007718000095337629,0.004732000175863504,0.005117999855428934,1227526,0.0,0.0
2024-03-26 00:00:00+00:00,0.005117999855428934,0.005650999955832958,0.0038560000248253345,0.004468000028282404,930740,0.0,0.0
2024-03-27 00:00:00+00:00,0.004480999894440174,0.0049959998577833176,0.003003000048920512,0.003166999900713563,765785,0.0,0.0
2024-03-28 00:00:00+00:00,0.003166999900713563,0.003903999924659729,0.0027970001101493835,0.0031320000998675823,2024833,0.0,0.0
2024-03-29 00:00:00+00:00,0.0031330001074820757,0.004019999876618385,0.0025480000767856836,0.0029700000304728746,777768,0.0,0.0
2024-03-30 00:00:00+00:00,0.0029700000304728746,0.0035550000611692667,0.0025679999962449074,0.0033680000342428684,709325,0.0,0.0
2024-03-31 00:00:00+00:00,0.0033680000342428684,0.0037670000456273556,0.002597999991849065,0.0034799999557435513,558434,0.0,0.0
2024-04-01 00:00:00+00:00,0.0034799999557435513,0.005415999796241522,0.0029460000805556774,0.0031769999768584967,2733191,0.0,0.0
2024-04-02 00:00:00+00:00,0.0031769999768584967,0.0033730000723153353,0.002495999913662672,0.0028389999642968178,983295,0.0,0.0
2024-04-03 00:00:00+00:00,0.0028299998957663774,0.0029090000316500664,0.0021989999804645777,0.002526999916881323,1680390,0.0,0.0
2024-04-04 00:00:00+00:00,0.002526999916881323,0.002650999929755926,0.002015999983996153,0.002351999981328845,1833290,0.0,0.0
2024-04-05 00:00:00+00:00,0.002351999981328845,0.002449000021442771,0.0017509999452158809,0.0018289999570697546,1350252,0.0,0.0
2024-04-06 00:00:00+00:00,0.0018289999570697546,0.0018629999831318855,0.0009350000182166696,0.00171999994199723,1597075,0.0,0.0
2024-04-07 00:00:00+00:00,0.00171999994199723,0.001740999985486269,0.0012600000482052565,0.001424000016413629,1450828,0.0,0.0
2024-04-08 00:00:00+00:00,0.001424000016413629,0.0014850000152364373,0.0012359999818727374,0.0013549999566748738,1887575,0.0,0.0
2024-04-09 00:00:00+00:00,0.0013549999566748738,0.0016060000052675605,0.0012250000145286322,0.001420999993570149,1461780,0.0,0.0
2024-04-10 00:00:00+00:00,0.001420999993570149,0.0014449999434873462,0.0011520000407472253,0.0011699999449774623,1114785,0.0,0.0
2024-04-11 00:00:00+00:00,0.0011699999449774623,0.002257999964058399,0.001041000010445714,0.0019330000504851341,2106756,0.0,0.0
2024-04-12 00:00:00+00:00,0.0019330000504851341,0.002113000024110079,0.0011970000341534615,0.001370999962091446,707597,0.0,0.0
2024-04-13 00:00:00+00:00,0.001370999962091446,0.0016189999878406525,0.0011650000233203173,0.0012410000199452043,321216,0.0,0.0
2024-04-14 00:00:00+00:00,0.0012410000199452043,0.0013180000241845846,0.0011060000397264957,0.0012649999698624015,317020,0.0,0.0
2024-04-15 00:00:00+00:00,0.001323999953456223,0.0016280000563710928,0.0012519999872893095,0.0013970000436529517,270521,0.0,0.0
2024-04-16 00:00:00+00:00,0.0013970000436529517,0.0014619999565184116,0.001057000015862286,0.0011909999884665012,253671,0.0,0.0
2024-04-17 00:00:00+00:00,0.0011980000417679548,0.0012799999676644802,0.0010290000354871154,0.0010639999527484179,303080,0.0,0.0
2024-04-18 00:00:00+00:00,0.0010639999527484179,0.0010740000288933516,0.0008820000221021473,0.0009769999887794256,278419,0.0,0.0
2024-04-19 00:00:00+00:00,0.0009769999887794256,0.0010310000507161021,0.0007919999770820141,0.0008699999889358878,309069,0.0,0.0
