,MSE,MAE,RMSE,MAPE,R2
0,3314895.8578177975,1416.2668159508178,1820.6797163029894,0.03987136439200809,0.39624591549112004
1,1178072.9484780857,880.7675568369186,1085.3906605619193,0.025389651920460565,0.8768506987485475
2,2144336.7591034756,1190.053823765323,1464.3552157393076,0.026210794865881567,0.7915658768933115
3,3306786.4346586666,1346.8435486231776,1818.4570499266326,0.029748259738519998,0.6531921373914674
4,4061744.0820759237,1606.9263447414542,2015.3766153402678,0.027887307063506034,0.8356810624665441
5,3880824.859079517,1531.7591475391382,1969.980216393136,0.025616243491738133,0.6992894977364045
6,2720919.2293229713,1182.2786357393309,1649.5199277955205,0.0242070026432142,0.6170823030514042
7,1335016.690466802,800.360997716708,1155.423413259358,0.019824214920545133,0.8855214915046649
8,2995405.532942631,1198.2829890546334,1730.7231513751385,0.029404415255003268,0.5202121479004694
9,1799665.9344025322,1011.3073801300602,1341.513303693033,0.0243732345305135,0.7849847656505239
10,1165946.595415287,872.1377144855929,1079.778021870691,0.02134465893117367,0.813537025560407
11,1861399.6944220522,1033.1040120002406,1364.331113466478,0.032596613485087966,0.8362291287566861
Mean,2480417.8848488117,1172.5074138819493,1541.2940338103726,0.027206146769804342,0.7258660042626293
