TIMESTAMP,WACME_OPEN_PRICE_USD,WACME_HIGH_PRICE_USD,WACME_LOW_PRICE_USD,WACME_CLOSE_PRICE_USD,WACME_VOLUME_USD,WACME_DIVIDENDS_USD,WACME_STOCK_SPLITS_USD
2022-11-10 00:00:00+00:00,0.21358700096607208,0.21599900722503662,0.144896000623703,0.14528100192546844,7127,0.0,0.0
2022-11-11 00:00:00+00:00,0.14524699747562408,0.14684000611305237,0.04496699944138527,0.09006399661302567,893,0.0,0.0
2022-11-12 00:00:00+00:00,0.09007500112056732,0.13829700648784637,0.028717000037431717,0.12514199316501617,744,0.0,0.0
2022-11-13 00:00:00+00:00,0.12515099346637726,0.12820400297641754,0.08947599679231644,0.12041299790143967,304,0.0,0.0
2022-11-14 00:00:00+00:00,0.12041699886322021,0.12403900176286697,0.03283600136637688,0.1211249977350235,156,0.0,0.0
2022-11-15 00:00:00+00:00,0.12112899869680405,0.12346900254487991,0.11885900050401688,0.12107600271701813,617,0.0,0.0
2022-11-16 00:00:00+00:00,0.12108100205659866,0.12184800207614899,0.05417399853467941,0.1156580001115799,445,0.0,0.0
2022-11-17 00:00:00+00:00,0.11567000299692154,0.11610399931669235,0.04554300010204315,0.0764480009675026,235,0.0,0.0
2022-11-18 00:00:00+00:00,0.0764470025897026,0.09993600100278854,0.047596000134944916,0.0850830003619194,196,0.0,0.0
2022-11-19 00:00:00+00:00,0.08508100360631943,0.08508100360631943,0.04356599971652031,0.04356599971652031,33,0.0,0.0
2022-11-20 00:00:00+00:00,0.04356599971652031,0.07030600309371948,0.04260699823498726,0.04840200021862984,55,0.0,0.0
2022-11-21 00:00:00+00:00,0.04840100184082985,0.07067299634218216,0.04374200105667114,0.07045599818229675,2236,0.0,0.0
2022-11-22 00:00:00+00:00,0.07044100016355515,0.07113300263881683,0.06873700022697449,0.0692719966173172,38,0.0,0.0
2022-11-23 00:00:00+00:00,0.0692799985408783,0.07185699790716171,0.06911599636077881,0.0697999969124794,62,0.0,0.0
2022-11-24 00:00:00+00:00,0.06980399787425995,0.0714460015296936,0.06783299893140793,0.06925699859857559,107,0.0,0.0
2022-11-25 00:00:00+00:00,0.06925199925899506,0.08735600113868713,0.059978000819683075,0.0873510017991066,7049,0.0,0.0
2022-11-26 00:00:00+00:00,0.08734600245952606,0.28670600056648254,0.08352600038051605,0.09059999883174896,186881,0.0,0.0
2022-11-27 00:00:00+00:00,0.09059999883174896,0.13936500251293182,0.08149299770593643,0.13278000056743622,31422,0.0,0.0
2022-11-28 00:00:00+00:00,0.13277100026607513,0.1578429937362671,0.09388399869203568,0.10152100026607513,25128,0.0,0.0
2022-11-29 00:00:00+00:00,0.10151199996471405,0.12200500071048737,0.09782899916172028,0.10444200038909912,9868,0.0,0.0
2022-11-30 00:00:00+00:00,0.10978599637746811,0.11472900211811066,0.08914899826049805,0.09806299954652786,13571,0.0,0.0
2022-12-01 00:00:00+00:00,0.09806700050830841,0.12358400225639343,0.08731699734926224,0.11220400035381317,16253,0.0,0.0
2022-12-02 00:00:00+00:00,0.11220599710941315,0.11568000167608261,0.09784000366926193,0.09813900291919708,9412,0.0,0.0
2022-12-03 00:00:00+00:00,0.09810899943113327,0.1131799966096878,0.09758000075817108,0.10108199715614319,7216,0.0,0.0
