TIMESTAMP,OBS_OPEN_PRICE_USD,OBS_HIGH_PRICE_USD,OBS_LOW_PRICE_USD,OBS_CLOSE_PRICE_USD,OBS_VOLUME_USD,OBS_DIVIDENDS_USD,OBS_STOCK_SPLITS_USD
2021-07-10 00:00:00+00:00,9.395354270935059,14.329345703125,8.10824203491211,11.03249454498291,399283,0.0,0.0
2021-07-11 00:00:00+00:00,11.031500816345215,14.36809253692627,8.032415390014648,9.471809387207031,669308,0.0,0.0
2021-07-12 00:00:00+00:00,9.471123695373535,19.550416946411133,9.432560920715332,18.96729278564453,653240,0.0,0.0
2021-07-13 00:00:00+00:00,18.96674919128418,31.511728286743164,16.208431243896484,22.998638153076172,788979,0.0,0.0
2021-07-14 00:00:00+00:00,22.995702743530273,34.432987213134766,16.534364700317383,20.112342834472656,772665,0.0,0.0
2021-07-15 00:00:00+00:00,20.113828659057617,20.408235549926758,10.490900993347168,13.821789741516113,434747,0.0,0.0
2021-07-16 00:00:00+00:00,13.823265075683594,19.3527774810791,10.090094566345215,14.136425018310547,272231,0.0,0.0
2021-07-17 00:00:00+00:00,14.135854721069336,15.973801612854004,11.358454704284668,12.247344017028809,239870,0.0,0.0
2021-07-18 00:00:00+00:00,12.247321128845215,18.00191307067871,11.336400032043457,14.553901672363281,210554,0.0,0.0
2021-07-19 00:00:00+00:00,14.553483963012695,16.454696655273438,11.079221725463867,11.429325103759766,236374,0.0,0.0
2021-07-20 00:00:00+00:00,11.428913116455078,13.63874340057373,10.121610641479492,11.7395658493042,193829,0.0,0.0
2021-07-21 00:00:00+00:00,11.909339904785156,12.979735374450684,10.072698593139648,11.900980949401855,165996,0.0,0.0
2021-07-22 00:00:00+00:00,11.900976181030273,12.373046875,10.081022262573242,10.47226619720459,162234,0.0,0.0
2021-07-23 00:00:00+00:00,10.472260475158691,12.342042922973633,10.070873260498047,11.19267463684082,140697,0.0,0.0
2021-07-24 00:00:00+00:00,11.192354202270508,12.326048851013184,10.164609909057617,11.038256645202637,135979,0.0,0.0
2021-07-25 00:00:00+00:00,11.038254737854004,12.473426818847656,10.323981285095215,11.22121810913086,133361,0.0,0.0
2021-07-26 00:00:00+00:00,11.221474647521973,12.932391166687012,10.41302490234375,10.431864738464355,125432,0.0,0.0
2021-07-27 00:00:00+00:00,10.43293285369873,12.570379257202148,10.342974662780762,12.11118221282959,124618,0.0,0.0
2021-07-28 00:00:00+00:00,12.109580993652344,12.984490394592285,10.49375057220459,10.74046516418457,150382,0.0,0.0
2021-07-29 00:00:00+00:00,10.740827560424805,12.476943969726562,10.516186714172363,10.653094291687012,119937,0.0,0.0
2021-07-30 00:00:00+00:00,10.652312278747559,10.823751449584961,10.358115196228027,10.393543243408203,87744,0.0,0.0
2021-07-31 00:00:00+00:00,10.392333984375,10.621976852416992,7.116738796234131,10.003719329833984,90777,0.0,0.0
2021-08-01 00:00:00+00:00,10.002631187438965,10.88148307800293,7.464480876922607,8.8436861038208,107758,0.0,0.0
2021-08-02 00:00:00+00:00,8.843954086303711,10.883938789367676,8.045817375183105,8.944498062133789,113024,0.0,0.0
2021-08-03 00:00:00+00:00,8.94421672821045,10.85318660736084,8.02229118347168,9.260443687438965,111271,0.0,0.0
2021-08-04 00:00:00+00:00,9.260661125183105,9.47048568725586,8.020968437194824,8.580456733703613,108611,0.0,0.0
2021-08-05 00:00:00+00:00,8.580625534057617,9.360639572143555,8.019387245178223,8.261187553405762,75823,0.0,0.0
2021-08-06 00:00:00+00:00,8.260466575622559,8.871026992797852,7.372713088989258,7.612925052642822,76706,0.0,0.0
2021-08-07 00:00:00+00:00,7.613195896148682,8.84359359741211,6.812370777130127,7.013669967651367,78792,0.0,0.0
2021-08-08 00:00:00+00:00,7.012866973876953,8.880374908447266,6.811081886291504,8.609503746032715,81583,0.0,0.0
2021-08-09 00:00:00+00:00,8.610357284545898,8.860730171203613,6.81135892868042,7.123856067657471,107285,0.0,0.0
2021-08-10 00:00:00+00:00,7.124039173126221,9.254982948303223,6.8550639152526855,7.104739189147949,158943,0.0,0.0
2021-08-11 00:00:00+00:00,7.104911804199219,11.467611312866211,7.104911804199219,9.183843612670898,161050,0.0,0.0
2021-08-12 00:00:00+00:00,9.184065818786621,9.493377685546875,8.404651641845703,8.534318923950195,122270,0.0,0.0
2021-08-13 00:00:00+00:00,8.53414535522461,9.46191692352295,6.832300186157227,8.560405731201172,100792,0.0,0.0
2021-08-14 00:00:00+00:00,8.561182975769043,9.290858268737793,7.035404205322266,7.88532018661499,84238,0.0,0.0
2021-08-15 00:00:00+00:00,7.884195804595947,9.1649751663208,7.024269104003906,8.45452880859375,76472,0.0,0.0
2021-08-16 00:00:00+00:00,8.454696655273438,9.08506965637207,6.872661113739014,7.092761993408203,63417,0.0,0.0
2021-08-17 00:00:00+00:00,7.093049049377441,8.782953262329102,6.811441898345947,6.82093620300293,81332,0.0,0.0
2021-08-18 00:00:00+00:00,6.8209991455078125,7.682735919952393,5.92343807220459,6.014434814453125,93775,0.0,0.0
2021-08-19 00:00:00+00:00,6.013751983642578,7.9455180168151855,5.920151233673096,6.499542236328125,111077,0.0,0.0
2021-08-20 00:00:00+00:00,6.49945592880249,7.9874420166015625,5.939797878265381,7.492351055145264,108974,0.0,0.0
2021-08-21 00:00:00+00:00,7.493360996246338,7.983763217926025,5.954615116119385,7.102881908416748,78380,0.0,0.0
2021-08-22 00:00:00+00:00,7.103598117828369,7.9713969230651855,5.953098773956299,6.315287113189697,62997,0.0,0.0
2021-08-23 00:00:00+00:00,6.315372943878174,11.784524917602539,5.974252223968506,8.541932106018066,254366,0.0,0.0
2021-08-24 00:00:00+00:00,8.542126655578613,12.972319602966309,8.039210319519043,9.18293285369873,552299,0.0,0.0
2021-08-25 00:00:00+00:00,9.181148529052734,12.776800155639648,8.69860553741455,10.362602233886719,486470,0.0,0.0
2021-08-26 00:00:00+00:00,10.363541603088379,12.061185836791992,9.125762939453125,11.657082557678223,232139,0.0,0.0
2021-08-27 00:00:00+00:00,11.656006813049316,11.658885955810547,8.223249435424805,8.489006042480469,172739,0.0,0.0
2021-08-28 00:00:00+00:00,8.491740226745605,9.63244915008545,7.468951225280762,8.96491813659668,161229,0.0,0.0
2021-08-29 00:00:00+00:00,8.94233226776123,9.401467323303223,8.117033004760742,8.38746166229248,159411,0.0,0.0
2021-08-30 00:00:00+00:00,8.386160850524902,9.026776313781738,7.353115081787109,7.626519203186035,127713,0.0,0.0
2021-08-31 00:00:00+00:00,7.624435901641846,8.43705940246582,7.357745170593262,7.769566059112549,124972,0.0,0.0
2021-09-01 00:00:00+00:00,8.123661041259766,8.529044151306152,7.427653789520264,7.833649158477783,152021,0.0,0.0
2021-09-02 00:00:00+00:00,7.8375749588012695,8.405296325683594,7.086859226226807,7.484041213989258,139138,0.0,0.0
2021-09-03 00:00:00+00:00,7.482924938201904,7.756624221801758,6.671503067016602,6.849997043609619,135439,0.0,0.0
2021-09-04 00:00:00+00:00,6.863621234893799,7.384488105773926,6.18536901473999,6.960882186889648,147769,0.0,0.0
2021-09-05 00:00:00+00:00,6.960474967956543,7.714523792266846,6.71895694732666,6.955482006072998,131386,0.0,0.0
2021-09-06 00:00:00+00:00,6.956552028656006,7.698897838592529,6.956552028656006,7.182867050170898,132794,0.0,0.0
2021-09-07 00:00:00+00:00,7.178276062011719,7.3437981605529785,6.290852069854736,6.798181056976318,102854,0.0,0.0
2021-09-08 00:00:00+00:00,6.799337863922119,7.028741836547852,6.077308177947998,6.338335037231445,92573,0.0,0.0
2021-09-09 00:00:00+00:00,6.556507110595703,6.771166801452637,5.715529918670654,6.754731178283691,127682,0.0,0.0
2021-09-10 00:00:00+00:00,6.7543439865112305,6.861997127532959,5.691387176513672,5.862104892730713,129824,0.0,0.0
2021-09-11 00:00:00+00:00,5.863286018371582,6.7900071144104,5.724430084228516,5.97760009765625,104980,0.0,0.0
2021-09-12 00:00:00+00:00,5.978457927703857,6.657425880432129,5.694284915924072,5.834859848022461,90996,0.0,0.0
2021-09-13 00:00:00+00:00,5.835109233856201,6.500690937042236,5.395780086517334,5.482128143310547,80019,0.0,0.0
2021-09-14 00:00:00+00:00,5.481482982635498,5.757430076599121,5.229352951049805,5.419637203216553,76225,0.0,0.0
2021-09-15 00:00:00+00:00,5.417574882507324,5.835944175720215,5.349737167358398,5.6317901611328125,73623,0.0,0.0
