TIMESTAMP,CSI33333_OPEN_PRICE_USD,CSI33333_HIGH_PRICE_USD,CSI33333_LOW_PRICE_USD,CSI33333_CLOSE_PRICE_USD,CSI33333_VOLUME_USD,CSI33333_DIVIDENDS_USD,CSI33333_STOCK_SPLITS_USD
2024-10-07 00:00:00+00:00,0.008142000064253807,0.016641000285744667,0.007176999934017658,0.011528000235557556,4128742,0.0,0.0
2024-10-08 00:00:00+00:00,0.011528000235557556,0.01707400009036064,0.008810999803245068,0.01015700027346611,3080847,0.0,0.0
2024-10-09 00:00:00+00:00,0.01015700027346611,0.012423000298440456,0.005396000109612942,0.0070420000702142715,2929327,0.0,0.0
2024-10-10 00:00:00+00:00,0.0070420000702142715,0.009224999696016312,0.004224000032991171,0.005237000063061714,1505550,0.0,0.0
2024-10-11 00:00:00+00:00,0.005237000063061714,0.007796999998390675,0.0036490000784397125,0.006504999939352274,2369695,0.0,0.0
2024-10-12 00:00:00+00:00,0.006504999939352274,0.008631999604403973,0.00443200021982193,0.004749000072479248,1448269,0.0,0.0
2024-10-13 00:00:00+00:00,0.004749000072479248,0.007017000112682581,0.004007999785244465,0.005344000179320574,1430875,0.0,0.0
2024-10-14 00:00:00+00:00,0.005344000179320574,0.005764999892562628,0.00291600008495152,0.0034620000515133142,1395702,0.0,0.0
2024-10-15 00:00:00+00:00,0.0034940000623464584,0.0035639998968690634,0.0022040000185370445,0.0022319999989122152,979200,0.0,0.0
2024-10-16 00:00:00+00:00,0.0022319999989122152,0.002877000020816922,0.0017930000321939588,0.002689999993890524,1034419,0.0,0.0
2024-10-17 00:00:00+00:00,0.002689999993890524,0.003183000022545457,0.0023159999400377274,0.0024300001095980406,728909,0.0,0.0
2024-10-18 00:00:00+00:00,0.0024300001095980406,0.002492999890819192,0.001791000016964972,0.0020729999523609877,568472,0.0,0.0
2024-10-19 00:00:00+00:00,0.0020729999523609877,0.002193999942392111,0.0017030000453814864,0.0017460000235587358,575637,0.0,0.0
2024-10-20 00:00:00+00:00,0.0017460000235587358,0.0019970000721514225,0.001661999966017902,0.0018570000538602471,416859,0.0,0.0
2024-10-21 00:00:00+00:00,0.0018649999983608723,0.002266000024974346,0.0017979999538511038,0.0019499999471008778,619893,0.0,0.0
2024-10-22 00:00:00+00:00,0.0019499999471008778,0.002142000012099743,0.0011530000483617187,0.0014619999565184116,468338,0.0,0.0
2024-10-23 00:00:00+00:00,0.0014619999565184116,0.0016799999866634607,0.0012929999502375722,0.0013139999937266111,273125,0.0,0.0
2024-10-24 00:00:00+00:00,0.0012760000536218286,0.0014619999565184116,0.0009430000209249556,0.0010639999527484179,100781,0.0,0.0
2024-10-25 00:00:00+00:00,0.0010639999527484179,0.0011030000168830156,0.0008379999781027436,0.0008919999818317592,76497,0.0,0.0
2024-10-26 00:00:00+00:00,0.0008919999818317592,0.001496999990195036,0.0008689999813213944,0.001496999990195036,105081,0.0,0.0
2024-10-27 00:00:00+00:00,0.001496999990195036,0.0021120000164955854,0.0012359999818727374,0.00203399988822639,79965,0.0,0.0
2024-10-28 00:00:00+00:00,0.00203399988822639,0.0022060000337660313,0.001626000041142106,0.0018400000408291817,98249,0.0,0.0
2024-10-29 00:00:00+00:00,0.0018400000408291817,0.004201999865472317,0.0017389999702572823,0.0036899999249726534,387432,0.0,0.0
2024-10-30 00:00:00+00:00,0.0036899999249726534,0.003911999985575676,0.002478000009432435,0.002701000077649951,314322,0.0,0.0
2024-10-31 00:00:00+00:00,0.002701000077649951,0.0033990000374615192,0.0019020000472664833,0.002781999995931983,280184,0.0,0.0
2024-11-01 00:00:00+00:00,0.002781999995931983,0.003986999858170748,0.0024319998919963837,0.0033199999015778303,226029,0.0,0.0
2024-11-02 00:00:00+00:00,0.0033199999015778303,0.005588999949395657,0.003218000056222081,0.003218000056222081,368424,0.0,0.0
2024-11-03 00:00:00+00:00,0.003218000056222081,0.004031000193208456,0.003218000056222081,0.003326999954879284,119510,0.0,0.0
2024-11-04 00:00:00+00:00,0.003326999954879284,0.0034779999405145645,0.0022350000217556953,0.002337000099942088,168564,0.0,0.0
2024-11-05 00:00:00+00:00,0.002337000099942088,0.002830999903380871,0.002217999892309308,0.002650999929755926,57830,0.0,0.0
