TIMESTAMP,FOMO30270_OPEN_PRICE_USD,FOMO30270_HIGH_PRICE_USD,FOMO30270_LOW_PRICE_USD,FOMO30270_CLOSE_PRICE_USD,FOMO30270_VOLUME_USD,FOMO30270_DIVIDENDS_USD,FOMO30270_STOCK_SPLITS_USD
2024-04-14 00:00:00+00:00,0.00011899999663000926,0.0001880000054370612,0.00011100000119768083,0.0001429999974789098,141828,0.0,0.0
2024-04-15 00:00:00+00:00,0.00014400000509340316,0.0003020000003743917,0.00014200000441633165,0.00016599999798927456,1597074,0.0,0.0
2024-04-16 00:00:00+00:00,0.00016599999798927456,0.00020900000527035445,0.00014600000577047467,0.00014899999951012433,924133,0.0,0.0
2024-04-17 00:00:00+00:00,0.00014899999951012433,0.00019799999427050352,0.00014000000373926014,0.00017100000695791095,1915681,0.0,0.0
2024-04-18 00:00:00+00:00,0.00017100000695791095,0.0001900000061141327,0.0001500000071246177,0.0001500000071246177,1345395,0.0,0.0
2024-04-19 00:00:00+00:00,0.0001500000071246177,0.0001630000042496249,0.00013099999341648072,0.00013099999341648072,1275700,0.0,0.0
2024-04-20 00:00:00+00:00,0.00013099999341648072,0.00014600000577047467,0.00012799999967683107,0.00013099999341648072,1669639,0.0,0.0
2024-04-21 00:00:00+00:00,0.00013699999544769526,0.00013699999544769526,0.00011899999663000926,0.00012799999967683107,2179296,0.0,0.0
2024-04-22 00:00:00+00:00,0.00012799999967683107,0.00013299999409355223,0.00010599999950500205,0.00012399999832268804,2244207,0.0,0.0
2024-04-23 00:00:00+00:00,0.00012399999832268804,0.00013000000035390258,0.00011700000322889537,0.00012199999764561653,2608944,0.0,0.0
2024-04-24 00:00:00+00:00,0.00012099999730708078,0.00013699999544769526,0.0001140000022132881,0.00012199999764561653,2470258,0.0,0.0
2024-04-25 00:00:00+00:00,0.00012199999764561653,0.0001289999927394092,0.0001140000022132881,0.00011800000356743112,2706324,0.0,0.0
2024-04-26 00:00:00+00:00,0.00011800000356743112,0.00012399999832268804,0.00010800000018207356,0.00012099999730708078,2162043,0.0,0.0
2024-04-27 00:00:00+00:00,0.00012099999730708078,0.00012199999764561653,0.00010599999950500205,0.00010900000052060932,2531291,0.0,0.0
2024-04-28 00:00:00+00:00,0.00010900000052060932,0.00010900000052060932,9.999999747378752e-05,0.00010099999781232327,1999941,0.0,0.0
2024-04-29 00:00:00+00:00,0.00010099999781232327,0.00010099999781232327,7.699999696342275e-05,7.699999696342275e-05,2200360,0.0,0.0
2024-04-30 00:00:00+00:00,7.699999696342275e-05,8.600000001024455e-05,7.400000322377309e-05,7.599999662488699e-05,1846644,0.0,0.0
2024-05-01 00:00:00+00:00,7.599999662488699e-05,7.599999662488699e-05,6.70000008540228e-05,6.900000153109431e-05,2585548,0.0,0.0
2024-05-02 00:00:00+00:00,6.900000153109431e-05,8.900000102585182e-05,6.399999983841553e-05,6.600000051548705e-05,2115743,0.0,0.0
2024-05-03 00:00:00+00:00,6.500000017695129e-05,7.500000356230885e-05,6.399999983841553e-05,7.100000220816582e-05,2029353,0.0,0.0
2024-05-04 00:00:00+00:00,7.100000220816582e-05,7.400000322377309e-05,6.600000051548705e-05,6.800000119255856e-05,1639148,0.0,0.0
2024-05-05 00:00:00+00:00,6.800000119255856e-05,8.099999831756577e-05,6.70000008540228e-05,7.699999696342275e-05,2418967,0.0,0.0
2024-05-06 00:00:00+00:00,7.699999696342275e-05,7.899999764049426e-05,6.900000153109431e-05,7.200000254670158e-05,2093968,0.0,0.0
2024-05-07 00:00:00+00:00,7.200000254670158e-05,7.300000288523734e-05,6.900000153109431e-05,7.100000220816582e-05,2034690,0.0,0.0
2024-05-08 00:00:00+00:00,7.100000220816582e-05,7.300000288523734e-05,6.500000017695129e-05,6.70000008540228e-05,1887190,0.0,0.0
2024-05-09 00:00:00+00:00,6.70000008540228e-05,7.400000322377309e-05,6.600000051548705e-05,7.400000322377309e-05,1935334,0.0,0.0
2024-05-10 00:00:00+00:00,7.400000322377309e-05,7.500000356230885e-05,7.000000186963007e-05,7.200000254670158e-05,1818375,0.0,0.0
2024-05-11 00:00:00+00:00,7.200000254670158e-05,7.400000322377309e-05,7.100000220816582e-05,7.300000288523734e-05,1089520,0.0,0.0
2024-05-12 00:00:00+00:00,7.300000288523734e-05,8.70000003487803e-05,7.200000254670158e-05,8.70000003487803e-05,1648222,0.0,0.0
2024-05-13 00:00:00+00:00,9.300000237999484e-05,0.00011100000119768083,9.000000136438757e-05,9.000000136438757e-05,1856942,0.0,0.0
2024-05-14 00:00:00+00:00,9.000000136438757e-05,9.000000136438757e-05,7.300000288523734e-05,7.300000288523734e-05,2482352,0.0,0.0
2024-05-15 00:00:00+00:00,7.300000288523734e-05,7.599999662488699e-05,7.200000254670158e-05,7.500000356230885e-05,2306179,0.0,0.0
2024-05-16 00:00:00+00:00,7.500000356230885e-05,7.599999662488699e-05,7.300000288523734e-05,7.400000322377309e-05,2410653,0.0,0.0
2024-05-17 00:00:00+00:00,7.400000322377309e-05,7.500000356230885e-05,7.100000220816582e-05,7.200000254670158e-05,1874578,0.0,0.0
2024-05-18 00:00:00+00:00,7.200000254670158e-05,7.300000288523734e-05,7.000000186963007e-05,7.100000220816582e-05,2064544,0.0,0.0
