TIMESTAMP,KIBA_OPEN_PRICE_USD,KIBA_HIGH_PRICE_USD,KIBA_LOW_PRICE_USD,KIBA_CLOSE_PRICE_USD,KIBA_VOLUME_USD,KIBA_DIVIDENDS_USD,KIBA_STOCK_SPLITS_USD
2022-02-01 00:00:00+00:00,1.2999999853491317e-05,1.8000000636675395e-05,1.2999999853491317e-05,1.700000029813964e-05,680338,0.0,0.0
2022-02-02 00:00:00+00:00,1.700000029813964e-05,1.700000029813964e-05,4.999999873689376e-06,1.1000000085914508e-05,2845271,0.0,0.0
2022-02-03 00:00:00+00:00,1.1000000085914508e-05,1.2000000424450263e-05,4.999999873689376e-06,9.000000318337698e-06,4142850,0.0,0.0
2022-02-04 00:00:00+00:00,9.000000318337698e-06,1.2999999853491317e-05,9.000000318337698e-06,1.2999999853491317e-05,2415797,0.0,0.0
2022-02-05 00:00:00+00:00,1.2999999853491317e-05,1.4999999621068127e-05,1.2999999853491317e-05,1.4000000192027073e-05,890398,0.0,0.0
2022-02-06 00:00:00+00:00,1.4000000192027073e-05,1.4999999621068127e-05,1.2000000424450263e-05,1.4999999621068127e-05,744387,0.0,0.0
2022-02-07 00:00:00+00:00,1.4999999621068127e-05,1.8000000636675395e-05,1.4999999621068127e-05,1.700000029813964e-05,1114881,0.0,0.0
2022-02-08 00:00:00+00:00,1.700000029813964e-05,1.8000000636675395e-05,1.2999999853491317e-05,1.4000000192027073e-05,841854,0.0,0.0
2022-02-09 00:00:00+00:00,1.4000000192027073e-05,1.4999999621068127e-05,1.4000000192027073e-05,1.4999999621068127e-05,511748,0.0,0.0
2022-02-10 00:00:00+00:00,1.4999999621068127e-05,1.4999999621068127e-05,1.2000000424450263e-05,1.2000000424450263e-05,477452,0.0,0.0
2022-02-11 00:00:00+00:00,1.2000000424450263e-05,1.2999999853491317e-05,9.999999747378752e-06,9.999999747378752e-06,499778,0.0,0.0
2022-02-12 00:00:00+00:00,9.999999747378752e-06,1.1000000085914508e-05,9.999999747378752e-06,9.999999747378752e-06,432503,0.0,0.0
2022-02-13 00:00:00+00:00,9.999999747378752e-06,1.1000000085914508e-05,9.999999747378752e-06,9.999999747378752e-06,370653,0.0,0.0
2022-02-14 00:00:00+00:00,9.999999747378752e-06,1.1000000085914508e-05,9.999999747378752e-06,1.1000000085914508e-05,306336,0.0,0.0
2022-02-15 00:00:00+00:00,1.1000000085914508e-05,1.2999999853491317e-05,1.1000000085914508e-05,1.2999999853491317e-05,420108,0.0,0.0
2022-02-16 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,1.1000000085914508e-05,1.1000000085914508e-05,541219,0.0,0.0
2022-02-17 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,9.000000318337698e-06,9.000000318337698e-06,515537,0.0,0.0
2022-02-18 00:00:00+00:00,9.000000318337698e-06,9.999999747378752e-06,9.000000318337698e-06,9.000000318337698e-06,384735,0.0,0.0
2022-02-19 00:00:00+00:00,9.000000318337698e-06,9.999999747378752e-06,9.000000318337698e-06,9.000000318337698e-06,261903,0.0,0.0
2022-02-20 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,7.000000096013537e-06,7.999999979801942e-06,429778,0.0,0.0
2022-02-21 00:00:00+00:00,7.999999979801942e-06,9.000000318337698e-06,7.999999979801942e-06,7.999999979801942e-06,419262,0.0,0.0
2022-02-22 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.000000096013537e-06,7.999999979801942e-06,194693,0.0,0.0
2022-02-23 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.000000096013537e-06,7.000000096013537e-06,167795,0.0,0.0
2022-02-24 00:00:00+00:00,7.000000096013537e-06,7.999999979801942e-06,6.000000212225132e-06,7.000000096013537e-06,368668,0.0,0.0
2022-02-25 00:00:00+00:00,7.000000096013537e-06,9.000000318337698e-06,7.000000096013537e-06,7.999999979801942e-06,426263,0.0,0.0
2022-02-26 00:00:00+00:00,7.999999979801942e-06,9.000000318337698e-06,7.999999979801942e-06,7.999999979801942e-06,176848,0.0,0.0
2022-02-27 00:00:00+00:00,7.999999979801942e-06,9.000000318337698e-06,7.999999979801942e-06,7.999999979801942e-06,123114,0.0,0.0
2022-02-28 00:00:00+00:00,7.999999979801942e-06,9.000000318337698e-06,7.999999979801942e-06,9.000000318337698e-06,223821,0.0,0.0
2022-03-01 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,9.999999974752427e-07,3.999999989900971e-06,641243,0.0,0.0
2022-03-02 00:00:00+00:00,3.999999989900971e-06,9.000000318337698e-06,3.999999989900971e-06,9.000000318337698e-06,22715,0.0,0.0
2022-03-03 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,7.999999979801942e-06,9.000000318337698e-06,34853,0.0,0.0
2022-03-04 00:00:00+00:00,,,,0.0,635398,0.0,0.0
2022-03-05 00:00:00+00:00,,,,0.0,643111,0.0,0.0
2022-03-06 00:00:00+00:00,,,,0.0,65589,0.0,0.0
2022-03-07 00:00:00+00:00,0.0,3.400000059627928e-05,0.0,2.8000000384054147e-05,4384078,0.0,0.0
2022-03-08 00:00:00+00:00,2.8000000384054147e-05,3.199999991920777e-05,2.8000000384054147e-05,2.9000000722589903e-05,2847447,0.0,0.0
2022-03-09 00:00:00+00:00,2.9000000722589903e-05,3.899999865097925e-05,2.700000004551839e-05,2.9999999242136255e-05,2695012,0.0,0.0
2022-03-10 00:00:00+00:00,2.9999999242136255e-05,3.5000000934815034e-05,2.499999936844688e-05,2.700000004551839e-05,2696486,0.0,0.0
2022-03-11 00:00:00+00:00,2.700000004551839e-05,2.8000000384054147e-05,2.300000051036477e-05,2.499999936844688e-05,1896281,0.0,0.0
2022-03-12 00:00:00+00:00,2.499999936844688e-05,2.8000000384054147e-05,2.499999936844688e-05,2.5999999706982635e-05,932865,0.0,0.0
2022-03-13 00:00:00+00:00,2.5999999706982635e-05,2.8000000384054147e-05,2.499999936844688e-05,2.499999936844688e-05,579838,0.0,0.0
2022-03-14 00:00:00+00:00,2.499999936844688e-05,2.700000004551839e-05,2.4000000848900527e-05,2.700000004551839e-05,829124,0.0,0.0
2022-03-15 00:00:00+00:00,2.700000004551839e-05,2.9000000722589903e-05,2.499999936844688e-05,2.499999936844688e-05,763260,0.0,0.0
2022-03-16 00:00:00+00:00,2.499999936844688e-05,2.8000000384054147e-05,2.499999936844688e-05,2.5999999706982635e-05,638036,0.0,0.0
2022-03-17 00:00:00+00:00,2.5999999706982635e-05,2.700000004551839e-05,2.4000000848900527e-05,2.5999999706982635e-05,996786,0.0,0.0
2022-03-18 00:00:00+00:00,2.5999999706982635e-05,2.700000004551839e-05,2.499999936844688e-05,2.700000004551839e-05,611615,0.0,0.0
2022-03-19 00:00:00+00:00,2.700000004551839e-05,3.300000025774352e-05,2.700000004551839e-05,2.9999999242136255e-05,968411,0.0,0.0
2022-03-20 00:00:00+00:00,2.9999999242136255e-05,3.199999991920777e-05,2.8000000384054147e-05,2.9000000722589903e-05,601219,0.0,0.0
2022-03-21 00:00:00+00:00,2.9000000722589903e-05,3.7000001611886546e-05,2.9000000722589903e-05,3.7000001611886546e-05,627312,0.0,0.0
2022-03-22 00:00:00+00:00,3.7000001611886546e-05,4.199999966658652e-05,3.5000000934815034e-05,3.899999865097925e-05,1485766,0.0,0.0
2022-03-23 00:00:00+00:00,3.899999865097925e-05,3.9999998989515007e-05,3.7000001611886546e-05,3.9999998989515007e-05,1083528,0.0,0.0
2022-03-24 00:00:00+00:00,3.9999998989515007e-05,5.0999999075429514e-05,3.9999998989515007e-05,4.600000102072954e-05,1757257,0.0,0.0
2022-03-25 00:00:00+00:00,4.600000102072954e-05,5.8000001445179805e-05,4.600000102072954e-05,5.6000000768108293e-05,2696113,0.0,0.0
2022-03-26 00:00:00+00:00,5.6000000768108293e-05,6.199999916134402e-05,5.199999941396527e-05,5.999999848427251e-05,2834283,0.0,0.0
2022-03-27 00:00:00+00:00,5.999999848427251e-05,6.500000017695129e-05,5.900000178371556e-05,5.999999848427251e-05,2683191,0.0,0.0
2022-03-28 00:00:00+00:00,5.999999848427251e-05,6.199999916134402e-05,4.8999998398358e-05,5.400000009103678e-05,2827681,0.0,0.0
2022-03-29 00:00:00+00:00,5.400000009103678e-05,6.199999916134402e-05,5.400000009103678e-05,5.700000110664405e-05,2480519,0.0,0.0
2022-03-30 00:00:00+00:00,5.700000110664405e-05,6.600000051548705e-05,5.2999999752501026e-05,6.500000017695129e-05,2512636,0.0,0.0
2022-03-31 00:00:00+00:00,6.500000017695129e-05,7.000000186963007e-05,5.900000178371556e-05,6.70000008540228e-05,3212445,0.0,0.0
2022-04-01 00:00:00+00:00,6.70000008540228e-05,7.100000220816582e-05,6.299999949987978e-05,6.800000119255856e-05,2774596,0.0,0.0
2022-04-02 00:00:00+00:00,6.800000119255856e-05,7.999999797903001e-05,6.800000119255856e-05,7.500000356230885e-05,2947854,0.0,0.0
2022-04-03 00:00:00+00:00,7.500000356230885e-05,8.600000001024455e-05,6.800000119255856e-05,7.999999797903001e-05,4521876,0.0,0.0
2022-04-04 00:00:00+00:00,7.999999797903001e-05,7.999999797903001e-05,6.70000008540228e-05,7.300000288523734e-05,4156352,0.0,0.0
2022-04-05 00:00:00+00:00,7.300000288523734e-05,8.499999967170879e-05,6.900000153109431e-05,7.79999973019585e-05,4373686,0.0,0.0
2022-04-06 00:00:00+00:00,7.79999973019585e-05,7.999999797903001e-05,6.600000051548705e-05,6.600000051548705e-05,2918124,0.0,0.0
2022-04-07 00:00:00+00:00,6.600000051548705e-05,8.499999967170879e-05,6.399999983841553e-05,8.499999967170879e-05,2718097,0.0,0.0
2022-04-08 00:00:00+00:00,8.499999967170879e-05,8.499999967170879e-05,5.999999848427251e-05,6.70000008540228e-05,4174947,0.0,0.0
2022-04-09 00:00:00+00:00,6.70000008540228e-05,7.400000322377309e-05,6.299999949987978e-05,6.500000017695129e-05,2531032,0.0,0.0
2022-04-10 00:00:00+00:00,6.500000017695129e-05,7.100000220816582e-05,5.400000009103678e-05,6.299999949987978e-05,2771008,0.0,0.0
2022-04-11 00:00:00+00:00,6.299999949987978e-05,6.399999983841553e-05,4.400000034365803e-05,4.600000102072954e-05,2905654,0.0,0.0
2022-04-12 00:00:00+00:00,4.600000102072954e-05,5.199999941396527e-05,4.199999966658652e-05,5.199999941396527e-05,2627872,0.0,0.0
2022-04-13 00:00:00+00:00,5.199999941396527e-05,5.400000009103678e-05,4.999999873689376e-05,5.400000009103678e-05,1394776,0.0,0.0
2022-04-14 00:00:00+00:00,5.400000009103678e-05,5.500000042957254e-05,3.9999998989515007e-05,4.199999966658652e-05,1193914,0.0,0.0
2022-04-15 00:00:00+00:00,4.199999966658652e-05,4.5000000682193786e-05,3.7999998312443495e-05,4.5000000682193786e-05,1268665,0.0,0.0
2022-04-16 00:00:00+00:00,4.5000000682193786e-05,5.900000178371556e-05,4.5000000682193786e-05,5.6000000768108293e-05,1506355,0.0,0.0
2022-04-17 00:00:00+00:00,5.6000000768108293e-05,5.700000110664405e-05,4.199999966658652e-05,4.3000000005122274e-05,1457517,0.0,0.0
2022-04-18 00:00:00+00:00,4.3000000005122274e-05,5.199999941396527e-05,3.7999998312443495e-05,5.0999999075429514e-05,1310365,0.0,0.0
2022-04-19 00:00:00+00:00,5.0999999075429514e-05,5.2999999752501026e-05,4.199999966658652e-05,4.400000034365803e-05,1269948,0.0,0.0
2022-04-20 00:00:00+00:00,4.400000034365803e-05,4.8999998398358e-05,4.099999932805076e-05,4.199999966658652e-05,3690290,0.0,0.0
2022-04-21 00:00:00+00:00,4.199999966658652e-05,4.70000013592653e-05,3.9999998989515007e-05,4.3000000005122274e-05,1648636,0.0,0.0
2022-04-22 00:00:00+00:00,4.3000000005122274e-05,4.400000034365803e-05,3.7000001611886546e-05,3.899999865097925e-05,2721528,0.0,0.0
2022-04-23 00:00:00+00:00,3.899999865097925e-05,4.099999932805076e-05,3.5000000934815034e-05,3.600000127335079e-05,2532258,0.0,0.0
2022-04-24 00:00:00+00:00,3.600000127335079e-05,3.7999998312443495e-05,2.9999999242136255e-05,3.400000059627928e-05,1232235,0.0,0.0
2022-04-25 00:00:00+00:00,3.400000059627928e-05,3.7999998312443495e-05,2.5999999706982635e-05,3.7999998312443495e-05,1482447,0.0,0.0
2022-04-26 00:00:00+00:00,3.7999998312443495e-05,4.3000000005122274e-05,3.5000000934815034e-05,3.7000001611886546e-05,1233675,0.0,0.0
2022-04-27 00:00:00+00:00,3.7000001611886546e-05,4.999999873689376e-05,3.600000127335079e-05,3.9999998989515007e-05,1865749,0.0,0.0
2022-04-28 00:00:00+00:00,3.9999998989515007e-05,4.3000000005122274e-05,3.600000127335079e-05,3.7999998312443495e-05,1594380,0.0,0.0
2022-04-29 00:00:00+00:00,3.7999998312443495e-05,4.099999932805076e-05,3.099999958067201e-05,3.199999991920777e-05,1342074,0.0,0.0
2022-04-30 00:00:00+00:00,3.199999991920777e-05,3.199999991920777e-05,2.9000000722589903e-05,2.9000000722589903e-05,866248,0.0,0.0
2022-05-01 00:00:00+00:00,2.9000000722589903e-05,3.199999991920777e-05,2.5999999706982635e-05,2.700000004551839e-05,1100335,0.0,0.0
