TIMESTAMP,OZONE23487_OPEN_PRICE_USD,OZONE23487_HIGH_PRICE_USD,OZONE23487_LOW_PRICE_USD,OZONE23487_CLOSE_PRICE_USD,OZONE23487_VOLUME_USD,OZONE23487_DIVIDENDS_USD,OZONE23487_STOCK_SPLITS_USD
2023-07-26 00:00:00+00:00,89.437255859375,91.19107818603516,88.346923828125,89.7033462524414,39582,0.0,0.0
2023-07-27 00:00:00+00:00,89.70234680175781,93.14866638183594,81.98561096191406,90.93724060058594,44824,0.0,0.0
2023-07-28 00:00:00+00:00,90.93220520019531,92.8433609008789,88.92057800292969,89.81787109375,38588,0.0,0.0
2023-07-29 00:00:00+00:00,89.81400299072266,91.93218231201172,89.00233459472656,90.38746643066406,40184,0.0,0.0
2023-07-30 00:00:00+00:00,90.38823699951172,93.0413589477539,89.87235260009766,91.94035339355469,33195,0.0,0.0
2023-07-31 00:00:00+00:00,91.9381103515625,94.9584732055664,90.96769714355469,93.00102233886719,76023,0.0,0.0
2023-08-01 00:00:00+00:00,93.003173828125,94.49301147460938,88.95489501953125,90.65594482421875,39113,0.0,0.0
2023-08-02 00:00:00+00:00,90.6498794555664,94.72913360595703,89.36799621582031,91.72103881835938,153605,0.0,0.0
2023-08-03 00:00:00+00:00,91.72563171386719,93.07762908935547,90.5891342163086,91.74515533447266,121100,0.0,0.0
2023-08-04 00:00:00+00:00,91.74207305908203,93.0939712524414,90.79766082763672,91.50188446044922,132252,0.0,0.0
2023-08-05 00:00:00+00:00,91.50244140625,93.36453247070312,90.93695831298828,92.72454071044922,145061,0.0,0.0
2023-08-06 00:00:00+00:00,92.72576904296875,93.71116638183594,91.95414733886719,91.98756408691406,113911,0.0,0.0
2023-08-07 00:00:00+00:00,91.98779296875,94.34724426269531,91.65265655517578,92.45509338378906,125572,0.0,0.0
2023-08-08 00:00:00+00:00,92.4524917602539,94.2345199584961,92.32273864746094,93.71611785888672,132600,0.0,0.0
2023-08-09 00:00:00+00:00,93.71839141845703,99.81615447998047,93.40068817138672,93.4747085571289,129207,0.0,0.0
2023-08-10 00:00:00+00:00,93.47935485839844,94.61102294921875,93.17473602294922,93.276611328125,127270,0.0,0.0
2023-08-11 00:00:00+00:00,93.27552795410156,94.07185363769531,92.91078186035156,93.65332794189453,103171,0.0,0.0
2023-08-12 00:00:00+00:00,93.6529541015625,93.97673034667969,89.98870849609375,91.39794158935547,140279,0.0,0.0
2023-08-13 00:00:00+00:00,91.39765930175781,91.47105407714844,85.41116333007812,88.2986068725586,107775,0.0,0.0
2023-08-14 00:00:00+00:00,88.29949951171875,91.74258422851562,88.10431671142578,89.41998291015625,130720,0.0,0.0
2023-08-15 00:00:00+00:00,89.42171478271484,89.55323791503906,83.43915557861328,83.53730773925781,112712,0.0,0.0
2023-08-16 00:00:00+00:00,83.53754425048828,84.76395416259766,82.6578369140625,82.88475036621094,103505,0.0,0.0
2023-08-17 00:00:00+00:00,82.88372802734375,86.76933288574219,82.81999969482422,86.19072723388672,119806,0.0,0.0
