TIMESTAMP,VIPER_OPEN_PRICE_USD,VIPER_HIGH_PRICE_USD,VIPER_LOW_PRICE_USD,VIPER_CLOSE_PRICE_USD,VIPER_VOLUME_USD,VIPER_DIVIDENDS_USD,VIPER_STOCK_SPLITS_USD
2021-03-26 00:00:00+00:00,2.8000000384054147e-05,3.199999991920777e-05,2.700000004551839e-05,3.199999991920777e-05,282,0.0,0.0
2021-03-27 00:00:00+00:00,3.199999991920777e-05,3.400000059627928e-05,3.199999991920777e-05,3.400000059627928e-05,0,0.0,0.0
2021-03-28 00:00:00+00:00,3.400000059627928e-05,3.400000059627928e-05,3.300000025774352e-05,3.400000059627928e-05,0,0.0,0.0
2021-05-03 00:00:00+00:00,7.899999764049426e-05,8.600000001024455e-05,7.899999764049426e-05,8.499999967170879e-05,0,0.0,0.0
2021-05-04 00:00:00+00:00,8.499999967170879e-05,8.499999967170879e-05,7.699999696342275e-05,7.699999696342275e-05,0,0.0,0.0
2021-05-05 00:00:00+00:00,7.699999696342275e-05,8.399999933317304e-05,7.699999696342275e-05,8.299999899463728e-05,0,0.0,0.0
2021-05-06 00:00:00+00:00,8.299999899463728e-05,8.70000003487803e-05,7.899999764049426e-05,8.499999967170879e-05,0,0.0,0.0
2021-05-07 00:00:00+00:00,8.499999967170879e-05,8.70000003487803e-05,7.79999973019585e-05,7.999999797903001e-05,0,0.0,0.0
2021-05-08 00:00:00+00:00,7.999999797903001e-05,8.600000001024455e-05,7.899999764049426e-05,8.399999933317304e-05,0,0.0,0.0
2021-05-09 00:00:00+00:00,8.399999933317304e-05,8.900000102585182e-05,8.299999899463728e-05,8.70000003487803e-05,0,0.0,0.0
2021-05-10 00:00:00+00:00,8.70000003487803e-05,8.900000102585182e-05,8.600000001024455e-05,8.600000001024455e-05,0,0.0,0.0
2021-08-12 00:00:00+00:00,0.2500610053539276,1.3595659732818604,0.24727199971675873,0.2538590133190155,0,0.0,0.0
2021-08-13 00:00:00+00:00,0.25342899560928345,1.4444940090179443,0.2519640028476715,0.26493099331855774,0,0.0,0.0
2021-08-14 00:00:00+00:00,0.2647410035133362,0.26993900537490845,0.24763500690460205,0.2530309855937958,0,0.0,0.0
2021-08-15 00:00:00+00:00,0.2532140016555786,0.26993200182914734,0.2418770045042038,0.2655769884586334,0,0.0,0.0
2021-08-16 00:00:00+00:00,0.2657110095024109,0.28688299655914307,0.2557179927825928,0.2578429877758026,0,0.0,0.0
