TIMESTAMP,AGURI_OPEN_PRICE_USD,AGURI_HIGH_PRICE_USD,AGURI_LOW_PRICE_USD,AGURI_CLOSE_PRICE_USD,AGURI_VOLUME_USD,AGURI_DIVIDENDS_USD,AGURI_STOCK_SPLITS_USD
2024-10-25 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,44683,0.0,0.0
2024-10-26 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,26117,0.0,0.0
2024-10-27 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,14714,0.0,0.0
2024-10-28 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,9302,0.0,0.0
2024-10-29 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,1.9999999949504854e-06,3.000000106112566e-06,59997,0.0,0.0
2024-10-30 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,57580,0.0,0.0
2024-10-31 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,12965,0.0,0.0
2024-11-01 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,12765,0.0,0.0
2024-11-02 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,4435,0.0,0.0
2024-11-03 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,19675,0.0,0.0
2024-11-04 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,102298,0.0,0.0
2024-11-05 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,18413,0.0,0.0
2024-11-06 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,51792,0.0,0.0
2024-11-07 00:00:00+00:00,1.9999999949504854e-06,3.999999989900971e-06,1.9999999949504854e-06,3.000000106112566e-06,163101,0.0,0.0
2024-11-08 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,1.9999999949504854e-06,3.000000106112566e-06,81174,0.0,0.0
2024-11-09 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,1.9999999949504854e-06,3.000000106112566e-06,44222,0.0,0.0
2024-11-10 00:00:00+00:00,3.000000106112566e-06,3.999999989900971e-06,3.000000106112566e-06,3.000000106112566e-06,76397,0.0,0.0
2024-11-11 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,56523,0.0,0.0
2024-11-12 00:00:00+00:00,1.9999999949504854e-06,3.999999989900971e-06,1.9999999949504854e-06,3.999999989900971e-06,182065,0.0,0.0
2024-11-13 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,1.9999999949504854e-06,3.000000106112566e-06,120875,0.0,0.0
2024-11-14 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,74209,0.0,0.0
2024-11-15 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,25920,0.0,0.0
2024-11-16 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,14391,0.0,0.0
2024-11-17 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,13072,0.0,0.0
2024-11-18 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,58609,0.0,0.0
2024-11-19 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,73034,0.0,0.0
2024-11-20 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,41619,0.0,0.0
2024-11-21 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,1.9999999949504854e-06,3.000000106112566e-06,77996,0.0,0.0
2024-11-22 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,42540,0.0,0.0
2024-11-23 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,12322,0.0,0.0
2024-11-24 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,18819,0.0,0.0
2024-11-25 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,28271,0.0,0.0
2024-11-26 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,23274,0.0,0.0
2024-11-27 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,10122,0.0,0.0
2024-11-28 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,15755,0.0,0.0
2024-11-29 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,10846,0.0,0.0
2024-11-30 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,11049,0.0,0.0
2024-12-01 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,31033,0.0,0.0
2024-12-02 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,57837,0.0,0.0
2024-12-03 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,18401,0.0,0.0
2024-12-04 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1085,0.0,0.0
2024-12-05 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,16715,0.0,0.0
2024-12-06 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,6640,0.0,0.0
2024-12-07 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,26374,0.0,0.0
2024-12-08 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,4897,0.0,0.0
2024-12-09 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,4635,0.0,0.0
2024-12-10 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,23589,0.0,0.0
2024-12-11 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,5105,0.0,0.0
2024-12-12 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3857,0.0,0.0
2024-12-13 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,7008,0.0,0.0
2024-12-14 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,12494,0.0,0.0
2024-12-15 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,7163,0.0,0.0
2024-12-16 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,24809,0.0,0.0
2024-12-17 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3488,0.0,0.0
2024-12-18 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,10665,0.0,0.0
2024-12-19 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1692,0.0,0.0
2024-12-20 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,7814,0.0,0.0
2024-12-21 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3177,0.0,0.0
2024-12-22 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,613,0.0,0.0
2024-12-23 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,2999,0.0,0.0
2024-12-24 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,1420,0.0,0.0
2024-12-25 00:00:00+00:00,,,,0.0,505,0.0,0.0
2024-12-26 00:00:00+00:00,,,,0.0,2299,0.0,0.0
2024-12-27 00:00:00+00:00,,,,0.0,3079,0.0,0.0
2024-12-28 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,9540,0.0,0.0
2024-12-29 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1490,0.0,0.0
2024-12-30 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,868,0.0,0.0
2024-12-31 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,966,0.0,0.0
2025-01-01 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,326,0.0,0.0
2025-01-02 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3600,0.0,0.0
2025-01-03 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,4902,0.0,0.0
2025-01-04 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1299,0.0,0.0
2025-01-05 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3779,0.0,0.0
2025-01-06 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3027,0.0,0.0
2025-01-07 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,713,0.0,0.0
2025-01-08 00:00:00+00:00,,,,0.0,654,0.0,0.0
2025-01-09 00:00:00+00:00,,,,0.0,300,0.0,0.0
2025-01-10 00:00:00+00:00,,,,0.0,405,0.0,0.0
2025-01-11 00:00:00+00:00,,,,0.0,1232,0.0,0.0
2025-01-12 00:00:00+00:00,,,,0.0,2521,0.0,0.0
2025-01-14 00:00:00+00:00,,,,0.0,2036,0.0,0.0
2025-01-15 00:00:00+00:00,,,,0.0,2557,0.0,0.0
2025-01-16 00:00:00+00:00,,,,0.0,81,0.0,0.0
2025-01-17 00:00:00+00:00,,,,0.0,2624,0.0,0.0
2025-01-18 00:00:00+00:00,,,,0.0,148,0.0,0.0
2025-01-19 00:00:00+00:00,,,,0.0,158,0.0,0.0
2025-01-21 00:00:00+00:00,,,,0.0,5170,0.0,0.0
2025-01-22 00:00:00+00:00,,,,0.0,39,0.0,0.0
2025-01-23 00:00:00+00:00,,,,0.0,2094,0.0,0.0
2025-01-24 00:00:00+00:00,,,,0.0,133,0.0,0.0
2025-01-25 00:00:00+00:00,,,,0.0,1987,0.0,0.0
2025-01-26 00:00:00+00:00,,,,0.0,722,0.0,0.0
2025-01-27 00:00:00+00:00,,,,0.0,15,0.0,0.0
2025-01-28 00:00:00+00:00,,,,0.0,4336,0.0,0.0
2025-01-29 00:00:00+00:00,,,,0.0,160,0.0,0.0
2025-01-30 00:00:00+00:00,,,,0.0,176,0.0,0.0
2025-01-31 00:00:00+00:00,,,,0.0,2187,0.0,0.0
2025-02-01 00:00:00+00:00,,,,0.0,6459,0.0,0.0
2025-02-02 00:00:00+00:00,,,,0.0,255,0.0,0.0
2025-02-03 00:00:00+00:00,,,,0.0,108,0.0,0.0
2025-02-04 00:00:00+00:00,,,,0.0,136,0.0,0.0
2025-02-05 00:00:00+00:00,,,,0.0,1141,0.0,0.0
2025-02-06 00:00:00+00:00,,,,0.0,531,0.0,0.0
2025-02-07 00:00:00+00:00,,,,0.0,322,0.0,0.0
2025-02-08 00:00:00+00:00,,,,0.0,1097,0.0,0.0
2025-02-09 00:00:00+00:00,,,,0.0,1028,0.0,0.0
2025-02-10 00:00:00+00:00,,,,0.0,445,0.0,0.0
2025-02-11 00:00:00+00:00,,,,0.0,2986,0.0,0.0
2025-02-12 00:00:00+00:00,,,,0.0,2040,0.0,0.0
2025-02-13 00:00:00+00:00,,,,0.0,1138,0.0,0.0
2025-02-14 00:00:00+00:00,,,,0.0,1491,0.0,0.0
2025-02-15 00:00:00+00:00,,,,0.0,1052,0.0,0.0
2025-02-16 00:00:00+00:00,,,,0.0,672,0.0,0.0
2025-02-17 00:00:00+00:00,,,,0.0,175,0.0,0.0
2025-02-18 00:00:00+00:00,,,,0.0,53,0.0,0.0
2025-02-19 00:00:00+00:00,,,,0.0,1725,0.0,0.0
2025-02-20 00:00:00+00:00,,,,0.0,1365,0.0,0.0
2025-02-21 00:00:00+00:00,,,,0.0,1542,0.0,0.0
2025-02-22 00:00:00+00:00,,,,0.0,2081,0.0,0.0
2025-02-24 00:00:00+00:00,,,,0.0,15,0.0,0.0
2025-02-25 00:00:00+00:00,,,,0.0,2601,0.0,0.0
2025-02-26 00:00:00+00:00,,,,0.0,2515,0.0,0.0
2025-02-27 00:00:00+00:00,,,,0.0,3291,0.0,0.0
2025-02-28 00:00:00+00:00,,,,0.0,66,0.0,0.0
2025-03-01 00:00:00+00:00,,,,0.0,2029,0.0,0.0
2025-03-02 00:00:00+00:00,,,,0.0,303,0.0,0.0
2025-03-03 00:00:00+00:00,,,,0.0,1220,0.0,0.0
2025-03-09 00:00:00+00:00,,,,0.0,742,0.0,0.0
2025-03-19 00:00:00+00:00,,,,0.0,1179,0.0,0.0
2025-03-22 00:00:00+00:00,,,,0.0,15,0.0,0.0
2025-04-07 00:00:00+00:00,,,,0.0,145,0.0,0.0
2025-04-11 00:00:00+00:00,,,,0.0,368,0.0,0.0
2025-04-22 00:00:00+00:00,,,,0.0,25,0.0,0.0
2025-04-26 00:00:00+00:00,,,,0.0,3083,0.0,0.0
2025-04-28 00:00:00+00:00,,,,0.0,2057,0.0,0.0
2025-04-29 00:00:00+00:00,,,,0.0,345,0.0,0.0
2025-05-09 00:00:00+00:00,,,,0.0,33346,0.0,0.0
2025-05-13 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,42650,0.0,0.0
2025-05-14 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,29569,0.0,0.0
2025-05-15 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,26851,0.0,0.0
2025-05-16 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,7431,0.0,0.0
2025-05-17 00:00:00+00:00,,,,0.0,2053,0.0,0.0
2025-05-18 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,0,0.0,0.0
2025-05-19 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2025-05-20 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2025-05-21 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2025-05-22 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2025-05-23 00:00:00+00:00,,,,0.0,2771,0.0,0.0
2025-05-25 00:00:00+00:00,,,,0.0,5209,0.0,0.0
2025-06-01 00:00:00+00:00,3.594424526909279e-07,3.594424526909279e-07,3.286945968739019e-07,3.361935512202763e-07,3693,0.0,0.0
