TIMESTAMP,DAWG28649_OPEN_PRICE_USD,DAWG28649_HIGH_PRICE_USD,DAWG28649_LOW_PRICE_USD,DAWG28649_CLOSE_PRICE_USD,DAWG28649_VOLUME_USD,DAWG28649_DIVIDENDS_USD,DAWG28649_STOCK_SPLITS_USD
2023-12-08 00:00:00+00:00,0.007706999778747559,0.012143000029027462,0.006988999899476767,0.011274999938905239,1284393,0.0,0.0
2023-12-09 00:00:00+00:00,0.011285999789834023,0.011808999814093113,0.008628999814391136,0.009146999567747116,1063761,0.0,0.0
2023-12-10 00:00:00+00:00,0.009146999567747116,0.009371999651193619,0.006976000033318996,0.00724499998614192,984422,0.0,0.0
2023-12-11 00:00:00+00:00,0.007261999882757664,0.00897200033068657,0.0037849999498575926,0.005092000123113394,1600302,0.0,0.0
2023-12-12 00:00:00+00:00,0.005092000123113394,0.00610999995842576,0.0038499999791383743,0.004449000116437674,828260,0.0,0.0
2023-12-13 00:00:00+00:00,0.004393999930471182,0.004912000149488449,0.0035180000122636557,0.003828000044450164,650996,0.0,0.0
2023-12-14 00:00:00+00:00,0.003828000044450164,0.0038469999562948942,0.001550000044517219,0.001879999996162951,1750801,0.0,0.0
2023-12-15 00:00:00+00:00,0.001851000008173287,0.0024309998843818903,0.0007009999826550484,0.0016319999704137444,1730474,0.0,0.0
2023-12-16 00:00:00+00:00,0.0016319999704137444,0.006155999843031168,0.0016319999704137444,0.005193000193685293,1225038,0.0,0.0
2023-12-17 00:00:00+00:00,0.00519599998369813,0.006635999772697687,0.0037150001153349876,0.005932999774813652,1561620,0.0,0.0
2023-12-18 00:00:00+00:00,0.005791999865323305,0.005791999865323305,0.002983999904245138,0.003570999950170517,620500,0.0,0.0
2023-12-19 00:00:00+00:00,0.0035439999774098396,0.004600999876856804,0.001829999964684248,0.002234000014141202,749371,0.0,0.0
2023-12-20 00:00:00+00:00,0.002234000014141202,0.002687999978661537,0.0017559999832883477,0.0023739999160170555,512503,0.0,0.0
2023-12-21 00:00:00+00:00,0.002311999909579754,0.004135999828577042,0.0018579999450594187,0.003046999918296933,660498,0.0,0.0
2023-12-22 00:00:00+00:00,0.002979000099003315,0.003046999918296933,0.0022169998846948147,0.002319999970495701,310713,0.0,0.0
2023-12-23 00:00:00+00:00,0.002319999970495701,0.002937000012025237,0.0018309999722987413,0.002400999888777733,364371,0.0,0.0
