TIMESTAMP,SMT_OPEN_PRICE_USD,SMT_HIGH_PRICE_USD,SMT_LOW_PRICE_USD,SMT_CLOSE_PRICE_USD,SMT_VOLUME_USD,SMT_DIVIDENDS_USD,SMT_STOCK_SPLITS_USD
2017-12-14 00:00:00+00:00,0.028373999521136284,0.03282700106501579,0.026460999622941017,0.031201999634504318,1131310,0.0,0.0
2017-12-15 00:00:00+00:00,0.031504999846220016,0.0842600017786026,0.028339000418782234,0.05404699966311455,22508700,0.0,0.0
2017-12-16 00:00:00+00:00,0.05442599952220917,0.06756100058555603,0.04451199993491173,0.04451199993491173,28748000,0.0,0.0
2017-12-17 00:00:00+00:00,0.04430999979376793,0.05819299817085266,0.042277999222278595,0.053720999509096146,17661000,0.0,0.0
2017-12-18 00:00:00+00:00,0.05379699915647507,0.0628499984741211,0.04656299948692322,0.06195500120520592,18016300,0.0,0.0
2017-12-19 00:00:00+00:00,0.06167399883270264,0.06460099667310715,0.051065001636743546,0.05309399962425232,24268600,0.0,0.0
2017-12-20 00:00:00+00:00,0.05309300124645233,0.05527300015091896,0.046528998762369156,0.048197999596595764,16293500,0.0,0.0
2017-12-21 00:00:00+00:00,0.04831099882721901,0.05445599928498268,0.04634900018572807,0.04788000136613846,12656100,0.0,0.0
2017-12-22 00:00:00+00:00,0.047926001250743866,0.04860899969935417,0.03050900064408779,0.039466001093387604,8920400,0.0,0.0
2017-12-23 00:00:00+00:00,0.03964800015091896,0.04690000042319298,0.03964800015091896,0.04291599988937378,7084150,0.0,0.0
2017-12-24 00:00:00+00:00,0.04317900165915489,0.044328998774290085,0.036531999707221985,0.0433260016143322,5974010,0.0,0.0
2017-12-25 00:00:00+00:00,0.04329000040888786,0.056373000144958496,0.04184800013899803,0.056373000144958496,16784000,0.0,0.0
2017-12-26 00:00:00+00:00,0.05651300027966499,0.06078200042247772,0.05208500102162361,0.058956000953912735,21614900,0.0,0.0
2017-12-27 00:00:00+00:00,0.05892699956893921,0.05923499912023544,0.053141999989748,0.0549050010740757,28368300,0.0,0.0
2017-12-28 00:00:00+00:00,0.0547650009393692,0.05506199970841408,0.046386998146772385,0.05205399915575981,25175800,0.0,0.0
2017-12-29 00:00:00+00:00,0.05228300020098686,0.05656300112605095,0.04873400181531906,0.052703000605106354,24139900,0.0,0.0
2017-12-30 00:00:00+00:00,0.05281899869441986,0.053116001188755035,0.04506300017237663,0.050193000584840775,24792000,0.0,0.0
2017-12-31 00:00:00+00:00,0.04980799928307533,0.054283998906612396,0.04666300117969513,0.05402800068259239,27791500,0.0,0.0
2018-01-01 00:00:00+00:00,0.05375400185585022,0.06989999860525131,0.05073599889874458,0.06305199861526489,38208800,0.0,0.0
2018-01-02 00:00:00+00:00,0.06250999867916107,0.07362200319766998,0.06250999867916107,0.07015100121498108,28080800,0.0,0.0
2018-01-03 00:00:00+00:00,0.06984099745750427,0.11919700354337692,0.06803199648857117,0.11074600368738174,20279800,0.0,0.0
2018-01-04 00:00:00+00:00,0.11066100001335144,0.17616300284862518,0.10851100087165833,0.17616300284862518,30484300,0.0,0.0
2018-01-05 00:00:00+00:00,0.17625199258327484,0.17640599608421326,0.11927200108766556,0.13548099994659424,32171800,0.0,0.0
2018-01-06 00:00:00+00:00,0.1350719928741455,0.16416899859905243,0.12680700421333313,0.15642300248146057,20496700,0.0,0.0
2018-01-07 00:00:00+00:00,0.1560019999742508,0.23150800168514252,0.15142400562763214,0.23142600059509277,34728100,0.0,0.0
2018-01-08 00:00:00+00:00,0.23774799704551697,0.24236899614334106,0.14513300359249115,0.2131350040435791,32657300,0.0,0.0
2018-01-09 00:00:00+00:00,0.2132599949836731,0.21889899671077728,0.17654800415039062,0.18432800471782684,18179100,0.0,0.0
2018-01-10 00:00:00+00:00,0.18423199653625488,0.19153699278831482,0.15296700596809387,0.17771899700164795,17316100,0.0,0.0
2018-01-11 00:00:00+00:00,0.17722900211811066,0.18025299906730652,0.1269810050725937,0.13904400169849396,16248700,0.0,0.0
2018-01-12 00:00:00+00:00,0.14028400182724,0.16022199392318726,0.13287700712680817,0.13952699303627014,17400300,0.0,0.0
2018-01-13 00:00:00+00:00,0.1400430053472519,0.1549990028142929,0.12978099286556244,0.15034399926662445,17281300,0.0,0.0
2018-01-14 00:00:00+00:00,0.15096800029277802,0.15096800029277802,0.10854300111532211,0.12074200063943863,16233200,0.0,0.0
2018-01-15 00:00:00+00:00,0.12049499899148941,0.12620900571346283,0.09667400270700455,0.10171999782323837,13529400,0.0,0.0
2018-01-16 00:00:00+00:00,0.10062699764966965,0.10280299931764603,0.06499700248241425,0.07268500328063965,11897300,0.0,0.0
2018-01-17 00:00:00+00:00,0.07271400094032288,0.08700600266456604,0.05737999826669693,0.08569300174713135,10374200,0.0,0.0
2018-01-18 00:00:00+00:00,0.08674699813127518,0.09910500049591064,0.0791580006480217,0.08756200224161148,12520100,0.0,0.0
2018-01-19 00:00:00+00:00,0.08677899837493896,0.0972450003027916,0.07442399859428406,0.09169799834489822,9705790,0.0,0.0
2018-01-20 00:00:00+00:00,0.09230700135231018,0.10695099830627441,0.08937100321054459,0.1021530032157898,6915030,0.0,0.0
2018-01-21 00:00:00+00:00,0.10237099975347519,0.10237099975347519,0.07707300037145615,0.08262799680233002,5119100,0.0,0.0
2018-01-22 00:00:00+00:00,0.08304399996995926,0.08685600012540817,0.07151699811220169,0.07504300028085709,8650630,0.0,0.0
2018-01-23 00:00:00+00:00,0.07461299747228622,0.08423399925231934,0.06992299854755402,0.07731799781322479,7663940,0.0,0.0
2018-01-24 00:00:00+00:00,0.07710099965333939,0.13185100257396698,0.072843998670578,0.13185100257396698,30000100,0.0,0.0
2018-01-25 00:00:00+00:00,0.13809899985790253,0.14277499914169312,0.11706999689340591,0.12377200275659561,29613200,0.0,0.0
2018-01-26 00:00:00+00:00,0.12301299721002579,0.12470900267362595,0.0983709990978241,0.11795900017023087,22086200,0.0,0.0
2018-01-27 00:00:00+00:00,0.11790099740028381,0.11802999675273895,0.10837800055742264,0.1111529991030693,17779700,0.0,0.0
