TIMESTAMP,HOLD29253_OPEN_PRICE_USD,HOLD29253_HIGH_PRICE_USD,HOLD29253_LOW_PRICE_USD,HOLD29253_CLOSE_PRICE_USD,HOLD29253_VOLUME_USD,HOLD29253_DIVIDENDS_USD,HOLD29253_STOCK_SPLITS_USD
2024-02-01 00:00:00+00:00,0.0003760000108741224,0.00039599998854100704,0.0003150000120513141,0.00033000000985339284,170372,0.0,0.0
2024-02-02 00:00:00+00:00,0.00033000000985339284,0.00037399999564513564,0.00028300000121816993,0.000299000006634742,272987,0.0,0.0
2024-02-03 00:00:00+00:00,0.000299000006634742,0.00031599999056197703,0.00017100000695791095,0.0001740000006975606,524176,0.0,0.0
2024-02-04 00:00:00+00:00,0.0001740000006975606,0.00025499999173916876,0.0001740000006975606,0.00022400000307243317,202828,0.0,0.0
2024-02-05 00:00:00+00:00,0.00022400000307243317,0.00025599999935366213,0.00021300000662449747,0.00022499999613501132,143163,0.0,0.0
2024-02-06 00:00:00+00:00,0.00022499999613501132,0.00023600000713486224,0.0002099999983329326,0.00023099999816622585,41732,0.0,0.0
2024-02-07 00:00:00+00:00,0.00023099999816622585,0.00028199999360367656,0.00021499999274965376,0.0002640000020619482,132553,0.0,0.0
2024-02-08 00:00:00+00:00,0.0002640000020619482,0.00035200000274926424,0.0002640000020619482,0.00031599999056197703,130664,0.0,0.0
2024-02-09 00:00:00+00:00,0.00031599999056197703,0.0003440000000409782,0.00023700000019744039,0.0002809999859891832,124993,0.0,0.0
2024-02-10 00:00:00+00:00,0.0002809999859891832,0.0002809999859891832,0.00024500000290572643,0.00024500000290572643,42577,0.0,0.0
2024-02-11 00:00:00+00:00,0.00024500000290572643,0.0002479999966453761,0.00020799999765586108,0.00021300000662449747,159977,0.0,0.0
2024-02-12 00:00:00+00:00,0.00021300000662449747,0.0002840000088326633,0.00021300000662449747,0.00028300000121816993,93896,0.0,0.0
2024-02-13 00:00:00+00:00,0.00028300000121816993,0.0003150000120513141,0.0002530000056140125,0.00028199999360367656,103709,0.0,0.0
2024-02-14 00:00:00+00:00,0.00028199999360367656,0.0003209999995306134,0.00026699999580159783,0.0003169999981764704,85695,0.0,0.0
