TIMESTAMP,PEPECASH30473_OPEN_PRICE_USD,PEPECASH30473_HIGH_PRICE_USD,PEPECASH30473_LOW_PRICE_USD,PEPECASH30473_CLOSE_PRICE_USD,PEPECASH30473_VOLUME_USD,PEPECASH30473_DIVIDENDS_USD,PEPECASH30473_STOCK_SPLITS_USD
2024-04-09 00:00:00+00:00,,,,0.0,61594,0.0,0.0
2024-04-10 00:00:00+00:00,,,,0.0,94138,0.0,0.0
2024-04-11 00:00:00+00:00,,,,0.0,25048,0.0,0.0
2024-04-12 00:00:00+00:00,,,,0.0,15983,0.0,0.0
2024-04-13 00:00:00+00:00,,,,0.0,10615,0.0,0.0
2024-04-14 00:00:00+00:00,,,,0.0,11291,0.0,0.0
2024-04-15 00:00:00+00:00,,,,0.0,9937,0.0,0.0
2024-04-16 00:00:00+00:00,,,,0.0,9490,0.0,0.0
2024-04-17 00:00:00+00:00,,,,0.0,1981,0.0,0.0
2024-04-18 00:00:00+00:00,,,,0.0,2276,0.0,0.0
2024-04-19 00:00:00+00:00,,,,0.0,884,0.0,0.0
2024-04-20 00:00:00+00:00,,,,0.0,507,0.0,0.0
2024-04-21 00:00:00+00:00,,,,0.0,28892,0.0,0.0
2024-04-22 00:00:00+00:00,,,,0.0,20118,0.0,0.0
2024-04-23 00:00:00+00:00,,,,0.0,33018,0.0,0.0
2024-04-24 00:00:00+00:00,,,,0.0,13043,0.0,0.0
2024-04-25 00:00:00+00:00,,,,0.0,25425,0.0,0.0
2024-04-26 00:00:00+00:00,,,,0.0,54460,0.0,0.0
2024-04-27 00:00:00+00:00,,,,0.0,23496,0.0,0.0
2024-04-28 00:00:00+00:00,,,,0.0,14494,0.0,0.0
2024-04-29 00:00:00+00:00,,,,0.0,15037,0.0,0.0
2024-04-30 00:00:00+00:00,,,,0.0,39112,0.0,0.0
2024-05-01 00:00:00+00:00,,,,0.0,613,0.0,0.0
2024-05-02 00:00:00+00:00,,,,0.0,11907,0.0,0.0
2024-05-03 00:00:00+00:00,,,,0.0,17143,0.0,0.0
2024-05-04 00:00:00+00:00,,,,0.0,9643,0.0,0.0
2024-05-05 00:00:00+00:00,,,,0.0,2608,0.0,0.0
2024-05-06 00:00:00+00:00,,,,0.0,1247,0.0,0.0
2024-05-07 00:00:00+00:00,,,,0.0,9675,0.0,0.0
2024-05-08 00:00:00+00:00,,,,0.0,2046,0.0,0.0
2024-05-09 00:00:00+00:00,,,,0.0,285,0.0,0.0
2024-05-10 00:00:00+00:00,,,,0.0,9157,0.0,0.0
2024-05-11 00:00:00+00:00,,,,0.0,60,0.0,0.0
2024-05-12 00:00:00+00:00,,,,0.0,12702,0.0,0.0
2024-05-13 00:00:00+00:00,,,,0.0,176,0.0,0.0
2024-05-14 00:00:00+00:00,,,,0.0,255,0.0,0.0
2024-05-15 00:00:00+00:00,,,,0.0,158,0.0,0.0
2024-05-16 00:00:00+00:00,,,,0.0,40,0.0,0.0
2024-05-17 00:00:00+00:00,,,,0.0,673,0.0,0.0
2024-05-18 00:00:00+00:00,,,,0.0,67,0.0,0.0
2024-05-19 00:00:00+00:00,,,,0.0,72,0.0,0.0
2024-05-20 00:00:00+00:00,,,,0.0,18,0.0,0.0
2024-05-21 00:00:00+00:00,,,,0.0,8680,0.0,0.0
2024-05-22 00:00:00+00:00,,,,0.0,3275,0.0,0.0
2024-05-23 00:00:00+00:00,,,,0.0,39747,0.0,0.0
2024-05-24 00:00:00+00:00,,,,0.0,438,0.0,0.0
2024-05-25 00:00:00+00:00,,,,0.0,102,0.0,0.0
2024-05-26 00:00:00+00:00,,,,0.0,372,0.0,0.0
2024-05-27 00:00:00+00:00,,,,0.0,415,0.0,0.0
2024-05-28 00:00:00+00:00,,,,0.0,312,0.0,0.0
2024-05-29 00:00:00+00:00,,,,0.0,535,0.0,0.0
2024-05-30 00:00:00+00:00,,,,0.0,688,0.0,0.0
2024-05-31 00:00:00+00:00,,,,0.0,35,0.0,0.0
2024-06-01 00:00:00+00:00,,,,0.0,3386,0.0,0.0
2024-06-02 00:00:00+00:00,,,,0.0,39,0.0,0.0
2024-06-03 00:00:00+00:00,,,,0.0,87,0.0,0.0
2024-06-04 00:00:00+00:00,,,,0.0,112,0.0,0.0
2024-06-05 00:00:00+00:00,,,,0.0,542,0.0,0.0
2024-06-06 00:00:00+00:00,,,,0.0,50,0.0,0.0
2024-06-07 00:00:00+00:00,,,,0.0,105,0.0,0.0
2024-06-08 00:00:00+00:00,,,,0.0,470,0.0,0.0
2024-06-09 00:00:00+00:00,,,,0.0,273,0.0,0.0
2024-06-10 00:00:00+00:00,,,,0.0,1548,0.0,0.0
2024-06-11 00:00:00+00:00,,,,0.0,149,0.0,0.0
2024-06-12 00:00:00+00:00,,,,0.0,243,0.0,0.0
2024-06-13 00:00:00+00:00,,,,0.0,7,0.0,0.0
2024-06-14 00:00:00+00:00,,,,0.0,434,0.0,0.0
2024-06-15 00:00:00+00:00,,,,0.0,475,0.0,0.0
2024-06-16 00:00:00+00:00,,,,0.0,611,0.0,0.0
2024-06-17 00:00:00+00:00,,,,0.0,198,0.0,0.0
2024-06-18 00:00:00+00:00,,,,0.0,275,0.0,0.0
2024-06-19 00:00:00+00:00,,,,0.0,595,0.0,0.0
2024-06-20 00:00:00+00:00,,,,0.0,15,0.0,0.0
2024-06-21 00:00:00+00:00,,,,0.0,174,0.0,0.0
2024-06-22 00:00:00+00:00,,,,0.0,27,0.0,0.0
2024-06-23 00:00:00+00:00,,,,0.0,8,0.0,0.0
2024-06-24 00:00:00+00:00,,,,0.0,84,0.0,0.0
2024-06-26 00:00:00+00:00,,,,0.0,223,0.0,0.0
2024-06-27 00:00:00+00:00,,,,0.0,288,0.0,0.0
2024-06-28 00:00:00+00:00,,,,0.0,925,0.0,0.0
2024-06-29 00:00:00+00:00,,,,0.0,4,0.0,0.0
2024-06-30 00:00:00+00:00,,,,0.0,5,0.0,0.0
2024-07-01 00:00:00+00:00,,,,0.0,261,0.0,0.0
2024-07-02 00:00:00+00:00,,,,0.0,44,0.0,0.0
2024-07-03 00:00:00+00:00,,,,0.0,2157,0.0,0.0
2024-07-04 00:00:00+00:00,,,,0.0,606,0.0,0.0
2024-07-05 00:00:00+00:00,,,,0.0,5,0.0,0.0
2024-07-06 00:00:00+00:00,,,,0.0,17,0.0,0.0
2024-07-07 00:00:00+00:00,,,,0.0,20,0.0,0.0
2024-07-08 00:00:00+00:00,,,,0.0,14,0.0,0.0
2024-07-09 00:00:00+00:00,,,,0.0,15,0.0,0.0
2024-07-10 00:00:00+00:00,,,,0.0,11,0.0,0.0
2024-07-11 00:00:00+00:00,,,,0.0,133,0.0,0.0
2024-07-12 00:00:00+00:00,,,,0.0,5,0.0,0.0
2024-07-13 00:00:00+00:00,,,,0.0,251,0.0,0.0
2024-07-14 00:00:00+00:00,,,,0.0,91,0.0,0.0
2024-07-15 00:00:00+00:00,,,,0.0,29,0.0,0.0
2024-07-16 00:00:00+00:00,,,,0.0,21,0.0,0.0
2024-07-18 00:00:00+00:00,,,,0.0,10,0.0,0.0
2024-07-21 00:00:00+00:00,,,,0.0,4,0.0,0.0
2024-07-22 00:00:00+00:00,,,,0.0,11,0.0,0.0
2024-07-23 00:00:00+00:00,,,,0.0,9,0.0,0.0
2024-07-26 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-07-27 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-07-31 00:00:00+00:00,,,,0.0,3,0.0,0.0
2024-08-03 00:00:00+00:00,,,,0.0,21,0.0,0.0
2024-08-05 00:00:00+00:00,,,,0.0,514,0.0,0.0
2024-08-07 00:00:00+00:00,,,,0.0,28,0.0,0.0
2024-08-08 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-08-10 00:00:00+00:00,,,,0.0,14,0.0,0.0
2024-08-11 00:00:00+00:00,,,,0.0,16,0.0,0.0
2024-08-12 00:00:00+00:00,,,,0.0,52,0.0,0.0
2024-08-16 00:00:00+00:00,,,,0.0,5,0.0,0.0
2024-08-18 00:00:00+00:00,,,,0.0,200,0.0,0.0
2024-08-20 00:00:00+00:00,,,,0.0,5,0.0,0.0
2024-08-22 00:00:00+00:00,,,,0.0,5,0.0,0.0
2024-08-23 00:00:00+00:00,,,,0.0,66,0.0,0.0
2024-08-25 00:00:00+00:00,,,,0.0,21,0.0,0.0
2024-08-27 00:00:00+00:00,,,,0.0,6,0.0,0.0
2024-09-03 00:00:00+00:00,,,,0.0,8,0.0,0.0
2024-09-06 00:00:00+00:00,,,,0.0,7,0.0,0.0
2024-09-12 00:00:00+00:00,,,,0.0,112,0.0,0.0
2024-09-13 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-09-16 00:00:00+00:00,,,,0.0,7,0.0,0.0
2024-09-18 00:00:00+00:00,,,,0.0,125,0.0,0.0
2024-09-20 00:00:00+00:00,,,,0.0,58,0.0,0.0
2024-09-21 00:00:00+00:00,,,,0.0,5,0.0,0.0
2024-09-23 00:00:00+00:00,,,,0.0,8,0.0,0.0
2024-09-24 00:00:00+00:00,,,,0.0,8,0.0,0.0
2024-09-26 00:00:00+00:00,,,,0.0,9,0.0,0.0
2024-09-27 00:00:00+00:00,,,,0.0,20,0.0,0.0
2024-09-28 00:00:00+00:00,,,,0.0,490,0.0,0.0
2024-09-29 00:00:00+00:00,,,,0.0,421,0.0,0.0
2024-10-01 00:00:00+00:00,,,,0.0,108,0.0,0.0
2024-10-03 00:00:00+00:00,,,,0.0,11,0.0,0.0
2024-10-09 00:00:00+00:00,,,,0.0,52,0.0,0.0
2024-10-10 00:00:00+00:00,,,,0.0,49,0.0,0.0
2024-10-11 00:00:00+00:00,,,,0.0,11,0.0,0.0
2024-10-12 00:00:00+00:00,,,,0.0,3,0.0,0.0
2024-10-13 00:00:00+00:00,,,,0.0,17,0.0,0.0
2024-10-14 00:00:00+00:00,,,,0.0,323,0.0,0.0
2024-10-15 00:00:00+00:00,,,,0.0,6,0.0,0.0
2024-10-16 00:00:00+00:00,,,,0.0,20,0.0,0.0
2024-10-17 00:00:00+00:00,,,,0.0,77,0.0,0.0
2024-10-18 00:00:00+00:00,,,,0.0,7,0.0,0.0
2024-10-19 00:00:00+00:00,,,,0.0,54,0.0,0.0
2024-10-20 00:00:00+00:00,,,,0.0,13,0.0,0.0
2024-10-22 00:00:00+00:00,,,,0.0,1,0.0,0.0
