TIMESTAMP,CNG29188_OPEN_PRICE_USD,CNG29188_HIGH_PRICE_USD,CNG29188_LOW_PRICE_USD,CNG29188_CLOSE_PRICE_USD,CNG29188_VOLUME_USD,CNG29188_DIVIDENDS_USD,CNG29188_STOCK_SPLITS_USD
2024-01-26 00:00:00+00:00,1.3167190551757812,1.3498729467391968,1.3167190551757812,1.3408299684524536,187990,0.0,0.0
2024-01-27 00:00:00+00:00,1.3408299684524536,1.350180983543396,1.328240990638733,1.348410964012146,191769,0.0,0.0
2024-01-28 00:00:00+00:00,1.348410964012146,1.3795969486236572,1.3351609706878662,1.3448139429092407,194466,0.0,0.0
2024-01-29 00:00:00+00:00,1.3448139429092407,1.3856639862060547,1.3391809463500977,1.3840420246124268,194934,0.0,0.0
2024-01-30 00:00:00+00:00,1.3840420246124268,1.4100639820098877,1.3701770305633545,1.374472975730896,199299,0.0,0.0
2024-01-31 00:00:00+00:00,1.374472975730896,1.3977030515670776,1.3546420335769653,1.3628569841384888,197774,0.0,0.0
2024-02-01 00:00:00+00:00,1.3628569841384888,1.382804036140442,1.2051949501037598,1.378095030784607,195616,0.0,0.0
2024-02-02 00:00:00+00:00,1.378095030784607,1.3895889520645142,1.3632780313491821,1.3816570043563843,198668,0.0,0.0
2024-02-03 00:00:00+00:00,1.3816570043563843,1.3865649700164795,1.3722870349884033,1.375203013420105,197590,0.0,0.0
2024-02-04 00:00:00+00:00,1.375203013420105,1.378851056098938,1.3565670251846313,1.3622729778289795,197414,0.0,0.0
2024-02-05 00:00:00+00:00,1.3622729778289795,1.3916109800338745,1.3527209758758545,1.3650610446929932,197210,0.0,0.0
2024-02-06 00:00:00+00:00,1.3650610446929932,1.386579990386963,1.3610219955444336,1.3787239789962769,197395,0.0,0.0
2024-02-07 00:00:00+00:00,1.3787239789962769,1.4184379577636719,1.3688149452209473,1.4174410104751587,198555,0.0,0.0
2024-02-08 00:00:00+00:00,1.4174410104751587,1.458212971687317,1.4174410104751587,1.449869990348816,206605,0.0,0.0
2024-02-09 00:00:00+00:00,1.449869990348816,1.5389139652252197,1.4479360580444336,1.5082850456237793,202534,0.0,0.0
2024-02-10 00:00:00+00:00,1.5082850456237793,1.542343020439148,1.5008909702301025,1.5286860466003418,148834,0.0,0.0
2024-02-11 00:00:00+00:00,1.5286860466003418,1.554550051689148,1.4144710302352905,1.54435396194458,118918,0.0,0.0
2024-02-12 00:00:00+00:00,1.54435396194458,1.6089240312576294,1.5278689861297607,1.6004869937896729,186506,0.0,0.0
2024-02-13 00:00:00+00:00,1.6004869937896729,1.607153058052063,1.5494799613952637,1.5908839702606201,227349,0.0,0.0
2024-02-14 00:00:00+00:00,1.5908839702606201,1.6630890369415283,1.5772910118103027,1.6582640409469604,234636,0.0,0.0
2024-02-15 00:00:00+00:00,1.6582640409469604,1.68846595287323,1.6439930200576782,1.661741018295288,240195,0.0,0.0
2024-02-16 00:00:00+00:00,1.661741018295288,1.678778052330017,1.652722954750061,1.6696150302886963,239139,0.0,0.0
2024-02-17 00:00:00+00:00,1.6696150302886963,1.6698399782180786,1.6232099533081055,1.653689980506897,237599,0.0,0.0
2024-02-18 00:00:00+00:00,1.653689980506897,1.6752899885177612,1.586691975593567,1.6662269830703735,236729,0.0,0.0
2024-02-19 00:00:00+00:00,1.6662269830703735,2.6104390621185303,1.6621379852294922,2.5864169597625732,299685,0.0,0.0
2024-02-20 00:00:00+00:00,2.5864169597625732,3.285770893096924,2.568531036376953,3.137495994567871,404300,0.0,0.0
2024-02-21 00:00:00+00:00,3.137495994567871,3.645179033279419,2.0391221046447754,2.0733470916748047,436286,0.0,0.0
2024-02-22 00:00:00+00:00,2.0733470916748047,2.5985519886016846,2.0476911067962646,2.5648930072784424,291929,0.0,0.0
2024-02-23 00:00:00+00:00,2.5648930072784424,2.698198080062866,1.9205360412597656,2.537508964538574,368633,0.0,0.0
2024-02-24 00:00:00+00:00,2.537508964538574,3.159230947494507,2.5291740894317627,3.0944740772247314,118932,0.0,0.0
2024-02-25 00:00:00+00:00,3.0944740772247314,3.7761878967285156,3.086069107055664,3.62185001373291,83305,0.0,0.0
2024-02-26 00:00:00+00:00,3.62185001373291,4.3831868171691895,3.6003360748291016,4.361102104187012,125630,0.0,0.0
2024-02-27 00:00:00+00:00,4.361102104187012,4.652190208435059,3.79653000831604,4.5295867919921875,63093,0.0,0.0
2024-02-28 00:00:00+00:00,4.5295867919921875,4.5295867919921875,3.3392341136932373,3.444005012512207,100951,0.0,0.0
2024-02-29 00:00:00+00:00,3.444005012512207,3.8146069049835205,3.4117980003356934,3.6794190406799316,130939,0.0,0.0
