,MSE,MAE,RMSE,MAPE,R2
0,0.0008694928923970685,0.022963800386075043,0.029487164875536414,0.042143554748044994,0.39788986531096016
1,0.00031074600157415734,0.014274611606064467,0.017627989152882904,0.026859964308943732,0.8764948618629677
2,0.0005637973348379427,0.019257858340460596,0.023744416919308477,0.027305808329216,0.7916379816112407
3,0.0008694719049810731,0.021827289839608122,0.02948680899963699,0.031047775168275216,0.6532966411630914
4,0.0010712669584984555,0.0260959320736358,0.032730214764013624,0.028891957066515987,0.835224560018854
5,0.0010179930944270597,0.02482428038135728,0.031906004049818894,0.026450170135374186,0.7000912804608139
6,0.0007165023266323967,0.019132161488365912,0.026767561088608664,0.02514657031181871,0.6166220759191434
7,0.0003508967357816561,0.013006879390096357,0.018732237874361304,0.020880755164522768,0.8855972922891775
8,0.000786997739708126,0.0194403696584354,0.02805347999283023,0.03087530066939726,0.5207227515484094
9,0.00047386506688113373,0.016436004314969166,0.02176844199480371,0.02561332503623306,0.7847457485767037
10,0.000305473766449118,0.014108698260043106,0.01747780782733115,0.022354545525931947,0.8142590865383393
11,0.0004924488745913628,0.0167750527032021,0.022191189120715517,0.03475786931856031,0.8352680351249105
Mean,0.0006524127247299626,0.019011911536859445,0.024997776388320656,0.028527299648569513,0.7259875150353844
