TIMESTAMP,ISKY_OPEN_PRICE_USD,ISKY_HIGH_PRICE_USD,ISKY_LOW_PRICE_USD,ISKY_CLOSE_PRICE_USD,ISKY_VOLUME_USD,ISKY_DIVIDENDS_USD,ISKY_STOCK_SPLITS_USD
2022-01-14 00:00:00+00:00,0.5822749733924866,0.6203219890594482,0.45048001408576965,0.4566589891910553,1208404,0.0,0.0
2022-01-15 00:00:00+00:00,0.4575679898262024,0.47968000173568726,0.3756310045719147,0.39651399850845337,247260,0.0,0.0
2022-01-16 00:00:00+00:00,0.39328598976135254,0.4058989882469177,0.31564000248908997,0.32730600237846375,98117,0.0,0.0
2022-01-17 00:00:00+00:00,0.3277919888496399,0.37245801091194153,0.25006601214408875,0.31777700781822205,117592,0.0,0.0
2022-01-18 00:00:00+00:00,0.3218429982662201,0.35804298520088196,0.29464098811149597,0.3403930068016052,67530,0.0,0.0
2022-01-19 00:00:00+00:00,0.34181100130081177,0.44903498888015747,0.3128269910812378,0.3729729950428009,111242,0.0,0.0
2022-01-20 00:00:00+00:00,0.37366899847984314,0.37366899847984314,0.3430509865283966,0.34307798743247986,34729,0.0,0.0
2022-01-21 00:00:00+00:00,0.3430759906768799,0.3473449945449829,0.3150410056114197,0.3151159882545471,40183,0.0,0.0
2022-01-22 00:00:00+00:00,0.31510698795318604,0.3200629949569702,0.29005900025367737,0.29296600818634033,73048,0.0,0.0
2022-01-23 00:00:00+00:00,0.2929550111293793,0.30793699622154236,0.2850770056247711,0.29494500160217285,42234,0.0,0.0
2022-01-24 00:00:00+00:00,0.29475700855255127,0.30560800433158875,0.28011399507522583,0.28659600019454956,69550,0.0,0.0
2022-01-25 00:00:00+00:00,0.28736698627471924,0.3055979907512665,0.28511500358581543,0.2895349860191345,60702,0.0,0.0
2022-01-26 00:00:00+00:00,0.28954198956489563,0.2991600036621094,0.27506598830223083,0.286190003156662,70673,0.0,0.0
2022-01-27 00:00:00+00:00,0.28620100021362305,0.2888050079345703,0.2600319981575012,0.2683820128440857,49285,0.0,0.0
2022-01-28 00:00:00+00:00,0.2683820128440857,0.2713940143585205,0.2560969889163971,0.2582490146160126,38651,0.0,0.0
2022-01-29 00:00:00+00:00,0.2583580017089844,0.2712630033493042,0.2561649978160858,0.25908398628234863,53353,0.0,0.0
2022-01-30 00:00:00+00:00,0.2591080069541931,0.2712709903717041,0.2561109960079193,0.2566179931163788,69561,0.0,0.0
