TIMESTAMP,ULTI31504_OPEN_PRICE_USD,ULTI31504_HIGH_PRICE_USD,ULTI31504_LOW_PRICE_USD,ULTI31504_CLOSE_PRICE_USD,ULTI31504_VOLUME_USD,ULTI31504_DIVIDENDS_USD,ULTI31504_STOCK_SPLITS_USD
2024-06-03 00:00:00+00:00,0.13009600341320038,0.13648000359535217,0.12926900386810303,0.13478699326515198,490811,0.0,0.0
2024-06-04 00:00:00+00:00,0.13687600195407867,0.14646999537944794,0.1297750025987625,0.138605996966362,609828,0.0,0.0
2024-06-07 00:00:00+00:00,0.056481000036001205,0.06751500070095062,0.04708300158381462,0.06134700030088425,233053834,0.0,0.0
2024-06-08 00:00:00+00:00,0.06253600120544434,0.07441800087690353,0.05560699850320816,0.05875600129365921,178400019,0.0,0.0
2024-06-09 00:00:00+00:00,0.058775998651981354,0.058775998651981354,0.053509000688791275,0.054193999618291855,52619766,0.0,0.0
2024-06-10 00:00:00+00:00,0.054166000336408615,0.05434900149703026,0.04900600016117096,0.053286999464035034,39839582,0.0,0.0
2024-06-11 00:00:00+00:00,0.05325699970126152,0.057450998574495316,0.051242001354694366,0.0548040010035038,79212385,0.0,0.0
2024-06-12 00:00:00+00:00,0.054843999445438385,0.054843999445438385,0.04913900047540665,0.05011900141835213,53161789,0.0,0.0
2024-06-13 00:00:00+00:00,0.050133999437093735,0.050133999437093735,0.04191400110721588,0.04291199892759323,53657371,0.0,0.0
2024-06-14 00:00:00+00:00,0.04298099875450134,0.0464479997754097,0.04051100090146065,0.043418001383543015,37124694,0.0,0.0
2024-06-15 00:00:00+00:00,0.043393999338150024,0.043393999338150024,0.03955100104212761,0.04079499840736389,23351799,0.0,0.0
2024-06-16 00:00:00+00:00,0.04080900177359581,0.04494199901819229,0.039712999016046524,0.043483998626470566,23061183,0.0,0.0
2024-06-17 00:00:00+00:00,0.043469998985528946,0.04363600164651871,0.03606899827718735,0.036437999457120895,30970014,0.0,0.0
2024-06-18 00:00:00+00:00,0.03641799837350845,0.040022000670433044,0.030226999893784523,0.036632001399993896,53079067,0.0,0.0
