TIMESTAMP,LICK29785_OPEN_PRICE_USD,LICK29785_HIGH_PRICE_USD,LICK29785_LOW_PRICE_USD,LICK29785_CLOSE_PRICE_USD,LICK29785_VOLUME_USD,LICK29785_DIVIDENDS_USD,LICK29785_STOCK_SPLITS_USD
2024-03-12 00:00:00+00:00,0.0014669999945908785,0.0049680001102387905,0.0013510000426322222,0.0016580000519752502,10617462,0.0,0.0
2024-03-13 00:00:00+00:00,0.0016499999910593033,0.0024590000975877047,0.0008580000139772892,0.0010730000212788582,3772150,0.0,0.0
2024-03-14 00:00:00+00:00,0.001075000036507845,0.0016199999954551458,0.0005619999719783664,0.001088000019080937,2182883,0.0,0.0
2024-03-15 00:00:00+00:00,0.001088000019080937,0.0013920000055804849,0.0007159999804571271,0.000965000013820827,965734,0.0,0.0
2024-03-16 00:00:00+00:00,0.0009640000062063336,0.001057000015862286,0.00047500000800937414,0.0005450000171549618,785456,0.0,0.0
2024-03-17 00:00:00+00:00,0.0005450000171549618,0.0006220000213943422,0.00042799999937415123,0.0006019999855197966,263946,0.0,0.0
2024-03-18 00:00:00+00:00,0.0006559999892488122,0.0010319999419152737,0.00045200000749900937,0.0005409999866969883,310888,0.0,0.0
2024-03-19 00:00:00+00:00,0.0005339999916031957,0.000539999979082495,0.00034699999378062785,0.00041599999531172216,136266,0.0,0.0
2024-03-20 00:00:00+00:00,0.00041599999531172216,0.0008870000019669533,0.00038899999344721437,0.0006249999860301614,620289,0.0,0.0
2024-03-21 00:00:00+00:00,0.0006249999860301614,0.0007880000048317015,0.00022499999613501132,0.00023999999393709004,605199,0.0,0.0
2024-03-22 00:00:00+00:00,0.00023999999393709004,0.0002690000110305846,0.00014400000509340316,0.00015799999528098851,186745,0.0,0.0
2024-03-23 00:00:00+00:00,0.00015799999528098851,0.00025599999935366213,0.00012099999730708078,0.00013800000306218863,136334,0.0,0.0
2024-03-24 00:00:00+00:00,0.00013800000306218863,0.00013800000306218863,0.00010399999882793054,0.00011100000119768083,111605,0.0,0.0
2024-03-25 00:00:00+00:00,0.00011100000119768083,0.00021399999968707561,0.00010599999950500205,0.0001630000042496249,167442,0.0,0.0
2024-03-26 00:00:00+00:00,0.0001630000042496249,0.0001630000042496249,0.00011999999696854502,0.0001340000017080456,110967,0.0,0.0
2024-03-27 00:00:00+00:00,0.0001340000017080456,0.00013499999477062374,0.00010599999950500205,0.00011100000119768083,122205,0.0,0.0
2024-03-28 00:00:00+00:00,0.00011100000119768083,0.00012700000661425292,0.00011100000119768083,0.0001230000052601099,130259,0.0,0.0
2024-03-29 00:00:00+00:00,0.0001230000052601099,0.0001230000052601099,0.00010900000052060932,0.00011300000187475234,162729,0.0,0.0
2024-03-30 00:00:00+00:00,0.00011300000187475234,0.000155999994603917,0.00011300000187475234,0.0001539999939268455,85481,0.0,0.0
2024-03-31 00:00:00+00:00,0.0001539999939268455,0.00035200000274926424,0.00015300000086426735,0.00020599999697878957,222465,0.0,0.0
2024-04-01 00:00:00+00:00,0.00020599999697878957,0.00020599999697878957,0.00014600000577047467,0.0001539999939268455,113702,0.0,0.0
2024-04-02 00:00:00+00:00,0.0001539999939268455,0.0001610000035725534,0.00011899999663000926,0.00012799999967683107,131066,0.0,0.0
2024-04-03 00:00:00+00:00,0.00012799999967683107,0.00013800000306218863,0.00011999999696854502,0.00012099999730708078,142736,0.0,0.0
2024-04-04 00:00:00+00:00,0.00012099999730708078,0.00015100000018719584,0.00012099999730708078,0.0001449999981559813,143003,0.0,0.0
2024-04-05 00:00:00+00:00,0.0001449999981559813,0.00014600000577047467,0.00010900000052060932,0.00011500000255182385,110459,0.0,0.0
2024-04-06 00:00:00+00:00,0.00011500000255182385,0.00011800000356743112,8.800000068731606e-05,9.500000305706635e-05,131741,0.0,0.0
2024-04-07 00:00:00+00:00,9.500000305706635e-05,0.00010399999882793054,8.600000001024455e-05,0.00010099999781232327,179174,0.0,0.0
2024-04-08 00:00:00+00:00,0.00010099999781232327,0.00010099999781232327,9.200000204145908e-05,9.200000204145908e-05,146658,0.0,0.0
2024-04-09 00:00:00+00:00,9.200000204145908e-05,9.200000204145908e-05,3.7999998312443495e-05,6.199999916134402e-05,109729,0.0,0.0
2024-04-10 00:00:00+00:00,6.199999916134402e-05,0.00012599999899975955,5.700000110664405e-05,6.199999916134402e-05,151283,0.0,0.0
2024-04-11 00:00:00+00:00,6.199999916134402e-05,6.70000008540228e-05,5.900000178371556e-05,6.199999916134402e-05,114158,0.0,0.0
2024-04-12 00:00:00+00:00,6.199999916134402e-05,6.500000017695129e-05,5.700000110664405e-05,5.8000001445179805e-05,131090,0.0,0.0
2024-04-13 00:00:00+00:00,5.8000001445179805e-05,5.999999848427251e-05,3.9999998989515007e-05,4.8999998398358e-05,78281,0.0,0.0
2024-04-14 00:00:00+00:00,4.8999998398358e-05,5.0999999075429514e-05,4.099999932805076e-05,4.70000013592653e-05,144736,0.0,0.0
2024-04-15 00:00:00+00:00,4.70000013592653e-05,5.500000042957254e-05,4.3000000005122274e-05,4.8999998398358e-05,106845,0.0,0.0
2024-04-16 00:00:00+00:00,4.8999998398358e-05,0.0001049999991664663,2.700000004551839e-05,9.300000237999484e-05,124554,0.0,0.0
2024-04-17 00:00:00+00:00,9.40000027185306e-05,0.00010099999781232327,2.499999936844688e-05,4.5000000682193786e-05,6969,0.0,0.0
2024-04-18 00:00:00+00:00,4.5000000682193786e-05,4.999999873689376e-05,4.400000034365803e-05,4.999999873689376e-05,1077,0.0,0.0
2024-04-19 00:00:00+00:00,4.999999873689376e-05,5.2999999752501026e-05,4.600000102072954e-05,5.199999941396527e-05,285,0.0,0.0
2024-04-20 00:00:00+00:00,5.199999941396527e-05,5.900000178371556e-05,4.70000013592653e-05,5.8000001445179805e-05,2770,0.0,0.0
2024-04-21 00:00:00+00:00,5.8000001445179805e-05,5.900000178371556e-05,5.700000110664405e-05,5.700000110664405e-05,60,0.0,0.0
2024-04-22 00:00:00+00:00,5.700000110664405e-05,6.399999983841553e-05,5.700000110664405e-05,6.399999983841553e-05,1711,0.0,0.0
2024-04-23 00:00:00+00:00,6.399999983841553e-05,0.00012099999730708078,5.6000000768108293e-05,5.8000001445179805e-05,2220,0.0,0.0
2024-04-24 00:00:00+00:00,5.400000009103678e-05,5.900000178371556e-05,4.8000001697801054e-05,5.400000009103678e-05,2374,0.0,0.0
2024-04-25 00:00:00+00:00,5.400000009103678e-05,5.400000009103678e-05,4.999999873689376e-05,4.999999873689376e-05,245,0.0,0.0
