,K,Alpha,Tau,MSE
133,12,1250,0.3,0.015408141407313345
134,12,750,0.1,0.015986050867063673
135,14,250,0.05,0.017011079353821987
136,11,750,0.15,0.01785421682292859
137,15,250,0.05,0.023174365762214558
138,15,1500,0.25,0.02406399397942883
139,13,1250,0.3,0.024192209108191424
140,6,250,0.1,0.024453215615521155
141,15,750,0.1,0.025603462268170948
142,12,1000,0.2,0.02610887903308344
143,14,1250,0.2,0.027197211927714383
144,15,1250,0.2,0.032953383877465665
145,14,1250,0.15,0.03314945660449268
146,15,1750,0.3,0.03502547360073667
147,14,1500,0.2,0.042798221553559244
148,12,1500,0.3,0.04985886083599104
149,11,500,0.05,0.05294831165996778
150,10,500,0.05,0.05502185691624349
151,15,1250,0.15,0.05534583048503332
152,9,500,0.15,0.0641817142323757
153,9,500,0.25,0.06570490525180632
154,12,1250,0.25,0.06591958483503275
155,13,1250,0.25,0.06719844264186817
156,10,750,0.3,0.06764189887676651
157,8,500,0.3,0.07048904679750921
158,14,1000,0.05,0.07389842999639229
159,13,1500,0.3,0.07849872204883189
160,15,1500,0.05,0.08006138762973763
161,15,1500,0.2,0.08065211451904393
162,15,1250,0.1,0.0811151063750631
163,15,1500,0.15,0.08628609936592663
164,15,1750,0.25,0.09608853041548349
165,15,1250,0.05,0.10302110341814665
166,15,1000,0.05,0.10624440779593701
167,14,1500,0.3,0.10768980739031972
168,13,1000,0.15,0.11317202593137714
169,6,250,0.05,0.11555595500437936
170,13,1250,0.1,0.11882121679674389
171,10,1250,0.3,0.1190734701497604
172,11,750,0.1,0.11959047312707373
173,12,1500,0.25,0.12086863695940626
174,7,250,0.05,0.12173706582453163
175,12,1750,0.25,0.12211454519195762
176,15,250,0.0,0.12388892696173995
177,14,250,0.0,0.1314537306764085
178,13,1250,0.2,0.13191369685126686
179,13,1000,0.1,0.13513625297795134
180,13,250,0.0,0.14412760497293575
181,12,1000,0.1,0.14830147634428126
182,10,500,0.1,0.14934066988006076
183,8,500,0.2,0.1500013347430509
184,11,1000,0.1,0.15509591538293138
185,12,1250,0.2,0.1599210237963822
186,12,1000,0.15,0.1606575362863371
187,11,1000,0.15,0.16669304512773064
188,13,1000,0.05,0.1688893315908471
189,13,1250,0.15,0.1722329742299879
190,8,500,0.25,0.176903109533286
191,13,1500,0.15,0.1950747199112273
192,15,2000,0.25,0.20098313466292025
193,9,500,0.2,0.2013979451391441
194,12,250,0.0,0.2033284911259105
195,14,1750,0.3,0.21487684611466404
196,13,1750,0.3,0.21813905018162819
197,7,500,0.3,0.21836660118369663
198,9,750,0.3,0.22388046223688934
199,10,1250,0.25,0.2249913038840448
200,15,1750,0.2,0.23631360975464816
201,11,250,0.0,0.23927830665540975
202,13,2000,0.2,0.26009818023994685
203,13,2250,0.25,0.2663510950043641
204,9,750,0.1,0.26803450358280334
205,7,500,0.2,0.27098689007813337
206,11,1250,0.15,0.27226027860257385
207,14,1500,0.1,0.3105826903385465
208,15,1750,0.15,0.3115097853402225
209,15,1750,0.1,0.31272655118289466
210,14,1250,0.1,0.3284159691117008
211,15,500,0.0,0.3297930684287654
212,14,1500,0.25,0.3359709416125447
213,13,2250,0.2,0.33778462818765637
214,10,750,0.2,0.34794783768557097
215,15,1500,0.1,0.3692180809088909
216,14,1750,0.15,0.37231394971508663
217,14,500,0.0,0.37961319454460624
218,10,750,0.25,0.393455277108782
219,10,250,0.0,0.3969313860684868
220,10,750,0.1,0.40351987244613513
221,13,2000,0.3,0.40710463965304344
222,6,500,0.3,0.41206938152006234
223,15,2000,0.3,0.4163583710498015
224,8,750,0.3,0.4194785318527671
225,8,500,0.05,0.4240718124134075
226,14,1750,0.1,0.456915747017452
227,9,750,0.25,0.4728347900898088
228,15,3500,0.3,0.48146654171623726
229,13,500,0.0,0.48442567225196687
230,7,500,0.15,0.4856170053001274
231,11,1250,0.1,0.4868172939999523
232,11,1500,0.2,0.48753723106847535
233,12,1250,0.15,0.5105480914466161
234,9,750,0.15,0.5217205575128084
235,9,500,0.1,0.5231591531484189
236,15,2000,0.15,0.5260974262763406
237,14,2500,0.3,0.5396381886990268
238,12,750,0.05,0.5689849154187223
239,9,500,0.05,0.5753945485324432
240,11,1000,0.3,0.5755968036767327
241,15,2000,0.2,0.5811687379497247
242,11,1000,0.2,0.5822045804546849
243,13,1500,0.1,0.5865005268530945
244,15,750,0.0,0.5866783733017267
245,13,1500,0.25,0.5946560592888555
246,14,2250,0.3,0.6359254211194435
247,13,1500,0.2,0.6433453832056952
248,8,500,0.1,0.6561440478631908
249,12,500,0.0,0.6630724402180044
250,14,1500,0.15,0.6670161565660242
251,13,1500,0.05,0.6723834004091387
252,7,500,0.1,0.6924277158461718
253,9,250,0.0,0.7061319262848448
254,15,2250,0.3,0.7076079373321529
255,11,1750,0.25,0.7101261793814739
256,15,2000,0.1,0.7155017618215868
257,15,1750,0.05,0.7169785002595555
258,10,750,0.15,0.71705120709372
259,11,1250,0.05,0.733820055470374
260,13,2000,0.1,0.7351534749118956
261,12,2250,0.3,0.7447272709295729
262,11,1750,0.3,0.7462009724480336
263,14,2250,0.2,0.7521159164958614
264,7,500,0.05,0.7523290315718171
265,12,2250,0.25,0.7748444275224081
266,6,500,0.25,0.7764681475312017
267,13,2500,0.3,0.7811294725744728
268,13,1750,0.05,0.7864917341185664
269,15,2250,0.15,0.8058605588298425
270,10,1000,0.2,0.8129835403800078
271,14,2000,0.25,0.8195972303166542
272,11,1000,0.25,0.8217467361847594
273,10,1000,0.3,0.8419657230761319
274,8,1000,0.25,0.8434496018895097
275,13,1250,0.05,0.8461254295407874
276,12,1250,0.1,0.8461319835113561
277,14,2000,0.2,0.8481168200709092
278,10,1000,0.15,0.8505026672166179
279,7,750,0.2,0.8548213207239274
280,12,2500,0.15,0.8640207912585598
281,9,1000,0.3,0.875867017529692
282,11,750,0.05,0.889838158244471
283,14,750,0.0,0.8968732239360215
284,9,1000,0.2,0.8998786386412876
285,13,1750,0.1,0.9097518393914809
286,7,500,0.25,0.9128507159672068
287,10,750,0.05,0.9197738471902666
288,15,2250,0.1,0.9452949119347508
289,15,1000,0.0,0.947004240215006
290,15,4500,0.15,0.9619142103680041
291,12,1500,0.2,0.9680140065817645
292,9,1250,0.25,0.9707628712126095
293,10,1000,0.25,0.9852762504376141
294,6,750,0.1,0.9904804024249859
295,12,2000,0.3,0.9997880903994655
296,10,1500,0.25,1.0061601207212252
297,13,750,0.0,1.0147185385335906
298,9,750,0.2,1.015954299274015
299,12,1500,0.05,1.0336417606403285
300,14,1500,0.05,1.0421417869665768
301,15,5000,0.25,1.047463968994459
302,11,1750,0.15,1.0529276417342368
303,13,2750,0.1,1.059491814486452
304,8,250,0.0,1.0812045178637606
305,8,500,0.15,1.0992079481126193
306,14,3000,0.25,1.1038243663907326
307,11,500,0.0,1.1039631063153448
308,14,2250,0.1,1.1084507801283028
309,14,2750,0.3,1.122456825152655
310,14,2000,0.3,1.128978970365519
311,13,2000,0.05,1.1399055393866062
312,11,1250,0.3,1.1609665737803498
313,15,2750,0.3,1.17738304438086
314,12,2500,0.3,1.19675437185774
315,14,2750,0.25,1.2036990918174926
316,12,1000,0.05,1.204688258234351
317,14,1250,0.05,1.2150172077034103
318,13,2000,0.25,1.2196735013423818
319,14,1750,0.2,1.2573706634618216
320,12,2750,0.25,1.2588772913306667
321,15,5000,0.15,1.2672397632991057
322,11,1000,0.05,1.2794341784217305
323,11,1500,0.1,1.2848877373723533
324,12,1750,0.2,1.2911656602011583
325,14,1750,0.25,1.3137617444302039
326,12,1500,0.15,1.3154770544460732
327,12,1750,0.1,1.3233720336603059
328,13,1750,0.15,1.3238663228625884
329,14,2500,0.15,1.3299895706865592
330,14,2250,0.15,1.358698938600207
331,10,1250,0.2,1.36356704158711
332,10,2250,0.3,1.3828006277250102
333,13,1750,0.25,1.3853992297518907
334,10,1500,0.3,1.3935317362238926
335,12,2750,0.2,1.393849806943994
336,9,1000,0.1,1.3942550734378834
337,13,2250,0.15,1.4007487030032648
338,9,750,0.05,1.4027944729078425
339,11,1250,0.25,1.4064686521560157
340,13,2750,0.3,1.416681732685963
341,12,2250,0.2,1.422610391844761
342,10,1250,0.15,1.432041401710043
343,14,2000,0.05,1.4377007904196066
344,12,1750,0.05,1.4445755324006966
345,10,500,0.0,1.461664482717741
346,15,2500,0.3,1.4650716887825819
347,13,2000,0.15,1.4708097181071524
348,15,2500,0.05,1.5018166889937272
349,8,750,0.05,1.514162137454721
350,13,1750,0.2,1.52062279975064
351,9,1250,0.3,1.5289761537868234
352,15,2750,0.25,1.529963650979629
353,8,1250,0.25,1.5423786630883871
354,11,1500,0.15,1.5494515996016682
355,12,2250,0.1,1.5495544581977352
356,8,750,0.1,1.5509806651995872
357,15,2500,0.25,1.5533003707538378
358,14,2250,0.05,1.5546108376466692
359,15,3500,0.05,1.5577716696264998
360,15,2250,0.05,1.5635623441135715
361,14,1000,0.0,1.56364597418534
362,4,250,0.25,1.5838120704331096
363,14,2250,0.25,1.6077501799037588
364,15,2750,0.2,1.6087201013119485
365,12,2000,0.2,1.6133544243250613
366,8,750,0.25,1.6178659495512948
367,8,750,0.15,1.61930824657486
368,7,750,0.3,1.623883982046453
369,10,1000,0.05,1.6534192359612883
370,4,250,0.2,1.6662208952635833
371,15,2500,0.2,1.6736330124309204
372,15,3250,0.1,1.675640178164862
373,12,750,0.0,1.6777748918223456
374,4,250,0.3,1.6902421958077314
375,12,1500,0.1,1.70859672881428
376,11,2250,0.2,1.708673960914134
377,13,2500,0.1,1.7379593064498409
378,15,2250,0.25,1.7455494174790138
379,8,750,0.2,1.759275993020492
380,12,2000,0.05,1.7652995594539664
381,14,2750,0.1,1.7683273681704508
382,12,1750,0.15,1.7891445020151766
383,9,1000,0.05,1.7970755022984817
384,12,1250,0.05,1.8087749237144397
385,10,1000,0.1,1.8090571829949542
386,14,3250,0.05,1.8172377624970548
387,15,3750,0.05,1.8199479450435636
388,11,1250,0.2,1.8300766390607075
389,7,250,0.0,1.8540102169101045
390,10,1750,0.3,1.8678535712828475
391,15,3000,0.25,1.8741930962247912
392,7,1000,0.2,1.8914270711879972
393,14,3000,0.05,1.9100494340657195
394,12,2000,0.15,1.9424739814480552
395,15,3750,0.3,1.9562763315646623
396,14,2500,0.25,1.9566471373600438
397,15,2000,0.05,1.9650533407246935
398,13,2500,0.2,1.9655653995504145
399,5,250,0.3,1.9824045427980714
400,12,2000,0.25,1.983718291972086
401,11,1500,0.05,1.9879415753087233
402,5,250,0.25,1.9949314318020974
403,13,1000,0.0,2.0217639057033385
404,9,1000,0.25,2.0250097177931936
405,14,3500,0.2,2.0261599114828615
406,15,3500,0.15,2.0326041259131906
407,15,2500,0.15,2.0374885508493956
408,15,3500,0.25,2.0526895333847603
409,13,2500,0.25,2.0555927502458107
410,4,250,0.1,2.0576419242476023
411,15,3250,0.3,2.071311235138844
412,6,500,0.15,2.0719409827257866
413,10,1500,0.15,2.0781254819137063
414,14,3000,0.3,2.1138154962029034
415,11,2000,0.15,2.1161236042893337
416,10,1250,0.1,2.116501413246569
417,14,1750,0.05,2.1200570592415313
418,5,250,0.15,2.124551611446633
419,13,2250,0.3,2.1291595139585855
420,13,2750,0.2,2.1331540258174315
421,10,1750,0.2,2.13442543682573
422,11,750,0.0,2.1374526462160905
423,14,3000,0.1,2.1472813182837904
424,15,1250,0.0,2.179844931408636
425,6,750,0.05,2.1820692953631675
426,15,5500,0.15,2.1972638527021267
427,14,3000,0.2,2.2060393944936085
428,6,500,0.2,2.2111248052602193
429,13,2250,0.1,2.221896526488481
430,9,500,0.0,2.2400483859493256
431,13,3500,0.3,2.2568349722353362
432,11,1750,0.2,2.2626540299170252
433,15,3750,0.15,2.271246854646397
434,14,2750,0.15,2.3208715739074357
435,13,3000,0.3,2.3275400722120976
436,15,4000,0.2,2.3373028714308015
437,11,1500,0.3,2.342246375711051
438,15,5000,0.1,2.3733436646583623
439,14,4000,0.25,2.4245804001462004
440,14,4250,0.2,2.439362058083665
441,14,3250,0.25,2.4445095391690734
442,11,2250,0.25,2.450070071172011
443,14,1250,0.0,2.477982659998501
444,13,3250,0.1,2.4825438992092113
445,5,500,0.2,2.4846361584552707
446,15,2500,0.1,2.498095422034687
447,11,1500,0.25,2.51218262413707
448,14,3250,0.3,2.5312542171441983
449,14,4250,0.15,2.5330082557232236
450,15,4750,0.2,2.5417110545981454
451,9,1250,0.15,2.5569434568149396
452,9,1000,0.15,2.5890815352300836
453,11,2500,0.3,2.5922123737266802
454,14,3250,0.1,2.6082362733857574
455,12,1000,0.0,2.609840752545515
456,12,1750,0.3,2.623410191750668
457,15,3000,0.1,2.642980363810558
458,6,250,0.0,2.6548617450974867
459,14,2000,0.1,2.6589942090946272
460,15,3000,0.2,2.6664651413271856
461,13,2750,0.25,2.6824652157468254
462,13,3000,0.25,2.6992896333273815
463,11,2250,0.3,2.7242824187351657
464,14,3500,0.1,2.751246996492877
465,13,3250,0.05,2.7882699338156476
466,10,750,0.0,2.8035993087426228
467,13,3250,0.2,2.811710268199957
468,10,1500,0.1,2.826502792338349
469,15,4500,0.1,2.8293987343783504
470,12,3250,0.2,2.8682252823120042
471,15,5750,0.15,2.871027807700738
472,15,3000,0.15,2.8798607817061903
473,9,1250,0.2,2.8828773514761616
474,12,3000,0.2,2.888339512261204
475,10,1250,0.05,2.8902301142831766
476,7,750,0.25,2.90027339477846
477,15,1500,0.0,2.927120077014498
478,14,2750,0.2,2.9358677345455346
479,9,2000,0.2,2.954119210895267
480,14,3500,0.15,2.9548235006081396
481,15,4000,0.15,2.9581243245064104
482,14,4500,0.25,2.982268160215701
483,14,3250,0.15,2.990943880135268
484,8,1000,0.3,3.029284998778739
485,11,2000,0.1,3.0444718741990866
486,11,2000,0.25,3.0757479870318374
487,12,2750,0.15,3.1165706647866447
488,14,1500,0.0,3.1212446297787375
489,15,3250,0.15,3.144711457484691
490,14,2500,0.1,3.1458953056830743
491,15,4750,0.25,3.1566432988817534
492,15,4750,0.15,3.1781129670081794
493,10,2000,0.3,3.1798996271598465
494,13,3500,0.15,3.188589141002309
495,6,750,0.25,3.200087838760519
496,13,1250,0.0,3.2011034466255732
497,8,1000,0.2,3.238838925943322
498,15,3500,0.1,3.2522136475421584
499,5,250,0.05,3.2524955644717495
500,11,1000,0.0,3.254486831243889
501,12,2250,0.15,3.2594186276414288
502,14,3500,0.3,3.2843108342494802
503,15,3750,0.25,3.2848952565683893
504,11,2000,0.3,3.29601997931073
505,9,1500,0.25,3.381363946804698
506,13,2250,0.05,3.3908558572597896
507,10,2250,0.15,3.4102571832190414
508,14,4000,0.15,3.445910840275151
509,13,2500,0.15,3.4552620879278937
510,15,5000,0.3,3.46287516650727
511,10,2000,0.2,3.4881631924115095
512,15,1750,0.0,3.5069660547179526
513,13,3000,0.2,3.5072184600180547
514,10,2000,0.25,3.55116818481126
515,15,4000,0.25,3.5615727895201745
516,13,3250,0.3,3.5780787482126812
517,10,1500,0.2,3.5957195104395963
518,12,3500,0.25,3.6324095054447176
519,11,1750,0.1,3.6547727254213944
520,12,2750,0.3,3.6774132456383524
521,13,4250,0.25,3.6820870352589172
522,10,1750,0.15,3.6863025757322747
523,9,1250,0.05,3.694715394482669
524,15,5750,0.3,3.7003548041782834
525,11,1750,0.05,3.701060563223082
526,10,1750,0.1,3.7017168982844124
527,14,4500,0.2,3.703603167980928
528,14,3750,0.3,3.728609154508078
529,12,2250,0.05,3.7320140004776223
530,14,3500,0.25,3.771563779448933
531,14,2750,0.05,3.7761621365901292
532,14,3750,0.25,3.7815467816467505
533,15,5250,0.1,3.785432572793017
534,9,1750,0.25,3.8158134086537556
535,12,2000,0.1,3.8178607785020775
536,12,2750,0.1,3.8283006160236384
537,12,2500,0.1,3.8389845486522693
538,15,2750,0.15,3.8906919388508534
539,10,2000,0.15,3.900331753363937
540,5,500,0.25,3.9057578229273067
541,14,3250,0.2,3.9136681951917205
542,8,500,0.0,3.928233012568707
543,15,3000,0.3,3.956361000662672
544,11,2250,0.15,3.9723749885059494
545,13,4000,0.3,3.9892942273002348
546,15,3250,0.25,4.001620349575963
547,12,3250,0.15,4.0091320248738604
548,9,1500,0.3,4.023172523280087
549,15,6250,0.1,4.049975762732753
550,14,4000,0.3,4.0594339338091805
551,14,3750,0.2,4.076749008965325
552,12,2750,0.05,4.101348106840046
553,12,2500,0.25,4.122161800676975
554,13,3250,0.25,4.12623594487775
555,8,1000,0.05,4.155680194070581
556,13,2750,0.15,4.166453559832756
557,15,6500,0.3,4.178498721123915
558,14,2000,0.15,4.179858317307155
559,11,2750,0.3,4.186130598385042
560,15,3750,0.1,4.1941169406306695
561,15,3750,0.2,4.206831977817554
562,11,2750,0.05,4.215867638454086
563,9,750,0.0,4.227505466353533
564,15,2750,0.1,4.241860940609235
565,9,1500,0.1,4.28511873701354
566,15,4750,0.3,4.294503194730341
567,12,2500,0.2,4.2946523343367895
568,14,5000,0.3,4.299596208725269
569,4,250,0.15,4.304643384132259
570,5,500,0.15,4.3090319967789865
571,11,2000,0.2,4.34558454616866
572,14,4750,0.1,4.358428953235265
573,7,750,0.15,4.369833855941645
574,11,2250,0.1,4.381970126344003
575,8,1250,0.3,4.400857177561866
576,14,3750,0.15,4.424466290708006
577,13,3000,0.05,4.442308263185096
578,8,1250,0.2,4.459754254641811
579,14,4000,0.1,4.4684971494113315
580,9,1250,0.1,4.468598480679663
581,15,6000,0.3,4.498141879545566
582,15,4250,0.1,4.515654645014419
583,15,2250,0.2,4.532743597473205
584,10,2250,0.25,4.532977092099511
585,11,3000,0.3,4.5331928240291335
586,15,5500,0.1,4.566507807487896
587,15,3250,0.2,4.608885918698907
588,15,2750,0.05,4.61465953531991
589,11,2750,0.25,4.616567543260044
590,8,1500,0.25,4.63392619551021
591,12,3750,0.3,4.6402767712387725
592,9,1500,0.2,4.651359612018858
593,15,4000,0.05,4.676725250399221
594,9,2250,0.25,4.68138948865731
595,15,6250,0.15,4.686226870751508
596,8,1250,0.15,4.6908505133225695
597,15,6500,0.15,4.73583498379697
598,14,3000,0.15,4.749289178122395
599,15,7500,0.1,4.762754937790098
600,14,5000,0.15,4.771735456553593
601,9,2000,0.1,4.773100566779499
602,9,1500,0.15,4.7755497939080875
603,13,2500,0.05,4.799249873692491
604,5,750,0.25,4.876047797863561
605,14,3750,0.05,4.879301592582579
606,13,3500,0.25,4.885414380147665
607,9,1750,0.2,4.900123723836376
608,12,4250,0.3,4.900617258189898
609,15,3500,0.2,4.901719913707651
610,14,2500,0.05,4.909967574673127
611,9,2000,0.25,4.922438641800204
612,14,2500,0.2,4.924297594135548
613,10,1000,0.0,4.935970855676659
614,11,2750,0.1,4.94812580387457
615,14,6000,0.25,4.95988093387787
616,14,5750,0.3,5.016536695921388
617,12,3250,0.3,5.041839720496324
618,15,5250,0.05,5.045313705085429
619,14,5000,0.25,5.064179904141458
620,15,4750,0.1,5.089578489969732
621,12,3000,0.15,5.181933366965136
622,13,3000,0.15,5.207795316600395
623,8,1000,0.15,5.218847219779853
624,6,1000,0.3,5.23142658518577
625,14,4500,0.3,5.263798697859012
626,15,6250,0.3,5.272300883473241
627,13,3500,0.05,5.272611256304296
628,15,5250,0.3,5.28011532262795
629,6,750,0.3,5.29549963883972
630,14,6500,0.2,5.296304512206906
631,9,2250,0.05,5.2964566314919095
632,11,2500,0.05,5.297969835544589
633,15,3250,0.05,5.356323853760913
634,15,4750,0.05,5.366437721615446
635,13,4000,0.2,5.397280163394595
636,11,2250,0.05,5.403999808836619
637,14,5000,0.2,5.411034642747244
638,15,6000,0.1,5.423162696925727
639,15,5500,0.2,5.44505174674373
640,9,2250,0.15,5.448642682952799
641,15,4250,0.25,5.46736342357124
642,15,4500,0.2,5.4923377427803866
643,7,750,0.1,5.495987798205545
644,11,2500,0.15,5.5019315142604475
645,13,4250,0.05,5.503729511964862
646,10,2500,0.25,5.515336924014714
647,6,750,0.15,5.515810636984938
648,14,4250,0.05,5.516135546946333
649,12,3000,0.3,5.539706847207597
650,10,2250,0.1,5.5635758163546924
651,14,4750,0.3,5.5867279734357735
652,9,1750,0.3,5.598199563720892
653,7,1000,0.3,5.611019401016592
654,5,500,0.1,5.612482862450062
655,14,5250,0.2,5.6171651774570615
656,11,3000,0.25,5.618333662257725
657,5,250,0.1,5.621305338386427
658,15,6500,0.1,5.633154687213927
659,10,1500,0.05,5.661793622969474
660,15,4250,0.2,5.667807308444654
661,11,3250,0.3,5.678359696764846
662,15,5250,0.2,5.718473994116213
663,13,6000,0.3,5.758044835657472
664,14,5750,0.1,5.793753598142996
665,15,6750,0.1,5.79575806725296
666,15,5750,0.1,5.796765210727356
667,12,4000,0.25,5.815289664066229
668,13,5250,0.3,5.816414343147695
669,11,2500,0.25,5.851713306839074
670,15,5750,0.25,5.88359899530222
671,14,5250,0.15,5.919536006993685
672,15,4250,0.15,5.938651211403559
673,13,3000,0.1,5.95358696438519
674,13,3500,0.1,5.9907372044755505
675,15,4500,0.05,6.059855664133823
676,3,250,0.2,6.088267942460817
677,14,4250,0.3,6.1242243427803915
678,11,2500,0.1,6.167539576375878
679,13,3750,0.25,6.171287739069072
680,8,1750,0.3,6.174539014958982
681,14,6000,0.2,6.190694604398554
682,15,4250,0.05,6.1934631883792814
683,9,2500,0.3,6.202274558483689
684,15,5000,0.05,6.267255069753907
685,15,6250,0.2,6.291297467886776
686,13,4500,0.25,6.3204477714182845
687,10,2250,0.05,6.327246319782484
688,9,1750,0.15,6.332268888000867
689,14,7500,0.3,6.396913056509473
690,11,2750,0.2,6.425500774938831
691,13,3500,0.2,6.4286284255019215
692,13,2750,0.05,6.439068148687455
693,9,2500,0.05,6.452410314174294
694,14,5500,0.3,6.472306644999369
695,14,3500,0.05,6.502082182948079
696,14,5250,0.1,6.517722431567817
697,12,4250,0.2,6.536490387241108
698,8,1500,0.15,6.546779671403229
699,15,3000,0.05,6.547962831652764
700,14,4750,0.2,6.554390413366567
701,3,250,0.15,6.5817872985982815
702,13,4250,0.2,6.582059930214452
703,15,6000,0.15,6.608335590139228
704,6,1000,0.15,6.644083270530557
705,12,3000,0.25,6.650752777580908
706,9,1750,0.1,6.6883797600585835
707,12,3500,0.2,6.6939722113658675
708,12,4500,0.3,6.712316332237633
709,14,4250,0.25,6.748044998120727
710,14,5750,0.25,6.756391907265502
711,12,3250,0.25,6.769287513261901
712,15,5500,0.3,6.785748726924327
713,14,6250,0.3,6.7914078287817965
714,10,1750,0.25,6.806950374660578
715,5,750,0.3,6.821410318510048
716,12,2500,0.05,6.828920455943008
717,11,2000,0.05,6.829076065584169
718,15,7250,0.15,6.864300088842043
719,10,3000,0.1,6.871566735619168
