TIMESTAMP,FAME19886_OPEN_PRICE_USD,FAME19886_HIGH_PRICE_USD,FAME19886_LOW_PRICE_USD,FAME19886_CLOSE_PRICE_USD,FAME19886_VOLUME_USD,FAME19886_DIVIDENDS_USD,FAME19886_STOCK_SPLITS_USD
2022-05-03 00:00:00+00:00,0.32996198534965515,0.3826490044593811,0.2993679940700531,0.3038389980792999,15441797,0.0,0.0
2022-05-04 00:00:00+00:00,0.30447301268577576,0.3485049903392792,0.3023569881916046,0.3479959964752197,8851664,0.0,0.0
2022-05-05 00:00:00+00:00,0.34745898842811584,0.3882350027561188,0.30500999093055725,0.31973201036453247,11521208,0.0,0.0
2022-05-06 00:00:00+00:00,0.3202059864997864,0.3214310109615326,0.26570600271224976,0.2769260108470917,9474294,0.0,0.0
2022-05-07 00:00:00+00:00,0.2769260108470917,0.2844789922237396,0.2664940059185028,0.26989299058914185,4892854,0.0,0.0
2022-05-08 00:00:00+00:00,0.26968100666999817,0.2767840027809143,0.26436299085617065,0.26461899280548096,5510030,0.0,0.0
2022-05-09 00:00:00+00:00,0.26459699869155884,0.2680859863758087,0.2456900030374527,0.2460239976644516,5933354,0.0,0.0
2022-05-10 00:00:00+00:00,0.24596799910068512,0.24596799910068512,0.15466800332069397,0.15919199585914612,7517930,0.0,0.0
2022-05-11 00:00:00+00:00,0.15911099314689636,0.18063199520111084,0.10299500077962875,0.10434199869632721,7954976,0.0,0.0
2022-05-12 00:00:00+00:00,0.10428600013256073,0.10470700263977051,0.06579100340604782,0.07851199805736542,4087250,0.0,0.0
2022-05-13 00:00:00+00:00,0.07858499884605408,0.13173699378967285,0.07858499884605408,0.10078000277280807,4880153,0.0,0.0
2022-05-14 00:00:00+00:00,0.10051900148391724,0.10780899971723557,0.0758569985628128,0.08810199797153473,2828504,0.0,0.0
2022-05-15 00:00:00+00:00,0.08810099959373474,0.11666099727153778,0.07650099694728851,0.11013399809598923,3734761,0.0,0.0
2022-05-16 00:00:00+00:00,0.10993099957704544,0.11149699985980988,0.09404599666595459,0.09421999752521515,2058899,0.0,0.0
2022-05-17 00:00:00+00:00,0.09421999752521515,0.10290700197219849,0.09002800285816193,0.09312000125646591,1454935,0.0,0.0
2022-05-18 00:00:00+00:00,0.09299600124359131,0.09961699694395065,0.08069299906492233,0.08069299906492233,1261569,0.0,0.0
2022-05-19 00:00:00+00:00,0.08123400062322617,0.08670700341463089,0.08006799966096878,0.08286800235509872,1007139,0.0,0.0
2022-05-20 00:00:00+00:00,0.08286400139331818,0.08404699712991714,0.07265499979257584,0.07368600368499756,911360,0.0,0.0
2022-05-21 00:00:00+00:00,0.07390700280666351,0.07424800097942352,0.069132000207901,0.0713530033826828,680813,0.0,0.0
2022-05-22 00:00:00+00:00,0.0713530033826828,0.0713530033826828,0.0660960003733635,0.06740699708461761,695722,0.0,0.0
2022-05-23 00:00:00+00:00,0.0674000009894371,0.07112500071525574,0.06185000017285347,0.06198100000619888,1365372,0.0,0.0
2022-05-24 00:00:00+00:00,0.06198100000619888,0.06719899922609329,0.06148200109601021,0.06624399870634079,1388530,0.0,0.0
2022-05-25 00:00:00+00:00,0.06618600338697433,0.08613599836826324,0.06614600121974945,0.06652499735355377,3242580,0.0,0.0
