TIMESTAMP,BOBUKI_OPEN_PRICE_USD,BOBUKI_HIGH_PRICE_USD,BOBUKI_LOW_PRICE_USD,BOBUKI_CLOSE_PRICE_USD,BOBUKI_VOLUME_USD,BOBUKI_DIVIDENDS_USD,BOBUKI_STOCK_SPLITS_USD
2024-05-14 00:00:00+00:00,0.0024649999104440212,0.0026730000972747803,0.0010209999745711684,0.00133500003721565,842560,0.0,0.0
2024-05-15 00:00:00+00:00,0.0013310000067576766,0.0034650000743567944,0.0012359999818727374,0.002788000041618943,1403968,0.0,0.0
2024-05-16 00:00:00+00:00,0.0032480000518262386,0.0036520001012831926,0.0017369999550282955,0.00215999991632998,1777969,0.0,0.0
2024-05-17 00:00:00+00:00,0.002205000026151538,0.002346999943256378,0.0012080000014975667,0.001918999943882227,834006,0.0,0.0
2024-05-18 00:00:00+00:00,0.001664999988861382,0.0017579999985173345,0.0011729999678209424,0.0012550000101327896,531847,0.0,0.0
2024-05-19 00:00:00+00:00,0.0012540000025182962,0.0013620000099763274,0.0007820000173524022,0.0008200000156648457,363762,0.0,0.0
2024-05-20 00:00:00+00:00,0.0007789999945089221,0.001003999961540103,0.0007750000222586095,0.0008529999759048223,217027,0.0,0.0
2024-05-21 00:00:00+00:00,0.0008559999987483025,0.0009480000007897615,0.0007900000200606883,0.0008299999753944576,184482,0.0,0.0
2024-05-22 00:00:00+00:00,0.0008299999753944576,0.0008929999894462526,0.0006230000290088356,0.0006350000039674342,164153,0.0,0.0
2024-05-23 00:00:00+00:00,0.0006350000039674342,0.0007280000136233866,0.0006309999735094607,0.0006559999892488122,123399,0.0,0.0
2024-05-24 00:00:00+00:00,0.0006539999740198255,0.0006549999816343188,0.000539999979082495,0.0005450000171549618,69183,0.0,0.0
2024-05-25 00:00:00+00:00,0.0005450000171549618,0.0005460000247694552,0.0004330000083427876,0.00044800000614486635,63795,0.0,0.0
2024-05-26 00:00:00+00:00,0.0004490000137593597,0.0004780000017490238,0.00041700000292621553,0.00042100000428035855,75526,0.0,0.0
2024-05-27 00:00:00+00:00,0.0004220000118948519,0.0004560000088531524,0.00021100000594742596,0.00023499999952036887,157587,0.0,0.0
2024-05-28 00:00:00+00:00,0.00023299999884329736,0.0002390000008745119,0.00022000000171829015,0.00023200000578071922,21176,0.0,0.0
2024-05-29 00:00:00+00:00,0.00023700000019744039,0.00024399999529123306,0.00022600000374950469,0.00024199999461416155,14219,0.0,0.0
2024-05-30 00:00:00+00:00,0.0002410000015515834,0.00024500000290572643,0.00022699999681208283,0.0002300000051036477,5624,0.0,0.0
2024-05-31 00:00:00+00:00,0.0002300000051036477,0.00024300000222865492,0.00021399999968707561,0.0002410000015515834,16500,0.0,0.0
2024-06-01 00:00:00+00:00,0.00023999999393709004,0.000295000005280599,0.00023999999393709004,0.00028300000121816993,16409,0.0,0.0
2024-06-02 00:00:00+00:00,0.00028300000121816993,0.00028300000121816993,0.00026199998683296144,0.00026500000967644155,7066,0.0,0.0
