TIMESTAMP,TODD33971_OPEN_PRICE_USD,TODD33971_HIGH_PRICE_USD,TODD33971_LOW_PRICE_USD,TODD33971_CLOSE_PRICE_USD,TODD33971_VOLUME_USD,TODD33971_DIVIDENDS_USD,TODD33971_STOCK_SPLITS_USD
2024-11-14 00:00:00+00:00,0.0020649998914450407,0.004488000180572271,0.001972000114619732,0.0028089999686926603,1412574,0.0,0.0
2024-11-15 00:00:00+00:00,0.0028069999534636736,0.004600999876856804,0.0028069999534636736,0.003237999975681305,883897,0.0,0.0
2024-11-16 00:00:00+00:00,0.0033499998971819878,0.0033859999384731054,0.001970000099390745,0.0021909999195486307,897049,0.0,0.0
2024-11-17 00:00:00+00:00,0.0021909999195486307,0.0025569999124854803,0.0014779999619349837,0.001541999983601272,524878,0.0,0.0
2024-11-18 00:00:00+00:00,0.0015460000140592456,0.0023240000009536743,0.001290000043809414,0.0014809999847784638,430249,0.0,0.0
2024-11-19 00:00:00+00:00,0.0014809999847784638,0.001576000009663403,0.0010679999832063913,0.0011309999972581863,310514,0.0,0.0
2024-11-20 00:00:00+00:00,0.0011309999972581863,0.0015190000412985682,0.000901999999769032,0.0011099999537691474,283924,0.0,0.0
2024-11-21 00:00:00+00:00,0.0011099999537691474,0.0020490000024437904,0.001032999949529767,0.0020200000144541264,414173,0.0,0.0
2024-11-22 00:00:00+00:00,0.0020200000144541264,0.0020989999175071716,0.0012069999938830733,0.0012410000199452043,226182,0.0,0.0
2024-11-23 00:00:00+00:00,0.0012410000199452043,0.0013370000524446368,0.0009379999828524888,0.0009720000089146197,180251,0.0,0.0
2024-11-24 00:00:00+00:00,0.0009730000165291131,0.001230000052601099,0.0008769999840296805,0.0010600000387057662,119946,0.0,0.0
2024-11-25 00:00:00+00:00,0.0010600000387057662,0.001221999991685152,0.0008650000090710819,0.0008759999764151871,116543,0.0,0.0
2024-11-26 00:00:00+00:00,0.0008759999764151871,0.0009510000236332417,0.0007459999760612845,0.0007960000075399876,106110,0.0,0.0
2024-11-27 00:00:00+00:00,0.0007960000075399876,0.0008919999818317592,0.000598000013269484,0.0007200000109151006,142384,0.0,0.0
2024-11-28 00:00:00+00:00,0.0007200000109151006,0.0007280000136233866,0.0006019999855197966,0.0006880000000819564,61023,0.0,0.0
2024-11-29 00:00:00+00:00,0.0006880000000819564,0.0008280000183731318,0.0006210000137798488,0.0007689999765716493,93032,0.0,0.0
2024-11-30 00:00:00+00:00,0.0007689999765716493,0.0008870000019669533,0.0007019999902695417,0.0007089999853633344,72899,0.0,0.0
2024-12-01 00:00:00+00:00,0.0007089999853633344,0.0008689999813213944,0.0006699999794363976,0.0007600000244565308,60556,0.0,0.0
2024-12-02 00:00:00+00:00,0.0007600000244565308,0.0007600000244565308,0.0004419999895617366,0.0005440000095404685,88808,0.0,0.0
2024-12-03 00:00:00+00:00,0.0005440000095404685,0.0006329999887384474,0.0005029999883845448,0.0005300000193528831,54117,0.0,0.0
2024-12-04 00:00:00+00:00,0.0005300000193528831,0.0006040000007487833,0.0004330000083427876,0.0004330000083427876,105211,0.0,0.0
2024-12-05 00:00:00+00:00,0.0004330000083427876,0.0004820000031031668,0.0003859999997075647,0.0004189999890513718,48798,0.0,0.0
2024-12-06 00:00:00+00:00,0.0004079999926034361,0.0004490000137593597,0.0003699999942909926,0.0003870000073220581,36355,0.0,0.0
2024-12-07 00:00:00+00:00,0.0003870000073220581,0.0004360000020824373,0.00037200000951997936,0.0004239999980200082,23030,0.0,0.0
2024-12-08 00:00:00+00:00,0.00043200000072829425,0.0005089999758638442,0.00037900000461377203,0.0004309999931138009,48570,0.0,0.0
2024-12-09 00:00:00+00:00,0.0004309999931138009,0.00043399998685345054,0.00032699998700991273,0.0003319999959785491,26185,0.0,0.0
2024-12-10 00:00:00+00:00,0.0003319999959785491,0.00034500000765547156,0.0002840000088326633,0.00031999999191612005,34775,0.0,0.0
2024-12-11 00:00:00+00:00,0.00031999999191612005,0.0003859999997075647,0.00031999999191612005,0.0003659999929368496,27660,0.0,0.0
