TIMESTAMP,NXRA_OPEN_PRICE_USD,NXRA_HIGH_PRICE_USD,NXRA_LOW_PRICE_USD,NXRA_CLOSE_PRICE_USD,NXRA_VOLUME_USD,NXRA_DIVIDENDS_USD,NXRA_STOCK_SPLITS_USD
2023-03-08 00:00:00+00:00,0.05325800180435181,0.05787000060081482,0.048590999096632004,0.04867599904537201,2122566,0.0,0.0
2023-03-09 00:00:00+00:00,0.04868499934673309,0.05436699837446213,0.04640199989080429,0.046441998332738876,1276772,0.0,0.0
2023-03-10 00:00:00+00:00,0.04644099995493889,0.057043999433517456,0.04386499896645546,0.05220799893140793,1097476,0.0,0.0
2023-03-11 00:00:00+00:00,0.05222700163722038,0.05734099820256233,0.04696600139141083,0.052629999816417694,896375,0.0,0.0
2023-03-12 00:00:00+00:00,0.052556999027729034,0.06518299877643585,0.05171800032258034,0.0628340020775795,1204843,0.0,0.0
2023-03-13 00:00:00+00:00,0.0628490000963211,0.06386800110340118,0.05644800141453743,0.062146998941898346,1382754,0.0,0.0
2023-03-14 00:00:00+00:00,0.06216000020503998,0.08276300132274628,0.06202999874949455,0.07235100120306015,2228373,0.0,0.0
2023-03-15 00:00:00+00:00,0.07236900180578232,0.0766419991850853,0.06507600098848343,0.0707319974899292,1566927,0.0,0.0
2023-03-16 00:00:00+00:00,0.07071799784898758,0.07900600135326385,0.06583999842405319,0.06584300100803375,1155056,0.0,0.0
2023-03-17 00:00:00+00:00,0.06587500125169754,0.07803899794816971,0.06582999974489212,0.07680299878120422,1603307,0.0,0.0
2023-03-18 00:00:00+00:00,0.07681799679994583,0.08397900313138962,0.07137099653482437,0.07606799900531769,1552909,0.0,0.0
2023-03-19 00:00:00+00:00,0.07606799900531769,0.10764499753713608,0.07606600224971771,0.09141100198030472,3178729,0.0,0.0
2023-03-20 00:00:00+00:00,0.09141600131988525,0.09242500364780426,0.08088599890470505,0.08377300202846527,2060758,0.0,0.0
2023-03-21 00:00:00+00:00,0.08375400304794312,0.09998700022697449,0.07962899655103683,0.08830100297927856,1899612,0.0,0.0
2023-03-22 00:00:00+00:00,0.08831500262022018,0.09032200276851654,0.07584600150585175,0.07894899696111679,1525683,0.0,0.0
2023-03-23 00:00:00+00:00,0.0789399966597557,0.08117999881505966,0.07261499762535095,0.08064699918031693,1573657,0.0,0.0
2023-03-24 00:00:00+00:00,0.08064699918031693,0.0852150022983551,0.07083699852228165,0.07257299870252609,1340812,0.0,0.0
2023-03-25 00:00:00+00:00,0.07257799804210663,0.07386799901723862,0.0675870031118393,0.06893300265073776,1027751,0.0,0.0
2023-03-26 00:00:00+00:00,0.06894499808549881,0.07672899961471558,0.06893099844455719,0.07124900072813034,994540,0.0,0.0
2023-03-27 00:00:00+00:00,0.07126200199127197,0.07156900316476822,0.06400500237941742,0.06609299778938293,1189900,0.0,0.0
2023-03-28 00:00:00+00:00,0.06609299778938293,0.06664899736642838,0.05953200161457062,0.06523499637842178,1140229,0.0,0.0
2023-03-29 00:00:00+00:00,0.06523799896240234,0.07490099966526031,0.06439000368118286,0.06909000128507614,1228257,0.0,0.0
2023-03-30 00:00:00+00:00,0.06909199804067612,0.07013600319623947,0.062366001307964325,0.06562899798154831,1171689,0.0,0.0
2023-03-31 00:00:00+00:00,0.06561999768018723,0.0741569995880127,0.06561200320720673,0.06747499853372574,1247277,0.0,0.0
2023-04-01 00:00:00+00:00,0.0674780011177063,0.07218799740076065,0.06614500284194946,0.06730400025844574,1021418,0.0,0.0
2023-04-02 00:00:00+00:00,0.0701180025935173,0.07484400272369385,0.06326200067996979,0.06637100130319595,1105954,0.0,0.0
2023-04-03 00:00:00+00:00,0.06638599932193756,0.07004000246524811,0.062477998435497284,0.06532999873161316,1069581,0.0,0.0
2023-04-04 00:00:00+00:00,0.06532999873161316,0.0734269991517067,0.06092299893498421,0.06998399645090103,1232536,0.0,0.0
2023-04-05 00:00:00+00:00,0.06996600329875946,0.07261800020933151,0.06617800146341324,0.06774599850177765,1058500,0.0,0.0
2023-04-06 00:00:00+00:00,0.06775400042533875,0.07204999774694443,0.06324800103902817,0.06661199778318405,1039910,0.0,0.0
2023-04-07 00:00:00+00:00,0.06661300361156464,0.0680449977517128,0.06221200153231621,0.06231800094246864,850469,0.0,0.0
2023-04-08 00:00:00+00:00,0.06234399974346161,0.0674929991364479,0.06081800162792206,0.0672919973731041,965275,0.0,0.0
