TIMESTAMP,NEWB_OPEN_PRICE_USD,NEWB_HIGH_PRICE_USD,NEWB_LOW_PRICE_USD,NEWB_CLOSE_PRICE_USD,NEWB_VOLUME_USD,NEWB_DIVIDENDS_USD,NEWB_STOCK_SPLITS_USD
2021-07-13 00:00:00+00:00,293.0656433105469,294.478759765625,291.77685546875,292.46038818359375,817320,0.0,0.0
2021-07-14 00:00:00+00:00,292.5077819824219,300.0019226074219,284.8802185058594,298.6903076171875,702888,0.0,0.0
2021-07-15 00:00:00+00:00,298.9179382324219,306.5052490234375,295.94818115234375,298.7939453125,923256,0.0,0.0
2021-07-16 00:00:00+00:00,298.7267150878906,302.376220703125,291.87432861328125,291.97991943359375,853027,0.0,0.0
2021-07-17 00:00:00+00:00,291.96044921875,296.3417663574219,288.24102783203125,292.0878601074219,660512,0.0,0.0
2021-07-18 00:00:00+00:00,291.75616455078125,294.9751892089844,286.0294189453125,288.9539489746094,494122,0.0,0.0
2021-07-19 00:00:00+00:00,289.05926513671875,289.3255615234375,275.22393798828125,279.6265869140625,829364,0.0,0.0
2021-07-20 00:00:00+00:00,279.596923828125,280.1332702636719,259.04345703125,261.9344482421875,1299591,0.0,0.0
2021-07-21 00:00:00+00:00,261.8942565917969,277.4129638671875,259.8383483886719,267.13995361328125,1520629,0.0,0.0
2021-07-22 00:00:00+00:00,267.0857238769531,270.3401794433594,264.2461242675781,267.6002502441406,1177681,0.0,0.0
2021-07-23 00:00:00+00:00,267.54705810546875,270.7646179199219,258.7696838378906,267.8863830566406,591268,0.0,0.0
2021-07-24 00:00:00+00:00,268.0848083496094,271.98699951171875,256.82415771484375,259.791259765625,750051,0.0,0.0
2021-07-25 00:00:00+00:00,259.7589416503906,261.1144714355469,254.4042205810547,258.5853576660156,622505,0.0,0.0
2021-07-26 00:00:00+00:00,258.9012756347656,269.53125,252.8506317138672,253.7088623046875,693813,0.0,0.0
2021-07-27 00:00:00+00:00,253.64398193359375,266.3447265625,248.42440795898438,263.3406677246094,1140439,0.0,0.0
2021-07-28 00:00:00+00:00,263.660400390625,268.3538513183594,261.3719177246094,265.2030029296875,914638,0.0,0.0
2021-07-29 00:00:00+00:00,265.37298583984375,266.0,254.26332092285156,256.15771484375,690598,0.0,0.0
2021-07-30 00:00:00+00:00,256.154541015625,259.9713134765625,246.5218963623047,251.24256896972656,760741,0.0,0.0
2021-07-31 00:00:00+00:00,251.40235900878906,257.1455078125,249.2823486328125,256.4736633300781,756546,0.0,0.0
2021-08-01 00:00:00+00:00,256.52435302734375,260.1404724121094,252.267333984375,252.76193237304688,709057,0.0,0.0
2021-08-02 00:00:00+00:00,252.75747680664062,261.59735107421875,249.7700653076172,253.75570678710938,697702,0.0,0.0
2021-08-03 00:00:00+00:00,253.71397399902344,256.18450927734375,248.09754943847656,249.8328399658203,594699,0.0,0.0
2021-08-04 00:00:00+00:00,249.80441284179688,255.17308044433594,247.86279296875,253.5950164794922,539333,0.0,0.0
2021-08-05 00:00:00+00:00,253.60093688964844,255.94297790527344,247.2104034423828,250.29263305664062,882735,0.0,0.0
2021-08-06 00:00:00+00:00,250.2092742919922,256.8164978027344,247.63125610351562,253.02377319335938,867055,0.0,0.0
2021-08-07 00:00:00+00:00,253.1013641357422,259.9859619140625,252.8691864013672,259.251953125,569167,0.0,0.0
2021-08-08 00:00:00+00:00,259.14678955078125,259.86456298828125,250.01205444335938,251.08370971679688,521016,0.0,0.0
2021-08-09 00:00:00+00:00,250.98959350585938,257.6355895996094,248.59799194335938,256.2457275390625,517545,0.0,0.0
2021-08-10 00:00:00+00:00,256.17327880859375,263.2760925292969,253.1260223388672,260.2577209472656,600153,0.0,0.0
2021-08-11 00:00:00+00:00,260.2226867675781,272.93768310546875,260.04437255859375,266.51641845703125,630994,0.0,0.0
2021-08-12 00:00:00+00:00,266.52685546875,272.0677795410156,251.5487823486328,256.62225341796875,943967,0.0,0.0
2021-08-13 00:00:00+00:00,256.6787414550781,261.82568359375,254.37832641601562,259.2218322753906,988662,0.0,0.0
2021-08-14 00:00:00+00:00,259.4549560546875,264.299072265625,257.0738220214844,259.8699035644531,688356,0.0,0.0
2021-08-15 00:00:00+00:00,259.7821960449219,260.5821228027344,248.08123779296875,253.13446044921875,1207251,0.0,0.0
2021-08-16 00:00:00+00:00,253.47303771972656,255.05873107910156,216.69241333007812,217.39508056640625,2490469,0.0,0.0
2021-08-17 00:00:00+00:00,217.345947265625,229.88052368164062,215.10830688476562,218.30506896972656,2424227,0.0,0.0
2021-08-18 00:00:00+00:00,218.41864013671875,219.09048461914062,207.93923950195312,214.01333618164062,1466171,0.0,0.0
2021-08-19 00:00:00+00:00,213.79977416992188,223.16287231445312,210.08848571777344,223.02874755859375,1293797,0.0,0.0
2021-08-20 00:00:00+00:00,223.22509765625,247.0381622314453,221.8092041015625,245.7777557373047,1338145,0.0,0.0
2021-08-21 00:00:00+00:00,245.74859619140625,251.0724334716797,243.75997924804688,247.97401428222656,1241110,0.0,0.0
2021-08-22 00:00:00+00:00,247.94290161132812,252.4574737548828,243.7435302734375,249.32627868652344,1168657,0.0,0.0
2021-08-23 00:00:00+00:00,249.2872772216797,268.1104736328125,248.0355224609375,265.6300964355469,2704081,0.0,0.0
2021-08-24 00:00:00+00:00,265.6291809082031,266.1969299316406,241.24928283691406,244.7153778076172,2600873,0.0,0.0
2021-08-25 00:00:00+00:00,243.8739013671875,255.03659057617188,242.62301635742188,253.0711669921875,1646850,0.0,0.0
2021-08-26 00:00:00+00:00,252.98590087890625,257.60638427734375,239.78199768066406,242.36749267578125,1544400,0.0,0.0
2021-08-27 00:00:00+00:00,242.02284240722656,249.4842987060547,238.19200134277344,243.86770629882812,1241005,0.0,0.0
2021-08-28 00:00:00+00:00,243.86741638183594,246.1714630126953,242.04074096679688,243.26535034179688,777653,0.0,0.0
2021-08-29 00:00:00+00:00,243.2948455810547,245.5459747314453,237.57591247558594,238.41062927246094,362543,0.0,0.0
2021-08-30 00:00:00+00:00,238.3580780029297,238.71705627441406,228.96920776367188,228.99520874023438,555921,0.0,0.0
2021-08-31 00:00:00+00:00,228.95004272460938,232.99700927734375,227.07154846191406,230.19898986816406,698564,0.0,0.0
