TIMESTAMP,ARBUZ_OPEN_PRICE_USD,ARBUZ_HIGH_PRICE_USD,ARBUZ_LOW_PRICE_USD,ARBUZ_CLOSE_PRICE_USD,ARBUZ_VOLUME_USD,ARBUZ_DIVIDENDS_USD,ARBUZ_STOCK_SPLITS_USD
2024-02-07 00:00:00+00:00,2.6476800441741943,2.6821630001068115,2.432694911956787,2.4461750984191895,26786,0.0,0.0
2024-02-08 00:00:00+00:00,2.4461750984191895,2.6252810955047607,2.3025829792022705,2.6224520206451416,46721,0.0,0.0
2024-02-09 00:00:00+00:00,2.6224520206451416,2.8730580806732178,2.6207380294799805,2.750576972961426,42269,0.0,0.0
2024-02-10 00:00:00+00:00,2.750576972961426,2.750576972961426,2.433703899383545,2.434962034225464,23123,0.0,0.0
2024-02-11 00:00:00+00:00,2.434962034225464,2.5688769817352295,2.3413889408111572,2.5255789756774902,25045,0.0,0.0
2024-02-12 00:00:00+00:00,2.5255789756774902,2.606605052947998,2.173337936401367,2.192257881164551,61647,0.0,0.0
2024-02-13 00:00:00+00:00,2.192257881164551,2.2397210597991943,1.902420997619629,1.9918819665908813,63633,0.0,0.0
2024-02-14 00:00:00+00:00,1.9918819665908813,2.037087917327881,1.9627759456634521,2.0112459659576416,21917,0.0,0.0
2024-02-15 00:00:00+00:00,2.0112459659576416,2.030694007873535,1.8363640308380127,2.0250658988952637,42128,0.0,0.0
2024-02-16 00:00:00+00:00,2.0250658988952637,2.0802199840545654,1.8553980588912964,1.8585920333862305,25737,0.0,0.0
2024-02-17 00:00:00+00:00,1.8585920333862305,2.0333590507507324,1.766752004623413,1.993973970413208,33978,0.0,0.0
2024-02-18 00:00:00+00:00,1.993973970413208,2.0155251026153564,1.2661499977111816,1.6481189727783203,416286,0.0,0.0
2024-02-19 00:00:00+00:00,1.6481189727783203,1.9005030393600464,1.5209180116653442,1.6513160467147827,108232,0.0,0.0
2024-02-20 00:00:00+00:00,1.6513160467147827,1.657824993133545,1.2927039861679077,1.2927039861679077,61264,0.0,0.0
2024-02-21 00:00:00+00:00,1.2927039861679077,1.6486480236053467,1.2100460529327393,1.5450429916381836,128001,0.0,0.0
2024-02-22 00:00:00+00:00,1.5450429916381836,1.546836018562317,1.4612610340118408,1.4618090391159058,23444,0.0,0.0
2024-02-23 00:00:00+00:00,1.4618090391159058,1.8303760290145874,1.3576890230178833,1.718322992324829,112469,0.0,0.0
2024-02-24 00:00:00+00:00,1.718322992324829,1.8844720125198364,1.5719619989395142,1.5883029699325562,174692,0.0,0.0
2024-02-25 00:00:00+00:00,1.5883029699325562,1.648926019668579,1.4744110107421875,1.505242943763733,67103,0.0,0.0
2024-02-26 00:00:00+00:00,1.505242943763733,1.5163830518722534,1.2776750326156616,1.3145060539245605,75223,0.0,0.0
2024-02-27 00:00:00+00:00,1.3145060539245605,1.3395869731903076,1.2198079824447632,1.253708004951477,26638,0.0,0.0
2024-02-28 00:00:00+00:00,1.253708004951477,1.4803589582443237,1.1794660091400146,1.1855369806289673,98631,0.0,0.0
2024-02-29 00:00:00+00:00,1.1855369806289673,1.2225680351257324,1.0875400304794312,1.1108039617538452,32208,0.0,0.0
2024-03-01 00:00:00+00:00,1.1108039617538452,1.3974679708480835,1.0887830257415771,1.2760109901428223,85054,0.0,0.0
2024-03-02 00:00:00+00:00,1.2760109901428223,1.3548170328140259,1.2363389730453491,1.2580900192260742,41735,0.0,0.0
2024-03-03 00:00:00+00:00,1.2580900192260742,1.858739972114563,1.1828449964523315,1.7252229452133179,150564,0.0,0.0
2024-03-04 00:00:00+00:00,1.7252229452133179,2.8603389263153076,1.6666959524154663,2.766603946685791,731677,0.0,0.0
2024-03-05 00:00:00+00:00,2.766603946685791,3.0116899013519287,2.6901509761810303,2.8208229541778564,231605,0.0,0.0
2024-03-06 00:00:00+00:00,2.8208229541778564,3.4892919063568115,2.7611629962921143,3.455564022064209,377176,0.0,0.0
2024-03-07 00:00:00+00:00,3.455564022064209,3.7474429607391357,3.2867040634155273,3.2867040634155273,206541,0.0,0.0
2024-03-08 00:00:00+00:00,3.2867040634155273,3.303921937942505,2.9945011138916016,3.028043031692505,138142,0.0,0.0
2024-03-09 00:00:00+00:00,3.028043031692505,3.057637929916382,2.445594072341919,2.4578890800476074,409217,0.0,0.0
2024-03-10 00:00:00+00:00,2.4578890800476074,2.521605968475342,2.0976738929748535,2.463731050491333,365315,0.0,0.0
2024-03-11 00:00:00+00:00,2.463731050491333,2.920909881591797,2.407470941543579,2.8190970420837402,280287,0.0,0.0
2024-03-12 00:00:00+00:00,2.8190970420837402,3.0987930297851562,2.7704310417175293,3.0954980850219727,223372,0.0,0.0
2024-03-13 00:00:00+00:00,3.0954980850219727,3.23445200920105,2.82892107963562,2.833652973175049,202509,0.0,0.0
2024-03-14 00:00:00+00:00,2.833652973175049,2.8351759910583496,2.5746469497680664,2.779772996902466,165753,0.0,0.0
2024-03-15 00:00:00+00:00,2.779772996902466,2.8048930168151855,2.5046849250793457,2.5874719619750977,106805,0.0,0.0
2024-03-16 00:00:00+00:00,2.5874719619750977,2.5968050956726074,2.3236160278320312,2.3339080810546875,70439,0.0,0.0
2024-03-17 00:00:00+00:00,2.3339080810546875,2.9289000034332275,2.284993886947632,2.78753399848938,192477,0.0,0.0
