,BTC
GLC,0.9182464142651923
AGRS,0.9240295560296385
LSK,0.9342532965921092
BTS,0.9420245173806816
LANA,0.9482354736183422
CNT,0.955801342759241
VERI,0.9645007421583146
OK,0.9775260679364521
SWIFT,0.9788461975939743
INF,0.9798681482927338
NEVA,0.9808734053227748
XST,0.9860846552986244
MNTC,0.9913535663734447
BIS,0.9934188916590991
GCC,0.9960559825419903
XCP,0.996907681261413
BSTY,0.9994671361803484
42,0.9999720322527579
SONG,0.9999882583273866
