TIMESTAMP,XMR_OPEN_PRICE_USD,XMR_HIGH_PRICE_USD,XMR_LOW_PRICE_USD,XMR_CLOSE_PRICE_USD
2017-07-12,36.893699646,40.7540016174,35.5088005066,40.3888015747
2017-07-13,40.4309997559,40.7419013977,37.2028007507,38.2268981934
2017-07-14,38.0806007385,38.3266983032,34.2162017822,35.4799995422
2017-07-15,35.5710983276,35.5710983276,31.3689994812,32.0932006836
2017-07-16,31.9685993195,32.5335006714,28.8313007355,29.4291992188
2017-07-17,29.4717006683,34.9836006165,29.4620990753,34.8308982849
2017-07-18,34.8883018494,37.9221992493,33.3806991577,36.3838005066
2017-07-19,36.467300415,37.5918006897,34.3702011108,35.0638999939
2017-07-20,34.8945999146,41.011100769,34.8945999146,40.2976989746
2017-07-21,40.5486984253,41.4259986877,39.5317001343,40.34400177
2017-07-22,40.248298645,44.7613983154,40.1525001526,44.7053985596
2017-07-23,44.6362991333,44.7843017578,41.4376983643,42.6652984619
2017-07-24,42.6590003967,45.7602005005,41.858001709,45.5800018311
2017-07-25,45.552898407,45.8356018066,38.237701416,40.6758995056
2017-07-26,40.7280006409,46.4412002563,38.604801178,45.8036003113
2017-07-27,45.9169998169,46.7372016907,43.9267997742,45.2386016846
2017-07-28,45.2867012024,45.7943000793,42.7359008789,43.9597015381
2017-07-29,43.6910018921,44.3678016663,42.1867980957,43.8923988342
2017-07-30,43.9483985901,43.9483985901,39.5453987122,39.6194000244
2017-07-31,39.6689987183,40.6805992126,38.9376983643,39.8372001648
2017-08-01,39.8805999756,45.0447006226,39.8093986511,44.1456985474
2017-08-02,44.0789985657,44.7802009583,42.7834014893,43.629699707
2017-08-03,43.7980003357,44.3123016357,43.2279014587,43.3553009033
2017-08-04,43.3573989868,45.3235015869,42.974899292,45.1239013672
2017-08-05,45.1791992188,49.493598938,45.1791992188,48.5783004761
2017-08-06,48.5699005127,49.1781997681,47.363899231,47.8302001953
2017-08-07,47.668800354,50.2056007385,47.2408981323,50.2056007385
2017-08-08,50.3953018188,52.6377983093,49.9318008423,51.9412002563
2017-08-09,51.9379997253,53.3420982361,49.7370986938,50.9636001587
2017-08-10,50.9375991821,51.2934989929,49.4728012085,49.4728012085
2017-08-11,49.3069000244,51.5587005615,48.9319000244,50.6506004333
2017-08-12,50.8517990112,51.5724983215,46.3391990662,49.3678016663
2017-08-13,49.3843002319,50.1458015442,45.4630012512,47.7603988647
2017-08-14,47.6852989197,49.7538986206,46.6324005127,49.7538986206
2017-08-15,49.9670982361,50.1632995605,45.7150993347,48.7434005737
2017-08-16,48.7746009827,49.0853004456,47.0337982178,48.783000946
2017-08-17,48.8156013489,49.4574012756,47.0525016785,47.448600769
2017-08-18,47.365398407,48.926399231,46.2173995972,46.6878013611
2017-08-19,46.9718017578,58.0321006775,46.9718017578,55.9625015259
2017-08-20,55.7883987427,56.0521011353,51.8032989502,54.7084007263
2017-08-21,54.6683006287,95.0767974854,52.8666992188,77.8229980469
2017-08-22,77.9900970459,95.5072021484,72.5289993286,91.1600036621
2017-08-23,91.0093002319,99.7076034546,85.5074996948,90.3272018433
2017-08-24,90.3480987549,93.7732009888,79.3455963135,86.2874984741
2017-08-25,86.4694976807,108.3649978638,85.3422012329,108.263999939
2017-08-26,107.4599990845,148.3609924316,105.2850036621,138.0480041504
2017-08-27,137.5950012207,138.8789978027,124.8069992065,130.6750030518
2017-08-28,130.7599945068,154.5839996338,129.0639953613,145.4029998779
2017-08-29,144.2369995117,144.4949951172,128.0200042725,133.0350036621
2017-08-30,133.8450012207,135.828994751,124.0640029907,132.3789978027
2017-08-31,131.9470062256,141.970993042,131.2079925537,140.4069976807
2017-09-01,140.6529998779,150.091003418,136.4869995117,141.1970062256
2017-09-02,141.3500061035,141.4019927979,121.9589996338,124.8040008545
2017-09-03,124.9329986572,129.2940063477,115.7419967651,126.0059967041
2017-09-04,126.2320022583,126.2320022583,101.7279968262,106.1679992676
2017-09-05,106.7460021973,122.6309967041,95.806602478,118.8239974976
2017-09-06,118.7850036621,122.31199646,114.3239974976,121.6330032349
2017-09-07,121.3880004883,124.7580032349,116.6009979248,120.8430023193
2017-09-08,120.2750015259,132.5709991455,113.3030014038,118.0439987183
2017-09-09,118.18699646,119.7320022583,113.172996521,116.266998291
2017-09-10,115.6370010376,115.7689971924,103.1660003662,112.3259963989
2017-09-11,113.0459976196,116.2419967651,110.4700012207,112.7460021973
2017-09-12,112.7220001221,115.6930007935,110.4940032959,111.8899993896
2017-09-13,111.8079986572,113.1620025635,102.3949966431,111.3290023804
2017-09-14,111.2929992676,120.3899993896,82.6499023438,83.0401992798
2017-09-15,83.1342010498,103.6900024414,73.1666030884,99.8544998169
2017-09-16,100.1100006104,106.1159973145,91.4101028442,95.2878036499
2017-09-17,94.9674987793,96.3640975952,89.2219009399,93.7446975708
2017-09-18,93.8109970093,102.0159988403,93.8109970093,100.5680007935
2017-09-19,100.8290023804,101.2770004272,93.6970977783,97.7189025879
2017-09-20,97.6399993896,98.0886001587,93.3706970215,95.5696029663
2017-09-21,95.325302124,95.7527999878,85.1688995361,86.2449035645
2017-09-22,86.1680984497,89.5391998291,84.3310012817,88.1748962402
2017-09-23,88.032699585,92.1162033081,86.956703186,91.8460006714
2017-09-24,91.7572021484,91.8099975586,88.0018997192,89.4992980957
2017-09-25,89.3729019165,94.2343978882,89.119102478,93.6410980225
2017-09-26,93.8140029907,95.3097000122,91.6035003662,93.1271972656
2017-09-27,92.7480010986,102.9079971313,92.6407012939,101.0429992676
2017-09-28,100.9720001221,101.1360015869,95.4832992554,97.2334976196
2017-09-29,97.2950973511,97.7807006836,91.216003418,94.5019989014
2017-09-30,94.4378967285,96.3251037598,94.0681991577,95.755897522
2017-10-01,95.5921020508,95.7449035645,91.7697982788,93.2220001221
2017-10-02,93.5580978394,93.8005981445,90.9835968018,91.5441970825
2017-10-03,91.5217971802,94.81199646,87.2111968994,92.9611968994
2017-10-04,92.9479980469,93.6503982544,89.0457000732,90.4070968628
2017-10-05,90.4938964844,92.447303772,88.1445007324,91.8589019775
2017-10-06,91.9091033936,92.9387969971,90.2266998291,91.1897964478
2017-10-07,90.9396972656,92.0507965088,89.5671005249,91.7036972046
2017-10-08,91.3911972046,92.2041015625,89.7365036011,89.774597168
2017-10-09,89.741897583,90.1166992188,83.762298584,85.4850997925
2017-10-10,85.6132965088,88.4113006592,84.2701034546,86.8211975098
2017-10-11,86.7406997681,88.2502975464,85.7969970703,87.4216995239
2017-10-12,87.56300354,88.6335983276,86.4617004395,87.0923995972
2017-10-13,87.2274017334,96.7731018066,85.5335998535,95.1345977783
2017-10-14,95.0562973022,103.1279983521,93.7259979248,100.2300033569
2017-10-15,99.9372024536,100.8069992065,91.5960998535,94.8655014038
2017-10-16,94.9925003052,97.9718017578,93.0490036011,95.9002990723
2017-10-17,95.9347000122,96.9418029785,90.7236022949,91.2842025757
2017-10-18,91.1922988892,91.264503479,86.5401000977,89.5421981812
2017-10-19,89.6577987671,92.4821014404,87.9141998291,88.6239013672
2017-10-20,88.709602356,92.7277984619,88.0726013184,90.5404968262
2017-10-21,90.4091033936,90.4091033936,86.576499939,88.123298645
2017-10-22,88.1843032837,89.0371017456,85.5223999023,86.5819015503
2017-10-23,86.4831008911,86.9216003418,82.8947982788,85.2097015381
2017-10-24,85.1550979614,92.3472976685,83.4682998657,88.4026031494
2017-10-25,88.4932022095,101.2910003662,85.8238983154,88.1298980713
2017-10-26,88.1679992676,89.8664016724,88.0198974609,88.581703186
2017-10-27,88.5762023926,89.1896972656,86.4283981323,86.7450027466
2017-10-28,86.9124984741,87.7602996826,85.7086029053,86.3054962158
2017-10-29,86.2678985596,90.3591995239,86.2678985596,88.6524963379
2017-10-30,88.592300415,90.4891967773,88.0386962891,88.8406982422
2017-10-31,88.7478027344,89.3286972046,87.6037979126,87.6449966431
2017-11-01,87.6452026367,88.2024002075,84.7276992798,85.7170028687
2017-11-02,85.6611022949,86.0835037231,81.6792984009,83.7636032104
2017-11-03,83.5262985229,90.1358032227,83.5262985229,87.9869995117
2017-11-04,87.8981018066,88.4761962891,85.5021972656,87.302696228
2017-11-05,87.3143997192,88.043296814,86.0402984619,86.3469009399
2017-11-06,86.4241027832,102.9160003662,86.1517028809,102.9160003662
2017-11-07,104.2340011597,104.7519989014,95.0451965332,99.7643966675
2017-11-08,99.8214035034,115.93800354,99.1420974731,113.3150024414
2017-11-09,112.5319976807,123.4049987793,112.21900177,120.7799987793
2017-11-10,121.34400177,121.6650009155,101.7570037842,105.5859985352
2017-11-11,105.75,127.1060028076,103.8779983521,119.6159973145
2017-11-12,119.5970001221,133.6750030518,110.6179962158,123.8560028076
2017-11-13,128.9600067139,136.5279998779,120.9219970703,123.4020004272
2017-11-14,123.6159973145,124.2009963989,118.6259994507,122.3529968262
2017-11-15,122.2409973145,124.7220001221,119.1920013428,121.3740005493
2017-11-16,121.2429962158,128.0879974365,118.5049972534,120.3050003052
2017-11-17,120.0149993896,126.6999969482,119.25,126.6999969482
2017-11-18,126.5950012207,135.0119934082,123.5289993286,130.7989959717
2017-11-19,130.720993042,133.6179962158,127.2080001831,129.4790039063
2017-11-20,129.4960021973,140.550994873,128.4850006104,135.7649993896
2017-11-21,136.1049957275,142.2140045166,131.3719940186,141.7380065918
2017-11-22,142.0820007324,173.449005127,141.1369934082,165.9499969482
2017-11-23,166.1100006104,172.9190063477,156.453994751,158.6069946289
2017-11-24,158.6190032959,162.9420013428,156.7610015869,160.0269927979
2017-11-25,159.9949951172,170.1040039063,159.9949951172,168.4420013428
2017-11-26,168.5720062256,168.7200012207,159.7630004883,163.3739929199
2017-11-27,162.9160003662,173.391998291,159.9479980469,173.391998291
2017-11-28,175.3480072021,203.2100067139,173.1730041504,203.2100067139
2017-11-29,203.9129943848,214.2749938965,165.3309936523,168.1499938965
2017-11-30,170.4859924316,195.3939971924,156.5310058594,180.1380004883
2017-12-01,179.7220001221,191.8489990234,169.7630004883,190.93800354
2017-12-02,190.8339996338,205.2640075684,186.6840057373,203.033996582
2017-12-03,203.3650054932,209.0859985352,191.2480010986,200.050994873
2017-12-04,199.56199646,210.2420043945,192.0420074463,210.2420043945
2017-12-05,211.1280059814,272.6430053711,208.8939971924,269.4840087891
2017-12-06,268.1640014648,316.6679992676,260.6109924316,278.6849975586
2017-12-07,277.8670043945,300.3219909668,263.1730041504,280.8550109863
2017-12-08,281.3089904785,284.8609924316,250.6499938965,276.7439880371
2017-12-09,277.2659912109,281.3980102539,250.3880004883,262.532989502
2017-12-10,262.8989868164,262.8989868164,220.7689971924,245.3329925537
2017-12-11,244.9510040283,281.032989502,244.1430053711,279.6690063477
2017-12-12,281.4909973145,319.8970031738,281.1879882813,308.066986084
2017-12-13,307.4309997559,330.3460083008,284.7439880371,305.7449951172
2017-12-14,303.2640075684,335.5270080566,301.3959960938,325.2059936523
2017-12-15,325.6059875488,326.0759887695,296.0780029297,312.3219909668
2017-12-16,312.6099853516,331.5429992676,311.7109985352,327.3210144043
2017-12-17,328.058013916,365.2439880371,327.2720031738,351.3729858398
2017-12-18,353.0660095215,381.5119934082,332.092010498,381.5119934082
2017-12-19,381.0660095215,406.033996582,346.941986084,377.2359924316
2017-12-20,375.7139892578,476.3980102539,329.950012207,469.1979980469
2017-12-21,470.2869873047,470.2869873047,390.550994873,417.9800109863
2017-12-22,419.5289916992,423.4219970703,255.6679992676,346.1130065918
2017-12-23,349.7619934082,417.6470031738,344.3810119629,382.0390014648
2017-12-24,391.0150146484,391.0150146484,297.0929870605,337.0599975586
2017-12-25,339.6889953613,365.8670043945,323.2040100098,360.7820129395
2017-12-26,361.0849914551,384.7709960938,357.2730102539,381.5429992676
2017-12-27,381.3030090332,442.5950012207,381.3030090332,421.8489990234
2017-12-28,422.5069885254,422.5069885254,359.4930114746,378.9039916992
2017-12-29,381.3030090332,387.5629882813,358.0710144043,377.3659973145
2017-12-30,378.5209960938,378.5209960938,319.6090087891,330.8039855957
2017-12-31,329.0020141602,356.7659912109,327.4129943848,349.0260009766
2018-01-01,349.5490112305,363.7879943848,336.9779968262,358.9899902344
2018-01-02,359.0599975586,387.7900085449,359.0599975586,383.4169921875
2018-01-03,382.7439880371,418.2579956055,378.8569946289,412.0629882813
2018-01-04,414.4100036621,419.7179870605,383.5400085449,403.0480041504
2018-01-05,402.3840026855,407.0350036621,373.891998291,384.9360046387
2018-01-06,385.3649902344,452.7709960938,380.2139892578,452.7709960938
2018-01-07,456.1510009766,495.8359985352,453.3909912109,459.3309936523
2018-01-08,458.3469848633,469.7049865723,357.5409851074,405.074005127
2018-01-09,403.7070007324,447.6050109863,398.5310058594,413.3340148926
2018-01-10,413.2489929199,419.0650024414,370.5199890137,407.7409973145
2018-01-11,406.0840148926,415.8959960938,346.6940002441,355.592010498
2018-01-12,358.6159973145,394.782989502,347.3229980469,394.782989502
2018-01-13,393.0400085449,433.3460083008,393.0400085449,420.0539855957
2018-01-14,420.3359985352,444.0140075684,384.3049926758,399.5190124512
2018-01-15,396.016998291,444.3429870605,392.3720092773,414.5700073242
2018-01-16,415.9280090332,418.9869995117,261.1979980469,320.0369873047
2018-01-17,318.9320068359,332.1189880371,240.3569946289,319.1860046387
2018-01-18,320.5969848633,347.1140136719,303.3500061035,316.4679870605
2018-01-19,314.1340026855,367.9570007324,309.5390014648,364.6210021973
2018-01-20,367.6350097656,403.4890136719,358.7709960938,383.7890014648
2018-01-21,384.5320129395,389.1109924316,336.0119934082,345.0790100098
2018-01-22,348.9100036621,356.0369873047,288.7860107422,315.8980102539
2018-01-23,315.3049926758,321.6950073242,285.6140136719,308.4609985352
2018-01-24,308.924987793,323.1929931641,299.4570007324,317.3999938965
2018-01-25,322.1719970703,327.9960021973,306.5899963379,317.1029968262
2018-01-26,316.5950012207,328.7799987793,292.4819946289,323.6849975586
2018-01-27,325.3049926758,332.8259887695,310.4450073242,321.3550109863
2018-01-28,322.9609985352,337.157989502,322.9609985352,332.1669921875
2018-01-29,331.7749938965,336.6860046387,314.0490112305,316.6279907227
2018-01-30,317.358001709,318.0090026855,268.6799926758,274.0159912109
2018-01-31,274.8970031738,284.0199890137,265.283996582,272.8890075684
2018-02-01,273.875,279.782989502,228.3869934082,240.9649963379
2018-02-02,240.8419952393,249.2729949951,184.9389953613,235.6300048828
2018-02-03,236.5070037842,256.9750061035,215.6029968262,251.5879974365
2018-02-04,251.9689941406,257.3900146484,214.7859954834,221.046005249
2018-02-05,219.0399932861,221.7369995117,167.1369934082,179.4869995117
2018-02-06,180.8670043945,213.4609985352,149.4109954834,212.2890014648
2018-02-07,210.733001709,231.25,191.8569946289,207.2749938965
2018-02-08,207.7749938965,253.1199951172,207.7749938965,247.2239990234
2018-02-09,247.8249969482,260.8389892578,233.4349975586,260.433013916
2018-02-10,260.5859985352,271.824005127,243.9129943848,250.0299987793
2018-02-11,249.4420013428,249.4420013428,219.2279968262,229.4850006104
2018-02-12,229.8670043945,251.4140014648,229.8670043945,247.5679931641
2018-02-13,247.9940032959,248.875,230.0249938965,234.6889953613
2018-02-14,234.3370056152,276.6619873047,234.3370056152,276.6619873047
2018-02-15,276.0809936523,304.782989502,269.324005127,303.2510070801
2018-02-16,301.0130004883,302.1010131836,280.2219848633,296.4769897461
2018-02-17,295.9960021973,334.7130126953,293.1329956055,325.6650085449
2018-02-18,325.9590148926,327.7699890137,294.4159851074,300.1180114746
2018-02-19,299.7040100098,319.7309875488,297.6459960938,316.4939880371
2018-02-20,316.9949951172,321.7269897461,303.7890014648,304.3959960938
2018-02-21,302.3930053711,339.6870117188,287.7219848633,322.6069946289
2018-02-22,320.6300048828,327.283996582,279.8039855957,282.7600097656
2018-02-23,280.4060058594,299.4429931641,269.3489990234,285.7080078125
2018-02-24,285.675994873,295.4899902344,265.2309875488,273.7900085449
2018-02-25,273.032989502,284.0390014648,266.2600097656,281.0230102539
2018-02-26,282.2820129395,300.3280029297,271.4739990234,293.608001709
2018-02-27,295.058013916,309.1029968262,288.2399902344,302.5409851074
2018-02-28,301.5429992676,305.7460021973,285.5790100098,285.6969909668
2018-03-01,286.0320129395,315.6730041504,284.2279968262,314.0350036621
2018-03-02,313.5180053711,351.3859863281,310.816986084,344.7290039063
2018-03-03,346.0239868164,374.7210083008,344.199005127,352.9549865723
2018-03-04,351.7479858398,369.0710144043,338.7539978027,368.9739990234
2018-03-05,369.0629882813,379.6799926758,355.9920043945,373.2470092773
2018-03-06,368.8850097656,368.8890075684,342.466003418,346.3980102539
2018-03-07,346.2409973145,364.7520141602,320.8529968262,339.1480102539
2018-03-08,338.1289978027,338.1289978027,276.9519958496,278.6369934082
2018-03-09,277.6050109863,288.0899963379,243.5070037842,288.0899963379
2018-03-10,290.7229919434,295.7919921875,255.8070068359,257.0440063477
2018-03-11,256.6679992676,287.1679992676,248.4120025635,282.3510131836
2018-03-12,282.433013916,287.0899963379,251.8269958496,259.4219970703
2018-03-13,258.2229919434,266.3510131836,246.1900024414,248.0679931641
2018-03-14,248.3150024414,251.8309936523,208.2879943848,215.5599975586
2018-03-15,215.8350067139,225.9609985352,198.7279968262,213.3110046387
2018-03-16,213.2129974365,222.3809967041,203.9049987793,215.7030029297
2018-03-17,215.4880065918,215.8439941406,193.8990020752,197.9129943848
2018-03-18,197.4279937744,209.6329956055,175.078994751,209.6329956055
2018-03-19,210.3339996338,222.0019989014,202.375,216.7729949951
2018-03-20,217.9420013428,233.2740020752,206.9640045166,223.7369995117
2018-03-21,224.2630004883,235.8999938965,215.2850036621,218.6329956055
2018-03-22,218.5599975586,223.6790008545,204.9019927979,212.7100067139
2018-03-23,212.4669952393,214.3300018311,199.1719970703,213.9149932861
2018-03-24,215.3739929199,217.2380065918,208.7019958496,209.1580047607
2018-03-25,207.3209991455,214.3999938965,203.0200042725,211.783996582
2018-03-26,211.7850036621,212.6799926758,188.5489959717,197.1750030518
2018-03-27,196.8520050049,197.9010009766,184.5800018311,187.9299926758
2018-03-28,187.4680023193,201.5200042725,186.3170013428,199.158996582
2018-03-29,199.31300354,200.8280029297,174.6410064697,176.8619995117
2018-03-30,175.9989929199,180.4129943848,162.9889984131,172.3630065918
2018-03-31,172.529006958,181.9720001221,171.5359954834,179.5599975586
2018-04-01,178.7830047607,182.1060028076,165.2519989014,175.5079956055
2018-04-02,175.8690032959,181.5209960938,175.0559997559,177.5070037842
2018-04-03,177.5670013428,191.1000061035,177.5670013428,189.5350036621
2018-04-04,189.3950042725,189.4720001221,169.1000061035,170.1009979248
2018-04-05,170.0489959717,174.8939971924,164.800994873,173.3090057373
2018-04-06,172.4080047607,175.3710021973,161.9239959717,162.0039978027
2018-04-07,162.266998291,172.7350006104,162.266998291,170.1239929199
2018-04-08,169.9889984131,174.1519927979,169.2989959717,173.970993042
2018-04-09,174.0549926758,179.1340026855,164.2640075684,167.0650024414
2018-04-10,167.0639953613,167.3829956055,164.3999938965,165.5700073242
2018-04-11,165.5529937744,169.1609954834,164.5269927979,169.1609954834
2018-04-12,168.9219970703,191.9440002441,166.3029937744,191.9440002441
2018-04-13,192.0449981689,201.171005249,186.7749938965,188.8670043945
2018-04-14,188.6369934082,197.1929931641,188.1499938965,190.4239959717
2018-04-15,190.9129943848,203.9340057373,190.9129943848,200.6210021973
2018-04-16,200.4969940186,203.0119934082,189.3619995117,194.1000061035
2018-04-17,194.4109954834,202.0650024414,193.453994751,195.7510070801
2018-04-18,195.8329925537,232.720993042,195.8329925537,228.3450012207
2018-04-19,228.4069976807,239.0140075684,225.9839935303,238.6060028076
2018-04-20,239.0140075684,271.9819946289,238.5079956055,271.9819946289
2018-04-21,271.407989502,271.407989502,240.0449981689,258.1789855957
2018-04-22,257.3229980469,283.9930114746,250.2380065918,271.3020019531
2018-04-23,270.808013916,287.1130065918,270.808013916,283.299987793
2018-04-24,282.183013916,298.0759887695,280.2430114746,296.0360107422
2018-04-25,293.5559997559,293.5559997559,249.1479949951,257.1409912109
2018-04-26,258.0859985352,277.2529907227,250.2100067139,268.2709960938
2018-04-27,267.2850036621,268.6300048828,251.8760070801,251.8760070801
2018-04-28,251.7720031738,265.5069885254,251.5469970703,261.5050048828
2018-04-29,260.9110107422,262.908996582,244.0549926758,256.8710021973
2018-04-30,256.3460083008,259.0719909668,239.0829925537,242.4559936523
2018-05-01,242.449005127,242.449005127,229.56300354,240.2599945068
2018-05-02,239.93699646,252.716003418,238.8439941406,249.6640014648
2018-05-03,249.3359985352,257.6189880371,242.953994751,245.9790039063
2018-05-04,246.6820068359,248.3990020752,238.8979949951,241.5269927979
2018-05-05,241.2310028076,245.4810028076,239.7239990234,240.779006958
2018-05-06,240.8849945068,242.4389953613,232.6049957275,235.4909973145
2018-05-07,235.7420043945,235.8430023193,222.7519989014,233.0709991455
2018-05-08,233.216003418,234.5700073242,220.2259979248,223.3540039063
2018-05-09,223.8229980469,232.4779968262,216.9669952393,227.5189971924
2018-05-10,227.2140045166,233.2709960938,218.2120056152,218.2220001221
2018-05-11,218.4779968262,218.4779968262,197.6529998779,197.7400054932
2018-05-12,197.5720062256,205.7250061035,192.0599975586,201.9640045166
2018-05-13,202.050994873,213.7819976807,202.050994873,209.5760040283
2018-05-14,210.1900024414,219.1210021973,197.3300018311,215.0429992676
2018-05-15,214.6860046387,218.8260040283,203.0410003662,205.1699981689
2018-05-16,204.8710021973,205.1060028076,193.2109985352,199.2089996338
2018-05-17,199.3419952393,204.6860046387,192.9239959717,192.9929962158
2018-05-18,193.0220031738,211.5330047607,187.2449951172,204.0489959717
2018-05-19,203.6190032959,204.2059936523,197.1970062256,197.574005127
2018-05-20,197.7910003662,205.31199646,196.5980072021,203.4459991455
2018-05-21,203.8300018311,203.8329925537,194.9149932861,198.7389984131
2018-05-22,198.641998291,198.9519958496,176.2729949951,176.2729949951
2018-05-23,175.8040008545,179.5260009766,166.3280029297,171.5410003662
2018-05-24,171.2100067139,177.5090026855,160.8520050049,171.4850006104
2018-05-25,171.6560058594,173.658996582,162.9179992676,164.7169952393
2018-05-26,164.8379974365,168.5950012207,162.9869995117,164.5469970703
2018-05-27,164.4700012207,170.1660003662,161.1739959717,166.0820007324
2018-05-28,166.2339935303,168.216003418,149.7400054932,149.9609985352
2018-05-29,150.0440063477,166.3329925537,147.9250030518,157.5749969482
2018-05-30,157.6040039063,161.2740020752,152.8650054932,155.2319946289
2018-05-31,154.56300354,159.1690063477,154.3070068359,155.5209960938
2018-06-01,155.8930053711,158.550994873,152.8679962158,157.5370025635
2018-06-02,157.5890045166,167.2740020752,156.2489929199,162.6479949951
2018-06-03,162.6600036621,176.1100006104,162.6600036621,169.3549957275
2018-06-04,169.0650024414,170.5099945068,157.8439941406,160.0939941406
2018-06-05,160.3079986572,168.68699646,157.4409942627,167.1940002441
2018-06-06,167.1490020752,167.8020019531,162.0769958496,164.6139984131
2018-06-07,164.6770019531,171.0859985352,163.0599975586,163.9060058594
2018-06-08,164.0670013428,165.2380065918,157.2070007324,158.7010040283
2018-06-09,158.5160064697,160.0420074463,154.9559936523,154.9559936523
2018-06-10,154.9889984131,154.9889984131,132.0939941406,139.5110015869
2018-06-11,139.5469970703,140.18800354,132.8309936523,138.0420074463
2018-06-12,138.4579925537,138.4579925537,121.1470031738,125.65599823
2018-06-13,125.8840026855,126.4639968872,113.6220016479,121.8519973755
2018-06-14,121.9440002441,133.5570068359,118.8479995728,132.9400024414
2018-06-15,132.8549957275,133.3159942627,122.7760009766,122.7760009766
2018-06-16,121.7480010986,128.233001709,121.6829986572,126.8280029297
2018-06-17,126.9680023193,127.1829986572,123.3050003052,124.06300354
2018-06-18,123.8219985962,129.0440063477,120.4209976196,127.4270019531
2018-06-19,127.3830032349,130.1529998779,124.7649993896,126.2200012207
2018-06-20,126.1849975586,126.3509979248,119.9150009155,122.5469970703
2018-06-21,122.4929962158,124.0849990845,121.4540023804,123.6129989624
2018-06-22,123.4589996338,123.8529968262,107.4570007324,110.6019973755
2018-06-23,110.6750030518,119.2720031738,109.9789962769,115.3779983521
2018-06-24,115.1460037231,124.3970031738,109.0130004883,121.2910003662
2018-06-25,121.1839981079,129.533996582,120.9619979858,126.7610015869
2018-06-26,126.7180023193,129.6239929199,120.733001709,120.8170013428
2018-06-27,120.6320037842,130.2550048828,119.6979980469,128.7100067139
2018-06-28,128.8489990234,133.9900054932,114.8720016479,115.8109970093
2018-06-29,117.3010025024,127.8430023193,115.483001709,126.7779998779
2018-06-30,126.7089996338,135.0970001221,126.6930007935,131.0059967041
2018-07-01,131.0500030518,133.8040008545,126.1200027466,129.7729949951
2018-07-02,130.2570037842,142.8600006104,128.3439941406,140.5010070801
2018-07-03,140.1219940186,143.9309997559,137.0019989014,138.4609985352
2018-07-04,138.5989990234,146.5,137.2149963379,138.3970031738
2018-07-05,139.2359924316,141.220993042,134.8679962158,138.7539978027
