TIMESTAMP,BMBO_OPEN_PRICE_USD,BMBO_HIGH_PRICE_USD,BMBO_LOW_PRICE_USD,BMBO_CLOSE_PRICE_USD,BMBO_VOLUME_USD,BMBO_DIVIDENDS_USD,BMBO_STOCK_SPLITS_USD
2021-10-29 00:00:00+00:00,0.00018099999579135329,0.0005009999731555581,0.00010800000018207356,0.00035799999022856355,3238176,0.0,0.0
2021-10-30 00:00:00+00:00,0.00035799999022856355,0.0004090000002179295,0.00011500000255182385,0.00011600000289035961,1145280,0.0,0.0
2021-10-31 00:00:00+00:00,0.00011600000289035961,0.00016700000560376793,6.500000017695129e-05,6.800000119255856e-05,274166,0.0,0.0
2021-11-01 00:00:00+00:00,6.800000119255856e-05,8.600000001024455e-05,5.199999941396527e-05,5.999999848427251e-05,130989,0.0,0.0
2021-11-02 00:00:00+00:00,5.999999848427251e-05,7.999999797903001e-05,3.7999998312443495e-05,4.600000102072954e-05,110214,0.0,0.0
2021-11-03 00:00:00+00:00,4.600000102072954e-05,4.600000102072954e-05,3.600000127335079e-05,3.7999998312443495e-05,35210,0.0,0.0
2021-11-04 00:00:00+00:00,3.7999998312443495e-05,7.000000186963007e-05,3.199999991920777e-05,5.199999941396527e-05,88802,0.0,0.0
2021-11-05 00:00:00+00:00,5.199999941396527e-05,0.00016900000628083944,4.400000034365803e-05,0.00014200000441633165,357607,0.0,0.0
2021-11-06 00:00:00+00:00,0.00014200000441633165,0.00039500001003034413,9.600000339560211e-05,0.0002749999985098839,1102354,0.0,0.0
2021-11-10 00:00:00+00:00,0.0001720000000204891,0.00017699999443721026,0.0001250000059371814,0.00014899999951012433,217972,0.0,0.0
2021-11-11 00:00:00+00:00,0.00014899999951012433,0.0001900000061141327,0.00012599999899975955,0.00015199999324977398,122757,0.0,0.0
2021-11-12 00:00:00+00:00,0.00015199999324977398,0.0001990000018849969,0.00012199999764561653,0.00013800000306218863,141118,0.0,0.0
2021-11-13 00:00:00+00:00,0.00013800000306218863,0.00015300000086426735,9.999999747378752e-05,0.00011300000187475234,87479,0.0,0.0
2021-11-14 00:00:00+00:00,0.00011300000187475234,0.00011800000356743112,8.900000102585182e-05,9.40000027185306e-05,93343,0.0,0.0
2021-11-15 00:00:00+00:00,9.40000027185306e-05,9.7999996796716e-05,8.399999933317304e-05,8.399999933317304e-05,45064,0.0,0.0
2021-11-16 00:00:00+00:00,8.399999933317304e-05,0.00014099999680183828,4.5000000682193786e-05,7.599999662488699e-05,124019,0.0,0.0
2021-11-17 00:00:00+00:00,7.599999662488699e-05,7.599999662488699e-05,5.2999999752501026e-05,7.599999662488699e-05,77364,0.0,0.0
2021-11-18 00:00:00+00:00,7.599999662488699e-05,8.299999899463728e-05,5.2999999752501026e-05,5.500000042957254e-05,79176,0.0,0.0
2021-11-19 00:00:00+00:00,5.500000042957254e-05,6.600000051548705e-05,5.500000042957254e-05,5.999999848427251e-05,39063,0.0,0.0
2021-11-20 00:00:00+00:00,5.999999848427251e-05,0.00011800000356743112,5.999999848427251e-05,9.600000339560211e-05,144482,0.0,0.0
2021-11-21 00:00:00+00:00,9.600000339560211e-05,0.00010800000018207356,7.500000356230885e-05,7.500000356230885e-05,40844,0.0,0.0
2021-11-22 00:00:00+00:00,7.500000356230885e-05,9.000000136438757e-05,5.700000110664405e-05,6.800000119255856e-05,62010,0.0,0.0
2021-11-23 00:00:00+00:00,6.800000119255856e-05,6.900000153109431e-05,5.700000110664405e-05,6.0999998822808266e-05,28376,0.0,0.0
2021-11-24 00:00:00+00:00,6.0999998822808266e-05,6.0999998822808266e-05,5.6000000768108293e-05,6.0999998822808266e-05,28857,0.0,0.0
2021-11-25 00:00:00+00:00,5.700000110664405e-05,6.199999916134402e-05,5.0999999075429514e-05,5.6000000768108293e-05,18692,0.0,0.0
2021-11-26 00:00:00+00:00,5.900000178371556e-05,6.299999949987978e-05,4.199999966658652e-05,4.8000001697801054e-05,27632,0.0,0.0
2021-11-27 00:00:00+00:00,4.8000001697801054e-05,4.8000001697801054e-05,3.899999865097925e-05,4.400000034365803e-05,17657,0.0,0.0
2021-11-28 00:00:00+00:00,4.400000034365803e-05,4.400000034365803e-05,3.099999958067201e-05,3.7999998312443495e-05,45062,0.0,0.0
2021-11-29 00:00:00+00:00,3.7999998312443495e-05,4.199999966658652e-05,3.199999991920777e-05,3.400000059627928e-05,19113,0.0,0.0
2021-11-30 00:00:00+00:00,3.400000059627928e-05,3.7000001611886546e-05,2.9999999242136255e-05,3.300000025774352e-05,17988,0.0,0.0
2021-12-01 00:00:00+00:00,3.300000025774352e-05,4.199999966658652e-05,3.099999958067201e-05,3.600000127335079e-05,30492,0.0,0.0
2021-12-02 00:00:00+00:00,3.600000127335079e-05,3.7000001611886546e-05,2.700000004551839e-05,3.600000127335079e-05,23363,0.0,0.0
2021-12-03 00:00:00+00:00,3.600000127335079e-05,3.7000001611886546e-05,2.8000000384054147e-05,2.8000000384054147e-05,10991,0.0,0.0
2021-12-04 00:00:00+00:00,2.8000000384054147e-05,2.9999999242136255e-05,2.4000000848900527e-05,2.9000000722589903e-05,13480,0.0,0.0
2021-12-05 00:00:00+00:00,2.9000000722589903e-05,2.9000000722589903e-05,2.4000000848900527e-05,2.5999999706982635e-05,10896,0.0,0.0
2021-12-06 00:00:00+00:00,2.5999999706982635e-05,2.700000004551839e-05,1.8999999156221747e-05,2.099999983329326e-05,11166,0.0,0.0
2021-12-07 00:00:00+00:00,2.099999983329326e-05,2.4000000848900527e-05,1.8999999156221747e-05,1.9999999494757503e-05,14396,0.0,0.0
2021-12-08 00:00:00+00:00,1.9999999494757503e-05,2.4000000848900527e-05,1.9999999494757503e-05,2.300000051036477e-05,9513,0.0,0.0
2021-12-09 00:00:00+00:00,2.300000051036477e-05,2.300000051036477e-05,2.099999983329326e-05,2.099999983329326e-05,3419,0.0,0.0
2021-12-10 00:00:00+00:00,2.099999983329326e-05,2.2000000171829015e-05,1.4999999621068127e-05,1.700000029813964e-05,9579,0.0,0.0
2021-12-11 00:00:00+00:00,1.700000029813964e-05,1.8999999156221747e-05,1.5999999959603883e-05,1.8999999156221747e-05,4749,0.0,0.0
2021-12-12 00:00:00+00:00,1.8999999156221747e-05,2.099999983329326e-05,9.999999747378752e-06,1.2000000424450263e-05,18513,0.0,0.0
2021-12-13 00:00:00+00:00,1.2000000424450263e-05,1.4999999621068127e-05,9.999999747378752e-06,1.1000000085914508e-05,11188,0.0,0.0
2021-12-14 00:00:00+00:00,1.1000000085914508e-05,1.2000000424450263e-05,9.999999747378752e-06,9.999999747378752e-06,2641,0.0,0.0
2021-12-15 00:00:00+00:00,9.999999747378752e-06,1.5999999959603883e-05,9.999999747378752e-06,1.5999999959603883e-05,7195,0.0,0.0
2021-12-16 00:00:00+00:00,1.5999999959603883e-05,2.300000051036477e-05,1.5999999959603883e-05,1.8000000636675395e-05,16019,0.0,0.0
