TIMESTAMP,META32573_OPEN_PRICE_USD,META32573_HIGH_PRICE_USD,META32573_LOW_PRICE_USD,META32573_CLOSE_PRICE_USD,META32573_VOLUME_USD,META32573_DIVIDENDS_USD,META32573_STOCK_SPLITS_USD
2024-08-07 00:00:00+00:00,5.2999999752501026e-05,5.2999999752501026e-05,5.2999999752501026e-05,5.2999999752501026e-05,1023,0.0,0.0
2024-08-08 00:00:00+00:00,5.2999999752501026e-05,6.800000119255856e-05,4.3000000005122274e-05,6.299999949987978e-05,7143,0.0,0.0
2024-08-09 00:00:00+00:00,4.999999873689376e-05,5.0999999075429514e-05,4.5000000682193786e-05,4.600000102072954e-05,238,0.0,0.0
2024-08-10 00:00:00+00:00,4.600000102072954e-05,5.8000001445179805e-05,4.3000000005122274e-05,4.600000102072954e-05,3221,0.0,0.0
2024-08-11 00:00:00+00:00,4.600000102072954e-05,4.999999873689376e-05,4.5000000682193786e-05,4.70000013592653e-05,795,0.0,0.0
2024-08-12 00:00:00+00:00,4.70000013592653e-05,5.6000000768108293e-05,4.70000013592653e-05,4.999999873689376e-05,995,0.0,0.0
2024-08-13 00:00:00+00:00,4.999999873689376e-05,4.999999873689376e-05,4.999999873689376e-05,4.999999873689376e-05,107,0.0,0.0
2024-08-14 00:00:00+00:00,4.999999873689376e-05,5.199999941396527e-05,4.400000034365803e-05,5.0999999075429514e-05,7534,0.0,0.0
2024-08-15 00:00:00+00:00,5.0999999075429514e-05,5.0999999075429514e-05,4.400000034365803e-05,4.70000013592653e-05,2283,0.0,0.0
2024-08-16 00:00:00+00:00,4.70000013592653e-05,4.70000013592653e-05,4.400000034365803e-05,4.600000102072954e-05,4263,0.0,0.0
2024-08-17 00:00:00+00:00,4.600000102072954e-05,4.600000102072954e-05,4.5000000682193786e-05,4.5000000682193786e-05,7046,0.0,0.0
2024-08-18 00:00:00+00:00,4.5000000682193786e-05,4.5000000682193786e-05,4.5000000682193786e-05,4.5000000682193786e-05,943,0.0,0.0
2024-08-19 00:00:00+00:00,4.5000000682193786e-05,4.8999998398358e-05,4.199999966658652e-05,4.199999966658652e-05,6850,0.0,0.0
2024-08-20 00:00:00+00:00,4.199999966658652e-05,5.400000009103678e-05,4.199999966658652e-05,5.400000009103678e-05,5980,0.0,0.0
2024-08-21 00:00:00+00:00,5.400000009103678e-05,5.400000009103678e-05,4.099999932805076e-05,4.400000034365803e-05,10760,0.0,0.0
2024-08-22 00:00:00+00:00,4.400000034365803e-05,4.8000001697801054e-05,4.400000034365803e-05,4.400000034365803e-05,5217,0.0,0.0
2024-08-23 00:00:00+00:00,4.400000034365803e-05,4.400000034365803e-05,4.199999966658652e-05,4.400000034365803e-05,5674,0.0,0.0
2024-08-24 00:00:00+00:00,4.400000034365803e-05,4.600000102072954e-05,4.3000000005122274e-05,4.600000102072954e-05,13457,0.0,0.0
2024-08-25 00:00:00+00:00,4.600000102072954e-05,4.600000102072954e-05,4.3000000005122274e-05,4.5000000682193786e-05,11550,0.0,0.0
2024-08-26 00:00:00+00:00,4.5000000682193786e-05,4.8999998398358e-05,4.5000000682193786e-05,4.8999998398358e-05,6098,0.0,0.0
2024-08-27 00:00:00+00:00,4.8999998398358e-05,5.0999999075429514e-05,4.70000013592653e-05,5.0999999075429514e-05,5967,0.0,0.0
2024-08-28 00:00:00+00:00,5.0999999075429514e-05,5.700000110664405e-05,4.999999873689376e-05,4.999999873689376e-05,2193,0.0,0.0
2024-08-29 00:00:00+00:00,4.999999873689376e-05,5.900000178371556e-05,4.999999873689376e-05,5.8000001445179805e-05,10094,0.0,0.0
2024-08-30 00:00:00+00:00,5.8000001445179805e-05,5.8000001445179805e-05,5.199999941396527e-05,5.8000001445179805e-05,13275,0.0,0.0
2024-08-31 00:00:00+00:00,5.8000001445179805e-05,5.8000001445179805e-05,5.6000000768108293e-05,5.700000110664405e-05,11568,0.0,0.0
2024-09-01 00:00:00+00:00,5.700000110664405e-05,8.299999899463728e-05,5.6000000768108293e-05,8.299999899463728e-05,12631,0.0,0.0
2024-09-02 00:00:00+00:00,8.299999899463728e-05,8.299999899463728e-05,4.70000013592653e-05,5.700000110664405e-05,7486,0.0,0.0
2024-09-03 00:00:00+00:00,5.700000110664405e-05,5.8000001445179805e-05,4.8999998398358e-05,4.8999998398358e-05,146,0.0,0.0
2024-09-04 00:00:00+00:00,4.8999998398358e-05,5.700000110664405e-05,4.8999998398358e-05,4.8999998398358e-05,5301,0.0,0.0
2024-09-05 00:00:00+00:00,4.099999932805076e-05,4.999999873689376e-05,3.899999865097925e-05,4.600000102072954e-05,11805,0.0,0.0
2024-09-06 00:00:00+00:00,4.600000102072954e-05,4.600000102072954e-05,4.099999932805076e-05,4.3000000005122274e-05,3421,0.0,0.0
2024-09-07 00:00:00+00:00,4.3000000005122274e-05,4.3000000005122274e-05,3.7999998312443495e-05,4.199999966658652e-05,6914,0.0,0.0
2024-09-08 00:00:00+00:00,4.199999966658652e-05,4.400000034365803e-05,3.9999998989515007e-05,4.400000034365803e-05,6004,0.0,0.0
2024-09-09 00:00:00+00:00,4.400000034365803e-05,4.70000013592653e-05,3.9999998989515007e-05,4.600000102072954e-05,1503,0.0,0.0
2024-09-10 00:00:00+00:00,4.600000102072954e-05,4.999999873689376e-05,4.600000102072954e-05,4.70000013592653e-05,2506,0.0,0.0
2024-09-11 00:00:00+00:00,4.70000013592653e-05,4.70000013592653e-05,4.70000013592653e-05,4.70000013592653e-05,0,0.0,0.0
2024-09-12 00:00:00+00:00,4.70000013592653e-05,4.70000013592653e-05,3.7999998312443495e-05,4.400000034365803e-05,8918,0.0,0.0
2024-09-13 00:00:00+00:00,4.400000034365803e-05,4.400000034365803e-05,4.3000000005122274e-05,4.3000000005122274e-05,3266,0.0,0.0
2024-09-14 00:00:00+00:00,4.3000000005122274e-05,4.8999998398358e-05,3.7000001611886546e-05,4.8000001697801054e-05,5590,0.0,0.0
2024-09-15 00:00:00+00:00,4.8000001697801054e-05,6.299999949987978e-05,4.8000001697801054e-05,6.299999949987978e-05,603,0.0,0.0
2024-09-16 00:00:00+00:00,6.299999949987978e-05,6.299999949987978e-05,5.0999999075429514e-05,6.299999949987978e-05,3106,0.0,0.0
2024-09-17 00:00:00+00:00,6.299999949987978e-05,6.299999949987978e-05,5.999999848427251e-05,6.0999998822808266e-05,238,0.0,0.0
2024-09-18 00:00:00+00:00,6.0999998822808266e-05,7.79999973019585e-05,6.0999998822808266e-05,7.79999973019585e-05,2157,0.0,0.0
2024-09-19 00:00:00+00:00,7.899999764049426e-05,7.899999764049426e-05,4.400000034365803e-05,6.900000153109431e-05,718,0.0,0.0
2024-09-20 00:00:00+00:00,6.900000153109431e-05,6.900000153109431e-05,4.8000001697801054e-05,6.299999949987978e-05,4566,0.0,0.0
2024-09-21 00:00:00+00:00,6.299999949987978e-05,6.299999949987978e-05,4.8000001697801054e-05,4.8999998398358e-05,2085,0.0,0.0
2024-09-22 00:00:00+00:00,4.8999998398358e-05,5.999999848427251e-05,4.8999998398358e-05,5.8000001445179805e-05,4254,0.0,0.0
2024-09-23 00:00:00+00:00,5.8000001445179805e-05,5.8000001445179805e-05,4.8999998398358e-05,5.400000009103678e-05,3750,0.0,0.0
2024-09-24 00:00:00+00:00,5.400000009103678e-05,5.400000009103678e-05,4.8999998398358e-05,4.8999998398358e-05,4719,0.0,0.0
2024-09-25 00:00:00+00:00,4.8999998398358e-05,4.8999998398358e-05,4.5000000682193786e-05,4.8000001697801054e-05,4159,0.0,0.0
2024-09-26 00:00:00+00:00,4.8000001697801054e-05,4.8000001697801054e-05,4.400000034365803e-05,4.400000034365803e-05,24,0.0,0.0
2024-09-27 00:00:00+00:00,4.400000034365803e-05,4.600000102072954e-05,4.400000034365803e-05,4.600000102072954e-05,5048,0.0,0.0
2024-09-28 00:00:00+00:00,4.600000102072954e-05,4.8999998398358e-05,4.400000034365803e-05,4.5000000682193786e-05,189,0.0,0.0
2024-09-29 00:00:00+00:00,4.5000000682193786e-05,4.8000001697801054e-05,4.400000034365803e-05,4.400000034365803e-05,5287,0.0,0.0
2024-09-30 00:00:00+00:00,4.400000034365803e-05,4.70000013592653e-05,4.400000034365803e-05,4.70000013592653e-05,6834,0.0,0.0
2024-10-01 00:00:00+00:00,4.70000013592653e-05,4.70000013592653e-05,3.9999998989515007e-05,4.5000000682193786e-05,7068,0.0,0.0
2024-10-02 00:00:00+00:00,4.5000000682193786e-05,4.5000000682193786e-05,4.400000034365803e-05,4.400000034365803e-05,31,0.0,0.0
2024-10-03 00:00:00+00:00,4.400000034365803e-05,4.400000034365803e-05,4.199999966658652e-05,4.199999966658652e-05,6051,0.0,0.0
2024-10-04 00:00:00+00:00,4.199999966658652e-05,4.199999966658652e-05,4.199999966658652e-05,4.199999966658652e-05,5288,0.0,0.0
2024-10-05 00:00:00+00:00,4.199999966658652e-05,4.199999966658652e-05,4.199999966658652e-05,4.199999966658652e-05,3731,0.0,0.0
2024-10-06 00:00:00+00:00,4.199999966658652e-05,4.199999966658652e-05,4.099999932805076e-05,4.099999932805076e-05,8403,0.0,0.0
2024-10-07 00:00:00+00:00,4.099999932805076e-05,4.099999932805076e-05,3.9999998989515007e-05,3.9999998989515007e-05,251,0.0,0.0
2024-10-08 00:00:00+00:00,3.9999998989515007e-05,5.0999999075429514e-05,3.9999998989515007e-05,5.0999999075429514e-05,396,0.0,0.0
2024-10-09 00:00:00+00:00,5.0999999075429514e-05,5.0999999075429514e-05,5.0999999075429514e-05,5.0999999075429514e-05,0,0.0,0.0
2024-10-10 00:00:00+00:00,5.0999999075429514e-05,5.0999999075429514e-05,4.3000000005122274e-05,4.3000000005122274e-05,5594,0.0,0.0
2024-10-11 00:00:00+00:00,4.3000000005122274e-05,4.999999873689376e-05,4.3000000005122274e-05,4.8999998398358e-05,2942,0.0,0.0
2024-10-12 00:00:00+00:00,4.8999998398358e-05,4.999999873689376e-05,4.8999998398358e-05,4.8999998398358e-05,0,0.0,0.0
2024-10-13 00:00:00+00:00,4.8999998398358e-05,4.8999998398358e-05,4.099999932805076e-05,4.099999932805076e-05,2847,0.0,0.0
2024-10-14 00:00:00+00:00,4.099999932805076e-05,4.70000013592653e-05,4.099999932805076e-05,4.70000013592653e-05,2104,0.0,0.0
2024-10-15 00:00:00+00:00,4.70000013592653e-05,4.70000013592653e-05,4.600000102072954e-05,4.600000102072954e-05,31,0.0,0.0
2024-10-16 00:00:00+00:00,4.600000102072954e-05,4.600000102072954e-05,4.600000102072954e-05,4.600000102072954e-05,1883,0.0,0.0
2024-10-17 00:00:00+00:00,4.600000102072954e-05,4.600000102072954e-05,3.199999991920777e-05,4.600000102072954e-05,5203,0.0,0.0
