TIMESTAMP,POT12133_OPEN_PRICE_USD,POT12133_HIGH_PRICE_USD,POT12133_LOW_PRICE_USD,POT12133_CLOSE_PRICE_USD,POT12133_VOLUME_USD,POT12133_DIVIDENDS_USD,POT12133_STOCK_SPLITS_USD
2021-11-11 00:00:00+00:00,2.8982810974121094,3.810241937637329,2.5776619911193848,3.340991973876953,4810868,0.0,0.0
2021-11-12 00:00:00+00:00,3.3721210956573486,3.428741931915283,2.9003849029541016,2.927053928375244,1911897,0.0,0.0
2021-11-13 00:00:00+00:00,2.9307820796966553,3.1787619590759277,2.6786839962005615,2.87609601020813,1363742,0.0,0.0
2021-11-14 00:00:00+00:00,2.8758978843688965,2.968848943710327,2.550200939178467,2.695080041885376,1135115,0.0,0.0
2021-11-15 00:00:00+00:00,2.7138729095458984,2.808608055114746,2.108989953994751,2.1734559535980225,1315847,0.0,0.0
2021-11-16 00:00:00+00:00,2.1770989894866943,2.5028319358825684,1.8736530542373657,2.422344923019409,1234462,0.0,0.0
2021-11-17 00:00:00+00:00,2.426820993423462,2.6575210094451904,2.1876139640808105,2.3296000957489014,833726,0.0,0.0
2021-11-18 00:00:00+00:00,2.3293609619140625,2.3924529552459717,2.0087010860443115,2.258960008621216,1279485,0.0,0.0
2021-11-19 00:00:00+00:00,2.258678913116455,3.173854112625122,2.184664011001587,2.868696928024292,2300654,0.0,0.0
2021-11-20 00:00:00+00:00,2.8684420585632324,4.766503810882568,2.8288400173187256,4.5595221519470215,5329544,0.0,0.0
2021-11-21 00:00:00+00:00,4.561543941497803,4.87947416305542,3.2997379302978516,3.319324016571045,4185812,0.0,0.0
2021-11-22 00:00:00+00:00,3.3258779048919678,3.983247995376587,3.3258779048919678,3.7828049659729004,2543853,0.0,0.0
2021-11-23 00:00:00+00:00,3.778069019317627,4.316193103790283,3.6802010536193848,3.939342975616455,3118621,0.0,0.0
2021-11-24 00:00:00+00:00,3.9380459785461426,4.137034893035889,3.499082088470459,4.022961139678955,2959618,0.0,0.0
2021-11-25 00:00:00+00:00,3.5744059085845947,3.8738269805908203,3.0910251140594482,3.441164016723633,2867669,0.0,0.0
2021-11-26 00:00:00+00:00,3.50125789642334,3.5390400886535645,2.920881986618042,2.9705779552459717,2152900,0.0,0.0
2021-11-27 00:00:00+00:00,2.970150947570801,3.624738931655884,2.939958095550537,3.454770088195801,2746602,0.0,0.0
2021-11-28 00:00:00+00:00,3.453697919845581,3.463076114654541,2.9138588905334473,3.0716350078582764,1696722,0.0,0.0
2021-11-29 00:00:00+00:00,3.071984052658081,3.716123104095459,3.071984052658081,3.6755170822143555,2061851,0.0,0.0
2021-11-30 00:00:00+00:00,3.6736209392547607,3.680006980895996,3.050307035446167,3.348691940307617,1804261,0.0,0.0
2021-12-01 00:00:00+00:00,3.347856044769287,3.4195520877838135,3.0375609397888184,3.1736879348754883,1277640,0.0,0.0
2021-12-02 00:00:00+00:00,3.17077898979187,3.251832962036133,2.7330000400543213,2.9512829780578613,1488656,0.0,0.0
2021-12-03 00:00:00+00:00,2.952146053314209,3.0932528972625732,2.7412118911743164,2.8255019187927246,1430377,0.0,0.0
2021-12-04 00:00:00+00:00,2.8305299282073975,2.83630108833313,2.1278328895568848,2.509619951248169,1454691,0.0,0.0
2021-12-05 00:00:00+00:00,2.5087358951568604,2.5503740310668945,2.264035940170288,2.2714650630950928,837322,0.0,0.0
2021-12-06 00:00:00+00:00,2.2717669010162354,2.3759119510650635,2.0200400352478027,2.292663097381592,880851,0.0,0.0
2021-12-07 00:00:00+00:00,2.2936360836029053,2.6615350246429443,2.219618082046509,2.2436089515686035,1028925,0.0,0.0
